date,snapshot_ts,player_id,player_name,team,stat,side,line,price,implied_prob,model_prob,model_prob_raw,edge,ev,bookmaker,bookmaker_title,commence_time,home_team,away_team,expected_value,edge_pct,model_probability,market_probability
2026-06-12,2026-06-12T20:43:31.438609+00:00,4433524,Sonia Citron,WSH,ast,UNDER,3.5,105,0.4878048780487805,0.5540170145962776,0.9292191216987615,0.06621213654749714,0.1357348799223691,draftkings,DraftKings,2026-06-12T23:30:00Z,Washington Mystics,Toronto Tempo,0.1357348799223691,6.621213654749713,0.5540170145962776,0.4878048780487805
2026-06-12,2026-06-12T20:43:31.438609+00:00,4433524,Sonia Citron,WSH,ast,UNDER,3.5,102,0.49504950495049505,0.560174947462735,0.9292191216987615,0.06512544251223995,0.13155339387472476,fanduel,FanDuel,2026-06-12T23:30:00Z,Washington Mystics,Toronto Tempo,0.13155339387472476,6.512544251223995,0.560174947462735,0.49504950495049505
2026-06-12,2026-06-12T20:43:31.438609+00:00,4433524,Sonia Citron,WSH,ast,UNDER,3.5,102,0.49504950495049505,0.560174947462735,0.9292191216987615,0.06512544251223995,0.13155339387472476,williamhill_us,Caesars,2026-06-12T23:30:00Z,Washington Mystics,Toronto Tempo,0.13155339387472476,6.512544251223995,0.560174947462735,0.49504950495049505
2026-06-12,2026-06-12T20:43:31.438609+00:00,2988756,Brittney Sykes,TOR,ast,OVER,3.5,120,0.45454545454545453,0.5140665734715298,0.8513529140526236,0.05952111892607531,0.13094646163736567,betrivers,BetRivers,2026-06-12T23:30:00Z,Washington Mystics,Toronto Tempo,0.13094646163736567,5.952111892607531,0.5140665734715298,0.45454545454545453
2026-06-12,2026-06-12T20:43:31.438609+00:00,2988756,Brittney Sykes,TOR,ast,OVER,3.5,116,0.46296296296296297,0.5212214556264121,0.8513529140526236,0.058258492663449124,0.12583834415305006,fanduel,FanDuel,2026-06-12T23:30:00Z,Washington Mystics,Toronto Tempo,0.12583834415305006,5.825849266344912,0.5212214556264121,0.46296296296296297
2026-06-12,2026-06-12T20:43:31.438609+00:00,2988756,Brittney Sykes,TOR,ast,OVER,3.5,112,0.4716981132075472,0.5286463333343087,0.8513529140526236,0.056948220126761484,0.12073022666873445,draftkings,DraftKings,2026-06-12T23:30:00Z,Washington Mystics,Toronto Tempo,0.12073022666873445,5.694822012676148,0.5286463333343087,0.4716981132075472
2026-06-12,2026-06-12T20:43:31.438609+00:00,2988756,Brittney Sykes,TOR,ast,OVER,3.5,112,0.4716981132075472,0.5286463333343087,0.8513529140526236,0.056948220126761484,0.12073022666873445,williamhill_us,Caesars,2026-06-12T23:30:00Z,Washington Mystics,Toronto Tempo,0.12073022666873445,5.694822012676148,0.5286463333343087,0.4716981132075472
2026-06-12,2026-06-12T20:43:31.438609+00:00,4698736,Flau'jae Johnson,SEA,ast,UNDER,2.5,104,0.49019607843137253,0.5399791519021716,0.8220832349033662,0.04978307347079908,0.10155746988043013,fanduel,FanDuel,2026-06-13T02:00:00Z,Seattle Storm,Golden State Valkyries,0.10155746988043013,4.978307347079908,0.5399791519021716,0.49019607843137253
2026-06-12,2026-06-12T20:43:31.438609+00:00,4698736,Flau'jae Johnson,SEA,ast,UNDER,2.5,-101,0.5024875621890548,0.5504269130962015,0.8220832349033662,0.04793935090714674,0.09540405477560898,draftkings,DraftKings,2026-06-13T02:00:00Z,Seattle Storm,Golden State Valkyries,0.09540405477560898,4.793935090714674,0.5504269130962015,0.5024875621890548
2026-06-12,2026-06-12T20:43:31.438609+00:00,4398911,Shakira Austin,WSH,ast,UNDER,2.5,118,0.45871559633027525,0.5017142225676274,0.74537310457929,0.04299862623735218,0.09373700519742778,draftkings,DraftKings,2026-06-12T23:30:00Z,Washington Mystics,Toronto Tempo,0.09373700519742778,4.299862623735217,0.5017142225676274,0.45871559633027525
2026-06-12,2026-06-12T20:43:31.438609+00:00,4704180,Georgia Amoore,WSH,ast,OVER,3.5,-104,0.5098039215686274,0.5574526831459058,0.8274623320838168,0.047648761577278376,0.09346487847850748,draftkings,DraftKings,2026-06-12T23:30:00Z,Washington Mystics,Toronto Tempo,0.09346487847850748,4.764876157727837,0.5574526831459058,0.5098039215686274
2026-06-12,2026-06-12T20:43:31.438609+00:00,4704180,Georgia Amoore,WSH,ast,OVER,3.5,-104,0.5098039215686274,0.5574526831459058,0.8274623320838168,0.047648761577278376,0.09346487847850748,betrivers,BetRivers,2026-06-12T23:30:00Z,Washington Mystics,Toronto Tempo,0.09346487847850748,4.764876157727837,0.5574526831459058,0.5098039215686274
2026-06-12,2026-06-12T20:43:31.438609+00:00,4704180,Georgia Amoore,WSH,ast,OVER,3.5,-110,0.5238095238095238,0.5693574450506678,0.8274623320838168,0.04554792124114393,0.08695512236945657,williamhill_us,Caesars,2026-06-12T23:30:00Z,Washington Mystics,Toronto Tempo,0.08695512236945657,4.5547921241143925,0.5693574450506678,0.5238095238095238
2026-06-12,2026-06-12T20:43:31.438609+00:00,5345325,Awa Fam,SEA,ast,UNDER,2.5,-189,0.6539792387543253,0.7043823529411765,0.9937903350257904,0.05040311418685117,0.07707142857142851,draftkings,DraftKings,2026-06-13T02:00:00Z,Seattle Storm,Golden State Valkyries,0.07707142857142851,5.040311418685118,0.7043823529411765,0.6539792387543253
2026-06-12,2026-06-12T20:43:31.438609+00:00,3906753,Natisha Hiedeman,SEA,ast,OVER,3.5,-137,0.5780590717299579,0.6176553769546845,0.8420344398948025,0.03959630522472668,0.06849871779751998,williamhill_us,Caesars,2026-06-13T02:00:00Z,Seattle Storm,Golden State Valkyries,0.06849871779751998,3.959630522472668,0.6176553769546845,0.5780590717299579
2026-06-12,2026-06-12T20:43:31.438609+00:00,4398911,Shakira Austin,WSH,ast,UNDER,3.5,-192,0.6575342465753424,0.701635525890332,0.9515427753419397,0.04410127931498953,0.06707069562487988,fanduel,FanDuel,2026-06-12T23:30:00Z,Washington Mystics,Toronto Tempo,0.06707069562487988,4.410127931498953,0.701635525890332,0.6575342465753424
