date,game_id,home_team,visitor_team,commence_time,home_ml,away_ml,home_spread,away_spread,total,bookmaker,home_tri,away_tri
2026-06-04,1,Minnesota Lynx,Golden State Valkyries,2026-06-05T01:00:00Z,-150.59245671730787,150.59245671730793,-3.5,3.5,164.0,oddsapi_consensus,MIN,GSV
2026-06-04,2,Indiana Fever,Atlanta Dream,2026-06-04T23:00:00Z,-107.88573879407478,107.8857387940748,-1.0,1.0,174.0,oddsapi_consensus,IND,ATL
