date,team_tri,player_id,player_id,player_name,stat,line,line_n_books,sim_mu,expected_min,game_id,actual_min,actual,pace_proj_final,sim_vs_line,actual_vs_line,pace_vs_line
2026-05-29,ATL,3058901,3058901,Allisha Gray,pts,20.0,2,20.55233448275862,35.5,,,,,0.5523344827586207,,
2026-05-29,ATL,3058901,3058901,Allisha Gray,reb,4.5,3,4.023786206896551,35.5,,,,,-0.47621379310344913,,
2026-05-29,ATL,3058901,3058901,Allisha Gray,threes,1.5,3,1.6067034482758622,35.5,,,,,0.1067034482758622,,
2026-05-29,ATL,4433402,4433402,Angel Reese,ast,2.5,3,2.9619132075471697,31.3,,,,,0.4619132075471697,,
2026-05-29,ATL,4433402,4433402,Angel Reese,pra,29.5,1,27.82772075471697,31.3,,,,,-1.672279245283029,,
2026-05-29,ATL,4433402,4433402,Angel Reese,pts,14.5,1,14.097418867924528,31.3,,,,,-0.40258113207547197,,
2026-05-29,ATL,4433402,4433402,Angel Reese,reb,12.5,3,10.768388679245282,31.3,,,,,-1.731611320754718,,
2026-05-29,ATL,3142250,3142250,Jordin Canada,ast,6.5,4,9.040031578947367,31.3,,,,,2.5400315789473673,,
2026-05-29,ATL,3142250,3142250,Jordin Canada,pra,20.5,3,26.322773684210528,31.3,,,,,5.822773684210528,,
2026-05-29,ATL,3142250,3142250,Jordin Canada,pts,10.5,5,11.82672105263158,31.3,,,,,1.32672105263158,,
2026-05-29,ATL,3142250,3142250,Jordin Canada,reb,3.5,4,5.456021052631579,31.3,,,,,1.9560210526315789,,
2026-05-29,ATL,4398915,4398915,Naz Hillmon,reb,5.5,3,3.887103797468354,30.3,,,,,-1.6128962025316458,,
2026-05-29,ATL,4398674,4398674,Rhyne Howard,ast,4.5,3,3.255095833333333,35.6,,,,,-1.2449041666666671,,
2026-05-29,ATL,4398674,4398674,Rhyne Howard,pra,25.5,3,28.50269583333333,35.6,,,,,3.0026958333333305,,
2026-05-29,ATL,4398674,4398674,Rhyne Howard,pts,16.5,6,19.4411875,35.6,,,,,2.9411875000000016,,
2026-05-29,ATL,4398674,4398674,Rhyne Howard,reb,4.0,4,5.8064125,35.6,,,,,1.8064125000000004,,
2026-05-29,ATL,4398674,4398674,Rhyne Howard,threes,2.5,4,3.68595,35.6,,,,,1.18595,,
2026-05-29,CHI,4433405,4433405,Kamilla Cardoso,pts,14.5,4,15.817864968152865,26.9,,,,,1.3178649681528647,,
2026-05-29,CHI,4433405,4433405,Kamilla Cardoso,reb,8.5,3,9.003393630573248,26.9,,,,,0.5033936305732478,,
2026-05-29,CHI,2529137,2529137,Natasha Cloud,ast,5.5,3,3.5582571428571423,32.0,,,,,-1.9417428571428577,,
2026-05-29,CHI,2529137,2529137,Natasha Cloud,pra,20.5,2,18.593721428571428,32.0,,,,,-1.9062785714285724,,
