game_id,gameId,TEAM_ABBREVIATION,PLAYER_ID,PLAYER_NAME,MIN,PTS,REB,AST,STL,BLK,TOV,OREB,DREB,PF,FGM,FGA,FG3M,FG3A,FTM,FTA,PLUS_MINUS,STARTER,START_POSITION,source,date
401820337,401820337,LVA,4398776,NaLyssa Smith,22.0,8,2,0,0,1,3,0,2,5,4,5,0,0,0,0,1.0,True,F,espn,2025-09-28
401820337,401820337,LVA,4433633,Kierstan Bell,6.0,3,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1.0,True,F,espn,2025-09-28
401820337,401820337,LVA,3149391,A'ja Wilson,36.0,31,9,3,4,3,3,0,9,3,14,24,0,0,3,6,-11.0,True,C,espn,2025-09-28
401820337,401820337,LVA,2529122,Chelsea Gray,38.0,12,2,9,4,0,5,0,2,5,4,13,3,7,1,1,-8.0,True,G,espn,2025-09-28
401820337,401820337,LVA,4065870,Jackie Young,38.0,18,5,9,0,0,2,2,3,5,6,10,2,4,4,4,-5.0,True,G,espn,2025-09-28
401820337,401820337,LVA,2590093,Kiah Stokes,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,False,,espn,2025-09-28
401820337,401820337,LVA,3934218,Megan Gustafson,15.0,2,1,0,0,0,1,0,1,4,1,2,0,1,0,0,-4.0,False,,espn,2025-09-28
401820337,401820337,LVA,2987869,Jewell Loyd,32.0,6,3,0,1,1,1,1,2,1,2,8,2,7,0,0,-10.0,False,,espn,2025-09-28
401820337,401820337,LVA,4281190,Dana Evans,13.0,3,0,1,0,0,0,0,0,0,1,4,1,3,0,0,1.0,False,,espn,2025-09-28
401820337,401820337,LVA,2529458,Cheyenne Parker-Tyus,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,False,,espn,2025-09-28
401820337,401820337,LVA,4597509,Aaliyah Nye,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,False,,espn,2025-09-28
401820337,401820337,IND,2529130,Natasha Howard,26.0,7,3,1,0,0,3,2,1,3,2,6,0,1,3,4,-1.0,True,F,espn,2025-09-28
401820337,401820337,IND,4432831,Aliyah Boston,34.0,24,14,5,2,2,2,4,10,4,7,15,0,0,10,13,12.0,True,F,espn,2025-09-28
401820337,401820337,IND,2529047,Odyssey Sims,25.0,18,1,2,1,0,2,0,1,2,6,9,1,1,5,6,17.0,True,G,espn,2025-09-28
401820337,401820337,IND,3142191,Kelsey Mitchell,39.0,25,3,4,0,0,3,0,3,3,9,20,2,5,5,6,4.0,True,G,espn,2025-09-28
401820337,401820337,IND,4398829,Lexie Hull,38.0,7,7,1,4,1,2,0,7,3,2,12,1,7,2,4,7.0,True,G,espn,2025-09-28
401820337,401820337,IND,3142086,Brianna Turner,9.0,2,1,0,1,0,0,0,1,0,1,1,0,0,0,0,-2.0,False,,espn,2025-09-28
401820337,401820337,IND,4433546,Makayla Timpson,11.0,0,2,0,1,0,1,2,0,2,0,0,0,0,0,0,3.0,False,,espn,2025-09-28
401820337,401820337,IND,1107,Shey Peddy,16.0,7,3,1,2,0,1,0,3,0,3,4,0,1,1,1,-5.0,False,,espn,2025-09-28
401820337,401820337,IND,2999035,Aerial Powers,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,False,,espn,2025-09-28
401820337,401820337,IND,2955898,Damiris Dantas,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,False,,espn,2025-09-28
401820337,401820337,IND,4280877,Chloe Bibby,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,False,,espn,2025-09-28
401820337,401820337,IND,1004,Sydney Colson,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,False,,espn,2025-09-28
401820337,401820337,IND,3907781,Sophie Cunningham,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,False,,espn,2025-09-28
401820337,401820337,IND,4066553,Aari McDonald,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,False,,espn,2025-09-28
401820337,401820337,IND,4433403,Caitlin Clark,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,False,,espn,2025-09-28
401820337,401820337,IND,4898383,Bree Hall,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,False,,espn,2025-09-28
401820338,401820338,MIN,3906949,Jessica Shepard,36.0,14,7,2,2,0,2,0,7,1,6,11,0,1,2,2,5.0,True,F,espn,2025-09-28
401820338,401820338,MIN,3906972,Bridget Carleton,29.0,3,3,1,2,1,1,0,3,4,1,2,1,1,0,0,-8.0,True,F,espn,2025-09-28
401820338,401820338,MIN,3913881,Alanna Smith,27.0,8,8,1,1,2,1,2,6,4,4,6,0,1,0,0,-1.0,True,F,espn,2025-09-28
401820338,401820338,MIN,2529205,Kayla McBride,38.0,31,4,2,1,1,0,1,3,0,10,23,6,11,5,5,-5.0,True,G,espn,2025-09-28
401820338,401820338,MIN,2987891,Courtney Williams,33.0,20,3,6,2,0,0,0,3,3,9,22,2,6,0,0,2.0,True,G,espn,2025-09-28
401820338,401820338,MIN,4329370,Maria Kliundikova,14.0,2,6,2,0,1,1,1,5,2,1,6,0,2,0,0,-6.0,False,,espn,2025-09-28
401820338,401820338,MIN,5278237,Anastasiia Olairi Kosu,3.0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,-4.0,False,,espn,2025-09-28
401820338,401820338,MIN,3906753,Natisha Hiedeman,21.0,3,2,4,0,1,1,0,2,3,1,7,0,2,1,2,-8.0,False,,espn,2025-09-28
401820338,401820338,MIN,3917450,Napheesa Collier,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,False,,espn,2025-09-28
401820338,401820338,MIN,4595150,Camryn Taylor,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,False,,espn,2025-09-28
401820338,401820338,MIN,4066548,DiJonai Carrington,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,False,,espn,2025-09-28
401820338,401820338,MIN,4433386,Jaylyn Sherrod,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,False,,espn,2025-09-28
401820338,401820338,PHX,2529140,Alyssa Thomas,37.0,23,8,10,1,0,6,1,7,2,11,18,0,0,1,3,6.0,True,F,espn,2025-09-28
401820338,401820338,PHX,4068042,Natasha Mack,11.0,4,5,1,0,1,1,2,3,1,1,4,0,0,2,2,-13.0,True,F,espn,2025-09-28
401820338,401820338,PHX,4281929,Satou Sabally,36.0,21,6,3,0,0,2,1,5,3,6,11,3,7,6,9,10.0,True,F,espn,2025-09-28
401820338,401820338,PHX,2998938,Kahleah Copper,32.0,13,4,0,0,0,3,1,3,0,3,12,2,6,5,5,-6.0,True,G,espn,2025-09-28
401820338,401820338,PHX,5274110,Monique Akoa Makani,21.0,3,1,2,0,0,0,0,1,2,1,5,1,2,0,0,0.0,True,G,espn,2025-09-28
401820338,401820338,PHX,869,DeWanna Bonner,26.0,13,6,1,1,2,0,0,6,0,4,7,3,4,2,2,17.0,False,,espn,2025-09-28
401820338,401820338,PHX,3142087,Kathryn Westbeld,10.0,3,4,0,0,0,0,1,3,0,1,3,1,3,0,0,-5.0,False,,espn,2025-09-28
401820338,401820338,PHX,887,Sami Whitcomb,27.0,6,4,3,0,0,0,1,3,2,2,8,1,6,1,2,16.0,False,,espn,2025-09-28
401820338,401820338,PHX,3916514,Kalani Brown,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,False,,espn,2025-09-28
401820338,401820338,PHX,3920741,Kitija Laksa,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,False,,espn,2025-09-28
401820338,401820338,PHX,4282168,Kiana Williams,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,False,,espn,2025-09-28
401820338,401820338,PHX,4399342,Lexi Held,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,False,,espn,2025-09-28
