date,snapshot_ts,player_id,player_name,team,stat,side,line,price,implied_prob,model_prob,model_prob_raw,edge,ev,bookmaker,bookmaker_title,commence_time,home_team,away_team
2026-06-09,2026-06-09T20:44:45.912094+00:00,4433730.0,Paige Bueckers,DAL,ast,UNDER,5.5,111,0.47393364928909953,0.528265253682589,0.8361443452456964,0.0543316043934895,0.11463968527026291,draftkings,DraftKings,2026-06-10T00:10:00Z,Minnesota Lynx,Dallas Wings
2026-06-09,2026-06-09T20:44:45.912094+00:00,3142250.0,Jordin Canada,ATL,ast,OVER,6.5,118,0.45871559633027525,0.5108487046826756,0.8062696520129446,0.05213310835240037,0.11365017620823281,fanduel,FanDuel,2026-06-09T23:10:00Z,Chicago Sky,Atlanta Dream
2026-06-09,2026-06-09T20:44:45.912094+00:00,3142250.0,Jordin Canada,ATL,ast,OVER,6.5,115,0.46511627906976744,0.516289285011244,0.8062696520129446,0.05117300594147661,0.11002196277417464,draftkings,DraftKings,2026-06-09T23:10:00Z,Chicago Sky,Atlanta Dream
2026-06-09,2026-06-09T20:44:45.912094+00:00,4433791.0,Olivia Miles,MIN,ast,UNDER,6.5,-141,0.5850622406639004,0.639272771948554,0.9464657825615908,0.054210531284653585,0.0926577165929186,draftkings,DraftKings,2026-06-10T00:10:00Z,Minnesota Lynx,Dallas Wings
2026-06-09,2026-06-09T20:44:45.912094+00:00,4433791.0,Olivia Miles,MIN,ast,UNDER,6.5,-144,0.5901639344262295,0.6436092116465337,0.9464657825615908,0.05344527722030423,0.09056005306773768,fanduel,FanDuel,2026-06-10T00:10:00Z,Minnesota Lynx,Dallas Wings
2026-06-09,2026-06-09T20:44:45.912094+00:00,3906949.0,Jessica Shepard,DAL,ast,OVER,4.5,-126,0.5575221238938053,0.6060576570972348,0.8810923452500019,0.048535533203429515,0.08705579765059573,draftkings,DraftKings,2026-06-10T00:10:00Z,Minnesota Lynx,Dallas Wings
2026-06-09,2026-06-09T20:44:45.912094+00:00,4433730.0,Paige Bueckers,DAL,ast,UNDER,6.5,-166,0.6240601503759399,0.6759833357992556,0.9702147198647119,0.051923185423315754,0.08320221278675904,fanduel,FanDuel,2026-06-10T00:10:00Z,Minnesota Lynx,Dallas Wings
2026-06-09,2026-06-09T20:44:45.912094+00:00,3142250.0,Jordin Canada,ATL,ast,OVER,6.5,-108,0.5192307692307693,0.5622866016480956,0.8062696520129446,0.043055832417326356,0.08292234391485087,betrivers,BetRivers,2026-06-09T23:10:00Z,Chicago Sky,Atlanta Dream
2026-06-09,2026-06-09T20:44:45.912094+00:00,3906949.0,Jessica Shepard,DAL,ast,OVER,4.5,-138,0.5798319327731093,0.6250209946446432,0.8810923452500019,0.04518906187153393,0.07793475887989193,fanduel,FanDuel,2026-06-10T00:10:00Z,Minnesota Lynx,Dallas Wings
2026-06-09,2026-06-09T20:44:45.912094+00:00,3906949.0,Jessica Shepard,DAL,ast,OVER,4.5,-139,0.5815899581589958,0.6265153162226468,0.8810923452500019,0.044925358063650944,0.07724575954829194,betrivers,BetRivers,2026-06-10T00:10:00Z,Minnesota Lynx,Dallas Wings
