league,season,match_id,date,home_team,away_team,home_goals,away_goals,ht_home_goals,ht_away_goals,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_corners,away_corners,home_fouls,away_fouls,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,odds_home,odds_draw,odds_away,odds_over_2_5,odds_under_2_5
belgian_pro_league,2024,belgian_pro_league_2024_0_anderlecht_st_truiden,27/07/2024,Anderlecht,St Truiden,1,0,0.0,0.0,11.0,2.0,3.0,0.0,6.0,0.0,8.0,10.0,0.0,0.0,0.0,0.0,1.51,4.32,5.85,1.64,2.22
belgian_pro_league,2024,belgian_pro_league_2024_1_beerschot_va_oud-heverlee_leuven,27/07/2024,Beerschot VA,Oud-Heverlee Leuven,0,0,0.0,0.0,1.0,9.0,0.0,2.0,2.0,6.0,15.0,15.0,2.0,1.0,0.0,0.0,2.77,3.36,2.48,1.8,2.0
belgian_pro_league,2024,belgian_pro_league_2024_2_charleroi_antwerp,28/07/2024,Charleroi,Antwerp,0,1,0.0,1.0,12.0,12.0,5.0,4.0,5.0,6.0,15.0,7.0,5.0,2.0,0.0,0.0,3.11,3.53,2.19,1.7,2.13
belgian_pro_league,2024,belgian_pro_league_2024_3_club_brugge_mechelen,26/07/2024,Club Brugge,Mechelen,1,1,0.0,0.0,28.0,5.0,7.0,2.0,7.0,2.0,14.0,8.0,1.0,2.0,0.0,0.0,1.38,4.89,7.7,1.6,2.32
belgian_pro_league,2024,belgian_pro_league_2024_4_dender_st._gilloise,27/07/2024,Dender,St. Gilloise,0,0,0.0,0.0,3.0,10.0,0.0,3.0,4.0,6.0,12.0,7.0,4.0,2.0,0.0,0.0,6.62,4.82,1.42,1.53,2.44
belgian_pro_league,2024,belgian_pro_league_2024_5_genk_standard,28/07/2024,Genk,Standard,0,0,0.0,0.0,21.0,4.0,3.0,1.0,10.0,1.0,12.0,14.0,0.0,4.0,0.0,0.0,1.46,4.5,6.32,1.57,2.37
belgian_pro_league,2024,belgian_pro_league_2024_6_kortrijk_gent,28/07/2024,Kortrijk,Gent,0,1,0.0,0.0,15.0,8.0,5.0,2.0,8.0,4.0,10.0,7.0,2.0,2.0,0.0,0.0,4.91,4.19,1.61,1.56,2.37
belgian_pro_league,2024,belgian_pro_league_2024_7_westerlo_cercle_brugge,28/07/2024,Westerlo,Cercle Brugge,3,0,1.0,0.0,10.0,12.0,6.0,4.0,6.0,7.0,9.0,12.0,0.0,1.0,0.0,0.0,2.89,3.61,2.27,1.59,2.31
belgian_pro_league,2024,belgian_pro_league_2024_8_st._gilloise_beerschot_va,02/08/2024,St. Gilloise,Beerschot VA,3,1,2.0,0.0,10.0,6.0,4.0,2.0,4.0,6.0,12.0,10.0,2.0,2.0,0.0,0.0,1.35,5.14,7.89,1.58,2.37
belgian_pro_league,2024,belgian_pro_league_2024_9_mechelen_westerlo,03/08/2024,Mechelen,Westerlo,2,4,0.0,2.0,12.0,14.0,4.0,9.0,8.0,4.0,14.0,13.0,4.0,3.0,0.0,0.0,1.9,3.92,3.57,1.47,2.6
belgian_pro_league,2024,belgian_pro_league_2024_10_oud-heverlee_leuven_genk,03/08/2024,Oud-Heverlee Leuven,Genk,3,1,2.0,0.0,11.0,18.0,5.0,7.0,2.0,10.0,12.0,16.0,2.0,2.0,0.0,0.0,3.32,3.57,2.1,1.65,2.21
belgian_pro_league,2024,belgian_pro_league_2024_11_st_truiden_charleroi,03/08/2024,St Truiden,Charleroi,1,4,0.0,4.0,3.0,15.0,2.0,7.0,3.0,3.0,6.0,7.0,1.0,1.0,0.0,0.0,2.46,3.38,2.77,1.85,1.94
belgian_pro_league,2024,belgian_pro_league_2024_12_antwerp_anderlecht,04/08/2024,Antwerp,Anderlecht,1,2,1.0,1.0,17.0,10.0,7.0,4.0,7.0,2.0,17.0,11.0,2.0,0.0,0.0,0.0,2.73,3.45,2.46,1.76,2.04
belgian_pro_league,2024,belgian_pro_league_2024_13_cercle_brugge_kortrijk,04/08/2024,Cercle Brugge,Kortrijk,1,2,1.0,1.0,23.0,11.0,6.0,6.0,14.0,7.0,7.0,13.0,2.0,3.0,0.0,0.0,1.62,4.14,4.9,1.65,2.18
belgian_pro_league,2024,belgian_pro_league_2024_14_standard_club_brugge,04/08/2024,Standard,Club Brugge,1,0,0.0,0.0,10.0,16.0,2.0,6.0,3.0,10.0,10.0,8.0,0.0,2.0,0.0,0.0,5.43,4.39,1.53,1.59,2.31
belgian_pro_league,2024,belgian_pro_league_2024_15_gent_dender,04/08/2024,Gent,Dender,1,2,0.0,1.0,15.0,17.0,3.0,5.0,6.0,3.0,8.0,13.0,0.0,3.0,0.0,0.0,1.33,5.2,8.31,1.64,2.23
belgian_pro_league,2024,belgian_pro_league_2024_16_standard_mechelen,09/08/2024,Standard,Mechelen,0,0,0.0,0.0,17.0,9.0,4.0,2.0,6.0,3.0,7.0,9.0,1.0,1.0,0.0,0.0,2.47,3.41,2.8,1.76,2.05
belgian_pro_league,2024,belgian_pro_league_2024_17_dender_kortrijk,10/08/2024,Dender,Kortrijk,4,1,2.0,1.0,12.0,9.0,6.0,2.0,3.0,9.0,10.0,8.0,0.0,4.0,0.0,1.0,2.17,3.48,3.21,1.83,1.95
belgian_pro_league,2024,belgian_pro_league_2024_18_westerlo_st._gilloise,10/08/2024,Westerlo,St. Gilloise,4,3,3.0,1.0,24.0,14.0,9.0,7.0,5.0,6.0,11.0,15.0,5.0,3.0,0.0,0.0,3.6,3.72,1.95,1.66,2.19
belgian_pro_league,2024,belgian_pro_league_2024_19_anderlecht_oud-heverlee_leuven,10/08/2024,Anderlecht,Oud-Heverlee Leuven,1,1,1.0,1.0,19.0,10.0,2.0,4.0,9.0,4.0,10.0,14.0,3.0,2.0,0.0,0.0,1.92,3.55,3.94,1.95,1.83
