league,season,player_id,player_name,team,position,minutes,games,shots_per90,xg_per90,xa_per90,goals_per90,assists_per90,key_passes_per90,expected_minutes_share,is_goalkeeper,source
serie_a,2024,understat_8478,Lorenzo Colombo,Empoli,F M S,2254.0,37,2.236,0.2591,0.1064,0.2396,0.0799,0.8385,0.6769,False,understat
serie_a,2024,understat_9866,Nadir Zortea,Cagliari,D M S,2749.0,35,1.0477,0.096,0.1258,0.1964,0.0655,0.9494,0.8727,False,understat
serie_a,2024,understat_10366,Albert Gudmundsson,Fiorentina,F M S,1284.0,24,1.8925,0.3397,0.1284,0.4206,0.0701,1.0514,0.5944,False,understat
serie_a,2024,understat_11541,Nico Paz,Como,F M S,2704.0,35,3.6612,0.3316,0.1824,0.1997,0.2663,1.7973,0.8584,False,understat
serie_a,2024,understat_12784,Ange-Yoan Bonny,Parma Calcio 1913,F S,2580.0,37,2.1977,0.3095,0.149,0.2093,0.1395,1.0465,0.7748,False,understat
serie_a,2024,understat_12855,Casper Tengstedt,Verona,F M S,1552.0,25,2.2036,0.3231,0.073,0.3479,0.058,0.6959,0.6898,False,understat
serie_a,2024,understat_189,Hakan Calhanoglu,Inter,M S,1999.0,29,2.071,0.1987,0.3172,0.2251,0.2701,2.2061,0.7659,False,understat
serie_a,2024,understat_1804,Álvaro Morata,AC Milan,F M S,1110.0,16,2.1892,0.3906,0.0778,0.4054,0.0,0.5676,0.7708,False,understat
serie_a,2024,understat_3856,Milan Djuric,"Monza,Parma Calcio 1913",F S,1522.0,27,1.6557,0.2412,0.0495,0.2957,0.0591,0.2957,0.6263,False,understat
serie_a,2024,understat_4981,Davide Frattesi,Inter,M S,1194.0,28,2.1106,0.4007,0.0825,0.3769,0.0754,0.5276,0.4738,False,understat
serie_a,2024,understat_6155,Robin Gosens,Fiorentina,D M S,2544.0,32,0.8137,0.0855,0.1039,0.1769,0.1769,0.9552,0.8833,False,understat
serie_a,2024,understat_6276,Nikola Vlasic,Torino,F M S,2127.0,30,1.3117,0.1433,0.1118,0.2116,0.1693,1.354,0.7878,False,understat
serie_a,2024,understat_6601,Timothy Weah,Juventus,D F M S,1636.0,30,1.1553,0.2052,0.1098,0.2751,0.11,1.0452,0.6059,False,understat
serie_a,2024,understat_7453,Khvicha Kvaratskhelia,Napoli,F M S,1201.0,17,3.7469,0.3144,0.2777,0.3747,0.2248,2.0233,0.785,False,understat
serie_a,2024,understat_9965,Matìas Soulè Malvano,Roma,D F M S,1807.0,27,2.0919,0.1841,0.3212,0.249,0.249,2.5401,0.7436,False,understat
serie_a,2024,understat_10895,Dany Mota,Monza,F M S,2121.0,31,1.7822,0.2096,0.0832,0.2122,0.0849,0.8911,0.7602,False,understat
serie_a,2024,understat_11900,Lucas Beltrán,Fiorentina,F M S,1965.0,33,1.3282,0.2771,0.1348,0.229,0.1832,1.3282,0.6616,False,understat
serie_a,2024,understat_12857,Daniel Mosquera,Verona,F S,1334.0,35,3.8456,0.4836,0.1254,0.3373,0.0675,0.8096,0.4235,False,understat
serie_a,2024,understat_13386,Jacob Ondrejka,Parma Calcio 1913,M S,408.0,12,3.0882,0.2985,0.2552,1.1029,0.0,1.7647,0.3778,False,understat
serie_a,2024,understat_13453,Santiago Giménez,AC Milan,F S,665.0,14,3.1128,0.6036,0.2281,0.6767,0.2707,0.812,0.5278,False,understat
serie_a,2024,understat_865,Marko Arnautovic,Inter,F S,531.0,18,2.3729,0.76,0.1694,0.678,0.339,1.1864,0.3278,False,understat
serie_a,2024,understat_1168,Bryan Cristante,Roma,M S,2046.0,30,1.3196,0.1079,0.0757,0.176,0.088,0.7918,0.7578,False,understat
serie_a,2024,understat_1178,Davide Zappacosta,Atalanta,D M S,2102.0,30,1.6698,0.1298,0.1254,0.1713,0.0856,0.9848,0.7785,False,understat
serie_a,2024,understat_1324,Federico Dimarco,Inter,D M S,2214.0,33,2.2764,0.1692,0.2981,0.1626,0.2846,1.9512,0.7455,False,understat
serie_a,2024,understat_1710,Marten de Roon,Atalanta,D M S,3060.0,36,0.4118,0.0372,0.0809,0.1176,0.1176,0.7353,0.9444,False,understat
serie_a,2024,understat_2547,Theo Hernández,AC Milan,D S,2698.0,33,1.4678,0.1058,0.1783,0.1334,0.1001,1.6012,0.9084,False,understat
serie_a,2024,understat_3821,Rolando Mandragora,Fiorentina,M S,1940.0,29,1.7629,0.1058,0.1821,0.1856,0.1392,1.4381,0.7433,False,understat
serie_a,2024,understat_5954,Eldor Shomurodov,Roma,F M S,1082.0,27,2.4122,0.4702,0.1553,0.3327,0.3327,1.414,0.4453,False,understat
serie_a,2024,understat_6176,Adam Marusic,Lazio,D M S,2336.0,35,0.8476,0.0842,0.0234,0.1541,0.0,0.5009,0.7416,False,understat
serie_a,2024,understat_6692,Enrico Del Prato,Parma Calcio 1913,D M S,2944.0,34,0.3668,0.0601,0.0392,0.1223,0.0,0.4586,0.9621,False,understat
serie_a,2024,understat_6762,Yacine Adli,Fiorentina,M S,1246.0,26,1.0112,0.0652,0.2517,0.2889,0.4334,1.6613,0.5325,False,understat
serie_a,2024,understat_7265,Kephren Thuram,Juventus,M S,2331.0,35,1.39,0.1363,0.1808,0.1544,0.1931,0.9653,0.74,False,understat
serie_a,2024,understat_7284,Marco Brescianini,Atalanta,M S,959.0,29,1.877,0.4127,0.1159,0.3754,0.1877,0.6569,0.3674,False,understat
serie_a,2024,understat_7483,Hans Nicolussi Caviglia,Venezia,M S,2883.0,35,1.6545,0.0699,0.0878,0.1249,0.0624,0.9053,0.9152,False,understat
serie_a,2024,understat_7912,Eljif Elmas,Torino,F M S,1032.0,13,1.657,0.12,0.0468,0.3488,0.0,0.8721,0.8821,False,understat
serie_a,2024,understat_9029,Simon Sohm,Parma Calcio 1913,M S,3015.0,37,1.0149,0.1298,0.0785,0.1194,0.0,0.597,0.9054,False,understat
serie_a,2024,understat_9303,Dennis Man,Parma Calcio 1913,F M S,1997.0,33,2.2083,0.3157,0.2094,0.1803,0.1803,2.028,0.6724,False,understat
serie_a,2024,understat_10303,Jacopo Fazzini,Empoli,F M S,1403.0,20,1.6679,0.2369,0.0702,0.2566,0.0641,0.7698,0.7794,False,understat
serie_a,2024,understat_10404,Éderson,Atalanta,M S,2898.0,37,1.2112,0.1347,0.1767,0.1242,0.0311,1.1491,0.8703,False,understat
serie_a,2024,understat_11350,Amin Sarr,Verona,F S,1940.0,32,1.067,0.2224,0.0983,0.1856,0.0464,1.0206,0.6736,False,understat
serie_a,2024,understat_11951,Gustav Isaksen,Lazio,F M S,2254.0,37,2.1961,0.2091,0.1231,0.1597,0.0799,1.4374,0.6769,False,understat
serie_a,2024,understat_12362,Santiago Pierotti,Lecce,F M S,1963.0,36,1.4671,0.1954,0.1312,0.1834,0.0917,1.1462,0.6059,False,understat
serie_a,2024,understat_557,Matteo Darmian,Inter,D S,1781.0,29,0.5559,0.1165,0.0706,0.1516,0.1011,0.758,0.6824,False,understat
serie_a,2024,understat_702,Tammy Abraham,"AC Milan,Roma",F S,1174.0,29,2.1465,0.5936,0.191,0.23,0.3066,1.1499,0.4498,False,understat
serie_a,2024,understat_1134,Mario Pasalic,Atalanta,M S,1973.0,34,2.0983,0.3213,0.1813,0.1368,0.1825,1.4597,0.6448,False,understat
serie_a,2024,understat_1148,Duván Zapata,Torino,F,597.0,7,3.1658,0.4834,0.0878,0.4523,0.0,1.3568,0.9476,False,understat
serie_a,2024,understat_1170,Gianluca Caprari,Monza,F M S,1644.0,34,1.5876,0.2115,0.1143,0.1642,0.1095,1.5876,0.5373,False,understat
serie_a,2024,understat_1206,Danilo Cataldi,Fiorentina,M S,1762.0,25,0.664,0.0405,0.0303,0.1532,0.0,0.7151,0.7831,False,understat
serie_a,2024,understat_1248,Leandro Paredes,Roma,M S,1370.0,22,1.708,0.1417,0.1092,0.1971,0.0657,1.3796,0.6919,False,understat
serie_a,2024,understat_1252,Stephan El Shaarawy,Roma,D F M S,1075.0,31,2.3442,0.2485,0.1022,0.2512,0.3349,1.2558,0.3853,False,understat
serie_a,2024,understat_1409,Nicolò Barella,Inter,M S,2485.0,33,1.5573,0.073,0.1735,0.1087,0.2173,1.992,0.8367,False,understat
serie_a,2024,understat_1473,Matteo Politano,Napoli,D F M S,2881.0,37,1.7494,0.1139,0.1908,0.0937,0.125,1.7182,0.8652,False,understat
serie_a,2024,understat_1541,Stefan de Vrij,Inter,D S,1719.0,26,0.6806,0.0977,0.003,0.1571,0.0,0.0524,0.7346,False,understat
serie_a,2024,understat_4932,Pietro Pellegri,Empoli,F S,411.0,11,1.7518,0.1146,0.1336,0.6569,0.0,1.3139,0.4152,False,understat
serie_a,2024,understat_5509,Hernani,Parma Calcio 1913,M S,1330.0,25,1.3534,0.1873,0.1412,0.203,0.203,1.6241,0.5911,False,understat
serie_a,2024,understat_6196,Nicolas Viola,Cagliari,F M S,1293.0,27,2.1578,0.2118,0.2096,0.2088,0.0696,2.0186,0.5321,False,understat
serie_a,2024,understat_6414,Yann Bisseck,Inter,D S,1646.0,27,1.1482,0.1342,0.0802,0.164,0.1094,0.3827,0.6774,False,understat
serie_a,2024,understat_6978,Giovanni Di Lorenzo,Napoli,D,3330.0,37,0.5676,0.0961,0.1097,0.0811,0.0541,1.0,1.0,False,understat
serie_a,2024,understat_7074,Nicolás González,Juventus,D F M S,1789.0,26,2.2638,0.2208,0.0666,0.1509,0.1006,0.9558,0.7645,False,understat
serie_a,2024,understat_7208,Samuel Chukwueze,AC Milan,F M S,910.0,26,3.1648,0.276,0.3112,0.2967,0.1978,2.6703,0.3889,False,understat
serie_a,2024,understat_8182,Lucas Da Cunha,Como,M S,2639.0,36,1.2618,0.0539,0.1568,0.1023,0.0682,1.8416,0.8145,False,understat
serie_a,2024,understat_8856,Razvan Marin,Cagliari,M S,1374.0,33,1.5721,0.144,0.217,0.1965,0.131,2.1616,0.4626,False,understat
serie_a,2024,understat_8895,Tete Morente,Lecce,F M S,2036.0,31,1.8124,0.1371,0.081,0.1326,0.0884,1.1051,0.7297,False,understat
serie_a,2024,understat_9071,Matteo Cancellieri,Parma Calcio 1913,F M S,1453.0,27,1.3627,0.1554,0.0334,0.1858,0.0,0.6194,0.5979,False,understat
serie_a,2024,understat_9964,Koni de Winter,Genoa,D S,2132.0,25,0.5488,0.1168,0.0114,0.1266,0.0,0.1266,0.9476,False,understat
serie_a,2024,understat_9966,Fabio Miretti,Genoa,M S,1718.0,25,1.2573,0.1829,0.1173,0.1572,0.1572,1.1525,0.7636,False,understat
serie_a,2024,understat_9969,Teun Koopmeiners,Juventus,F M S,1998.0,28,1.8919,0.2204,0.1154,0.1351,0.1351,1.6667,0.7929,False,understat
serie_a,2024,understat_9985,Johan Vásquez,Genoa,D S,3036.0,36,1.0672,0.0723,0.0099,0.0889,0.0,0.2075,0.937,False,understat
serie_a,2024,understat_9993,Jurgen Ekkelenkamp,Udinese,M S,1884.0,34,1.242,0.1497,0.0781,0.1433,0.0955,0.7643,0.6157,False,understat
serie_a,2024,understat_10794,Thijs Dallinga,Bologna,F S,1124.0,31,2.4822,0.4433,0.0432,0.2402,0.1601,0.9609,0.4029,False,understat
serie_a,2024,understat_10891,Carlos Augusto,Inter,D M S,1658.0,29,1.3028,0.1888,0.104,0.1628,0.1086,0.4885,0.6352,False,understat
serie_a,2024,understat_10892,Samuele Birindelli,Monza,D M S,1497.0,21,0.9018,0.1135,0.1011,0.1804,0.0,1.0822,0.7921,False,understat
serie_a,2024,understat_11278,Gvidas Gineitis,Torino,M S,1431.0,30,1.8239,0.1162,0.1366,0.1887,0.0629,1.3208,0.53,False,understat
serie_a,2024,understat_11944,Patrick Dorgu,Lecce,D F M,1843.0,21,1.758,0.1546,0.0739,0.1465,0.0488,0.9278,0.9751,False,understat
serie_a,2024,understat_11958,Gaetano Oristanio,Venezia,F M S,2353.0,37,1.683,0.2177,0.0891,0.1147,0.1147,1.2622,0.7066,False,understat
serie_a,2024,understat_11964,Giovanni Fabbian,Bologna,M S,992.0,30,1.9052,0.2615,0.1373,0.2722,0.0907,0.9073,0.3674,False,understat
serie_a,2024,understat_12872,Fisayo Dele-Bashiru,Lazio,M S,947.0,20,1.5206,0.1412,0.075,0.2851,0.095,0.8553,0.5261,False,understat
serie_a,2024,understat_12904,Samuel Mbangula,Juventus,M S,687.0,23,1.179,0.0598,0.2298,0.393,0.393,1.9651,0.3319,False,understat
serie_a,2024,understat_13052,Francisco Conceição,Juventus,F M S,1320.0,26,2.7273,0.2133,0.3004,0.2045,0.2045,1.9091,0.5641,False,understat
serie_a,2024,understat_13061,Benjamín Domínguez,Bologna,F M S,1309.0,24,2.0626,0.1671,0.0503,0.2063,0.1375,0.6875,0.606,False,understat
serie_a,2024,understat_13446,Mateo Pellegrino,Parma Calcio 1913,F S,742.0,13,2.6685,0.5918,0.0524,0.3639,0.1213,0.6065,0.6342,False,understat
serie_a,2024,understat_307,Suat Serdar,Verona,M S,1380.0,22,1.9565,0.1055,0.0692,0.1304,0.0652,0.6522,0.697,False,understat
serie_a,2024,understat_1040,Angelino,Roma,D M S,3182.0,38,0.6788,0.0403,0.1562,0.0566,0.0283,1.4142,0.9304,False,understat
serie_a,2024,understat_1053,Keinan Davis,Udinese,F S,1049.0,23,2.4881,0.2634,0.2103,0.1716,0.0858,1.7159,0.5068,False,understat
serie_a,2024,understat_1104,Leonardo Pavoletti,Cagliari,F S,377.0,26,4.2971,0.6605,0.3325,0.4775,0.0,2.1485,0.1611,False,understat
serie_a,2024,understat_1106,Darko Lazovic,Verona,D M S,1467.0,27,1.227,0.1793,0.2221,0.1227,0.184,1.1656,0.6037,False,understat
serie_a,2024,understat_1119,Alessio Romagnoli,Lazio,D S,2676.0,32,0.6726,0.1199,0.0236,0.0673,0.0,0.3363,0.9292,False,understat
serie_a,2024,understat_1122,Manuel Locatelli,Juventus,M S,2852.0,36,0.7889,0.0545,0.0997,0.0631,0.0631,0.9151,0.8802,False,understat
serie_a,2024,understat_1186,Andrea Belotti,Como,F S,584.0,18,2.9281,0.398,0.089,0.3082,0.0,1.0788,0.3605,False,understat
serie_a,2024,understat_1210,Keita,Monza,F S,644.0,11,1.9565,0.2621,0.0292,0.2795,0.0,0.559,0.6505,False,understat
serie_a,2024,understat_1386,Piotr Zielinski,Inter,M S,947.0,26,1.6156,0.2561,0.0587,0.1901,0.1901,1.2355,0.4047,False,understat
serie_a,2024,understat_1423,Matías Vecino,Lazio,M S,843.0,20,1.7082,0.3311,0.3468,0.2135,0.3203,1.1744,0.4683,False,understat
serie_a,2024,understat_1471,Lorenzo Pellegrini,Roma,M S,1648.0,25,2.2937,0.2964,0.1433,0.1092,0.0546,1.4745,0.7324,False,understat
serie_a,2024,understat_1634,Alessandro Deiola,Cagliari,M S,1439.0,29,1.1258,0.0913,0.0486,0.1251,0.0625,0.3753,0.5513,False,understat
serie_a,2024,understat_1725,Christian Kabasele,Udinese,D S,1164.0,16,1.1598,0.1748,0.0273,0.1546,0.0,0.4639,0.8083,False,understat
serie_a,2024,understat_1809,Joaquín Correa,Inter,F M S,701.0,19,1.7974,0.3067,0.2084,0.2568,0.2568,1.2839,0.4099,False,understat
serie_a,2024,understat_2217,Antonio Sanabria,Torino,F S,1321.0,26,1.2945,0.1754,0.0218,0.1363,0.0681,0.545,0.5645,False,understat
serie_a,2024,understat_3278,Maxwel Cornet,Genoa,M S,240.0,7,1.875,0.3793,0.3994,0.75,0.375,1.875,0.381,False,understat
serie_a,2024,understat_4920,Matteo Gabbia,AC Milan,D S,2159.0,26,0.5836,0.0651,0.0072,0.0834,0.0,0.0834,0.9226,False,understat
serie_a,2024,understat_5360,Weston McKennie,Juventus,D F M S,2334.0,32,0.8483,0.1134,0.1795,0.0771,0.1542,1.2339,0.8104,False,understat
serie_a,2024,understat_5661,Jonathan Ikone,"Como,Fiorentina",F M S,831.0,27,2.7076,0.3713,0.0538,0.2166,0.0,0.4332,0.342,False,understat
serie_a,2024,understat_6159,Gianluca Mancini,Roma,D S,3152.0,37,0.6282,0.0846,0.0299,0.0571,0.0,0.4283,0.9465,False,understat
serie_a,2024,understat_6228,Luka Jovic,AC Milan,F S,549.0,15,1.8033,0.3722,0.1877,0.3279,0.0,1.9672,0.4067,False,understat
serie_a,2024,understat_6686,Nicolo Zaniolo,"Atalanta,Fiorentina",F M S,665.0,23,2.7068,0.2592,0.1686,0.2707,0.2707,1.6241,0.3213,False,understat
serie_a,2024,understat_6718,Andrea Colpani,Fiorentina,M S,1469.0,25,2.2056,0.2055,0.0699,0.1225,0.0613,1.0415,0.6529,False,understat
serie_a,2024,understat_6773,Samuel Gigot,Lazio,D S,692.0,15,0.5202,0.1762,0.0,0.2601,0.0,0.0,0.5126,False,understat
serie_a,2024,understat_7328,Maxence Caqueret,Como,M S,1110.0,18,0.6486,0.0628,0.171,0.1622,0.2432,1.5405,0.6852,False,understat
serie_a,2024,understat_7482,Kouadio Kone,Roma,M S,2597.0,34,1.1783,0.1025,0.0614,0.0693,0.0347,0.6585,0.8487,False,understat
serie_a,2024,understat_7507,Gianluca Gaetano,Cagliari,M S,976.0,28,2.7664,0.427,0.2194,0.1844,0.3689,2.0287,0.3873,False,understat
serie_a,2024,understat_7892,João Félix,AC Milan,M S,761.0,15,3.4297,0.34,0.1835,0.2365,0.0,1.1827,0.5637,False,understat
serie_a,2024,understat_8034,Georgios Kyriakopoulos,Monza,D S,2865.0,34,0.8482,0.0323,0.1085,0.0628,0.1257,1.288,0.9363,False,understat
serie_a,2024,understat_8341,Lazar Samardzic,Atalanta,M S,1119.0,31,2.6542,0.1549,0.2668,0.1609,0.0804,2.815,0.4011,False,understat
serie_a,2024,understat_8383,Faustino Anjorin,Empoli,M S,1127.0,22,1.8367,0.063,0.1825,0.1597,0.2396,1.3576,0.5692,False,understat
serie_a,2024,understat_8642,Strahinja Pavlovic,AC Milan,D S,1866.0,24,0.8199,0.1046,0.0625,0.0965,0.0482,0.2894,0.8639,False,understat
serie_a,2024,understat_8857,Gabriele Zappa,Cagliari,D S,3070.0,37,0.3225,0.0231,0.1269,0.0586,0.0,0.8208,0.9219,False,understat
serie_a,2024,understat_8912,Tommaso Pobega,Bologna,M S,1180.0,21,1.8305,0.191,0.1047,0.1525,0.1525,0.839,0.6243,False,understat
serie_a,2024,understat_8913,Emmanuel Gyasi,Empoli,D M,3238.0,37,0.6115,0.1418,0.04,0.0556,0.0278,0.4725,0.9724,False,understat
serie_a,2024,understat_9841,Andrea Cambiaso,Juventus,D F M S,2227.0,33,0.687,0.0376,0.1206,0.0808,0.1212,1.374,0.7498,False,understat
serie_a,2024,understat_9854,Kristjan Asllani,Inter,M S,960.0,22,1.5,0.2137,0.1489,0.1875,0.1875,1.3125,0.4848,False,understat
serie_a,2024,understat_9904,Gianluca Busio,Venezia,F M S,2537.0,33,1.2771,0.1013,0.0573,0.0709,0.0,0.9933,0.8542,False,understat
serie_a,2024,understat_9924,Fabiano Parisi,Fiorentina,D M S,1107.0,26,0.7317,0.0355,0.0842,0.1626,0.0,0.3252,0.4731,False,understat
serie_a,2024,understat_10090,Iker Bravo,Udinese,F M S,629.0,29,1.8601,0.1717,0.0748,0.2862,0.1431,1.0016,0.241,False,understat
serie_a,2024,understat_10169,Diego Coppola,Verona,D S,2928.0,34,0.3074,0.0402,0.0029,0.0615,0.0,0.0922,0.9569,False,understat
serie_a,2024,understat_10365,Morten Frendrup,Genoa,M,3115.0,35,0.8957,0.0488,0.0206,0.0578,0.0,0.4045,0.9889,False,understat
serie_a,2024,understat_10380,Zito,Cagliari,F M S,1634.0,26,1.2668,0.1022,0.2094,0.1102,0.1102,0.9364,0.6983,False,understat
serie_a,2024,understat_10385,Liberato Cacace,Empoli,D M S,2224.0,33,1.1736,0.1727,0.0816,0.0809,0.1619,1.0926,0.7488,False,understat
serie_a,2024,understat_10878,Sandi Lovric,Udinese,M S,2370.0,36,1.8608,0.0972,0.1311,0.0759,0.1139,1.2152,0.7315,False,understat
serie_a,2024,understat_10893,Christian Gytkjær,Venezia,F S,720.0,29,2.25,0.4289,0.0887,0.25,0.125,0.875,0.2759,False,understat
serie_a,2024,understat_10902,Federico Baschirotto,Lecce,D,3420.0,38,0.5789,0.047,0.012,0.0526,0.0,0.1579,1.0,False,understat
serie_a,2024,understat_10957,Mikael Ellertsson,Venezia,D M S,2503.0,36,0.7551,0.0497,0.0777,0.0719,0.0719,0.7191,0.7725,False,understat
serie_a,2024,understat_10985,Sulemana,Atalanta,M S,282.0,9,1.5957,0.1854,0.0082,0.6383,0.0,0.3191,0.3481,False,understat
serie_a,2024,understat_11027,Emanuele Valeri,Parma Calcio 1913,D M S,2883.0,35,0.8429,0.0501,0.175,0.0624,0.1873,1.1238,0.9152,False,understat
serie_a,2024,understat_11380,Vitinha,Genoa,F M S,1346.0,25,2.2065,0.1188,0.2752,0.1337,0.2006,1.1367,0.5982,False,understat
serie_a,2024,understat_11470,Niccolò Pisilli,Roma,M S,1198.0,28,2.0284,0.2304,0.0707,0.1503,0.0751,0.7513,0.4754,False,understat
serie_a,2024,understat_11741,Saúl Coco,Torino,D,2851.0,32,0.6314,0.0614,0.0002,0.0631,0.0,0.0316,0.9899,False,understat
serie_a,2024,understat_12006,Jesper Karlsson,"Bologna,Lecce",F M S,802.0,20,1.7955,0.2636,0.0905,0.2244,0.0,1.3466,0.4456,False,understat
