team_id,team,player_id,player_name,jersey,position,position_abbreviation,age,height,weight,date_of_birth,headshot_url
172,AJ Auxerre,335320,Lamine Sy,27,Defender,D,23.0,67.0,141.0,2002-08-10T07:00Z,
172,AJ Auxerre,344520,Clément Akpa,92,Defender,D,24.0,71.0,150.0,2001-11-24T08:00Z,
172,AJ Auxerre,403125,Telli Siwe,13,Defender,D,21.0,,,2004-12-14T08:00Z,
172,AJ Auxerre,404532,Elikya Legros,35,Defender,D,18.0,,,2008-06-06T07:00Z,
172,AJ Auxerre,214305,Assane Dioussé,18,Midfielder,M,28.0,69.0,150.0,1997-09-20T07:00Z,
172,AJ Auxerre,266057,Elisha Owusu,42,Midfielder,M,28.0,72.0,159.0,1997-11-07T08:00Z,
172,AJ Auxerre,297775,Naouirou Ahamada,8,Midfielder,M,24.0,72.0,161.0,2002-03-29T08:00Z,
172,AJ Auxerre,323175,Lasso Coulibaly,21,Midfielder,M,23.0,73.0,152.0,2002-10-19T07:00Z,
172,AJ Auxerre,323722,Kévin Danois,5,Midfielder,M,22.0,72.0,159.0,2004-06-28T07:00Z,
172,AJ Auxerre,359360,Arthur Piedfort,,Midfielder,M,21.0,73.0,152.0,2005-02-01T08:00Z,
172,AJ Auxerre,392126,Aristide Zossou,,Midfielder,M,21.0,70.0,152.0,2005-06-14T07:00Z,
172,AJ Auxerre,409262,Tidiane Devernois,36,Midfielder,M,18.0,71.0,,2007-10-18T07:00Z,
172,AJ Auxerre,271137,Lassine Sinayoko,10,Forward,F,26.0,73.0,179.0,1999-12-08T08:00Z,
172,AJ Auxerre,304212,Josué Casimir,7,Forward,F,24.0,70.0,150.0,2001-09-24T07:00Z,
172,AJ Auxerre,409263,Ryan Rodin,31,Forward,F,20.0,76.0,,2006-03-02T08:00Z,
174,AS Monaco,345243,Kassoum Ouattara,20,Defender,D,21.0,69.0,161.0,2004-10-14T07:00Z,
7868,Angers,284333,Jim Allevinah,,Forward,F,31.0,68.0,148.0,1995-02-27T08:00Z,
7868,Angers,312399,Mamadou Simbakoli,,Forward,F,24.0,74.0,172.0,2001-12-12T08:00Z,
7868,Angers,131743,Anthony Lopes,,Goalkeeper,G,35.0,72.0,179.0,1990-10-01T07:00Z,
7868,Angers,297161,Melvin Zinga,16,Goalkeeper,G,24.0,74.0,174.0,2002-03-16T08:00Z,
7868,Angers,378976,Oumar Pona,40,Goalkeeper,G,20.0,74.0,172.0,2006-06-21T07:00Z,
7868,Angers,191712,Jordan Lefort,21,Defender,D,32.0,72.0,179.0,1993-08-09T07:00Z,
7868,Angers,218703,Carlens Arcus,2,Defender,D,30.0,71.0,163.0,1996-06-28T07:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/218703.png
7868,Angers,333218,Jacques Ekomie,3,Defender,D,22.0,70.0,161.0,2003-08-19T07:00Z,
7868,Angers,357154,Lilian Raolisoa,27,Defender,D,26.0,70.0,152.0,2000-06-16T07:00Z,
7868,Angers,362128,Yacine Gaya,,Defender,D,21.0,72.0,161.0,2004-11-15T08:00Z,
7868,Angers,364683,Marius Courcoul,5,Defender,D,19.0,72.0,152.0,2007-01-01T08:00Z,
7868,Angers,394476,Marius Louãr,20,Defender,D,19.0,71.0,152.0,2007-03-11T08:00Z,
7868,Angers,412232,Ousmane Camara,4,Defender,D,23.0,78.0,196.0,2003-03-06T08:00Z,
7868,Angers,206993,Haris Belkebla,93,Midfielder,M,32.0,70.0,150.0,1994-01-28T08:00Z,
7868,Angers,333845,Louis Mouton,6,Midfielder,M,24.0,74.0,163.0,2002-06-03T07:00Z,
7868,Angers,338006,Yassin Belkhdim,14,Midfielder,M,24.0,69.0,152.0,2002-02-14T08:00Z,
7868,Angers,356211,Emmanuel Biumla,24,Midfielder,M,21.0,73.0,163.0,2005-05-08T07:00Z,
7868,Angers,371474,Dan Sinaté,23,Midfielder,M,20.0,71.0,,2006-06-09T07:00Z,
7868,Angers,379227,Anthony Bermont,,Midfielder,M,21.0,69.0,117.0,2005-02-10T08:00Z,
7868,Angers,314388,Amine Sbaï,7,Forward,F,25.0,69.0,159.0,2000-11-05T08:00Z,
7868,Angers,403232,Prosper Peter,35,Forward,F,18.0,70.0,,2007-08-09T07:00Z,
7868,Angers,403320,Lanroy Machine,36,Forward,F,20.0,72.0,,2005-10-13T07:00Z,
7868,Angers,412871,Harouna Djibirin,31,Forward,F,19.0,69.0,,2006-11-05T08:00Z,
6997,Brest,260239,Grégoire Coudert,30,Goalkeeper,G,27.0,74.0,185.0,1999-04-03T08:00Z,
6997,Brest,388886,Noah Jauny,50,Goalkeeper,G,21.0,76.0,152.0,2004-08-26T07:00Z,
6997,Brest,3100741,Noé Poillion,,Goalkeeper,G,,,,,
6997,Brest,164187,Kenny Lala,77,Defender,D,34.0,70.0,172.0,1991-10-03T07:00Z,
6997,Brest,186408,Brendan Chardonnet,5,Defender,D,31.0,71.0,161.0,1994-12-22T08:00Z,
6997,Brest,324572,Bradley Locko,2,Defender,D,24.0,71.0,161.0,2002-05-06T07:00Z,
6997,Brest,363150,Luc Zogbe,12,Defender,D,21.0,70.0,152.0,2005-03-24T08:00Z,
6997,Brest,397594,Raphaël Le Guen,71,Defender,D,19.0,77.0,183.0,2006-09-01T07:00Z,
6997,Brest,399248,Justin Bourgault,,Defender,D,20.0,73.0,174.0,2005-09-14T07:00Z,
6997,Brest,215574,Lucas Tousart,24,Midfielder,M,29.0,73.0,183.0,1997-04-29T07:00Z,
6997,Brest,230896,Romain Del Castillo,10,Midfielder,M,30.0,68.0,130.0,1996-03-29T08:00Z,
6997,Brest,250377,Hugo Magnetti,8,Midfielder,M,28.0,71.0,163.0,1998-05-30T07:00Z,
6997,Brest,291850,Joris Chotard,13,Midfielder,M,24.0,70.0,152.0,2001-09-24T07:00Z,
6997,Brest,325330,Axel Camblan,,Midfielder,M,22.0,66.0,130.0,2003-08-30T07:00Z,
6997,Brest,330412,Kamory Doumbia,23,Midfielder,M,23.0,67.0,117.0,2003-02-18T08:00Z,
6997,Brest,376352,Hamidou Makalou,33,Midfielder,M,20.0,65.0,128.0,2006-07-15T07:00Z,
6997,Brest,192015,Ludovic Ajorque,19,Forward,F,32.0,78.0,203.0,1994-02-25T08:00Z,
6997,Brest,259960,Mama Baldé,17,Forward,F,30.0,69.0,150.0,1995-11-06T08:00Z,
6997,Brest,365783,Pathé Mboup,99,Forward,F,22.0,69.0,,2003-10-19T07:00Z,
6997,Brest,388421,Ibrahim Kanté,21,Forward,F,19.0,75.0,183.0,2007-03-18T07:00Z,
3236,Le Havre AC,297168,Etienne Youte Kinkoue,6,Defender,D,24.0,77.0,192.0,2002-01-14T08:00Z,
2697,Le Mans,407439,Izhak Hammoudi,32,Defender,D,21.0,,,2004-11-07T08:00Z,
175,Lens,358915,Fode Sylla,18,Midfielder,M,20.0,72.0,152.0,2006-04-16T07:00Z,
166,Lille,393322,Younes Lachaab,,Forward,F,21.0,69.0,161.0,2005-01-06T08:00Z,
167,Lyon,341375,Julien Duranville,,Forward,F,20.0,68.0,148.0,2006-05-05T07:00Z,
167,Lyon,379066,Kail Boudache,,Forward,F,20.0,,,2006-06-15T07:00Z,
167,Lyon,388571,Enzo Molébé,,Forward,F,18.0,70.0,137.0,2007-09-18T07:00Z,
167,Lyon,402949,Alejandro Rodríguez,,Forward,F,18.0,71.0,,2008-03-11T07:00Z,
167,Lyon,142743,Lassine Diarra,50,Goalkeeper,G,23.0,72.0,181.0,2002-11-11T08:00Z,
167,Lyon,221278,Dominik Greif,1,Goalkeeper,G,29.0,78.0,181.0,1997-04-06T08:00Z,
167,Lyon,222175,Rémy Descamps,40,Goalkeeper,G,30.0,76.0,161.0,1996-06-25T07:00Z,
167,Lyon,303794,Matt Turner,,Goalkeeper,G,32.0,75.0,183.0,1994-06-24T07:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/303794.png
167,Lyon,362971,Justin Bengui Joao,,Goalkeeper,G,21.0,75.0,168.0,2005-07-09T07:00Z,
167,Lyon,145190,Nicolás Tagliafico,3,Defender,D,33.0,68.0,141.0,1992-08-31T07:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/145190.png
167,Lyon,194766,Duje Caleta-Car,,Defender,D,29.0,76.0,194.0,1996-09-17T07:00Z,
167,Lyon,213181,Moussa Niakhaté,19,Defender,D,30.0,75.0,181.0,1996-03-08T08:00Z,
167,Lyon,214649,Clinton Mata,22,Defender,D,33.0,71.0,159.0,1992-11-07T08:00Z,
167,Lyon,285088,Abner,16,Defender,D,26.0,72.0,163.0,2000-05-27T07:00Z,
167,Lyon,301354,Ruben Kluivert,21,Defender,D,25.0,74.0,152.0,2001-05-21T07:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/301354.png
167,Lyon,403110,Noham Kamara,,Defender,D,19.0,73.0,168.0,2007-01-22T08:00Z,
167,Lyon,133319,Mahamadou Diawara,,Midfielder,M,21.0,74.0,161.0,2005-02-17T08:00Z,
167,Lyon,192060,Corentin Tolisso,8,Midfielder,M,31.0,71.0,179.0,1994-08-03T07:00Z,
167,Lyon,214402,Ainsley Maitland-Niles,98,Midfielder,M,28.0,70.0,157.0,1997-08-29T07:00Z,
167,Lyon,228424,Orel Mangala,5,Midfielder,M,28.0,70.0,174.0,1998-03-18T08:00Z,
167,Lyon,284942,Paul Akouokou,,Midfielder,M,28.0,71.0,150.0,1997-12-20T08:00Z,
167,Lyon,290401,Mads Bidstrup,,Midfielder,M,25.0,69.0,163.0,2001-02-25T08:00Z,
167,Lyon,298522,Tyler Morton,23,Midfielder,M,23.0,72.0,163.0,2002-10-31T08:00Z,
167,Lyon,303308,Tanner Tessmann,6,Midfielder,M,24.0,74.0,190.0,2001-09-24T07:00Z,
167,Lyon,305545,Pavel Sulc,10,Midfielder,M,25.0,70.0,163.0,2000-12-29T08:00Z,
167,Lyon,365562,Noah Nartey,99,Midfielder,M,20.0,71.0,152.0,2005-10-05T07:00Z,
167,Lyon,402948,Mathys De Carvalho,39,Midfielder,M,21.0,72.0,,2005-05-01T07:00Z,
167,Lyon,408345,Khalis Merah,44,Midfielder,M,19.0,70.0,,2007-02-24T08:00Z,
167,Lyon,333310,Ernest Nuamah,37,Forward,F,22.0,70.0,157.0,2003-11-01T08:00Z,
167,Lyon,340645,Malick Fofana,11,Defender,D,26.0,67.0,132.0,2000-05-02T07:00Z,
167,Lyon,403842,Rémi Himbert,45,Forward,F,18.0,70.0,,2008-02-29T08:00Z,
176,Marseille,421851,Nouhoum Kamissoko,71,Midfielder,M,21.0,72.0,,2004-12-27T08:00Z,
2502,Nice,289769,Terem Moffi,,Forward,F,27.0,74.0,192.0,1999-05-25T07:00Z,
2502,Nice,388090,Victor Orakpo,,Forward,F,20.0,76.0,172.0,2006-01-14T08:00Z,
2502,Nice,241029,Yehvann Diouf,80,Goalkeeper,G,26.0,74.0,161.0,1999-11-16T08:00Z,
2502,Nice,368014,Bartosz Zelazowski,30,Goalkeeper,G,21.0,76.0,161.0,2005-04-25T07:00Z,
2502,Nice,232089,Jonathan Clauss,92,Defender,D,33.0,70.0,150.0,1992-09-25T07:00Z,
2502,Nice,236957,Mohamed Abdelmoneim,5,Defender,D,27.0,72.0,163.0,1999-02-01T08:00Z,
2502,Nice,265234,Ali Abdi,2,Defender,D,32.0,70.0,172.0,1993-12-20T08:00Z,
2502,Nice,265923,Melvin Bard,26,Defender,D,25.0,68.0,141.0,2000-11-06T08:00Z,
2502,Nice,299990,Mattia Viti,,Defender,D,24.0,75.0,181.0,2002-01-24T08:00Z,
2502,Nice,319161,Antoine Mendy,33,Defender,D,22.0,74.0,163.0,2004-05-27T07:00Z,
2502,Nice,357205,Kojo Peprah Oppong,37,Defender,D,22.0,73.0,170.0,2004-06-04T07:00Z,
2502,Nice,358975,Moïse Bombito,64,Defender,D,26.0,75.0,183.0,2000-03-30T08:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/358975.png
2502,Nice,376344,Hamza Koutoune,,Defender,D,19.0,70.0,137.0,2006-09-17T07:00Z,
2502,Nice,176816,Morgan Sanson,8,Midfielder,M,31.0,71.0,161.0,1994-08-18T07:00Z,
2502,Nice,181133,Laurent Abergel,,Midfielder,M,33.0,73.0,141.0,1993-02-01T08:00Z,
2502,Nice,232670,Issiaga Camara,,Midfielder,M,21.0,69.0,141.0,2005-02-02T08:00Z,
2502,Nice,240672,Tanguy Ndombele,22,Midfielder,M,29.0,71.0,168.0,1996-12-28T08:00Z,
2502,Nice,255192,Youssouf Ndayishimiye,55,Midfielder,M,27.0,72.0,172.0,1998-10-27T08:00Z,
2502,Nice,276995,Sofiane Diop,10,Midfielder,M,26.0,69.0,141.0,2000-06-09T07:00Z,
2502,Nice,287078,Hicham Boudaoui,6,Midfielder,M,26.0,69.0,132.0,1999-09-23T07:00Z,
2502,Nice,292769,Salis Abdul Samed,99,Midfielder,M,26.0,70.0,150.0,2000-03-26T08:00Z,
2502,Nice,322795,Rares Ilie,,Midfielder,M,23.0,73.0,163.0,2003-04-19T07:00Z,
2502,Nice,357425,Djibril Coulibaly,39,Midfielder,M,17.0,68.0,168.0,2008-11-18T08:00Z,
2502,Nice,362061,Tom Louchet,20,Midfielder,M,23.0,69.0,141.0,2003-05-04T07:00Z,
2502,Nice,397392,Gabin Bernardeau,23,Midfielder,M,20.0,71.0,163.0,2006-01-24T08:00Z,
2502,Nice,282597,Isak Jansson,21,Forward,F,24.0,69.0,,2002-01-31T08:00Z,
2502,Nice,304151,Kevin Carlos,90,Forward,F,25.0,73.0,214.0,2001-04-10T07:00Z,
2502,Nice,306557,Mohamed-Ali Cho,25,Forward,F,22.0,71.0,146.0,2004-01-19T08:00Z,
6851,Paris FC,368334,Omar Sissoko,,Forward,F,19.0,69.0,152.0,2006-08-18T07:00Z,
6851,Paris FC,122280,Kevin Trapp,35,Goalkeeper,G,36.0,74.0,183.0,1990-07-08T07:00Z,
6851,Paris FC,301770,Obed Nkambadio,16,Goalkeeper,G,23.0,75.0,190.0,2003-02-07T08:00Z,
6851,Paris FC,196729,Hamari Traoré,14,Defender,D,34.0,69.0,139.0,1992-01-27T08:00Z,
6851,Paris FC,246805,Thibault De Smet,28,Defender,D,28.0,72.0,141.0,1998-06-05T07:00Z,
6851,Paris FC,287474,Moustapha Mbow,5,Defender,D,26.0,76.0,161.0,2000-03-08T08:00Z,
6851,Paris FC,287572,Samir Chergui,31,Defender,D,27.0,73.0,172.0,1999-02-06T08:00Z,
6851,Paris FC,308195,Otavio,6,Defender,D,24.0,74.0,172.0,2002-04-21T07:00Z,
6851,Paris FC,324325,Yoan Koré,,Defender,D,21.0,74.0,163.0,2004-11-16T08:00Z,
6851,Paris FC,354865,Tuomas Ollila,2,Defender,D,26.0,69.0,150.0,2000-04-25T07:00Z,
6851,Paris FC,358732,Mathys Tourraine,,Defender,D,25.0,67.0,150.0,2001-01-14T08:00Z,
6851,Paris FC,371471,Nhoa Sangui,19,Defender,D,20.0,70.0,148.0,2006-02-27T08:00Z,
6851,Paris FC,219153,Vincent Marchetti,4,Midfielder,M,29.0,71.0,152.0,1997-07-04T07:00Z,
6851,Paris FC,221527,Pierre Lees-Melou,33,Midfielder,M,33.0,73.0,150.0,1993-05-25T07:00Z,
6851,Paris FC,223122,Maxime López,21,Midfielder,M,28.0,66.0,128.0,1997-12-04T08:00Z,
6851,Paris FC,227720,Mathieu Cafaro,13,Midfielder,M,29.0,70.0,161.0,1997-03-25T08:00Z,
6851,Paris FC,304918,Ilan Kebbal,10,Midfielder,M,28.0,67.0,130.0,1998-07-10T07:00Z,
6851,Paris FC,333208,Lohann Doucet,,Midfielder,M,23.0,71.0,161.0,2002-09-14T07:00Z,
6851,Paris FC,351291,Gabriel Oualengbe,,Midfielder,M,22.0,74.0,174.0,2004-05-21T07:00Z,
6851,Paris FC,364746,Adama Camara,17,Midfielder,M,29.0,77.0,192.0,1996-10-18T07:00Z,
6851,Paris FC,398780,Zabi Gueu,,Midfielder,M,19.0,75.0,174.0,2006-09-24T07:00Z,
6851,Paris FC,402888,Rudy Matondo,23,Midfielder,M,18.0,71.0,,2008-03-13T07:00Z,
6851,Paris FC,130123,Ciro Immobile,36,Forward,F,36.0,73.0,172.0,1990-02-20T08:00Z,
6851,Paris FC,187647,Moses Simon,27,Forward,F,31.0,66.0,146.0,1995-07-12T07:00Z,
6851,Paris FC,225559,Jonathan Ikoné,93,Forward,F,28.0,69.0,148.0,1998-05-02T07:00Z,
6851,Paris FC,238392,Alimani Gory,7,Forward,F,29.0,72.0,161.0,1996-08-30T07:00Z,
6851,Paris FC,257126,Jean-Phillipe Krasso,11,Forward,F,29.0,74.0,174.0,1997-07-17T07:00Z,
6851,Paris FC,259744,Willem Geubbels,9,Forward,F,24.0,73.0,179.0,2001-08-16T07:00Z,
160,Paris Saint-Germain,415149,Martin James,60,Goalkeeper,G,18.0,,,2008-02-14T08:00Z,
169,Stade Rennais,409659,Mathys Silistre,50,Goalkeeper,G,20.0,,,2005-09-16T07:00Z,
180,Strasbourg,183562,Karl-Johan Johnsson,1,Goalkeeper,G,36.0,74.0,183.0,1990-01-28T08:00Z,
180,Strasbourg,260545,Stefan Bajic,50,Goalkeeper,G,24.0,75.0,183.0,2001-12-23T08:00Z,
180,Strasbourg,225426,Ben Chilwell,3,Defender,D,29.0,70.0,170.0,1996-12-21T08:00Z,
180,Strasbourg,290101,Andrew Omobamidele,2,Defender,D,24.0,74.0,172.0,2002-06-23T07:00Z,
180,Strasbourg,305935,Ismael Doukoure,6,Defender,D,22.0,72.0,168.0,2003-07-24T07:00Z,
180,Strasbourg,346636,Guela Doué,22,Defender,D,23.0,74.0,192.0,2002-10-17T07:00Z,
180,Strasbourg,359934,Lucas Høgsberg,24,Defender,D,20.0,72.0,150.0,2006-06-23T07:00Z,
180,Strasbourg,20975,Julio Enciso,19,Midfielder,M,22.0,68.0,139.0,2004-01-23T08:00Z,
180,Strasbourg,303787,Sebastian Nanasi,11,Midfielder,M,24.0,70.0,157.0,2002-05-16T07:00Z,
180,Strasbourg,320760,Valentín Barco,32,Midfielder,M,21.0,67.0,148.0,2004-07-23T07:00Z,
180,Strasbourg,336794,Abdoul Ouattara,42,Midfielder,M,20.0,70.0,150.0,2005-10-22T07:00Z,
180,Strasbourg,340583,Junior Mwanga,18,Midfielder,M,23.0,72.0,174.0,2003-05-11T07:00Z,
180,Strasbourg,347919,Maximillian Oyedele,8,Midfielder,M,21.0,71.0,152.0,2004-11-07T08:00Z,
180,Strasbourg,364764,Mathis Amougou,17,Midfielder,M,20.0,70.0,141.0,2006-01-18T08:00Z,
180,Strasbourg,378491,Samir El Mourabet,29,Midfielder,M,20.0,74.0,159.0,2005-10-06T07:00Z,
180,Strasbourg,418506,Tyrese Noubissie,28,Midfielder,M,17.0,,,2009-05-13T07:00Z,
180,Strasbourg,304871,Emmanuel Emegha,10,Forward,F,23.0,77.0,181.0,2003-02-03T08:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/304871.png
180,Strasbourg,340678,Diego Moreira,7,Forward,F,21.0,70.0,161.0,2004-08-06T07:00Z,
180,Strasbourg,348301,Martial Godo,20,Forward,F,23.0,67.0,132.0,2003-03-14T08:00Z,
180,Strasbourg,350501,Samuel Amo-Ameyaw,27,Forward,F,20.0,69.0,139.0,2006-07-18T07:00Z,
180,Strasbourg,350961,Joaquín Panichelli,9,Forward,F,23.0,73.0,181.0,2002-10-07T07:00Z,
180,Strasbourg,379012,Gessime Yassine,80,Forward,F,20.0,68.0,121.0,2005-11-22T08:00Z,
179,Toulouse,297340,Ibrahim Cissoko,,Forward,F,23.0,69.0,148.0,2003-03-26T08:00Z,
179,Toulouse,324289,Guillaume Restes,1,Goalkeeper,G,21.0,74.0,181.0,2005-03-11T08:00Z,
179,Toulouse,371559,Mathys Niflore,,Goalkeeper,G,19.0,74.0,161.0,2007-03-02T08:00Z,
179,Toulouse,396620,Naime Said Mchindra,40,Goalkeeper,G,21.0,73.0,,2005-05-28T07:00Z,
179,Toulouse,30302,Djibril Sidibé,19,Defender,D,33.0,72.0,157.0,1992-07-29T07:00Z,
179,Toulouse,77072,Mark McKenzie,3,Defender,D,27.0,72.0,183.0,1999-02-25T08:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/77072.png
179,Toulouse,238213,Rasmus Nicolaisen,2,Defender,D,29.0,75.0,179.0,1997-03-16T08:00Z,
179,Toulouse,307713,Charlie Cresswell,4,Defender,D,23.0,74.0,161.0,2002-08-17T07:00Z,
179,Toulouse,344521,Nicolas Wasbauer,27,Defender,D,22.0,73.0,,2004-07-04T07:00Z,
179,Toulouse,355979,Ylies Aradj,,Defender,D,21.0,70.0,150.0,2005-06-05T07:00Z,
179,Toulouse,388070,Dayann Methalie,24,Defender,D,20.0,73.0,152.0,2006-02-15T08:00Z,
179,Toulouse,397384,Ismail Diallo,,Defender,D,22.0,,,2003-08-23T07:00Z,
179,Toulouse,408252,Seny Koumbassa,35,Defender,D,19.0,74.0,,2007-06-20T07:00Z,
179,Toulouse,408254,Frédéric Efuele Ngoyala,25,Defender,D,21.0,72.0,,2005-02-20T08:00Z,
179,Toulouse,408255,Gaetan Bakhouche,44,Defender,D,21.0,73.0,,2005-02-14T08:00Z,
179,Toulouse,225565,Niklas Schmidt,,Midfielder,M,28.0,72.0,194.0,1998-03-01T08:00Z,
179,Toulouse,252740,Aron Donnum,15,Midfielder,M,28.0,70.0,161.0,1998-04-20T07:00Z,
179,Toulouse,271244,Cristian Cásseres Jr.,23,Midfielder,M,26.0,69.0,150.0,2000-01-20T08:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/271244.png
179,Toulouse,290030,Abu Francis,17,Midfielder,M,25.0,72.0,141.0,2001-04-27T07:00Z,
179,Toulouse,322205,Mario Sauer,77,Midfielder,M,22.0,72.0,,2004-05-15T07:00Z,
179,Toulouse,355975,Noah Lahmadi,34,Midfielder,M,21.0,70.0,161.0,2005-01-05T08:00Z,
179,Toulouse,384162,Rafik Messali,22,Midfielder,M,23.0,70.0,161.0,2003-04-28T07:00Z,
179,Toulouse,386251,Mathis Saka,,Midfielder,M,19.0,68.0,139.0,2006-09-20T07:00Z,
179,Toulouse,408251,Alexis Vossah,45,Midfielder,M,18.0,71.0,150.0,2008-03-11T07:00Z,
179,Toulouse,409214,Darris Zema,28,Midfielder,M,19.0,,,2007-05-20T07:00Z,
179,Toulouse,277383,Yann Gboho,10,Forward,F,25.0,70.0,139.0,2001-01-14T08:00Z,
179,Toulouse,297121,Jacen Russell-Rowe,13,Forward,F,23.0,72.0,161.0,2002-09-13T07:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/297121.png
179,Toulouse,322654,Emersonn,20,Forward,F,22.0,73.0,159.0,2004-07-16T07:00Z,
179,Toulouse,338873,Santiago Hidalgo,11,Forward,F,21.0,69.0,157.0,2005-02-17T08:00Z,
179,Toulouse,380400,Julián Vignolo,7,Forward,F,19.0,73.0,,2006-12-07T08:00Z,
179,Toulouse,403310,Ilyas Azizi,37,Forward,F,18.0,68.0,139.0,2008-04-13T07:00Z,
179,Toulouse,408253,Enzo Faty,21,Forward,F,19.0,74.0,,2007-03-09T08:00Z,
170,Troyes,397994,Mathys Detourbet,11,Forward,F,19.0,,,2007-04-29T07:00Z,
