league,player_id,player_name,team,position,is_goalkeeper,appearances,starts,minutes_played,shots_per90,xg_per90,xa_per90,shot_on_target_rate,expected_minutes_share,source
belgian_pro_league,320563,Issai Sakamoto,KVC Westerlo,Attacking Midfielder,False,37,37,2960.0,2.0068,0.1824,0.1216,0.3182,0.8433,espn_true_per90
belgian_pro_league,301330,Thomas Van Den Keybus,KVC Westerlo,Left Midfielder,False,31,9,1030.0,2.534,0.0874,0.0,0.2759,0.2934,espn_true_per90
belgian_pro_league,241110,Dogucan Haspolat,KVC Westerlo,Right Midfielder,False,37,37,3305.0,1.2526,0.0272,0.1089,0.2174,0.9416,espn_true_per90
belgian_pro_league,328393,Josimar Alcócer,KVC Westerlo,Attacking Midfielder Left,False,34,32,2645.0,1.7353,0.1021,0.1021,0.4706,0.7536,espn_true_per90
belgian_pro_league,286757,Griffin Yow,KVC Westerlo,Attacking Midfielder Right,False,15,8,654.0,3.3028,0.4128,0.0,0.2917,0.1863,espn_true_per90
belgian_pro_league,184824,Serhiy Sydorchuk,KVC Westerlo,Substitute,False,15,2,288.0,0.3125,0.0,0.0,0.0,0.0821,espn_true_per90
belgian_pro_league,364582,Nacho Ferri,KVC Westerlo,Substitute,False,35,34,2890.0,3.1453,0.3426,0.0623,0.4158,0.8234,espn_true_per90
belgian_pro_league,328463,Adedire Mebude,KVC Westerlo,Substitute,False,13,1,379.0,3.3245,0.4749,0.0,0.2857,0.108,espn_true_per90
belgian_pro_league,359360,Arthur Piedfort,KVC Westerlo,Substitute,False,36,35,2993.0,0.6916,0.0902,0.0601,0.3043,0.8527,espn_true_per90
belgian_pro_league,276721,Brent Gabriel,Zulte-Waregem,Goalkeeper,True,35,35,3150.0,0.0,0.0,0.0286,,1.0,espn_true_per90
belgian_pro_league,200892,Laurent Lemoine,Zulte-Waregem,Center Left Defender,False,21,18,1581.0,0.1708,0.0569,0.0,0.3333,0.5019,espn_true_per90
belgian_pro_league,298857,Anton Tanghe,Zulte-Waregem,Center Right Defender,False,20,19,1576.0,0.2284,0.1713,0.0,0.75,0.5003,espn_true_per90
belgian_pro_league,406198,Yannick Cappelle,Zulte-Waregem,Left Back,False,29,21,1927.0,0.3736,0.0467,0.0467,0.125,0.6117,espn_true_per90
belgian_pro_league,275348,Benoit Nyssen,Zulte-Waregem,Right Back,False,27,19,1655.0,0.8157,0.1088,0.1088,0.3333,0.5254,espn_true_per90
belgian_pro_league,406195,Jeppe Erenbjerg,Zulte-Waregem,Attacking Midfielder,False,34,31,2686.0,2.9151,0.4356,0.1005,0.3678,0.8527,espn_true_per90
belgian_pro_league,379959,Thomas Claes,Zulte-Waregem,Left Midfielder,False,33,31,2710.0,1.6605,0.0664,0.0332,0.32,0.8603,espn_true_per90
belgian_pro_league,343114,Tochukwu Nnadi,Zulte-Waregem,Right Midfielder,False,17,16,1328.0,0.1355,0.0,0.0678,0.0,0.4216,espn_true_per90
belgian_pro_league,99191,Jelle Vossen,Zulte-Waregem,Forward,False,16,3,358.0,3.0168,0.2514,0.0,0.25,0.1137,espn_true_per90
belgian_pro_league,406203,Joseph Opoku,Zulte-Waregem,Attacking Midfielder Left,False,32,29,2369.0,2.3934,0.3799,0.2279,0.381,0.7521,espn_true_per90
belgian_pro_league,385479,Wilguens Paugain,Zulte-Waregem,Substitute,False,23,15,1277.0,0.4229,0.0705,0.0,0.1667,0.4054,espn_true_per90
belgian_pro_league,275730,Serxho Ujka,Zulte-Waregem,Substitute,False,14,6,585.0,1.6923,0.1538,0.3077,0.1818,0.1857,espn_true_per90
belgian_pro_league,386239,Tobias Hedl,Zulte-Waregem,Substitute,False,10,4,328.0,1.0976,0.2744,0.0,0.75,0.1041,espn_true_per90
belgian_pro_league,305923,Stavros Gavriel,Zulte-Waregem,Substitute,False,21,7,606.0,3.7129,0.1485,0.1485,0.28,0.1924,espn_true_per90
belgian_pro_league,319371,Matthieu Epolo,Standard Liege,Goalkeeper,True,28,28,2520.0,0.0357,0.0,0.0,0.0,0.7179,espn_true_per90
belgian_pro_league,286170,Josué Homawoo,Standard Liege,Center Left Defender,False,29,25,2093.0,0.258,0.0,0.043,0.0,0.5963,espn_true_per90
belgian_pro_league,312386,Daan Dierckx,Standard Liege,Center Right Defender,False,19,15,1231.0,0.9504,0.0,0.0,0.3077,0.3507,espn_true_per90
belgian_pro_league,319112,Alexandro Calut,Standard Liege,Left Back,False,8,3,324.0,0.0,0.0,0.0,,0.0923,espn_true_per90
belgian_pro_league,256211,Marlon Fossey,Standard Liege,Right Back,False,19,19,1379.0,0.5874,0.0653,0.1305,0.4444,0.3929,espn_true_per90
belgian_pro_league,272489,Dennis Dargahi,Standard Liege,Attacking Midfielder,False,34,22,1913.0,1.4584,0.2352,0.0,0.3226,0.545,espn_true_per90
belgian_pro_league,283824,Ibrahim Karamoko,Standard Liege,Left Midfielder,False,30,25,2162.0,0.9158,0.0416,0.0,0.3182,0.616,espn_true_per90
belgian_pro_league,195565,Marco Ilaimaharitra,Standard Liege,Right Midfielder,False,30,28,2355.0,0.4586,0.0764,0.0,0.4167,0.6709,espn_true_per90
belgian_pro_league,231728,Thomas Henry,Standard Liege,Forward,False,20,16,1275.0,1.0588,0.1412,0.1412,0.3333,0.3632,espn_true_per90
belgian_pro_league,305692,Rafiki Said,Standard Liege,Attacking Midfielder Left,False,36,34,2742.0,2.8884,0.2626,0.1313,0.3636,0.7812,espn_true_per90
belgian_pro_league,275821,Tobias Mohr,Standard Liege,Attacking Midfielder Right,False,37,25,2203.0,0.9805,0.0817,0.0817,0.1667,0.6276,espn_true_per90
belgian_pro_league,321346,Nayel Mehssatou Sepúlveda,Standard Liege,Substitute,False,28,10,1009.0,0.892,0.0,0.0892,0.5,0.2875,espn_true_per90
belgian_pro_league,360869,Hakim Sahabo,Standard Liege,Substitute,False,13,4,501.0,0.7186,0.0,0.0,0.25,0.1427,espn_true_per90
belgian_pro_league,207390,Michael Verrips,Dender,Goalkeeper,True,9,9,810.0,0.0,0.0,0.0,,0.2571,espn_true_per90
belgian_pro_league,365345,Luc de Fougerolles,Dender,Center Defender,False,27,18,1655.0,0.2719,0.0,0.0544,0.0,0.5254,espn_true_per90
belgian_pro_league,251089,Joederik Pupe,Sint-Truidense,Center Left Defender,False,11,9,701.0,0.5136,0.1284,0.0,0.5,0.1997,espn_true_per90
belgian_pro_league,309152,Luc Marijnissen,Dender,Center Right Defender,False,34,34,2969.0,0.485,0.0303,0.0,0.375,0.9425,espn_true_per90
belgian_pro_league,315454,Noah Mbamba,Dender,Center Left Midfielder,False,32,32,2637.0,0.8532,0.0683,0.0683,0.36,0.8371,espn_true_per90
belgian_pro_league,310967,Malcolm Viltard,Dender,Center Right Midfielder,False,33,31,2479.0,0.4357,0.0363,0.0363,0.3333,0.787,espn_true_per90
belgian_pro_league,328759,Fabio Ferraro,Dender,Left Midfielder,False,28,28,2441.0,1.0324,0.0369,0.1106,0.4286,0.7749,espn_true_per90
belgian_pro_league,362266,Benjamin Fredrick,Dender,Right Midfielder,False,13,10,848.0,0.6368,0.0,0.0,0.1667,0.2692,espn_true_per90
belgian_pro_league,269252,Aurelien Scheidler,Royal Charleroi SC,Forward,False,39,36,3176.0,1.927,0.255,0.1134,0.3824,0.9048,espn_true_per90
belgian_pro_league,256770,Nathan Rodes,Dender,Center Left Forward,False,32,21,1893.0,0.9033,0.0,0.0,0.2105,0.601,espn_true_per90
belgian_pro_league,346739,Roman Kvet,Dender,Center Right Forward,False,31,29,2476.0,1.3086,0.1817,0.0,0.3056,0.786,espn_true_per90
belgian_pro_league,268178,Kobe Cools,Dender,Substitute,False,18,14,1236.0,0.801,0.0,0.0,0.5455,0.3924,espn_true_per90
belgian_pro_league,304839,Bruny Nsimba,Dender,Substitute,False,27,22,1806.0,2.7907,0.4485,0.1993,0.3929,0.5733,espn_true_per90
belgian_pro_league,317401,Dion Moise Sahi,Dender,Substitute,False,5,0,78.0,1.1538,0.0,0.0,0.0,0.0248,espn_true_per90
belgian_pro_league,406340,Nail Moutha-Sebtaoui,Dender,Substitute,False,14,1,254.0,0.7087,0.0,0.0,0.5,0.0806,espn_true_per90
belgian_pro_league,276605,David Hrncar,Dender,Substitute,False,17,8,739.0,1.9486,0.2436,0.0,0.5,0.2346,espn_true_per90
belgian_pro_league,178363,Davy Roef,KAA Gent,Goalkeeper,True,40,40,3600.0,0.0,0.0,0.0,,1.0,espn_true_per90
belgian_pro_league,337021,Samuel Junior Kotto,KAA Gent,Center Left Defender,False,7,5,399.0,0.4511,0.0,0.0,0.0,0.1108,espn_true_per90
belgian_pro_league,214439,Leo Da Silva Lopes,KAA Gent,Center Right Defender,False,36,25,2332.0,0.6561,0.0386,0.0386,0.1176,0.6478,espn_true_per90
belgian_pro_league,310801,Tiago Araújo,KAA Gent,Left Back,False,34,31,2693.0,0.7018,0.0334,0.1337,0.1905,0.7481,espn_true_per90
belgian_pro_league,308143,Matisse Samoise,KAA Gent,Right Back,False,17,15,1284.0,0.5607,0.1402,0.1402,0.5,0.3567,espn_true_per90
belgian_pro_league,304028,Atsuki Ito,KAA Gent,Center Left Midfielder,False,29,25,2087.7,1.5088,0.1724,0.1293,0.3714,0.5799,espn_true_per90
belgian_pro_league,313240,Mathias Delorge-Knieper,KAA Gent,Center Right Midfielder,False,19,18,1321.0,0.6132,0.0,0.2044,0.4444,0.3669,espn_true_per90
belgian_pro_league,370753,Franck Surdez,KAA Gent,Right Midfielder,False,14,4,363.0,2.7273,0.2479,0.0,0.3636,0.1008,espn_true_per90
belgian_pro_league,241689,Wilfried Kanga,KAA Gent,Center Left Forward,False,35,32,2752.7,2.9099,0.3597,0.1308,0.4045,0.7646,espn_true_per90
belgian_pro_league,399631,Bi Goore,KAA Gent,Center Right Forward,False,33,14,1384.0,3.4465,0.3251,0.2601,0.283,0.3844,espn_true_per90
belgian_pro_league,228431,Dante Vanzeir,Cercle Brugge KSV,Substitute,False,19,9,888.0,2.2297,0.2027,0.2027,0.4545,0.2819,espn_true_per90
belgian_pro_league,325338,Momodou Sonko,KAA Gent,Substitute,False,27,6,790.3,2.2777,0.0,0.2278,0.1,0.2195,espn_true_per90
belgian_pro_league,403618,Mohammed El Adfaoui,KAA Gent,Substitute,False,3,0,61.0,0.0,0.0,1.4754,,0.0169,espn_true_per90
belgian_pro_league,356927,Aime Omgba,KAA Gent,Substitute,False,19,2,389.0,0.9254,0.0,0.0,0.25,0.1081,espn_true_per90
belgian_pro_league,216831,Marcos Peano,RAAL La Louvière,Goalkeeper,True,33,33,2970.0,0.0,0.0,0.0,,0.9429,espn_true_per90
belgian_pro_league,406196,Maxence Maisonneuve,RAAL La Louvière,Center Defender,False,30,23,2203.0,0.9396,0.0,0.0409,0.2174,0.6994,espn_true_per90
belgian_pro_league,333236,Djibril Lamego,RAAL La Louvière,Center Left Defender,False,29,28,2463.0,0.1462,0.0,0.0,0.0,0.7819,espn_true_per90
belgian_pro_league,318572,Wagane Faye,RAAL La Louvière,Center Right Defender,False,26,25,2214.0,0.6504,0.122,0.0407,0.3125,0.7029,espn_true_per90
belgian_pro_league,291742,Sami Lahssaini,RAAL La Louvière,Center Left Midfielder,False,31,30,2680.0,0.403,0.0336,0.0336,0.1667,0.8508,espn_true_per90
belgian_pro_league,324133,Samuel Gueulette,RAAL La Louvière,Center Right Midfielder,False,28,11,1179.0,0.6107,0.0,0.0,0.25,0.3743,espn_true_per90
belgian_pro_league,308315,Jordi Liongola,RAAL La Louvière,Left Midfielder,False,30,29,2528.0,0.9612,0.0712,0.2136,0.2222,0.8025,espn_true_per90
belgian_pro_league,376145,Darío Benavides,RAAL La Louvière,Right Midfielder,False,19,11,905.0,0.6961,0.0,0.0994,0.1429,0.2873,espn_true_per90
belgian_pro_league,382451,Mohamed Guindo,RAAL La Louvière,Forward,False,13,6,527.0,2.5617,0.0,0.0,0.2,0.1673,espn_true_per90
belgian_pro_league,291668,Sekou Sidibe,RAAL La Louvière,Center Left Forward,False,4,1,117.0,1.5385,0.0,0.0,0.5,0.0371,espn_true_per90
belgian_pro_league,406193,Max Pau,RAAL La Louvière,Center Right Forward,False,13,7,608.0,1.0362,0.148,0.0,0.1429,0.193,espn_true_per90
belgian_pro_league,356493,Théo Épailly,RAAL La Louvière,Substitute,False,3,0,41.0,0.0,0.0,0.0,,0.013,espn_true_per90
belgian_pro_league,406199,Joël Ito,RAAL La Louvière,Substitute,False,32,27,2331.0,0.8494,0.0386,0.0386,0.3182,0.74,espn_true_per90
belgian_pro_league,313112,Oucasse Mendy,RAAL La Louvière,Substitute,False,16,12,921.0,0.5863,0.0977,0.0,0.3333,0.2924,espn_true_per90
belgian_pro_league,346792,Nolan Gillot,RAAL La Louvière,Substitute,False,21,13,1281.0,2.1077,0.1405,0.281,0.3,0.4067,espn_true_per90
belgian_pro_league,276177,Tobias Lawal,Racing Genk,Goalkeeper,True,18,18,1620.0,0.0,0.0,0.0,,0.45,espn_true_per90
belgian_pro_league,346609,Matte Smets,Racing Genk,Center Left Defender,False,38,38,3420.0,0.3947,0.0,0.0263,0.0,0.95,espn_true_per90
belgian_pro_league,265996,Mujaid Sadick,Racing Genk,Center Right Defender,False,35,33,2923.0,0.2155,0.0616,0.0,0.4286,0.8119,espn_true_per90
belgian_pro_league,204329,Joris Kayembe,Racing Genk,Left Back,False,27,22,2015.0,0.536,0.0,0.0447,0.0833,0.5597,espn_true_per90
belgian_pro_league,325024,Zakaria El Ouahdi,Racing Genk,Right Back,False,33,33,2922.0,2.0637,0.2464,0.1232,0.3433,0.8117,espn_true_per90
belgian_pro_league,357801,Konstantinos Karetsas,Racing Genk,Attacking Midfielder,False,33,26,2172.0,2.6934,0.0,0.3729,0.3846,0.6033,espn_true_per90
belgian_pro_league,223337,Bryan Heynen,Racing Genk,Left Midfielder,False,39,39,3483.0,1.2403,0.1034,0.0258,0.2292,0.9675,espn_true_per90
belgian_pro_league,345959,Nikolas Sattlberger,Racing Genk,Right Midfielder,False,24,11,979.0,0.7354,0.0,0.0919,0.25,0.2719,espn_true_per90
belgian_pro_league,302434,Oh Hyeon-Gyu,Racing Genk,Forward,False,19,12,1040.0,3.9808,0.4327,0.2596,0.4783,0.2889,espn_true_per90
belgian_pro_league,366071,Noah Adedeji-Sternberg,Racing Genk,Attacking Midfielder Left,False,24,11,958.0,2.0668,0.0939,0.0939,0.1818,0.2661,espn_true_per90
belgian_pro_league,312807,Jarne Steuckers,Racing Genk,Attacking Midfielder Right,False,29,15,1399.9,1.6073,0.0,0.3858,0.2,0.3889,espn_true_per90
belgian_pro_league,366066,Ibrahima Bangoura,Racing Genk,Substitute,False,27,18,1475.0,0.4881,0.0,0.0,0.375,0.4097,espn_true_per90
belgian_pro_league,315600,Yaimar Medina,Racing Genk,Substitute,False,27,18,1534.0,1.5841,0.0,0.176,0.4074,0.4261,espn_true_per90
belgian_pro_league,240519,Daan Heymans,Racing Genk,Substitute,False,30,28,2340.3,2.3458,0.3846,0.1538,0.4098,0.6501,espn_true_per90
belgian_pro_league,305372,Tolu Arokodare,Racing Genk,Substitute,False,3,0,60.0,7.5,1.5,0.0,0.4,0.0167,espn_true_per90
belgian_pro_league,288476,Yira Sor,Racing Genk,Substitute,False,27,10,1082.1,2.8278,0.3327,0.0832,0.4706,0.3006,espn_true_per90
belgian_pro_league,301425,Senne Lammens,Antwerp,Goalkeeper,True,3,3,270.0,0.0,0.0,0.0,,0.0769,espn_true_per90
belgian_pro_league,382742,Rosen Bozhinov,Antwerp,Center Defender,False,15,14,1189.0,0.3785,0.0757,0.0,0.6,0.3387,espn_true_per90
belgian_pro_league,365949,Andreas Verstraeten,Antwerp,Center Left Defender,False,15,8,831.0,0.0,0.0,0.1083,,0.2368,espn_true_per90
belgian_pro_league,314184,Zeno Van Den Bosch,Antwerp,Center Right Defender,False,34,34,2982.0,0.3924,0.0,0.0302,0.4615,0.8496,espn_true_per90
belgian_pro_league,271729,Daam Foulon,Antwerp,Left Back,False,32,28,2199.0,0.5321,0.0,0.1637,0.3077,0.6265,espn_true_per90
belgian_pro_league,298354,Thibo Somers,Antwerp,Right Back,False,31,28,2344.0,1.3439,0.1536,0.0768,0.4571,0.6678,espn_true_per90
belgian_pro_league,173150,Dennis Praet,Antwerp,Center Midfielder,False,30,28,2442.0,0.5897,0.0,0.0,0.1875,0.6957,espn_true_per90
belgian_pro_league,349122,Mahamadou Doumbia,Antwerp,Center Left Midfielder,False,5,5,439.0,2.0501,0.41,0.205,0.3,0.1251,espn_true_per90
belgian_pro_league,304204,Michel-Ange Balikwisha,Antwerp,Center Right Midfielder,False,3,3,257.0,1.0506,0.3502,0.0,0.6667,0.0732,espn_true_per90
belgian_pro_league,188402,Vincent Janssen,Antwerp,Center Left Forward,False,34,34,2999.0,2.6409,0.2701,0.2101,0.3182,0.8544,espn_true_per90
belgian_pro_league,199663,Gyrano Kerk,Antwerp,Center Right Forward,False,26,23,2022.0,2.1365,0.1335,0.178,0.3125,0.5761,espn_true_per90
belgian_pro_league,401026,David Gabriel Jesus,Antwerp,Substitute,False,7,0,99.0,0.9091,0.0,0.0,0.0,0.0282,espn_true_per90
belgian_pro_league,349711,Mauricio Benitez,Antwerp,Substitute,False,26,17,1490.0,1.4497,0.1812,0.0,0.25,0.4245,espn_true_per90
belgian_pro_league,390670,Semm Renders,Antwerp,Substitute,False,12,5,622.0,0.2894,0.0,0.0,0.0,0.1772,espn_true_per90
belgian_pro_league,286946,Maxime Delanghe,Cercle Brugge KSV,Goalkeeper,True,17,16,1501.0,0.0,0.0,0.0,,0.4765,espn_true_per90
belgian_pro_league,310407,Edgaras Utkus,Cercle Brugge KSV,Center Left Defender,False,18,16,1361.0,0.8597,0.1323,0.0,0.3077,0.4321,espn_true_per90
belgian_pro_league,335909,Christiaan Ravych,Cercle Brugge KSV,Center Right Defender,False,26,24,2153.0,0.3344,0.0,0.0,0.25,0.6835,espn_true_per90
belgian_pro_league,316559,Názinho,Cercle Brugge KSV,Left Back,False,29,27,2464.0,0.9497,0.1096,0.2557,0.3077,0.7822,espn_true_per90
belgian_pro_league,311004,Ibrahim Diakité,Cercle Brugge KSV,Right Back,False,18,10,855.0,0.5263,0.0,0.1053,0.2,0.2714,espn_true_per90
belgian_pro_league,177363,Hannes Van Der Bruggen,Cercle Brugge KSV,Center Left Midfielder,False,31,31,2498.0,1.0088,0.0,0.036,0.1429,0.793,espn_true_per90
belgian_pro_league,406339,Makaya Diaby,Cercle Brugge KSV,Center Right Midfielder,False,25,9,919.0,1.7628,0.1959,0.0979,0.3889,0.2917,espn_true_per90
belgian_pro_league,183074,Pieter Gerkens,Cercle Brugge KSV,Left Midfielder,False,34,30,2747.0,1.3105,0.1966,0.0328,0.4,0.8721,espn_true_per90
belgian_pro_league,334129,Lawrence Agyekum,Cercle Brugge KSV,Right Midfielder,False,28,24,1797.0,1.2521,0.0,0.1002,0.24,0.5705,espn_true_per90
belgian_pro_league,319422,Alan Minda,Cercle Brugge KSV,Center Left Forward,False,16,10,881.0,2.4518,0.3065,0.2043,0.4167,0.2797,espn_true_per90
belgian_pro_league,346520,Steve Ngoura,Cercle Brugge KSV,Center Right Forward,False,33,25,2025.0,3.0667,0.3111,0.1778,0.3333,0.6429,espn_true_per90
belgian_pro_league,321828,Nils De Wilde,Cercle Brugge KSV,Substitute,False,10,0,89.0,2.0225,0.0,0.0,0.5,0.0283,espn_true_per90
belgian_pro_league,345645,Edan Diop,Cercle Brugge KSV,Substitute,False,32,31,2589.0,1.8424,0.2433,0.1043,0.4151,0.8219,espn_true_per90
belgian_pro_league,384108,Emmanuel Kakou,Cercle Brugge KSV,Substitute,False,24,19,1733.0,1.0906,0.1039,0.0519,0.2381,0.5502,espn_true_per90
belgian_pro_league,290547,Gary Magnée,Cercle Brugge KSV,Substitute,False,33,30,2801.0,0.9639,0.1285,0.2249,0.3333,0.8892,espn_true_per90
belgian_pro_league,361440,Erick,Cercle Brugge KSV,Substitute,False,15,1,294.0,0.9184,0.0,0.3061,0.0,0.0933,espn_true_per90
belgian_pro_league,152749,Colin Coosemans,Anderlecht,Goalkeeper,True,37,37,3330.0,0.0,0.0,0.0,,0.9487,espn_true_per90
belgian_pro_league,291360,Marco Kana,Anderlecht,Center Left Defender,False,26,25,2043.0,0.3965,0.0,0.0,0.2222,0.5821,espn_true_per90
belgian_pro_league,319468,Lucas Hey,Anderlecht,Center Right Defender,False,31,26,2422.0,0.2601,0.0,0.0,0.0,0.69,espn_true_per90
belgian_pro_league,349838,N'Diaye Moussa,Anderlecht,Left Back,False,17,9,970.0,0.9278,0.0,0.0,0.1,0.2764,espn_true_per90
belgian_pro_league,395942,Ali Maamar,Anderlecht,Right Back,False,24,13,1317.0,0.8884,0.0,0.2733,0.0,0.3752,espn_true_per90
belgian_pro_league,158066,Thorgan Hazard,Anderlecht,Attacking Midfielder,False,35,30,2634.0,2.426,0.3759,0.2392,0.4085,0.7504,espn_true_per90
belgian_pro_league,287172,Enric Llansana,Anderlecht,Left Midfielder,False,28,18,1619.0,0.8894,0.0,0.0556,0.0625,0.4613,espn_true_per90
belgian_pro_league,386884,Nathan De Cat,Anderlecht,Right Midfielder,False,35,33,2671.0,0.9772,0.0674,0.1011,0.2069,0.761,espn_true_per90
belgian_pro_league,285032,Luis Vázquez,Anderlecht,Forward,False,13,7,608.0,2.3684,0.2961,0.0,0.5625,0.1732,espn_true_per90
belgian_pro_league,318090,Nilson Angulo,Anderlecht,Attacking Midfielder Left,False,21,21,1825.0,1.5288,0.2466,0.1973,0.4516,0.5199,espn_true_per90
belgian_pro_league,283658,Yari Verschaeren,Anderlecht,Attacking Midfielder Right,False,27,12,1382.0,1.563,0.0651,0.1954,0.25,0.3937,espn_true_per90
belgian_pro_league,192475,Ludwig Augustinsson,Anderlecht,Substitute,False,26,23,1984.0,0.7712,0.0,0.0907,0.1176,0.5652,espn_true_per90
belgian_pro_league,277376,Adriano Bertaccini,Anderlecht,Substitute,False,32,17,1548.0,3.5465,0.3488,0.0581,0.4098,0.441,espn_true_per90
belgian_pro_league,365988,Tristan Degreef,Anderlecht,Substitute,False,33,20,1806.0,1.8439,0.1495,0.0997,0.3514,0.5145,espn_true_per90
belgian_pro_league,370492,Ilay Camara,Anderlecht,Substitute,False,25,17,1310.0,1.0305,0.1374,0.0687,0.4667,0.3732,espn_true_per90
