event_id,commence_time,home,away,bookmaker_key,bookmaker,book_last_update,market,outcome_name,outcome_price,outcome_point,date
522fe470a35764a2541da5b6eac510f5,2026-05-26T00:20:00Z,Montréal Canadiens,Carolina Hurricanes,fanduel,FanDuel,,h2h,Carolina Hurricanes,-152,,2026-05-25
522fe470a35764a2541da5b6eac510f5,2026-05-26T00:20:00Z,Montréal Canadiens,Carolina Hurricanes,fanduel,FanDuel,,h2h,Montréal Canadiens,126,,2026-05-25
522fe470a35764a2541da5b6eac510f5,2026-05-26T00:20:00Z,Montréal Canadiens,Carolina Hurricanes,fanduel,FanDuel,,spreads,Carolina Hurricanes,168,-1.5,2026-05-25
522fe470a35764a2541da5b6eac510f5,2026-05-26T00:20:00Z,Montréal Canadiens,Carolina Hurricanes,fanduel,FanDuel,,spreads,Montréal Canadiens,-210,1.5,2026-05-25
522fe470a35764a2541da5b6eac510f5,2026-05-26T00:20:00Z,Montréal Canadiens,Carolina Hurricanes,fanduel,FanDuel,,totals,Over,-130,5.5,2026-05-25
522fe470a35764a2541da5b6eac510f5,2026-05-26T00:20:00Z,Montréal Canadiens,Carolina Hurricanes,fanduel,FanDuel,,totals,Under,106,5.5,2026-05-25
522fe470a35764a2541da5b6eac510f5,2026-05-26T00:20:00Z,Montréal Canadiens,Carolina Hurricanes,fanatics,Fanatics,,h2h,Carolina Hurricanes,-150,,2026-05-25
522fe470a35764a2541da5b6eac510f5,2026-05-26T00:20:00Z,Montréal Canadiens,Carolina Hurricanes,fanatics,Fanatics,,h2h,Montréal Canadiens,125,,2026-05-25
522fe470a35764a2541da5b6eac510f5,2026-05-26T00:20:00Z,Montréal Canadiens,Carolina Hurricanes,fanatics,Fanatics,,spreads,Carolina Hurricanes,160,-1.5,2026-05-25
522fe470a35764a2541da5b6eac510f5,2026-05-26T00:20:00Z,Montréal Canadiens,Carolina Hurricanes,fanatics,Fanatics,,spreads,Montréal Canadiens,-200,1.5,2026-05-25
522fe470a35764a2541da5b6eac510f5,2026-05-26T00:20:00Z,Montréal Canadiens,Carolina Hurricanes,fanatics,Fanatics,,totals,Over,-125,5.5,2026-05-25
522fe470a35764a2541da5b6eac510f5,2026-05-26T00:20:00Z,Montréal Canadiens,Carolina Hurricanes,fanatics,Fanatics,,totals,Under,105,5.5,2026-05-25
522fe470a35764a2541da5b6eac510f5,2026-05-26T00:20:00Z,Montréal Canadiens,Carolina Hurricanes,draftkings,DraftKings,,h2h,Carolina Hurricanes,-155,,2026-05-25
522fe470a35764a2541da5b6eac510f5,2026-05-26T00:20:00Z,Montréal Canadiens,Carolina Hurricanes,draftkings,DraftKings,,h2h,Montréal Canadiens,130,,2026-05-25
