snapshot_ts,event_id,commence_time,bookmaker,bookmaker_title,market,outcome_name,player_name,point,price,last_update,home_team,away_team
2026-05-27T15:53:54.501960+00:00,dfe54a9d17adeb68700bb0f16a3ecb4c,2026-05-27T23:00:00Z,fanduel,FanDuel,player_assists,Over,Alyssa Thomas,8.5,-108,2026-05-27T15:52:21Z,New York Liberty,Phoenix Mercury
2026-05-27T15:53:54.501960+00:00,dfe54a9d17adeb68700bb0f16a3ecb4c,2026-05-27T23:00:00Z,fanduel,FanDuel,player_assists,Under,Alyssa Thomas,8.5,-122,2026-05-27T15:52:21Z,New York Liberty,Phoenix Mercury
2026-05-27T15:53:54.501960+00:00,dfe54a9d17adeb68700bb0f16a3ecb4c,2026-05-27T23:00:00Z,fanduel,FanDuel,player_assists,Over,Sabrina Ionescu,6.5,118,2026-05-27T15:52:21Z,New York Liberty,Phoenix Mercury
2026-05-27T15:53:54.501960+00:00,dfe54a9d17adeb68700bb0f16a3ecb4c,2026-05-27T23:00:00Z,fanduel,FanDuel,player_assists,Under,Sabrina Ionescu,6.5,-158,2026-05-27T15:52:21Z,New York Liberty,Phoenix Mercury
2026-05-27T15:53:54.501960+00:00,dfe54a9d17adeb68700bb0f16a3ecb4c,2026-05-27T23:00:00Z,fanduel,FanDuel,player_double_double,Yes,Alyssa Thomas,,-135,2026-05-27T15:52:21Z,New York Liberty,Phoenix Mercury
2026-05-27T15:53:54.501960+00:00,dfe54a9d17adeb68700bb0f16a3ecb4c,2026-05-27T23:00:00Z,fanduel,FanDuel,player_double_double,Yes,Breanna Stewart,,165,2026-05-27T15:52:21Z,New York Liberty,Phoenix Mercury
2026-05-27T15:53:54.501960+00:00,dfe54a9d17adeb68700bb0f16a3ecb4c,2026-05-27T23:00:00Z,fanduel,FanDuel,player_double_double,Yes,Jonquel Jones,,210,2026-05-27T15:52:21Z,New York Liberty,Phoenix Mercury
2026-05-27T15:53:54.501960+00:00,dfe54a9d17adeb68700bb0f16a3ecb4c,2026-05-27T23:00:00Z,fanduel,FanDuel,player_double_double,Yes,Natasha Mack,,300,2026-05-27T15:52:21Z,New York Liberty,Phoenix Mercury
2026-05-27T15:53:54.501960+00:00,dfe54a9d17adeb68700bb0f16a3ecb4c,2026-05-27T23:00:00Z,fanduel,FanDuel,player_double_double,Yes,Sabrina Ionescu,,650,2026-05-27T15:52:21Z,New York Liberty,Phoenix Mercury
2026-05-27T15:53:54.501960+00:00,dfe54a9d17adeb68700bb0f16a3ecb4c,2026-05-27T23:00:00Z,fanduel,FanDuel,player_double_double,Yes,Satou Sabally,,1700,2026-05-27T15:52:21Z,New York Liberty,Phoenix Mercury
2026-05-27T15:53:54.501960+00:00,dfe54a9d17adeb68700bb0f16a3ecb4c,2026-05-27T23:00:00Z,fanduel,FanDuel,player_points,Over,Jovana Nogic,11.5,-120,2026-05-27T15:52:21Z,New York Liberty,Phoenix Mercury
2026-05-27T15:53:54.501960+00:00,dfe54a9d17adeb68700bb0f16a3ecb4c,2026-05-27T23:00:00Z,fanduel,FanDuel,player_points,Under,Jovana Nogic,11.5,-108,2026-05-27T15:52:21Z,New York Liberty,Phoenix Mercury
2026-05-27T15:53:54.501960+00:00,dfe54a9d17adeb68700bb0f16a3ecb4c,2026-05-27T23:00:00Z,fanduel,FanDuel,player_points,Over,Breanna Stewart,19.5,-115,2026-05-27T15:52:21Z,New York Liberty,Phoenix Mercury
2026-05-27T15:53:54.501960+00:00,dfe54a9d17adeb68700bb0f16a3ecb4c,2026-05-27T23:00:00Z,fanduel,FanDuel,player_points,Under,Breanna Stewart,19.5,-113,2026-05-27T15:52:21Z,New York Liberty,Phoenix Mercury
