player_name,market,selection,line,price,snapshot_ts
brandon nimmo,batter_total_bases,over,1.5,+149,2026-07-09T21:12:57Z
brandon nimmo,batter_total_bases,under,1.5,-196,2026-07-09T21:12:57Z
braxton fulford,batter_hits,over,0.5,-122,2026-07-09T21:12:57Z
braxton fulford,batter_hits,under,0.5,-108,2026-07-09T21:12:57Z
braxton fulford,batter_hits_runs_rbis,over,0.5,-156,2026-07-09T21:12:57Z
braxton fulford,batter_hits_runs_rbis,under,0.5,+117,2026-07-09T21:12:57Z
braxton fulford,batter_home_runs,over,0.5,+750,2026-07-09T21:12:57Z
braxton fulford,batter_rbis,over,0.5,+255,2026-07-09T21:12:57Z
braxton fulford,batter_rbis,under,0.5,-373,2026-07-09T21:12:57Z
braxton fulford,batter_total_bases,over,0.5,-123,2026-07-09T21:12:57Z
braxton fulford,batter_total_bases,under,0.5,-105,2026-07-09T21:12:57Z
brice turang,batter_hits,over,0.5,-265,2026-07-09T21:12:57Z
brice turang,batter_hits_runs_rbis,over,1.5,-140,2026-07-09T21:12:57Z
brice turang,batter_hits_runs_rbis,under,1.5,+100,2026-07-09T21:12:57Z
brice turang,batter_home_runs,over,0.5,+850,2026-07-09T21:12:57Z
brice turang,batter_rbis,over,0.5,+188,2026-07-09T21:12:57Z
brice turang,batter_rbis,under,0.5,-267,2026-07-09T21:12:57Z
brice turang,batter_runs_scored,over,0.5,+113,2026-07-09T21:12:57Z
brice turang,batter_runs_scored,under,0.5,-156,2026-07-09T21:12:57Z
brice turang,batter_total_bases,over,1.5,+124,2026-07-09T21:12:57Z
brice turang,batter_total_bases,under,1.5,-161,2026-07-09T21:12:57Z
bryan torres,batter_hits,over,0.5,-119,2026-07-09T21:12:57Z
bryan torres,batter_hits,under,0.5,-109,2026-07-09T21:12:57Z
bryan torres,batter_hits_runs_rbis,over,0.5,-160,2026-07-09T21:12:57Z
bryan torres,batter_hits_runs_rbis,under,0.5,+120,2026-07-09T21:12:57Z
bryan torres,batter_home_runs,over,0.5,+850,2026-07-09T21:12:57Z
bryan torres,batter_rbis,over,0.5,+296,2026-07-09T21:12:57Z
bryan torres,batter_rbis,under,0.5,-439,2026-07-09T21:12:57Z
bryan torres,batter_runs_scored,over,0.5,+194,2026-07-09T21:12:57Z
bryan torres,batter_runs_scored,under,0.5,-276,2026-07-09T21:12:57Z
bryan torres,batter_total_bases,over,1.5,+240,2026-07-09T21:12:57Z
bryce eldridge,batter_hits,over,0.5,-157,2026-07-09T21:12:57Z
bryce eldridge,batter_hits,under,0.5,+118,2026-07-09T21:12:57Z
bryce eldridge,batter_hits_runs_rbis,over,1.5,+105,2026-07-09T21:12:57Z
bryce eldridge,batter_hits_runs_rbis,under,1.5,-140,2026-07-09T21:12:57Z
bryce eldridge,batter_home_runs,over,0.5,+525,2026-07-09T21:12:57Z
bryce eldridge,batter_rbis,over,0.5,+175,2026-07-09T21:12:57Z
bryce eldridge,batter_rbis,under,0.5,-255,2026-07-09T21:12:57Z
bryce eldridge,batter_runs_scored,over,0.5,+140,2026-07-09T21:12:57Z
bryce eldridge,batter_runs_scored,under,0.5,-190,2026-07-09T21:12:57Z
bryce eldridge,batter_total_bases,over,1.5,+163,2026-07-09T21:12:57Z
bryce eldridge,batter_total_bases,under,1.5,-227,2026-07-09T21:12:57Z
bryce harper,batter_hits,over,0.5,-275,2026-07-09T21:12:57Z
bryce harper,batter_hits,under,0.5,+195,2026-07-09T21:12:57Z
bryce harper,batter_hits_runs_rbis,over,2.5,+110,2026-07-09T21:12:57Z
bryce harper,batter_hits_runs_rbis,under,2.5,-150,2026-07-09T21:12:57Z
bryce harper,batter_home_runs,over,0.5,+225,2026-07-09T21:12:57Z
bryce harper,batter_rbis,over,0.5,+127,2026-07-09T21:12:57Z
bryce harper,batter_rbis,under,0.5,-176,2026-07-09T21:12:57Z
bryce harper,batter_runs_scored,over,0.5,-137,2026-07-09T21:12:57Z
bryce harper,batter_runs_scored,under,0.5,-101,2026-07-09T21:12:57Z
bryce harper,batter_total_bases,over,1.5,-109,2026-07-09T21:12:57Z
bryce harper,batter_total_bases,under,1.5,-119,2026-07-09T21:12:57Z
bryson stott,batter_hits,over,0.5,-222,2026-07-09T21:12:57Z
bryson stott,batter_hits,under,0.5,+167,2026-07-09T21:12:57Z
bryson stott,batter_hits_runs_rbis,over,1.5,-122,2026-07-09T21:12:57Z
bryson stott,batter_hits_runs_rbis,under,1.5,-109,2026-07-09T21:12:57Z
bryson stott,batter_home_runs,over,0.5,+400,2026-07-09T21:12:57Z
bryson stott,batter_rbis,over,0.5,+163,2026-07-09T21:12:57Z
bryson stott,batter_rbis,under,0.5,-229,2026-07-09T21:12:57Z
bryson stott,batter_runs_scored,over,0.5,+106,2026-07-09T21:12:57Z
bryson stott,batter_runs_scored,under,0.5,-147,2026-07-09T21:12:57Z
bryson stott,batter_total_bases,over,1.5,+126,2026-07-09T21:12:57Z
bryson stott,batter_total_bases,under,1.5,-164,2026-07-09T21:12:57Z
cal raleigh,batter_hits,over,0.5,-197,2026-07-09T21:12:57Z
cal raleigh,batter_hits,under,0.5,+147,2026-07-09T21:12:57Z
cal raleigh,batter_hits_runs_rbis,over,1.5,-119,2026-07-09T21:12:57Z
cal raleigh,batter_hits_runs_rbis,under,1.5,-111,2026-07-09T21:12:57Z
cal raleigh,batter_home_runs,over,0.5,+280,2026-07-09T21:12:57Z
cal raleigh,batter_rbis,over,0.5,+136,2026-07-09T21:12:57Z
cal raleigh,batter_rbis,under,0.5,-190,2026-07-09T21:12:57Z
cal raleigh,batter_runs_scored,over,0.5,-108,2026-07-09T21:12:57Z
cal raleigh,batter_runs_scored,under,0.5,-128,2026-07-09T21:12:57Z
cal raleigh,batter_total_bases,over,1.5,+122,2026-07-09T21:12:57Z
cal raleigh,batter_total_bases,under,1.5,-163,2026-07-09T21:12:57Z
cameron cauley,batter_hits,over,0.5,-119,2026-07-09T21:12:57Z
cameron cauley,batter_hits,under,0.5,-109,2026-07-09T21:12:57Z
cameron cauley,batter_hits_runs_rbis,over,0.5,-153,2026-07-09T21:12:57Z
cameron cauley,batter_hits_runs_rbis,under,0.5,+115,2026-07-09T21:12:57Z
cameron cauley,batter_home_runs,over,0.5,+850,2026-07-09T21:12:57Z
cameron cauley,batter_rbis,over,0.5,+257,2026-07-09T21:12:57Z
cameron cauley,batter_rbis,under,0.5,-375,2026-07-09T21:12:57Z
cameron cauley,batter_runs_scored,over,0.5,+228,2026-07-09T21:12:57Z
cameron cauley,batter_runs_scored,under,0.5,-328,2026-07-09T21:12:57Z
cameron cauley,batter_total_bases,over,1.5,+235,2026-07-09T21:12:57Z
casey schmitt,batter_hits,over,0.5,-228,2026-07-09T21:12:57Z
casey schmitt,batter_hits,under,0.5,+169,2026-07-09T21:12:57Z
casey schmitt,batter_hits_runs_rbis,over,1.5,-124,2026-07-09T21:12:57Z
casey schmitt,batter_hits_runs_rbis,under,1.5,-107,2026-07-09T21:12:57Z
casey schmitt,batter_home_runs,over,0.5,+540,2026-07-09T21:12:57Z
casey schmitt,batter_rbis,over,0.5,+166,2026-07-09T21:12:57Z
casey schmitt,batter_rbis,under,0.5,-233,2026-07-09T21:12:57Z
casey schmitt,batter_runs_scored,over,0.5,+120,2026-07-09T21:12:57Z
casey schmitt,batter_runs_scored,under,0.5,-160,2026-07-09T21:12:57Z
casey schmitt,batter_total_bases,over,1.5,+120,2026-07-09T21:12:57Z
casey schmitt,batter_total_bases,under,1.5,-159,2026-07-09T21:12:57Z
christian yelich,batter_hits,over,1.5,+204,2026-07-09T21:12:57Z
christian yelich,batter_hits,under,1.5,-278,2026-07-09T21:12:57Z
christian yelich,batter_hits_runs_rbis,over,1.5,-140,2026-07-09T21:12:57Z
christian yelich,batter_hits_runs_rbis,under,1.5,+100,2026-07-09T21:12:57Z
christian yelich,batter_total_bases,over,1.5,+122,2026-07-09T21:12:57Z
christian yelich,batter_total_bases,under,1.5,-159,2026-07-09T21:12:57Z
colby thomas,batter_hits,over,0.5,-130,2026-07-09T21:12:57Z
colby thomas,batter_hits,under,0.5,+100,2026-07-09T21:12:57Z
colby thomas,batter_hits_runs_rbis,over,0.5,-172,2026-07-09T21:12:57Z
colby thomas,batter_hits_runs_rbis,under,0.5,+129,2026-07-09T21:12:57Z
colby thomas,batter_home_runs,over,0.5,+500,2026-07-09T21:12:57Z
colby thomas,batter_rbis,over,0.5,+224,2026-07-09T21:12:57Z
colby thomas,batter_rbis,under,0.5,-323,2026-07-09T21:12:57Z
colby thomas,batter_runs_scored,over,0.5,+161,2026-07-09T21:12:57Z
colby thomas,batter_runs_scored,under,0.5,-227,2026-07-09T21:12:57Z
colby thomas,batter_total_bases,over,1.5,+180,2026-07-09T21:12:57Z
cole carrigg,batter_hits,over,0.5,-203,2026-07-09T21:12:57Z
cole carrigg,batter_hits,under,0.5,+152,2026-07-09T21:12:57Z
cole carrigg,batter_hits_runs_rbis,over,1.5,-107,2026-07-09T21:12:57Z
cole carrigg,batter_hits_runs_rbis,under,1.5,-123,2026-07-09T21:12:57Z
cole carrigg,batter_home_runs,over,0.5,+750,2026-07-09T21:12:57Z
cole carrigg,batter_rbis,over,0.5,+206,2026-07-09T21:12:57Z
cole carrigg,batter_rbis,under,0.5,-294,2026-07-09T21:12:57Z
cole carrigg,batter_runs_scored,over,0.5,+125,2026-07-09T21:12:57Z
cole carrigg,batter_runs_scored,under,0.5,-165,2026-07-09T21:12:57Z
cole carrigg,batter_total_bases,over,1.5,+144,2026-07-09T21:12:57Z
cole carrigg,batter_total_bases,under,1.5,-193,2026-07-09T21:12:57Z
cole young,batter_hits,over,0.5,-190,2026-07-09T21:12:57Z
cole young,batter_hits,under,0.5,+142,2026-07-09T21:12:57Z
cole young,batter_hits_runs_rbis,over,1.5,+108,2026-07-09T21:12:57Z
cole young,batter_hits_runs_rbis,under,1.5,-143,2026-07-09T21:12:57Z
cole young,batter_home_runs,over,0.5,+700,2026-07-09T21:12:57Z
cole young,batter_rbis,over,0.5,+225,2026-07-09T21:12:57Z
cole young,batter_rbis,under,0.5,-324,2026-07-09T21:12:57Z
cole young,batter_runs_scored,over,0.5,+153,2026-07-09T21:12:57Z
cole young,batter_runs_scored,under,0.5,-214,2026-07-09T21:12:57Z
cole young,batter_total_bases,over,1.5,+150,2026-07-09T21:12:57Z
cole young,batter_total_bases,under,1.5,-200,2026-07-09T21:12:57Z
colt emerson,batter_hits,over,0.5,-147,2026-07-09T21:12:57Z
colt emerson,batter_hits,under,0.5,+110,2026-07-09T21:12:57Z
colt emerson,batter_hits_runs_rbis,over,1.5,+126,2026-07-09T21:12:57Z
colt emerson,batter_hits_runs_rbis,under,1.5,-168,2026-07-09T21:12:57Z
colt emerson,batter_home_runs,over,0.5,+800,2026-07-09T21:12:57Z
colt emerson,batter_rbis,over,0.5,+251,2026-07-09T21:12:57Z
colt emerson,batter_rbis,under,0.5,-366,2026-07-09T21:12:57Z
colt emerson,batter_runs_scored,over,0.5,+166,2026-07-09T21:12:57Z
colt emerson,batter_runs_scored,under,0.5,-234,2026-07-09T21:12:57Z
colt emerson,batter_total_bases,over,1.5,+195,2026-07-09T21:12:57Z
colt keith,batter_hits,over,0.5,-208,2026-07-09T21:12:57Z
colt keith,batter_hits,under,0.5,+157,2026-07-09T21:12:57Z
colt keith,batter_total_bases,over,1.5,+130,2026-07-09T21:12:57Z
colt keith,batter_total_bases,under,1.5,-169,2026-07-09T21:12:57Z
cooper pratt,batter_hits,over,0.5,-196,2026-07-09T21:12:57Z
cooper pratt,batter_hits,under,0.5,+150,2026-07-09T21:12:57Z
cooper pratt,batter_hits_runs_rbis,over,1.5,+100,2026-07-09T21:12:57Z
cooper pratt,batter_hits_runs_rbis,under,1.5,-140,2026-07-09T21:12:57Z
cooper pratt,batter_home_runs,over,0.5,+1100,2026-07-09T21:12:57Z
cooper pratt,batter_rbis,over,0.5,+231,2026-07-09T21:12:57Z
cooper pratt,batter_rbis,under,0.5,-334,2026-07-09T21:12:57Z
cooper pratt,batter_runs_scored,over,0.5,+152,2026-07-09T21:12:57Z
cooper pratt,batter_runs_scored,under,0.5,-213,2026-07-09T21:12:57Z
cooper pratt,batter_total_bases,over,1.5,+161,2026-07-09T21:12:57Z
cooper pratt,batter_total_bases,under,1.5,-213,2026-07-09T21:12:57Z
corbin carroll,batter_hits,over,0.5,-204,2026-07-09T21:12:57Z
corbin carroll,batter_hits,under,0.5,+154,2026-07-09T21:12:57Z
corbin carroll,batter_hits_runs_rbis,over,1.5,-135,2026-07-09T21:12:57Z
corbin carroll,batter_hits_runs_rbis,under,1.5,-105,2026-07-09T21:12:57Z
corbin carroll,batter_home_runs,over,0.5,+370,2026-07-09T21:12:57Z
corbin carroll,batter_rbis,over,0.5,+165,2026-07-09T21:12:57Z
corbin carroll,batter_rbis,under,0.5,-232,2026-07-09T21:12:57Z
corbin carroll,batter_runs_scored,over,0.5,+100,2026-07-09T21:12:57Z
corbin carroll,batter_runs_scored,under,0.5,-135,2026-07-09T21:12:57Z
corbin carroll,batter_total_bases,over,1.5,+122,2026-07-09T21:12:57Z
corbin carroll,batter_total_bases,under,1.5,-159,2026-07-09T21:12:57Z
denzer guzman,batter_hits,over,0.5,-145,2026-07-09T21:12:57Z
denzer guzman,batter_hits,under,0.5,+111,2026-07-09T21:12:57Z
denzer guzman,batter_hits_runs_rbis,over,0.5,-168,2026-07-09T21:12:57Z
denzer guzman,batter_hits_runs_rbis,under,0.5,+126,2026-07-09T21:12:57Z
denzer guzman,batter_home_runs,over,0.5,+750,2026-07-09T21:12:57Z
denzer guzman,batter_rbis,over,0.5,+297,2026-07-09T21:12:57Z
denzer guzman,batter_rbis,under,0.5,-440,2026-07-09T21:12:57Z
denzer guzman,batter_runs_scored,over,0.5,+215,2026-07-09T21:12:57Z
denzer guzman,batter_runs_scored,under,0.5,-308,2026-07-09T21:12:57Z
denzer guzman,batter_total_bases,over,1.5,+215,2026-07-09T21:12:57Z
dillon dingler,batter_hits,over,1.5,+199,2026-07-09T21:12:57Z
dillon dingler,batter_hits,under,1.5,-270,2026-07-09T21:12:57Z
dillon dingler,batter_total_bases,over,1.5,+100,2026-07-09T21:12:57Z
dillon dingler,batter_total_bases,under,1.5,-130,2026-07-09T21:12:57Z
dominic canzone,batter_hits,over,0.5,-236,2026-07-09T21:12:57Z
dominic canzone,batter_hits,under,0.5,+175,2026-07-09T21:12:57Z
dominic canzone,batter_hits_runs_rbis,over,1.5,-128,2026-07-09T21:12:57Z
dominic canzone,batter_hits_runs_rbis,under,1.5,-104,2026-07-09T21:12:57Z
dominic canzone,batter_home_runs,over,0.5,+420,2026-07-09T21:12:57Z
dominic canzone,batter_rbis,over,0.5,+149,2026-07-09T21:12:57Z
dominic canzone,batter_rbis,under,0.5,-208,2026-07-09T21:12:57Z
dominic canzone,batter_runs_scored,over,0.5,+108,2026-07-09T21:12:57Z
dominic canzone,batter_runs_scored,under,0.5,-150,2026-07-09T21:12:57Z
dominic canzone,batter_total_bases,over,1.5,+117,2026-07-09T21:12:57Z
dominic canzone,batter_total_bases,under,1.5,-155,2026-07-09T21:12:57Z
drew cavanaugh,batter_hits,over,0.5,-136,2026-07-09T21:12:57Z
drew cavanaugh,batter_hits,under,0.5,+102,2026-07-09T21:12:57Z
drew cavanaugh,batter_hits_runs_rbis,over,1.5,+130,2026-07-09T21:12:57Z
drew cavanaugh,batter_hits_runs_rbis,under,1.5,-173,2026-07-09T21:12:57Z
drew cavanaugh,batter_rbis,over,0.5,+244,2026-07-09T21:12:57Z
drew cavanaugh,batter_rbis,under,0.5,-354,2026-07-09T21:12:57Z
drew cavanaugh,batter_runs_scored,over,0.5,+155,2026-07-09T21:12:57Z
drew cavanaugh,batter_runs_scored,under,0.5,-210,2026-07-09T21:12:57Z
drew cavanaugh,batter_total_bases,over,0.5,-155,2026-07-09T21:12:57Z
drew cavanaugh,batter_total_bases,under,0.5,+115,2026-07-09T21:12:57Z
edwin arroyo,batter_hits,over,0.5,-161,2026-07-09T21:12:57Z
edwin arroyo,batter_hits,under,0.5,+124,2026-07-09T21:12:57Z
edwin arroyo,batter_hits_runs_rbis,over,1.5,+130,2026-07-09T21:12:57Z
edwin arroyo,batter_hits_runs_rbis,under,1.5,-174,2026-07-09T21:12:57Z
edwin arroyo,batter_home_runs,over,0.5,+850,2026-07-09T21:12:57Z
edwin arroyo,batter_rbis,over,0.5,+251,2026-07-09T21:12:57Z
edwin arroyo,batter_rbis,under,0.5,-365,2026-07-09T21:12:57Z
edwin arroyo,batter_runs_scored,over,0.5,+184,2026-07-09T21:12:57Z
edwin arroyo,batter_runs_scored,under,0.5,-261,2026-07-09T21:12:57Z
edwin arroyo,batter_total_bases,over,1.5,+210,2026-07-09T21:12:57Z
elly de la cruz,batter_hits,over,0.5,-185,2026-07-09T21:12:57Z
elly de la cruz,batter_hits,under,0.5,+142,2026-07-09T21:12:57Z
elly de la cruz,batter_hits_runs_rbis,over,1.5,-120,2026-07-09T21:12:57Z
elly de la cruz,batter_hits_runs_rbis,under,1.5,-120,2026-07-09T21:12:57Z
elly de la cruz,batter_home_runs,over,0.5,+350,2026-07-09T21:12:57Z
elly de la cruz,batter_rbis,over,0.5,+190,2026-07-09T21:12:57Z
elly de la cruz,batter_rbis,under,0.5,-270,2026-07-09T21:12:57Z
elly de la cruz,batter_runs_scored,over,0.5,-103,2026-07-09T21:12:57Z
elly de la cruz,batter_runs_scored,under,0.5,-134,2026-07-09T21:12:57Z
elly de la cruz,batter_total_bases,over,1.5,+124,2026-07-09T21:12:57Z
elly de la cruz,batter_total_bases,under,1.5,-161,2026-07-09T21:12:57Z
esteury ruiz,batter_hits,over,0.5,-129,2026-07-09T21:12:57Z
esteury ruiz,batter_hits,under,0.5,-103,2026-07-09T21:12:57Z
esteury ruiz,batter_hits_runs_rbis,over,0.5,-161,2026-07-09T21:12:57Z
esteury ruiz,batter_hits_runs_rbis,under,0.5,+121,2026-07-09T21:12:57Z
esteury ruiz,batter_home_runs,over,0.5,+900,2026-07-09T21:12:57Z
esteury ruiz,batter_rbis,over,0.5,+340,2026-07-09T21:12:57Z
esteury ruiz,batter_rbis,under,0.5,-513,2026-07-09T21:12:57Z
esteury ruiz,batter_runs_scored,over,0.5,+199,2026-07-09T21:12:57Z
esteury ruiz,batter_runs_scored,under,0.5,-284,2026-07-09T21:12:57Z
esteury ruiz,batter_total_bases,over,1.5,+240,2026-07-09T21:12:57Z
eugenio suarez,batter_hits,over,0.5,-141,2026-07-09T21:12:57Z
eugenio suarez,batter_hits,under,0.5,+109,2026-07-09T21:12:57Z
eugenio suarez,batter_hits_runs_rbis,over,1.5,+115,2026-07-09T21:12:57Z
eugenio suarez,batter_hits_runs_rbis,under,1.5,-155,2026-07-09T21:12:57Z
eugenio suarez,batter_home_runs,over,0.5,+370,2026-07-09T21:12:57Z
eugenio suarez,batter_rbis,over,0.5,+200,2026-07-09T21:12:57Z
eugenio suarez,batter_rbis,under,0.5,-286,2026-07-09T21:12:57Z
eugenio suarez,batter_runs_scored,over,0.5,+130,2026-07-09T21:12:57Z
eugenio suarez,batter_runs_scored,under,0.5,-181,2026-07-09T21:12:57Z
eugenio suarez,batter_total_bases,over,1.5,+170,2026-07-09T21:12:57Z
ezequiel duran,batter_hits,over,0.5,-154,2026-07-09T21:12:57Z
ezequiel duran,batter_hits,under,0.5,+118,2026-07-09T21:12:57Z
ezequiel duran,batter_hits_runs_rbis,over,1.5,+129,2026-07-09T21:12:57Z
ezequiel duran,batter_hits_runs_rbis,under,1.5,-173,2026-07-09T21:12:57Z
ezequiel duran,batter_home_runs,over,0.5,+700,2026-07-09T21:12:57Z
ezequiel duran,batter_rbis,over,0.5,+270,2026-07-09T21:12:57Z
ezequiel duran,batter_rbis,under,0.5,-396,2026-07-09T21:12:57Z
ezequiel duran,batter_runs_scored,over,0.5,+178,2026-07-09T21:12:57Z
ezequiel duran,batter_runs_scored,under,0.5,-252,2026-07-09T21:12:57Z
ezequiel duran,batter_total_bases,over,1.5,+185,2026-07-09T21:12:57Z
ezequiel tovar,batter_hits,over,0.5,-149,2026-07-09T21:12:57Z
ezequiel tovar,batter_hits,under,0.5,+112,2026-07-09T21:12:57Z
ezequiel tovar,batter_hits_runs_rbis,over,1.5,+130,2026-07-09T21:12:57Z
ezequiel tovar,batter_hits_runs_rbis,under,1.5,-174,2026-07-09T21:12:57Z
ezequiel tovar,batter_home_runs,over,0.5,+750,2026-07-09T21:12:57Z
ezequiel tovar,batter_rbis,over,0.5,+241,2026-07-09T21:12:57Z
ezequiel tovar,batter_rbis,under,0.5,-350,2026-07-09T21:12:57Z
ezequiel tovar,batter_runs_scored,over,0.5,+175,2026-07-09T21:12:57Z
ezequiel tovar,batter_runs_scored,under,0.5,-235,2026-07-09T21:12:57Z
ezequiel tovar,batter_total_bases,over,0.5,-155,2026-07-09T21:12:57Z
ezequiel tovar,batter_total_bases,under,0.5,+115,2026-07-09T21:12:57Z
fernando tatis jr.,batter_hits,over,1.5,+167,2026-07-09T21:12:57Z
fernando tatis jr.,batter_hits,under,1.5,-222,2026-07-09T21:12:57Z
fernando tatis jr.,batter_hits_runs_rbis,over,1.5,-160,2026-07-09T21:12:57Z
fernando tatis jr.,batter_hits_runs_rbis,under,1.5,+120,2026-07-09T21:12:57Z
fernando tatis jr.,batter_home_runs,over,0.5,+330,2026-07-09T21:12:57Z
fernando tatis jr.,batter_rbis,over,0.5,+161,2026-07-09T21:12:57Z
fernando tatis jr.,batter_rbis,under,0.5,-226,2026-07-09T21:12:57Z
fernando tatis jr.,batter_runs_scored,over,0.5,-105,2026-07-09T21:12:57Z
fernando tatis jr.,batter_runs_scored,under,0.5,-125,2026-07-09T21:12:57Z
fernando tatis jr.,batter_total_bases,over,1.5,-103,2026-07-09T21:12:57Z
fernando tatis jr.,batter_total_bases,under,1.5,-125,2026-07-09T21:12:57Z
gabriel moreno,batter_hits,over,0.5,-213,2026-07-09T21:12:57Z
