player_name,market,selection,line,price,snapshot_ts
kyle tucker,batter_total_bases,over,0.5,+165,2026-07-12T02:47:20Z
kyle tucker,batter_total_bases,under,0.5,-135,2026-07-12T01:58:17Z
kyle tucker,batter_total_bases,under,0.5,-225,2026-07-12T02:47:20Z
luis campusano,batter_hits,over,0.5,130,2026-07-12T01:58:17Z
luis campusano,batter_hits,under,0.5,-180,2026-07-12T01:58:17Z
luis campusano,batter_hits_runs_rbis,over,0.5,100,2026-07-12T01:58:17Z
luis campusano,batter_hits_runs_rbis,under,0.5,-135,2026-07-12T01:58:17Z
luis campusano,batter_home_runs,over,0.5,700,2026-07-12T01:58:17Z
luis campusano,batter_home_runs,over,0.5,+1300,2026-07-12T02:47:20Z
luis campusano,batter_rbis,over,0.5,380,2026-07-12T01:58:17Z
luis campusano,batter_rbis,under,0.5,-600,2026-07-12T01:58:17Z
luis campusano,batter_runs_scored,over,0.5,275,2026-07-12T01:58:17Z
luis campusano,batter_runs_scored,under,0.5,-425,2026-07-12T01:58:17Z
manny machado,batter_hits,over,1.5,-120,2026-07-12T01:58:17Z
manny machado,batter_hits,over,1.5,+135,2026-07-12T02:47:20Z
manny machado,batter_hits,under,1.5,-110,2026-07-12T01:58:17Z
manny machado,batter_hits,under,1.5,-185,2026-07-12T02:47:20Z
manny machado,batter_hits_runs_rbis,over,3.5,-152,2026-07-12T01:58:17Z
manny machado,batter_hits_runs_rbis,over,3.5,+103,2026-07-12T02:47:20Z
manny machado,batter_hits_runs_rbis,under,3.5,113,2026-07-12T01:58:17Z
manny machado,batter_hits_runs_rbis,under,3.5,-137,2026-07-12T02:47:20Z
manny machado,batter_home_runs,over,0.5,525,2026-07-12T01:58:17Z
manny machado,batter_home_runs,over,0.5,+850,2026-07-12T02:47:20Z
manny machado,batter_rbis,over,2.5,260,2026-07-12T01:58:17Z
manny machado,batter_rbis,over,2.5,+475,2026-07-12T02:47:20Z
manny machado,batter_rbis,under,2.5,-380,2026-07-12T01:58:17Z
manny machado,batter_rbis,under,2.5,-800,2026-07-12T02:47:20Z
manny machado,batter_runs_scored,over,0.5,180,2026-07-12T01:58:17Z
manny machado,batter_runs_scored,over,0.5,+245,2026-07-12T02:47:20Z
manny machado,batter_runs_scored,under,0.5,-260,2026-07-12T01:58:17Z
manny machado,batter_runs_scored,under,0.5,-360,2026-07-12T02:47:20Z
manny machado,batter_total_bases,over,1.5,-115,2026-07-12T01:58:17Z
manny machado,batter_total_bases,over,1.5,+131,2026-07-12T02:47:20Z
manny machado,batter_total_bases,under,1.5,-115,2026-07-12T01:58:17Z
manny machado,batter_total_bases,under,1.5,-176,2026-07-12T02:47:20Z
max kepler,batter_hits,over,1.5,+340,2026-07-12T02:47:20Z
max kepler,batter_hits,under,1.5,-500,2026-07-12T02:47:20Z
max kepler,batter_hits_runs_rbis,over,2.5,+280,2026-07-12T02:47:20Z
max kepler,batter_hits_runs_rbis,under,2.5,-400,2026-07-12T02:47:20Z
max kepler,batter_home_runs,over,0.5,750,2026-07-12T01:58:17Z
max kepler,batter_home_runs,over,0.5,+2600,2026-07-12T02:47:20Z
max kepler,batter_rbis,over,1.5,+750,2026-07-12T02:47:20Z
max kepler,batter_rbis,under,1.5,-1400,2026-07-12T02:47:20Z
max kepler,batter_runs_scored,over,0.5,+750,2026-07-12T02:47:20Z
max kepler,batter_runs_scored,under,0.5,-1400,2026-07-12T02:47:20Z
max kepler,batter_total_bases,over,1.5,+340,2026-07-12T02:47:20Z
max kepler,batter_total_bases,under,1.5,-500,2026-07-12T02:47:20Z
max muncy,batter_hits,over,0.5,100,2026-07-12T01:58:17Z
max muncy,batter_hits,over,0.5,+170,2026-07-12T02:47:20Z
max muncy,batter_hits,under,0.5,-135,2026-07-12T01:58:17Z
max muncy,batter_hits,under,0.5,-230,2026-07-12T02:47:20Z
max muncy,batter_hits_runs_rbis,over,0.5,-145,2026-07-12T01:58:17Z
max muncy,batter_hits_runs_rbis,over,0.5,+125,2026-07-12T02:47:20Z
max muncy,batter_hits_runs_rbis,under,0.5,110,2026-07-12T01:58:17Z
max muncy,batter_hits_runs_rbis,under,0.5,-170,2026-07-12T02:47:20Z
max muncy,batter_home_runs,over,0.5,425,2026-07-12T01:58:17Z
max muncy,batter_home_runs,over,0.5,+750,2026-07-12T02:47:20Z
max muncy,batter_rbis,over,0.5,240,2026-07-12T01:58:17Z
max muncy,batter_rbis,over,0.5,+400,2026-07-12T02:47:20Z
max muncy,batter_rbis,under,0.5,-350,2026-07-12T01:58:17Z
max muncy,batter_rbis,under,0.5,-650,2026-07-12T02:47:20Z
max muncy,batter_runs_scored,over,0.5,165,2026-07-12T01:58:17Z
max muncy,batter_runs_scored,over,0.5,+285,2026-07-12T02:47:20Z
max muncy,batter_runs_scored,under,0.5,-235,2026-07-12T01:58:17Z
max muncy,batter_runs_scored,under,0.5,-425,2026-07-12T02:47:20Z
max muncy,batter_total_bases,over,0.5,-110,2026-07-12T01:58:17Z
max muncy,batter_total_bases,over,0.5,+155,2026-07-12T02:47:20Z
max muncy,batter_total_bases,under,0.5,-120,2026-07-12T01:58:17Z
max muncy,batter_total_bases,under,0.5,-210,2026-07-12T02:47:20Z
mookie betts,batter_hits,over,0.5,-130,2026-07-12T01:58:17Z
mookie betts,batter_hits,over,0.5,+120,2026-07-12T02:47:20Z
mookie betts,batter_hits,under,0.5,-105,2026-07-12T01:58:17Z
mookie betts,batter_hits,under,0.5,-165,2026-07-12T02:47:20Z
mookie betts,batter_hits_runs_rbis,over,1.5,115,2026-07-12T01:58:17Z
mookie betts,batter_hits_runs_rbis,over,0.5,-104,2026-07-12T02:47:20Z
mookie betts,batter_hits_runs_rbis,under,1.5,-165,2026-07-12T01:58:17Z
mookie betts,batter_hits_runs_rbis,under,0.5,-129,2026-07-12T02:47:20Z
mookie betts,batter_home_runs,over,0.5,575,2026-07-12T01:58:17Z
mookie betts,batter_home_runs,over,0.5,+950,2026-07-12T02:47:20Z
mookie betts,batter_rbis,over,0.5,240,2026-07-12T01:58:17Z
mookie betts,batter_rbis,over,0.5,+340,2026-07-12T02:47:20Z
mookie betts,batter_rbis,under,0.5,-350,2026-07-12T01:58:17Z
mookie betts,batter_rbis,under,0.5,-525,2026-07-12T02:47:20Z
mookie betts,batter_runs_scored,over,0.5,170,2026-07-12T01:58:17Z
mookie betts,batter_runs_scored,over,0.5,+250,2026-07-12T02:47:20Z
mookie betts,batter_runs_scored,under,0.5,-245,2026-07-12T01:58:17Z
mookie betts,batter_runs_scored,under,0.5,-370,2026-07-12T02:47:20Z
mookie betts,batter_total_bases,over,0.5,-145,2026-07-12T01:58:17Z
mookie betts,batter_total_bases,over,0.5,+120,2026-07-12T02:47:20Z
mookie betts,batter_total_bases,under,0.5,105,2026-07-12T01:58:17Z
mookie betts,batter_total_bases,under,0.5,-160,2026-07-12T02:47:20Z
nathan lukes,batter_hits,over,0.5,100,2026-07-12T01:58:17Z
nathan lukes,batter_hits,under,0.5,-140,2026-07-12T01:58:17Z
nathan lukes,batter_hits_runs_rbis,over,0.5,-127,2026-07-12T01:58:17Z
nathan lukes,batter_hits_runs_rbis,under,0.5,-106,2026-07-12T01:58:17Z
nathan lukes,batter_home_runs,over,0.5,1300,2026-07-12T01:58:17Z
nathan lukes,batter_home_runs,over,0.5,+2600,2026-07-12T02:47:20Z
nathan lukes,batter_rbis,over,0.5,450,2026-07-12T01:58:17Z
nathan lukes,batter_rbis,under,0.5,-750,2026-07-12T01:58:17Z
nathan lukes,batter_runs_scored,over,0.5,275,2026-07-12T01:58:17Z
nathan lukes,batter_runs_scored,under,0.5,-400,2026-07-12T01:58:17Z
nathan lukes,batter_total_bases,over,0.5,115,2026-07-12T01:58:17Z
nathan lukes,batter_total_bases,under,0.5,-155,2026-07-12T01:58:17Z
nolan arenado,batter_hits,over,0.5,115,2026-07-12T01:58:17Z
nolan arenado,batter_hits,over,0.5,+340,2026-07-12T02:47:20Z
nolan arenado,batter_hits,under,0.5,-155,2026-07-12T01:58:17Z
nolan arenado,batter_hits,under,0.5,-500,2026-07-12T02:47:20Z
nolan arenado,batter_hits_runs_rbis,over,0.5,-104,2026-07-12T01:58:17Z
nolan arenado,batter_hits_runs_rbis,under,0.5,-129,2026-07-12T01:58:17Z
nolan arenado,batter_home_runs,over,0.5,950,2026-07-12T01:58:17Z
nolan arenado,batter_home_runs,over,0.5,+2400,2026-07-12T02:47:20Z
nolan arenado,batter_rbis,over,0.5,340,2026-07-12T01:58:17Z
nolan arenado,batter_rbis,over,0.5,+950,2026-07-12T02:47:20Z
nolan arenado,batter_rbis,under,0.5,-525,2026-07-12T01:58:17Z
nolan arenado,batter_rbis,under,0.5,-2000,2026-07-12T02:47:20Z
nolan arenado,batter_runs_scored,over,0.5,310,2026-07-12T01:58:17Z
nolan arenado,batter_runs_scored,under,0.5,-475,2026-07-12T01:58:17Z
pete crow-armstrong,batter_home_runs,over,0.5,1300,2026-07-12T01:58:17Z
seiya suzuki,batter_home_runs,over,0.5,1500,2026-07-12T01:58:17Z
shohei ohtani,batter_hits,over,0.5,-155,2026-07-12T01:58:17Z
shohei ohtani,batter_hits,over,1.5,+135,2026-07-12T02:47:20Z
shohei ohtani,batter_hits,under,0.5,115,2026-07-12T01:58:17Z
shohei ohtani,batter_hits,under,1.5,-195,2026-07-12T02:47:20Z
shohei ohtani,batter_hits_runs_rbis,over,1.5,102,2026-07-12T01:58:17Z
shohei ohtani,batter_hits_runs_rbis,over,1.5,-125,2026-07-12T02:47:20Z
shohei ohtani,batter_hits_runs_rbis,under,1.5,-136,2026-07-12T01:58:17Z
shohei ohtani,batter_hits_runs_rbis,under,1.5,-106,2026-07-12T02:47:20Z
shohei ohtani,batter_home_runs,over,0.5,320,2026-07-12T01:58:17Z
shohei ohtani,batter_home_runs,over,0.5,+475,2026-07-12T02:47:20Z
shohei ohtani,batter_rbis,over,0.5,210,2026-07-12T01:58:17Z
shohei ohtani,batter_rbis,over,0.5,+320,2026-07-12T02:47:20Z
shohei ohtani,batter_rbis,under,0.5,-300,2026-07-12T01:58:17Z
shohei ohtani,batter_rbis,under,0.5,-500,2026-07-12T02:47:20Z
shohei ohtani,batter_runs_scored,over,0.5,-110,2026-07-12T01:58:17Z
shohei ohtani,batter_runs_scored,over,0.5,+155,2026-07-12T02:47:20Z
shohei ohtani,batter_runs_scored,under,0.5,-125,2026-07-12T01:58:17Z
shohei ohtani,batter_runs_scored,under,0.5,-225,2026-07-12T02:47:20Z
shohei ohtani,batter_total_bases,over,1.5,125,2026-07-12T01:58:17Z
shohei ohtani,batter_total_bases,over,1.5,+135,2026-07-12T02:47:20Z
shohei ohtani,batter_total_bases,under,1.5,-165,2026-07-12T01:58:17Z
shohei ohtani,batter_total_bases,under,1.5,-195,2026-07-12T02:47:20Z
sung-mun song,batter_home_runs,over,0.5,1100,2026-07-12T01:58:17Z
sung-mun song,batter_home_runs,over,0.5,+2600,2026-07-12T02:47:20Z
teoscar hernandez,batter_hits,over,0.5,115,2026-07-12T01:58:17Z
teoscar hernandez,batter_hits,over,0.5,+210,2026-07-12T02:47:20Z
teoscar hernandez,batter_hits,under,0.5,-160,2026-07-12T01:58:17Z
teoscar hernandez,batter_hits,under,0.5,-290,2026-07-12T02:47:20Z
teoscar hernandez,batter_hits_runs_rbis,over,0.5,-115,2026-07-12T01:58:17Z
teoscar hernandez,batter_hits_runs_rbis,over,0.5,+160,2026-07-12T02:47:20Z
teoscar hernandez,batter_hits_runs_rbis,under,0.5,-117,2026-07-12T01:58:17Z
teoscar hernandez,batter_hits_runs_rbis,under,0.5,-218,2026-07-12T02:47:20Z
teoscar hernandez,batter_home_runs,over,0.5,700,2026-07-12T01:58:17Z
teoscar hernandez,batter_home_runs,over,0.5,+1100,2026-07-12T02:47:20Z
teoscar hernandez,batter_rbis,over,0.5,320,2026-07-12T01:58:17Z
teoscar hernandez,batter_rbis,over,0.5,+475,2026-07-12T02:47:20Z
teoscar hernandez,batter_rbis,under,0.5,-475,2026-07-12T01:58:17Z
teoscar hernandez,batter_rbis,under,0.5,-800,2026-07-12T02:47:20Z
teoscar hernandez,batter_runs_scored,over,0.5,235,2026-07-12T01:58:17Z
teoscar hernandez,batter_runs_scored,over,0.5,+400,2026-07-12T02:47:20Z
teoscar hernandez,batter_runs_scored,under,0.5,-340,2026-07-12T01:58:17Z
teoscar hernandez,batter_runs_scored,under,0.5,-650,2026-07-12T02:47:20Z
tim tawa,batter_hits,over,1.5,135,2026-07-12T01:58:17Z
tim tawa,batter_hits,over,2.5,+425,2026-07-12T02:47:20Z
tim tawa,batter_hits,under,1.5,-185,2026-07-12T01:58:17Z
tim tawa,batter_hits,under,2.5,-650,2026-07-12T02:47:20Z
tim tawa,batter_home_runs,over,0.5,1100,2026-07-12T01:58:17Z
tim tawa,batter_home_runs,over,0.5,+2400,2026-07-12T02:47:20Z
tim tawa,batter_rbis,over,0.5,300,2026-07-12T01:58:17Z
tim tawa,batter_rbis,over,2.5,+1200,2026-07-12T02:47:20Z
tim tawa,batter_rbis,under,0.5,-450,2026-07-12T01:58:17Z
tim tawa,batter_rbis,under,2.5,-2500,2026-07-12T02:47:20Z
tim tawa,batter_runs_scored,over,0.5,370,2026-07-12T01:58:17Z
tim tawa,batter_runs_scored,under,0.5,-575,2026-07-12T01:58:17Z
tim tawa,batter_total_bases,over,1.5,148,2026-07-12T01:58:17Z
tim tawa,batter_total_bases,over,3.5,+425,2026-07-12T02:47:20Z
tim tawa,batter_total_bases,under,1.5,-200,2026-07-12T01:58:17Z
tim tawa,batter_total_bases,under,3.5,-650,2026-07-12T02:47:20Z
tj friedl,batter_home_runs,over,0.5,2600,2026-07-12T01:58:17Z
tommy edman,batter_hits,over,0.5,110,2026-07-12T01:58:17Z
tommy edman,batter_hits,over,0.5,+110,2026-07-12T02:47:20Z
tommy edman,batter_hits,under,0.5,-150,2026-07-12T01:58:17Z
tommy edman,batter_hits,under,0.5,-150,2026-07-12T02:47:20Z
tommy edman,batter_hits_runs_rbis,over,0.5,-115,2026-07-12T01:58:17Z
tommy edman,batter_hits_runs_rbis,over,0.5,-113,2026-07-12T02:47:20Z
tommy edman,batter_hits_runs_rbis,under,0.5,-117,2026-07-12T01:58:17Z
tommy edman,batter_hits_runs_rbis,under,0.5,-118,2026-07-12T02:47:20Z
tommy edman,batter_home_runs,over,0.5,950,2026-07-12T01:58:17Z
tommy edman,batter_home_runs,over,0.5,+1100,2026-07-12T02:47:20Z
tommy edman,batter_rbis,over,0.5,390,2026-07-12T01:58:17Z
tommy edman,batter_rbis,over,0.5,+500,2026-07-12T02:47:20Z
tommy edman,batter_rbis,under,0.5,-600,2026-07-12T01:58:17Z
tommy edman,batter_rbis,under,0.5,-800,2026-07-12T02:47:20Z
tommy edman,batter_runs_scored,over,0.5,235,2026-07-12T01:58:17Z
tommy edman,batter_runs_scored,over,0.5,+200,2026-07-12T02:47:20Z
tommy edman,batter_runs_scored,under,0.5,-340,2026-07-12T01:58:17Z
tommy edman,batter_runs_scored,under,0.5,-290,2026-07-12T02:47:20Z
tommy troy,batter_hits,over,0.5,160,2026-07-12T01:58:17Z
tommy troy,batter_hits,under,0.5,-220,2026-07-12T01:58:17Z
tommy troy,batter_hits_runs_rbis,over,0.5,135,2026-07-12T01:58:17Z
tommy troy,batter_hits_runs_rbis,under,0.5,-180,2026-07-12T01:58:17Z
tommy troy,batter_home_runs,over,0.5,1500,2026-07-12T01:58:17Z
tommy troy,batter_home_runs,over,0.5,+1800,2026-07-12T02:47:20Z
tommy troy,batter_rbis,over,0.5,600,2026-07-12T01:58:17Z
tommy troy,batter_rbis,under,0.5,-1100,2026-07-12T01:58:17Z
tommy troy,batter_runs_scored,over,0.5,370,2026-07-12T01:58:17Z
tommy troy,batter_runs_scored,under,0.5,-575,2026-07-12T01:58:17Z
ty france,batter_hits,over,0.5,100,2026-07-12T01:58:17Z
ty france,batter_hits,over,1.5,+170,2026-07-12T02:47:20Z
ty france,batter_hits,under,0.5,-130,2026-07-12T01:58:17Z
ty france,batter_hits,under,1.5,-235,2026-07-12T02:47:20Z
ty france,batter_hits_runs_rbis,over,3.5,+139,2026-07-12T02:47:20Z
ty france,batter_hits_runs_rbis,under,3.5,-190,2026-07-12T02:47:20Z
ty france,batter_home_runs,over,0.5,850,2026-07-12T01:58:17Z
ty france,batter_home_runs,over,0.5,+1300,2026-07-12T02:47:20Z
ty france,batter_rbis,over,1.5,310,2026-07-12T01:58:17Z
ty france,batter_rbis,over,1.5,+600,2026-07-12T02:47:20Z
ty france,batter_rbis,under,1.5,-475,2026-07-12T01:58:17Z
ty france,batter_rbis,under,1.5,-1100,2026-07-12T02:47:20Z
ty france,batter_runs_scored,over,1.5,+475,2026-07-12T02:47:20Z
ty france,batter_runs_scored,under,1.5,-750,2026-07-12T02:47:20Z
ty france,batter_total_bases,over,0.5,105,2026-07-12T01:58:17Z
ty france,batter_total_bases,over,1.5,+161,2026-07-12T02:47:20Z
ty france,batter_total_bases,under,0.5,-140,2026-07-12T01:58:17Z
ty france,batter_total_bases,under,1.5,-225,2026-07-12T02:47:20Z
tyler stephenson,batter_hits,over,0.5,390,2026-07-12T01:58:17Z
tyler stephenson,batter_hits,under,0.5,-575,2026-07-12T01:58:17Z
tyler stephenson,batter_hits_runs_rbis,over,0.5,295,2026-07-12T01:58:17Z
tyler stephenson,batter_hits_runs_rbis,under,0.5,-425,2026-07-12T01:58:17Z
tyler stephenson,batter_rbis,over,0.5,1700,2026-07-12T01:58:17Z
tyler stephenson,batter_rbis,under,0.5,-5000,2026-07-12T01:58:17Z
vladimir guerrero jr.,batter_hits,over,1.5,-130,2026-07-12T01:58:17Z
vladimir guerrero jr.,batter_hits,over,1.5,+135,2026-07-12T02:47:20Z
vladimir guerrero jr.,batter_hits,under,1.5,-105,2026-07-12T01:58:17Z
vladimir guerrero jr.,batter_hits,under,1.5,-180,2026-07-12T02:47:20Z
vladimir guerrero jr.,batter_hits_runs_rbis,over,1.5,-170,2026-07-12T01:58:17Z
vladimir guerrero jr.,batter_hits_runs_rbis,over,1.5,+114,2026-07-12T02:47:20Z
vladimir guerrero jr.,batter_hits_runs_rbis,under,1.5,125,2026-07-12T01:58:17Z
vladimir guerrero jr.,batter_hits_runs_rbis,under,1.5,-152,2026-07-12T02:47:20Z
vladimir guerrero jr.,batter_home_runs,over,0.5,750,2026-07-12T01:58:17Z
vladimir guerrero jr.,batter_home_runs,over,0.5,+1100,2026-07-12T02:47:20Z
vladimir guerrero jr.,batter_rbis,over,0.5,270,2026-07-12T01:58:17Z
vladimir guerrero jr.,batter_rbis,over,0.5,+330,2026-07-12T02:47:20Z
vladimir guerrero jr.,batter_rbis,under,0.5,-400,2026-07-12T01:58:17Z
vladimir guerrero jr.,batter_rbis,under,0.5,-525,2026-07-12T02:47:20Z
vladimir guerrero jr.,batter_runs_scored,over,0.5,190,2026-07-12T01:58:17Z
vladimir guerrero jr.,batter_runs_scored,over,0.5,+295,2026-07-12T02:47:20Z
vladimir guerrero jr.,batter_runs_scored,under,0.5,-275,2026-07-12T01:58:17Z
vladimir guerrero jr.,batter_runs_scored,under,0.5,-450,2026-07-12T02:47:20Z
vladimir guerrero jr.,batter_total_bases,over,1.5,-135,2026-07-12T01:58:17Z
vladimir guerrero jr.,batter_total_bases,over,1.5,+143,2026-07-12T02:47:20Z
vladimir guerrero jr.,batter_total_bases,under,1.5,-105,2026-07-12T01:58:17Z
vladimir guerrero jr.,batter_total_bases,under,1.5,-193,2026-07-12T02:47:20Z
xander bogaerts,batter_hits,over,0.5,-130,2026-07-12T01:58:17Z
xander bogaerts,batter_hits,over,0.5,+270,2026-07-12T02:47:20Z
xander bogaerts,batter_hits,under,0.5,-105,2026-07-12T01:58:17Z
xander bogaerts,batter_hits,under,0.5,-380,2026-07-12T02:47:20Z
xander bogaerts,batter_hits_runs_rbis,over,0.5,-170,2026-07-12T01:58:17Z
xander bogaerts,batter_hits_runs_rbis,over,0.5,+205,2026-07-12T02:47:20Z
xander bogaerts,batter_hits_runs_rbis,under,0.5,125,2026-07-12T01:58:17Z
xander bogaerts,batter_hits_runs_rbis,under,0.5,-290,2026-07-12T02:47:20Z
xander bogaerts,batter_home_runs,over,0.5,850,2026-07-12T01:58:17Z
xander bogaerts,batter_home_runs,over,0.5,+2600,2026-07-12T02:47:20Z
xander bogaerts,batter_rbis,over,0.5,285,2026-07-12T01:58:17Z
xander bogaerts,batter_rbis,over,0.5,+700,2026-07-12T02:47:20Z
xander bogaerts,batter_rbis,under,0.5,-425,2026-07-12T01:58:17Z
xander bogaerts,batter_rbis,under,0.5,-1400,2026-07-12T02:47:20Z
xander bogaerts,batter_runs_scored,over,0.5,170,2026-07-12T01:58:17Z
xander bogaerts,batter_runs_scored,over,0.5,+550,2026-07-12T02:47:20Z
xander bogaerts,batter_runs_scored,under,0.5,-245,2026-07-12T01:58:17Z
xander bogaerts,batter_runs_scored,under,0.5,-900,2026-07-12T02:47:20Z
xander bogaerts,batter_total_bases,over,0.5,-110,2026-07-12T01:58:17Z
xander bogaerts,batter_total_bases,under,0.5,-120,2026-07-12T01:58:17Z
