league,season,team,match_index,date,home_away,xg_for,xg_against,npxg_for,npxg_against,ppda,ppda_allowed,deep_entries,deep_entries_allowed,goals_for,goals_against,expected_points,points,result
ligue_1,2025,Paris Saint Germain,12,2025-11-22 20:05:00,h,4.1158,1.2857,4.1158,1.2857,7.8095,11.2667,15.0,4.0,3.0,0.0,2.7754,3.0,w
ligue_1,2025,Paris Saint Germain,13,2025-11-29 16:00:00,a,1.4768,0.6379,1.4768,0.6379,8.0,11.6667,12.0,14.0,0.0,1.0,2.018,0.0,l
ligue_1,2025,Paris Saint Germain,14,2025-12-06 20:05:00,h,2.3264,0.1535,2.3264,0.1535,9.3333,32.0,16.0,3.0,5.0,0.0,2.8044,3.0,w
ligue_1,2025,Paris Saint Germain,15,2025-12-13 18:00:00,a,1.9477,0.3637,1.9477,0.3637,10.7241,33.1429,16.0,4.0,3.0,2.0,2.5699,3.0,w
ligue_1,2025,Paris Saint Germain,16,2026-01-04 19:45:00,h,1.5872,0.9383,1.5872,0.1782,8.36,36.25,10.0,2.0,2.0,1.0,1.8769,3.0,w
ligue_1,2025,Paris Saint Germain,17,2026-01-16 20:00:00,h,1.2928,0.68,1.2928,0.68,7.6765,29.4615,10.0,4.0,3.0,0.0,1.8606,3.0,w
ligue_1,2025,Paris Saint Germain,18,2026-01-23 19:00:00,a,2.1954,0.353,2.1954,0.353,5.1923,25.5294,8.0,4.0,1.0,0.0,2.6576,3.0,w
ligue_1,2025,Paris Saint Germain,19,2026-02-01 19:45:00,a,1.1649,1.9712,1.1649,1.2111,10.6,20.4762,11.0,3.0,2.0,1.0,0.743,3.0,w
ligue_1,2025,Paris Saint Germain,20,2026-02-08 19:45:00,h,4.6308,0.9061,4.6308,0.9061,12.0556,12.7241,19.0,3.0,5.0,0.0,2.9196,3.0,w
ligue_1,2025,Paris Saint Germain,21,2026-02-13 18:00:00,a,4.176,1.802,4.176,1.802,6.92,16.381,15.0,2.0,1.0,3.0,2.7092,0.0,l
ligue_1,2025,Paris Saint Germain,22,2026-02-21 20:05:00,h,2.4144,0.0591,2.4144,0.0591,8.6154,17.8261,15.0,1.0,3.0,0.0,2.8764,3.0,w
ligue_1,2025,Paris Saint Germain,23,2026-02-28 20:05:00,a,4.0363,0.6828,3.2762,0.6828,6.6,20.5556,12.0,3.0,1.0,0.0,2.9218,3.0,w
ligue_1,2025,Paris Saint Germain,24,2026-03-06 19:45:00,h,1.2218,1.7529,1.2218,1.7529,4.6552,13.08,21.0,8.0,1.0,3.0,0.967,0.0,l
ligue_1,2025,Paris Saint Germain,25,2026-03-21 20:05:00,a,4.0444,0.1766,3.2843,0.1766,6.8,30.1333,9.0,2.0,4.0,0.0,2.9807,3.0,w
ligue_1,2025,Paris Saint Germain,26,2026-04-03 18:45:00,h,1.7337,0.1026,1.7337,0.1026,9.0556,23.2727,12.0,2.0,3.0,1.0,2.8302,3.0,w
ligue_1,2025,Paris Saint Germain,27,2026-04-19 18:45:00,h,3.2045,1.2036,2.4444,1.2036,6.6364,100.0,15.0,4.0,1.0,2.0,2.5736,0.0,l
ligue_1,2025,Paris Saint Germain,28,2026-04-22 18:00:00,h,2.2645,0.6722,1.5044,0.6722,7.8696,48.0,11.0,3.0,3.0,0.0,2.574,3.0,w
ligue_1,2025,Paris Saint Germain,29,2026-04-25 17:00:00,a,3.003,0.9774,3.003,0.9774,12.9231,25.5455,8.0,8.0,3.0,0.0,2.5956,3.0,w
ligue_1,2025,Paris Saint Germain,30,2026-05-03 13:00:00,h,2.9841,1.2774,2.9841,1.2774,8.3913,35.0,7.0,1.0,2.0,2.0,2.4699,1.0,d
ligue_1,2025,Paris Saint Germain,31,2026-05-10 19:00:00,h,1.608,0.1233,1.608,0.1233,13.2667,14.6667,11.0,2.0,1.0,0.0,2.5515,3.0,w
ligue_1,2025,Paris Saint Germain,32,2026-05-13 19:00:00,a,0.9439,3.039,0.9439,3.039,13.1765,14.9118,7.0,13.0,2.0,0.0,0.2643,3.0,w
ligue_1,2025,Paris Saint Germain,33,2026-05-17 19:00:00,a,0.8639,2.3286,0.8639,2.3286,12.25,21.0,8.0,6.0,1.0,2.0,0.3792,0.0,l
ligue_1,2025,Rennes,0,2025-08-15 18:45:00,h,1.3142,2.073,1.3142,2.073,38.5556,6.6667,3.0,7.0,1.0,0.0,0.8577,3.0,w
ligue_1,2025,Rennes,1,2025-08-24 13:00:00,a,0.0728,3.4466,0.0728,3.4466,15.0769,9.1515,0.0,19.0,0.0,4.0,0.0167,0.0,l
ligue_1,2025,Rennes,2,2025-08-31 13:00:00,a,1.7376,1.5862,1.7376,1.5862,10.6154,35.6667,9.0,1.0,1.0,1.0,1.4649,1.0,d
ligue_1,2025,Rennes,3,2025-09-14 18:45:00,h,2.2092,1.7381,2.2092,1.7381,7.9211,13.3529,4.0,6.0,3.0,1.0,1.7035,3.0,w
ligue_1,2025,Rennes,4,2025-09-20 15:00:00,a,1.4404,2.6563,0.6803,1.8962,12.0588,11.1154,5.0,8.0,2.0,2.0,0.5467,1.0,d
ligue_1,2025,Rennes,5,2025-09-28 18:45:00,h,1.5744,1.5193,1.5744,1.5193,4.84,9.5833,5.0,7.0,0.0,0.0,1.4282,1.0,d
ligue_1,2025,Rennes,6,2025-10-05 15:15:00,a,1.2128,1.981,1.2128,1.2209,10.2917,11.0385,5.0,3.0,2.0,2.0,0.7618,1.0,d
ligue_1,2025,Rennes,7,2025-10-19 15:15:00,h,1.9359,1.6663,1.9359,0.9062,6.7273,10.0909,9.0,1.0,2.0,2.0,1.5216,1.0,d
ligue_1,2025,Rennes,8,2025-10-26 15:15:00,h,1.5443,0.8873,1.5443,0.8873,9.913,12.1818,2.0,2.0,1.0,2.0,1.9098,0.0,l
ligue_1,2025,Rennes,9,2025-10-29 19:05:00,a,1.261,1.6213,1.261,0.8612,15.875,8.96,2.0,14.0,2.0,2.0,1.0647,1.0,d
ligue_1,2025,Rennes,10,2025-11-02 14:00:00,h,3.0688,2.0882,3.0688,2.0882,15.4074,11.4545,10.0,14.0,4.0,1.0,2.0181,3.0,w
ligue_1,2025,Rennes,11,2025-11-07 19:45:00,a,1.3673,2.2285,1.3673,2.2285,11.44,11.9,1.0,11.0,1.0,0.0,0.7477,3.0,w
ligue_1,2025,Rennes,12,2025-11-22 18:00:00,h,3.067,1.6082,2.3069,1.6082,25.3077,10.4615,2.0,5.0,4.0,1.0,2.3368,3.0,w
ligue_1,2025,Rennes,13,2025-11-28 19:45:00,a,0.9801,1.3135,0.9801,1.3135,14.2609,14.8421,4.0,3.0,1.0,0.0,1.0365,3.0,w
ligue_1,2025,Rennes,14,2025-12-06 20:05:00,a,0.1535,2.3264,0.1535,2.3264,32.0,9.3333,3.0,16.0,0.0,5.0,0.1125,0.0,l
ligue_1,2025,Rennes,15,2025-12-13 16:00:00,h,1.589,0.8726,1.589,0.8726,6.8095,7.4634,2.0,4.0,3.0,1.0,1.9642,3.0,w
ligue_1,2025,Rennes,16,2026-01-03 20:05:00,a,1.4974,1.0611,1.4974,1.0611,10.9048,22.2143,14.0,7.0,2.0,0.0,1.6859,3.0,w
ligue_1,2025,Rennes,17,2026-01-18 16:15:00,h,2.5472,0.5387,2.5472,0.5387,6.4828,9.0,12.0,1.0,1.0,1.0,2.6752,1.0,d
ligue_1,2025,Rennes,18,2026-01-24 16:00:00,h,1.8824,1.1036,1.8824,1.1036,3.4571,23.0,17.0,3.0,0.0,2.0,1.9714,0.0,l
ligue_1,2025,Rennes,19,2026-01-31 20:05:00,a,0.428,2.2852,0.428,2.2852,12.0,8.1429,11.0,7.0,0.0,4.0,0.2192,0.0,l
ligue_1,2025,Rennes,20,2026-02-08 14:00:00,a,1.336,1.0113,1.336,1.0113,10.625,6.6562,8.0,8.0,1.0,3.0,1.6383,0.0,l
ligue_1,2025,Rennes,21,2026-02-13 18:00:00,h,1.802,4.176,1.802,4.176,16.381,6.92,2.0,15.0,3.0,1.0,0.2057,3.0,w
ligue_1,2025,Rennes,22,2026-02-22 14:00:00,a,1.106,0.7,1.106,0.7,4.9375,8.0,7.0,1.0,3.0,0.0,1.698,3.0,w
ligue_1,2025,Rennes,23,2026-02-28 16:00:00,h,0.7091,0.6684,0.7091,0.6684,7.76,15.9615,3.0,3.0,1.0,0.0,1.3448,3.0,w
ligue_1,2025,Rennes,24,2026-03-08 16:15:00,a,1.8714,2.6849,1.1113,2.6849,8.4444,19.4286,5.0,4.0,4.0,0.0,0.8002,3.0,w
ligue_1,2025,Rennes,25,2026-03-15 19:45:00,h,1.5463,1.3508,1.5463,1.3508,9.3704,26.3846,3.0,3.0,1.0,2.0,1.5181,0.0,l
ligue_1,2025,Rennes,26,2026-03-22 16:15:00,h,1.7055,0.3149,1.7055,0.3149,5.871,27.5455,12.0,2.0,0.0,0.0,2.4321,1.0,d
ligue_1,2025,Rennes,27,2026-04-04 17:00:00,a,2.7958,1.8945,1.2757,1.8945,12.5714,12.3077,7.0,1.0,4.0,3.0,2.0371,3.0,w
ligue_1,2025,Rennes,28,2026-04-11 19:05:00,h,1.0997,1.1946,1.0997,0.4345,10.2727,15.64,12.0,3.0,2.0,1.0,1.2042,3.0,w
ligue_1,2025,Rennes,29,2026-04-19 15:15:00,a,3.253,0.9442,3.253,0.9442,8.6757,12.1905,9.0,3.0,3.0,0.0,2.7523,3.0,w
ligue_1,2025,Rennes,30,2026-04-26 15:15:00,h,1.556,2.5169,0.796,2.5169,6.05,11.9583,6.0,9.0,2.0,1.0,0.6877,3.0,w
ligue_1,2025,Rennes,31,2026-05-03 18:45:00,a,1.065,2.6657,1.065,1.9056,13.375,12.0,2.0,11.0,2.0,4.0,0.3739,0.0,l
ligue_1,2025,Rennes,32,2026-05-10 19:00:00,h,1.5314,1.5935,1.5314,1.5935,11.1,8.4286,9.0,7.0,2.0,1.0,1.3085,3.0,w
ligue_1,2025,Rennes,33,2026-05-17 19:00:00,a,2.207,3.9015,2.207,3.9015,8.5,10.72,13.0,15.0,1.0,3.0,0.5785,0.0,l
ligue_1,2025,Marseille,0,2025-08-15 18:45:00,a,2.073,1.3142,2.073,1.3142,6.6667,38.5556,7.0,3.0,0.0,1.0,1.9167,0.0,l
ligue_1,2025,Marseille,1,2025-08-23 15:00:00,h,3.337,1.0546,1.8168,1.0546,16.0556,25.9375,6.0,2.0,5.0,2.0,2.7224,3.0,w
ligue_1,2025,Marseille,2,2025-08-31 18:45:00,a,0.8969,3.1573,0.8969,3.1573,17.4545,9.4762,4.0,8.0,0.0,1.0,0.111,0.0,l
ligue_1,2025,Marseille,3,2025-09-12 18:45:00,h,2.8337,0.1874,2.0736,0.1874,6.75,46.8571,15.0,0.0,4.0,0.0,2.9109,3.0,w
ligue_1,2025,Marseille,4,2025-09-22 18:45:00,h,1.7774,0.9196,1.7774,0.9196,16.68,7.8095,5.0,7.0,1.0,0.0,2.0659,3.0,w
ligue_1,2025,Marseille,5,2025-09-26 18:45:00,a,2.0026,1.0976,2.0026,1.0976,8.8065,16.15,3.0,5.0,2.0,1.0,2.0872,3.0,w
ligue_1,2025,Marseille,6,2025-10-04 15:00:00,a,2.6772,0.1529,2.6772,0.1529,11.2609,66.8333,22.0,0.0,3.0,0.0,2.8933,3.0,w
ligue_1,2025,Marseille,7,2025-10-18 19:05:00,h,4.2044,0.353,3.4444,0.353,6.7619,28.0,13.0,1.0,6.0,2.0,2.9751,3.0,w
ligue_1,2025,Marseille,8,2025-10-25 19:05:00,a,0.7655,1.876,0.7655,1.1159,7.7308,23.7895,4.0,4.0,1.0,2.0,0.4704,0.0,l
ligue_1,2025,Marseille,9,2025-10-29 19:05:00,h,1.5883,0.9969,1.5883,0.9969,10.6786,38.6,5.0,2.0,2.0,2.0,1.8565,1.0,d
ligue_1,2025,Marseille,10,2025-11-01 20:05:00,a,0.698,1.0946,0.698,1.0946,9.8148,30.6364,0.0,6.0,1.0,0.0,0.9718,3.0,w
ligue_1,2025,Marseille,11,2025-11-08 16:00:00,h,3.0906,0.6958,2.3305,0.6958,9.3846,24.875,11.0,4.0,3.0,0.0,2.8008,3.0,w
ligue_1,2025,Marseille,12,2025-11-21 19:45:00,a,3.0916,1.3613,3.0916,1.3613,23.5,14.0833,8.0,7.0,5.0,1.0,2.461,3.0,w
ligue_1,2025,Marseille,13,2025-11-29 20:05:00,h,1.6277,1.0939,1.6277,1.0939,4.0323,33.75,7.0,4.0,2.0,2.0,1.783,1.0,d
ligue_1,2025,Marseille,14,2025-12-05 20:00:00,a,0.9028,0.5723,0.9028,0.5723,10.04,20.6667,2.0,7.0,0.0,1.0,1.7418,0.0,l
ligue_1,2025,Marseille,15,2025-12-14 19:45:00,h,2.0247,1.9496,2.0247,1.9496,15.0909,12.3333,14.0,11.0,1.0,0.0,1.4468,3.0,w
ligue_1,2025,Marseille,16,2026-01-04 14:00:00,h,1.1414,3.1679,1.1414,2.408,10.375,12.4348,5.0,9.0,0.0,2.0,0.2482,0.0,l
ligue_1,2025,Marseille,17,2026-01-17 20:05:00,a,3.9112,1.0373,3.9112,1.0373,9.875,25.1905,12.0,2.0,5.0,2.0,2.8278,3.0,w
ligue_1,2025,Marseille,18,2026-01-24 20:05:00,h,1.0724,1.0029,1.0724,1.0029,12.4091,16.0385,3.0,4.0,3.0,1.0,1.3901,3.0,w
ligue_1,2025,Marseille,19,2026-01-31 16:00:00,a,2.7112,1.8205,1.9511,1.0604,13.0435,15.4,8.0,7.0,2.0,2.0,2.0089,1.0,d
ligue_1,2025,Marseille,20,2026-02-08 19:45:00,a,0.9061,4.6308,0.9061,4.6308,12.7241,12.0556,3.0,19.0,0.0,5.0,0.0531,0.0,l
ligue_1,2025,Marseille,21,2026-02-14 16:00:00,h,1.6154,2.3915,1.6154,1.6314,16.9,8.3333,10.0,10.0,2.0,2.0,0.8164,1.0,d
ligue_1,2025,Marseille,22,2026-02-20 19:45:00,a,1.3575,1.3341,0.5974,1.3341,7.2083,18.15,6.0,6.0,0.0,2.0,1.3901,0.0,l
ligue_1,2025,Marseille,23,2026-03-01 19:45:00,h,1.7876,1.7852,1.7876,1.7852,9.4643,20.8333,13.0,7.0,3.0,2.0,1.3901,3.0,w
ligue_1,2025,Marseille,24,2026-03-07 20:05:00,a,1.3226,1.2871,1.3226,1.2871,8.0312,11.5556,4.0,6.0,1.0,0.0,1.4006,3.0,w
ligue_1,2025,Marseille,25,2026-03-13 19:45:00,h,1.129,0.293,1.129,0.293,7.8462,13.9524,3.0,2.0,1.0,0.0,2.1532,3.0,w
ligue_1,2025,Marseille,26,2026-03-22 16:15:00,h,1.0293,1.6111,1.0293,1.6111,16.4118,17.5333,9.0,5.0,1.0,2.0,0.9029,0.0,l
ligue_1,2025,Marseille,27,2026-04-05 18:45:00,a,3.1079,1.6774,3.1079,1.6774,12.7647,9.0833,7.0,4.0,1.0,2.0,2.3283,0.0,l
ligue_1,2025,Marseille,28,2026-04-10 19:05:00,h,3.3164,0.5351,3.3164,0.5351,7.3158,16.6842,8.0,3.0,3.0,1.0,2.8334,3.0,w
ligue_1,2025,Marseille,29,2026-04-18 15:00:00,a,2.1307,1.2863,2.1307,1.2863,12.35,18.0,7.0,3.0,0.0,2.0,2.005,0.0,l
ligue_1,2025,Marseille,30,2026-04-26 18:45:00,h,2.8284,1.4149,2.8284,0.6548,6.2333,34.3,12.0,3.0,1.0,1.0,2.2965,1.0,d
ligue_1,2025,Marseille,31,2026-05-03 13:00:00,a,1.5516,3.0718,1.5516,3.0718,6.5769,10.25,14.0,9.0,0.0,3.0,0.5247,0.0,l
ligue_1,2025,Marseille,32,2026-05-10 19:00:00,a,1.0347,1.233,0.2746,0.4699,6.3714,9.1667,2.0,2.0,1.0,0.0,1.0924,3.0,w
ligue_1,2025,Marseille,33,2026-05-17 19:00:00,h,3.9015,2.207,3.9015,2.207,10.72,8.5,15.0,13.0,3.0,1.0,2.2843,3.0,w
ligue_1,2025,Angers,0,2025-08-17 15:15:00,h,0.8214,0.7113,0.8214,0.7113,22.1875,8.7647,2.0,4.0,1.0,0.0,1.4554,3.0,w
ligue_1,2025,Angers,1,2025-08-22 18:45:00,a,0.1769,2.0878,0.1769,1.3277,25.8182,5.04,1.0,12.0,0.0,1.0,0.1231,0.0,l
ligue_1,2025,Angers,2,2025-08-31 13:00:00,h,1.5862,1.7376,1.5862,1.7376,35.6667,10.6154,1.0,9.0,1.0,1.0,1.254,1.0,d
ligue_1,2025,Angers,3,2025-09-14 15:15:00,a,1.9818,1.7627,1.2217,1.0026,21.625,14.6818,5.0,2.0,1.0,1.0,1.5333,1.0,d
ligue_1,2025,Angers,4,2025-09-19 18:45:00,a,0.6774,2.2048,0.6774,2.2048,24.5625,6.1333,0.0,5.0,0.0,1.0,0.3409,0.0,l
ligue_1,2025,Angers,5,2025-09-28 15:15:00,h,0.5018,1.3419,0.5018,0.5818,12.0625,10.9583,13.0,3.0,0.0,2.0,0.5434,0.0,l
ligue_1,2025,Angers,6,2025-10-05 15:15:00,a,0.2946,4.2783,0.2946,4.2783,31.1667,6.9737,2.0,7.0,0.0,5.0,0.0153,0.0,l
ligue_1,2025,Angers,7,2025-10-18 17:00:00,h,1.581,1.6517,1.581,1.6517,14.7778,11.9524,4.0,6.0,1.0,1.0,1.2857,1.0,d
ligue_1,2025,Angers,8,2025-10-26 15:15:00,h,1.304,2.0021,1.304,1.242,16.8261,9.6296,4.0,6.0,2.0,0.0,0.8676,3.0,w
ligue_1,2025,Angers,9,2025-10-29 19:05:00,a,0.9969,1.5883,0.9969,1.5883,38.6,10.6786,2.0,5.0,2.0,2.0,0.8707,1.0,d
ligue_1,2025,Angers,10,2025-11-02 16:15:00,a,0.2775,2.2089,0.2775,2.2089,15.381,13.4348,3.0,13.0,0.0,1.0,0.1785,0.0,l
ligue_1,2025,Angers,11,2025-11-09 16:15:00,h,1.1514,0.5896,1.1514,0.5896,11.2083,16.5,2.0,6.0,2.0,0.0,1.9153,3.0,w
ligue_1,2025,Angers,12,2025-11-23 16:15:00,a,0.3241,1.8538,0.3241,1.8538,10.0,9.2759,3.0,8.0,1.0,0.0,0.3011,3.0,w
ligue_1,2025,Angers,13,2025-11-30 16:15:00,h,1.1064,1.9633,1.1064,1.9633,13.7273,6.4878,2.0,6.0,1.0,2.0,0.6915,0.0,l
ligue_1,2025,Angers,14,2025-12-07 14:00:00,a,1.3372,1.3821,1.3372,1.3821,14.1667,15.95,5.0,5.0,1.0,0.0,1.3261,3.0,w
ligue_1,2025,Angers,15,2025-12-12 19:45:00,h,3.0466,0.2653,2.2865,0.2653,7.7742,12.84,4.0,4.0,4.0,1.0,2.9035,3.0,w
ligue_1,2025,Angers,16,2026-01-04 16:15:00,a,0.731,1.5488,0.731,1.5488,13.2778,8.75,6.0,3.0,1.0,2.0,0.6171,0.0,l
ligue_1,2025,Angers,17,2026-01-17 20:05:00,h,1.0373,3.9112,1.0373,3.9112,25.1905,9.875,2.0,12.0,2.0,5.0,0.114,0.0,l
ligue_1,2025,Angers,18,2026-01-25 16:15:00,a,0.3427,0.7591,0.3427,0.7591,24.8667,8.8462,3.0,5.0,0.0,0.0,0.8352,1.0,d
ligue_1,2025,Angers,19,2026-02-01 16:15:00,h,1.3468,0.3979,1.3468,0.3979,6.625,30.5833,12.0,2.0,1.0,0.0,2.1557,3.0,w
ligue_1,2025,Angers,20,2026-02-08 16:15:00,h,1.1709,0.692,1.1709,0.692,19.0714,7.4889,2.0,5.0,1.0,0.0,1.7964,3.0,w
ligue_1,2025,Angers,21,2026-02-15 16:15:00,a,0.406,1.4393,0.406,1.4393,25.7778,22.0769,3.0,6.0,0.0,2.0,0.4171,0.0,l
