league,season,team,match_index,date,home_away,xg_for,xg_against,npxg_for,npxg_against,ppda,ppda_allowed,deep_entries,deep_entries_allowed,goals_for,goals_against,expected_points,points,result
ligue_1,2024,Lille,12,2024-12-01 14:00:00,a,2.0648,1.2824,0.5447,1.2824,4.575,13.5294,7.0,1.0,2.0,2.0,2.0272,1.0,d
ligue_1,2024,Lille,13,2024-12-06 18:00:00,h,3.0104,0.7404,2.2503,0.7404,10.7826,13.2667,10.0,4.0,3.0,1.0,2.7994,3.0,w
ligue_1,2024,Lille,14,2024-12-14 16:00:00,a,1.2401,1.2151,1.2401,1.2151,19.9091,17.0714,8.0,3.0,1.0,1.0,1.3549,1.0,d
ligue_1,2024,Lille,15,2025-01-04 18:00:00,h,1.1341,1.0728,1.1341,0.3127,10.5294,33.75,8.0,2.0,1.0,1.0,1.3419,1.0,d
ligue_1,2024,Lille,16,2025-01-10 20:00:00,a,1.5183,0.6014,0.7582,0.6014,5.6667,19.1875,16.0,1.0,0.0,0.0,2.2205,1.0,d
ligue_1,2024,Lille,17,2025-01-17 20:05:00,h,1.2922,2.9044,1.2922,2.9044,8.0667,12.3043,7.0,5.0,2.0,1.0,0.3386,3.0,w
ligue_1,2024,Lille,18,2025-01-25 18:00:00,a,1.9547,1.197,1.9547,1.197,12.7692,23.5625,13.0,4.0,1.0,2.0,1.9349,0.0,l
ligue_1,2024,Lille,19,2025-02-01 20:05:00,h,2.7482,2.1034,1.9881,1.3433,4.8235,14.5909,19.0,5.0,4.0,1.0,1.8055,3.0,w
ligue_1,2024,Lille,20,2025-02-08 16:00:00,h,1.7698,1.6535,1.7698,1.6535,4.1842,19.3077,8.0,5.0,1.0,2.0,1.4492,0.0,l
ligue_1,2024,Lille,21,2025-02-16 19:45:00,a,3.0198,0.4171,2.2597,0.4171,7.4138,14.0,9.0,0.0,2.0,0.0,2.8674,3.0,w
ligue_1,2024,Lille,22,2025-02-22 16:00:00,h,1.0496,2.7801,1.0496,2.7801,12.1739,6.4483,13.0,6.0,2.0,1.0,0.3162,3.0,w
ligue_1,2024,Lille,23,2025-03-01 20:05:00,a,0.8727,3.5985,0.8727,3.5985,18.375,11.2,2.0,13.0,1.0,4.0,0.1324,0.0,l
ligue_1,2024,Lille,24,2025-03-08 18:00:00,h,1.7771,0.3059,1.7771,0.3059,4.5,37.3,10.0,2.0,1.0,0.0,2.645,3.0,w
ligue_1,2024,Lille,25,2025-03-15 16:00:00,a,2.4504,2.0099,2.4504,2.0099,6.6552,49.5,15.0,5.0,0.0,1.0,1.6732,0.0,l
ligue_1,2024,Lille,26,2025-03-30 19:45:00,h,1.9549,0.5964,1.9549,0.5964,13.4828,8.1,6.0,5.0,1.0,0.0,2.415,3.0,w
ligue_1,2024,Lille,27,2025-04-05 19:05:00,a,0.6569,1.754,0.6569,0.9939,18.2917,8.4857,7.0,7.0,1.0,2.0,0.4435,0.0,l
ligue_1,2024,Lille,28,2025-04-12 17:00:00,a,0.5997,0.982,0.5997,0.982,14.8235,14.0,4.0,7.0,2.0,1.0,0.9852,3.0,w
ligue_1,2024,Lille,29,2025-04-20 13:00:00,h,2.9705,0.2809,2.9705,0.2809,7.4412,14.5,9.0,6.0,3.0,1.0,2.8993,3.0,w
ligue_1,2024,Lille,30,2025-04-27 13:00:00,a,2.226,0.917,2.226,0.917,6.0714,11.6667,13.0,4.0,2.0,0.0,2.3424,3.0,w
ligue_1,2024,Lille,31,2025-05-04 18:45:00,h,0.6827,1.4257,0.6827,1.4257,21.9444,15.9444,1.0,7.0,1.0,1.0,0.7221,1.0,d
ligue_1,2024,Lille,32,2025-05-10 19:00:00,a,1.8448,1.8859,1.8448,1.8859,6.9394,20.1667,10.0,1.0,0.0,2.0,1.347,0.0,l
ligue_1,2024,Lille,33,2025-05-17 19:00:00,h,2.3162,0.0983,1.5561,0.0983,3.5652,31.5,9.0,0.0,2.0,1.0,2.8744,3.0,w
ligue_1,2024,Paris Saint Germain,0,2024-08-16 18:45:00,a,2.9098,0.197,2.1497,0.197,6.8421,27.2632,7.0,1.0,4.0,1.0,2.9097,3.0,w
ligue_1,2024,Paris Saint Germain,1,2024-08-23 18:45:00,h,4.937,0.773,4.937,0.773,7.2188,20.65,12.0,0.0,6.0,0.0,2.9521,3.0,w
ligue_1,2024,Paris Saint Germain,2,2024-09-01 18:45:00,a,3.2414,1.5756,2.4813,1.5756,18.0,16.4167,5.0,11.0,3.0,1.0,2.4628,3.0,w
ligue_1,2024,Paris Saint Germain,3,2024-09-14 19:00:00,h,2.9125,1.0093,2.9125,0.2492,9.2,14.9231,15.0,1.0,3.0,1.0,2.6041,3.0,w
ligue_1,2024,Paris Saint Germain,4,2024-09-21 19:00:00,a,1.9028,0.7603,1.9028,0.7603,5.6522,39.8182,13.0,2.0,1.0,1.0,2.2634,1.0,d
ligue_1,2024,Paris Saint Germain,5,2024-09-27 19:00:00,h,3.2241,2.0265,3.2241,1.2664,11.7059,14.4516,10.0,6.0,3.0,1.0,2.1786,3.0,w
ligue_1,2024,Paris Saint Germain,6,2024-10-06 18:45:00,a,0.8223,0.3265,0.8223,0.3265,6.3462,28.0833,13.0,4.0,1.0,1.0,1.78,1.0,d
ligue_1,2024,Paris Saint Germain,7,2024-10-19 19:00:00,h,4.6698,2.2204,4.6698,2.2204,9.1613,14.8889,6.0,4.0,4.0,2.0,2.6827,3.0,w
ligue_1,2024,Paris Saint Germain,8,2024-10-27 19:45:00,a,4.0422,0.278,4.0422,0.278,6.0312,38.2727,14.0,1.0,3.0,0.0,2.9675,3.0,w
ligue_1,2024,Paris Saint Germain,9,2024-11-02 16:00:00,h,2.7693,0.8034,2.7693,0.8034,7.8333,11.5152,14.0,4.0,1.0,0.0,2.6289,3.0,w
ligue_1,2024,Paris Saint Germain,10,2024-11-09 20:00:00,a,4.381,1.2148,4.381,1.2148,6.129,26.8125,19.0,7.0,4.0,2.0,2.8415,3.0,w
ligue_1,2024,Paris Saint Germain,11,2024-11-22 20:00:00,h,1.6322,1.8416,1.6322,1.8416,6.619,17.1111,7.0,8.0,3.0,0.0,1.1918,3.0,w
ligue_1,2024,Paris Saint Germain,12,2024-11-30 20:00:00,h,3.8584,0.7427,3.8584,0.7427,5.5789,30.0667,22.0,3.0,1.0,1.0,2.8967,1.0,d
ligue_1,2024,Paris Saint Germain,13,2024-12-06 20:00:00,a,3.0454,0.3415,3.0454,0.3415,3.8621,21.8125,13.0,4.0,0.0,0.0,2.8532,1.0,d
ligue_1,2024,Paris Saint Germain,14,2024-12-15 19:45:00,h,2.5962,1.2394,1.836,1.2394,8.7273,24.6111,9.0,12.0,3.0,1.0,2.3595,3.0,w
ligue_1,2024,Paris Saint Germain,15,2024-12-18 20:00:00,a,2.4065,3.1019,2.4065,2.3418,8.037,12.2759,6.0,7.0,4.0,2.0,0.9297,3.0,w
ligue_1,2024,Paris Saint Germain,16,2025-01-12 19:45:00,h,5.0706,0.41,4.3105,0.41,6.5294,15.3043,11.0,4.0,2.0,1.0,2.9862,3.0,w
ligue_1,2024,Paris Saint Germain,17,2025-01-18 16:00:00,a,1.573,1.349,1.573,1.349,6.64,19.8095,13.0,7.0,2.0,1.0,1.5375,3.0,w
ligue_1,2024,Paris Saint Germain,18,2025-01-25 20:05:00,h,1.7963,0.6134,1.7963,0.6134,5.0455,18.2273,13.0,4.0,1.0,1.0,2.2857,1.0,d
ligue_1,2024,Paris Saint Germain,19,2025-02-01 16:00:00,a,3.949,0.6365,3.949,0.6365,9.6522,42.5,16.0,3.0,5.0,2.0,2.8965,3.0,w
ligue_1,2024,Paris Saint Germain,20,2025-02-07 20:05:00,h,3.1396,0.9247,3.1396,0.9247,7.85,16.0909,12.0,11.0,4.0,1.0,2.7293,3.0,w
ligue_1,2024,Paris Saint Germain,21,2025-02-15 20:05:00,a,2.9328,1.1962,2.9328,1.1962,4.0714,36.3077,5.0,1.0,1.0,0.0,2.4634,3.0,w
ligue_1,2024,Paris Saint Germain,22,2025-02-23 19:45:00,a,2.7458,1.7618,2.7458,1.7618,7.2917,24.4444,9.0,9.0,3.0,2.0,2.0494,3.0,w
ligue_1,2024,Paris Saint Germain,23,2025-03-01 20:05:00,h,3.5985,0.8727,3.5985,0.8727,11.2,18.375,13.0,2.0,4.0,1.0,2.7976,3.0,w
ligue_1,2024,Paris Saint Germain,24,2025-03-08 16:00:00,a,3.3983,2.1092,3.3983,2.1092,7.2963,14.3929,13.0,7.0,4.0,1.0,2.1846,3.0,w
ligue_1,2024,Paris Saint Germain,25,2025-03-16 19:45:00,h,2.6086,0.7343,2.6086,0.7343,10.0,16.069,6.0,6.0,3.0,1.0,2.6026,3.0,w
ligue_1,2024,Paris Saint Germain,26,2025-03-29 18:00:00,a,3.9602,1.2764,3.2001,1.2764,12.9474,16.9524,11.0,12.0,6.0,1.0,2.7757,3.0,w
ligue_1,2024,Paris Saint Germain,27,2025-04-05 15:00:00,h,1.6438,0.2804,1.6438,0.2804,3.5278,50.8889,13.0,3.0,1.0,0.0,2.452,3.0,w
ligue_1,2024,Paris Saint Germain,28,2025-04-19 15:00:00,h,3.1923,0.7093,3.1923,0.7093,7.75,17.963,18.0,4.0,2.0,1.0,2.7855,3.0,w
ligue_1,2024,Paris Saint Germain,29,2025-04-22 18:45:00,a,2.3055,0.5209,2.3055,0.5209,5.6522,32.5385,15.0,3.0,1.0,1.0,2.6264,1.0,d
ligue_1,2024,Paris Saint Germain,30,2025-04-25 18:45:00,h,4.507,1.63,4.507,1.63,5.92,21.8667,19.0,5.0,1.0,3.0,2.7198,0.0,l
ligue_1,2024,Paris Saint Germain,31,2025-05-03 15:00:00,a,2.3593,1.4206,2.3593,1.4206,7.5769,19.3684,10.0,3.0,1.0,2.0,2.0426,0.0,l
ligue_1,2024,Paris Saint Germain,32,2025-05-10 19:00:00,a,1.7822,0.5945,1.0221,0.5945,5.5625,21.9048,8.0,1.0,4.0,1.0,2.3853,3.0,w
ligue_1,2024,Paris Saint Germain,33,2025-05-17 19:00:00,h,3.7197,0.9013,2.9596,0.9013,8.16,28.4167,17.0,1.0,3.0,1.0,2.8368,3.0,w
ligue_1,2024,Rennes,0,2024-08-18 18:45:00,h,2.5741,2.2007,2.5741,1.3396,10.0417,10.5263,12.0,17.0,3.0,0.0,1.5858,3.0,w
ligue_1,2024,Rennes,1,2024-08-25 15:00:00,a,1.4031,1.5888,1.4031,1.5888,9.359,11.6875,11.0,1.0,1.0,3.0,1.2344,0.0,l
ligue_1,2024,Rennes,2,2024-09-01 15:00:00,a,1.0262,2.0095,1.0262,2.0095,9.037,11.1667,4.0,4.0,1.0,2.0,0.6706,0.0,l
ligue_1,2024,Rennes,3,2024-09-15 13:00:00,h,1.2687,0.3103,1.2687,0.3103,14.1667,11.1739,11.0,0.0,3.0,0.0,2.3225,3.0,w
ligue_1,2024,Rennes,4,2024-09-21 17:00:00,h,1.3464,0.8533,0.5863,0.8533,12.4091,5.92,3.0,6.0,1.0,1.0,1.8129,1.0,d
ligue_1,2024,Rennes,5,2024-09-27 19:00:00,a,2.0265,3.2241,1.2664,3.2241,14.4516,11.7059,6.0,10.0,1.0,3.0,0.6381,0.0,l
ligue_1,2024,Rennes,6,2024-10-05 19:00:00,h,0.6403,0.4987,0.6403,0.4987,7.069,7.9394,11.0,4.0,1.0,2.0,1.419,0.0,l
ligue_1,2024,Rennes,7,2024-10-19 15:00:00,a,1.1444,1.4257,1.1444,0.6656,17.0,7.2857,3.0,6.0,1.0,1.0,0.9896,1.0,d
ligue_1,2024,Rennes,8,2024-10-25 18:45:00,h,1.8415,0.2723,1.8415,0.2723,8.76,21.6923,11.0,2.0,1.0,0.0,2.5823,3.0,w
ligue_1,2024,Rennes,9,2024-11-03 16:00:00,a,0.7019,2.399,0.7019,1.6389,8.12,16.9,2.0,8.0,0.0,4.0,0.2748,0.0,l
ligue_1,2024,Rennes,10,2024-11-10 16:00:00,h,0.3128,1.3156,0.3128,1.3156,5.875,13.0,4.0,9.0,0.0,2.0,0.4526,0.0,l
ligue_1,2024,Rennes,11,2024-11-24 14:00:00,a,0.1781,0.6415,0.1781,0.6415,11.7917,9.0968,2.0,6.0,0.0,1.0,0.6979,0.0,l
ligue_1,2024,Rennes,12,2024-11-30 16:00:00,h,3.0181,0.1684,1.4979,0.1684,5.6333,26.5625,10.0,1.0,5.0,0.0,2.9397,3.0,w
ligue_1,2024,Rennes,13,2024-12-08 16:00:00,a,0.2859,1.7097,0.2859,1.7097,39.0,11.5,4.0,7.0,0.0,1.0,0.2999,0.0,l
ligue_1,2024,Rennes,14,2024-12-15 16:00:00,h,0.6272,0.3918,0.6272,0.3918,11.7778,9.8519,1.0,1.0,2.0,0.0,1.517,3.0,w
ligue_1,2024,Rennes,15,2025-01-03 20:00:00,a,1.5045,1.5194,1.5045,1.5194,7.9032,11.7391,10.0,4.0,2.0,3.0,1.3585,0.0,l
ligue_1,2024,Rennes,16,2025-01-11 20:00:00,h,1.7657,2.4925,1.0056,2.4925,35.6154,6.3333,1.0,9.0,1.0,2.0,0.8682,0.0,l
ligue_1,2024,Rennes,17,2025-01-18 18:00:00,h,1.9267,1.8732,1.9267,1.8732,4.9032,10.0857,15.0,4.0,1.0,2.0,1.3875,0.0,l
ligue_1,2024,Rennes,18,2025-01-25 16:00:00,a,1.852,3.4738,1.852,3.4738,8.4333,7.3103,5.0,23.0,2.0,3.0,0.4474,0.0,l
ligue_1,2024,Rennes,19,2025-02-02 16:15:00,h,0.7633,0.9944,0.7633,0.9944,9.3243,13.9444,4.0,2.0,1.0,0.0,1.1039,3.0,w
ligue_1,2024,Rennes,20,2025-02-08 20:05:00,a,4.0699,0.4621,4.0699,0.4621,10.375,9.75,13.0,11.0,2.0,0.0,2.9746,3.0,w
ligue_1,2024,Rennes,21,2025-02-16 19:45:00,h,0.4171,3.0198,0.4171,2.2597,14.0,7.4138,0.0,9.0,0.0,2.0,0.0816,0.0,l
ligue_1,2024,Rennes,22,2025-02-21 19:45:00,h,3.0636,0.1603,2.3035,0.1603,7.6071,17.8333,14.0,4.0,1.0,0.0,2.9179,3.0,w
ligue_1,2024,Rennes,23,2025-03-02 16:15:00,a,2.496,1.603,1.5465,1.603,5.75,12.65,6.0,2.0,4.0,0.0,2.0417,3.0,w
ligue_1,2024,Rennes,24,2025-03-08 16:00:00,h,2.1092,3.3983,2.1092,3.3983,14.3929,7.2963,7.0,13.0,1.0,4.0,0.6429,0.0,l
ligue_1,2024,Rennes,25,2025-03-15 20:05:00,a,0.6536,0.6438,0.6536,0.6438,7.0938,9.1724,7.0,6.0,0.0,1.0,1.2907,0.0,l
ligue_1,2024,Rennes,26,2025-03-30 16:15:00,a,1.6338,1.0485,1.6338,1.0485,9.96,33.7273,6.0,6.0,3.0,0.0,1.8987,3.0,w
ligue_1,2024,Rennes,27,2025-04-06 15:15:00,h,1.0643,1.106,1.0643,1.106,8.1538,27.7143,11.0,4.0,0.0,1.0,1.2762,0.0,l
ligue_1,2024,Rennes,28,2025-04-13 15:15:00,a,3.7219,0.718,3.7219,0.718,19.1429,7.8065,8.0,6.0,5.0,1.0,2.9195,3.0,w
ligue_1,2024,Rennes,29,2025-04-18 18:45:00,h,2.5299,0.7023,1.7698,0.7023,5.5312,24.8462,3.0,0.0,2.0,1.0,2.6728,3.0,w
ligue_1,2024,Rennes,30,2025-04-26 19:05:00,a,0.7816,2.2588,0.7816,2.2588,21.3125,15.5333,4.0,11.0,1.0,4.0,0.3042,0.0,l
ligue_1,2024,Rennes,31,2025-05-03 17:00:00,a,1.5774,1.0139,1.5774,1.0139,9.6842,15.1,5.0,6.0,1.0,2.0,1.8466,0.0,l
ligue_1,2024,Rennes,32,2025-05-10 19:00:00,h,2.0674,1.2346,2.0674,1.2346,14.75,10.4,12.0,5.0,2.0,0.0,2.0547,3.0,w
ligue_1,2024,Rennes,33,2025-05-17 19:00:00,a,1.4032,4.0656,1.4032,2.5454,23.125,8.3214,1.0,11.0,2.0,4.0,0.1113,0.0,l
ligue_1,2024,Marseille,0,2024-08-17 15:00:00,a,2.965,1.5148,1.4448,0.7547,22.6154,10.2121,5.0,2.0,5.0,1.0,2.4258,3.0,w
ligue_1,2024,Marseille,1,2024-08-25 18:45:00,h,2.9402,1.012,2.9402,1.012,9.35,23.4444,7.0,3.0,2.0,2.0,2.546,1.0,d
ligue_1,2024,Marseille,2,2024-08-31 19:00:00,a,1.2982,0.4854,1.2982,0.4854,7.2273,35.5,12.0,1.0,3.0,1.0,2.0491,3.0,w
ligue_1,2024,Marseille,3,2024-09-14 15:00:00,h,1.0269,1.7204,1.0269,1.7204,9.8333,14.0,4.0,5.0,2.0,0.0,0.8116,3.0,w
ligue_1,2024,Marseille,4,2024-09-22 18:45:00,a,0.6756,3.8927,0.6756,3.1047,21.875,6.25,1.0,17.0,3.0,2.0,0.0566,3.0,w
ligue_1,2024,Marseille,5,2024-09-29 18:45:00,a,0.7824,1.6745,0.7824,1.6745,26.375,10.6286,2.0,4.0,0.0,1.0,0.6716,0.0,l
ligue_1,2024,Marseille,6,2024-10-04 18:45:00,h,0.8968,1.1944,0.8968,1.1944,4.5769,36.6667,14.0,2.0,1.0,1.0,1.0584,1.0,d
ligue_1,2024,Marseille,7,2024-10-20 18:45:00,a,3.8811,1.7568,3.8811,1.7568,5.6562,12.4138,11.0,1.0,5.0,0.0,2.5753,3.0,w
ligue_1,2024,Marseille,8,2024-10-27 19:45:00,h,0.278,4.0422,0.278,4.0422,38.2727,6.0312,1.0,14.0,0.0,3.0,0.0188,0.0,l
ligue_1,2024,Marseille,9,2024-11-03 19:45:00,a,0.8762,1.259,0.8762,1.259,10.8667,20.5,5.0,1.0,2.0,1.0,1.0464,3.0,w
ligue_1,2024,Marseille,10,2024-11-08 19:45:00,h,2.0283,2.0947,1.2682,2.0947,3.3125,15.7727,6.0,1.0,1.0,3.0,1.2781,0.0,l
ligue_1,2024,Marseille,11,2024-11-23 16:00:00,a,1.3789,2.1723,1.3789,2.1723,12.1053,8.8571,7.0,4.0,3.0,1.0,0.822,3.0,w
ligue_1,2024,Marseille,12,2024-12-01 19:45:00,h,1.6563,0.9586,0.8962,0.9586,7.3214,10.15,3.0,7.0,2.0,1.0,2.0194,3.0,w
ligue_1,2024,Marseille,13,2024-12-08 19:45:00,a,2.9851,0.1668,2.0917,0.1668,11.1538,35.3529,11.0,0.0,2.0,0.0,2.9359,3.0,w
ligue_1,2024,Marseille,14,2024-12-14 16:00:00,h,1.2151,1.2401,1.2151,1.2401,17.0714,19.9091,3.0,8.0,1.0,1.0,1.3528,1.0,d
ligue_1,2024,Marseille,15,2025-01-05 19:45:00,h,3.1749,0.8853,3.1749,0.8853,9.5667,59.375,12.0,1.0,5.0,1.0,2.7914,3.0,w
ligue_1,2024,Marseille,16,2025-01-11 20:00:00,a,2.4925,1.7657,2.4925,1.0056,6.3333,35.6154,9.0,1.0,2.0,1.0,1.8846,3.0,w
ligue_1,2024,Marseille,17,2025-01-19 19:45:00,h,3.2908,0.8549,2.5307,0.8549,6.2222,21.8235,7.0,2.0,1.0,1.0,2.7938,1.0,d
ligue_1,2024,Marseille,18,2025-01-26 19:45:00,a,1.1116,2.1099,1.1116,2.1099,5.5333,13.25,7.0,6.0,0.0,2.0,0.6999,0.0,l
ligue_1,2024,Marseille,19,2025-02-02 19:45:00,h,3.6197,1.8381,3.6197,1.078,8.0833,37.7778,20.0,3.0,3.0,2.0,2.4875,3.0,w
ligue_1,2024,Marseille,20,2025-02-09 19:45:00,a,2.8758,0.3674,2.8758,0.3674,7.0,23.0,10.0,0.0,2.0,0.0,2.8315,3.0,w
ligue_1,2024,Marseille,21,2025-02-15 16:00:00,h,5.9424,1.0312,5.1823,1.0312,7.1481,28.5263,12.0,6.0,5.0,1.0,2.9881,3.0,w
ligue_1,2024,Marseille,22,2025-02-22 20:05:00,a,1.2219,1.9661,1.2219,1.206,5.3,35.4286,9.0,4.0,0.0,3.0,0.7716,0.0,l
ligue_1,2024,Marseille,23,2025-03-02 19:45:00,h,2.6173,0.8381,2.6173,0.8381,4.0714,15.1818,12.0,5.0,2.0,0.0,2.4954,3.0,w
ligue_1,2024,Marseille,24,2025-03-08 20:05:00,h,1.1894,1.2399,1.1894,1.2399,3.9459,12.1143,13.0,2.0,0.0,1.0,1.2684,0.0,l
ligue_1,2024,Marseille,25,2025-03-16 19:45:00,a,0.7343,2.6086,0.7343,2.6086,16.069,10.0,6.0,6.0,1.0,3.0,0.2725,0.0,l
ligue_1,2024,Marseille,26,2025-03-29 16:00:00,a,1.0789,1.0555,1.0789,1.0555,3.5417,27.6667,14.0,2.0,1.0,3.0,1.3458,0.0,l
ligue_1,2024,Marseille,27,2025-04-06 18:45:00,h,1.1322,1.3062,1.1322,1.3062,12.625,20.15,6.0,4.0,3.0,2.0,1.1691,3.0,w
ligue_1,2024,Marseille,28,2025-04-12 15:00:00,a,0.8777,2.9152,0.8777,2.1551,12.8421,14.1923,8.0,4.0,0.0,3.0,0.2421,0.0,l
ligue_1,2024,Marseille,29,2025-04-19 19:05:00,h,3.8223,0.3041,3.0622,0.3041,7.6667,27.5333,9.0,2.0,5.0,1.0,2.96,3.0,w
ligue_1,2024,Marseille,30,2025-04-27 18:45:00,h,1.1257,2.0091,1.1257,2.0091,16.3529,9.1053,4.0,2.0,4.0,1.0,0.6618,3.0,w
ligue_1,2024,Marseille,31,2025-05-04 18:45:00,a,1.4257,0.6827,1.4257,0.6827,15.9444,21.9444,7.0,1.0,1.0,1.0,1.9989,1.0,d
ligue_1,2024,Marseille,32,2025-05-10 19:00:00,a,2.1613,1.103,2.1613,1.103,11.75,18.2,4.0,4.0,3.0,1.0,2.1069,3.0,w
ligue_1,2024,Marseille,33,2025-05-17 19:00:00,h,4.0656,1.4032,2.5454,1.4032,8.3214,23.125,11.0,1.0,4.0,2.0,2.8296,3.0,w
ligue_1,2024,Montpellier,0,2024-08-18 15:00:00,h,1.447,1.1048,0.6869,1.1048,9.7667,7.3333,3.0,3.0,1.0,1.0,1.6662,1.0,d
ligue_1,2024,Montpellier,1,2024-08-23 18:45:00,a,0.773,4.937,0.773,4.937,20.65,7.2188,0.0,12.0,0.0,6.0,0.0298,0.0,l
ligue_1,2024,Montpellier,2,2024-08-31 17:00:00,h,0.746,1.6944,0.746,0.9343,7.5263,21.5333,2.0,6.0,1.0,3.0,0.5501,0.0,l
ligue_1,2024,Montpellier,3,2024-09-15 13:00:00,a,0.3103,1.2687,0.3103,1.2687,11.1739,14.1667,0.0,11.0,0.0,3.0,0.4361,0.0,l
ligue_1,2024,Montpellier,4,2024-09-22 15:00:00,h,1.784,1.4259,1.784,1.4259,9.1364,7.3871,7.0,5.0,3.0,2.0,1.6453,3.0,w
ligue_1,2024,Montpellier,5,2024-09-28 19:00:00,a,0.7689,3.4571,0.7689,3.4571,10.4483,3.4474,4.0,21.0,1.0,2.0,0.138,0.0,l
ligue_1,2024,Montpellier,6,2024-10-06 15:00:00,a,0.8741,3.7151,0.8741,2.955,12.0952,11.8333,7.0,10.0,2.0,4.0,0.0856,0.0,l
ligue_1,2024,Montpellier,7,2024-10-20 18:45:00,h,1.7568,3.8811,1.7568,3.8811,12.4138,5.6562,1.0,11.0,0.0,5.0,0.3136,0.0,l
ligue_1,2024,Montpellier,8,2024-10-27 16:00:00,h,0.2414,2.8871,0.2414,2.8871,13.125,9.6129,1.0,13.0,0.0,3.0,0.0777,0.0,l
ligue_1,2024,Montpellier,9,2024-11-03 16:00:00,a,0.7227,1.7998,0.7227,1.0397,15.4,11.6957,3.0,5.0,0.0,1.0,0.5044,0.0,l
ligue_1,2024,Montpellier,10,2024-11-10 16:00:00,h,3.0376,1.8867,1.5174,1.8867,15.0,5.5714,4.0,3.0,3.0,1.0,2.2052,3.0,w
ligue_1,2024,Montpellier,11,2024-11-23 18:00:00,a,0.8628,1.273,0.8628,1.273,5.4615,17.2857,8.0,4.0,0.0,1.0,0.9852,0.0,l
ligue_1,2024,Montpellier,12,2024-12-01 14:00:00,h,1.2824,2.0648,1.2824,0.5447,13.5294,4.575,1.0,7.0,2.0,2.0,0.7126,1.0,d
ligue_1,2024,Montpellier,13,2024-12-08 14:00:00,a,1.5182,1.1027,1.5182,1.1027,12.85,10.84,4.0,13.0,0.0,2.0,1.792,0.0,l
ligue_1,2024,Montpellier,14,2024-12-15 14:00:00,h,2.4512,1.5519,2.4512,1.5519,10.381,10.3478,8.0,4.0,2.0,2.0,2.0161,1.0,d
ligue_1,2024,Montpellier,15,2025-01-04 20:00:00,a,1.5558,1.0773,1.5558,1.0773,19.0625,9.2609,2.0,8.0,0.0,1.0,1.7485,0.0,l
ligue_1,2024,Montpellier,16,2025-01-12 16:15:00,h,1.4466,3.4686,0.6865,3.4686,8.8095,13.65,5.0,9.0,1.0,3.0,0.2858,0.0,l
ligue_1,2024,Montpellier,17,2025-01-17 18:00:00,h,2.6065,1.7496,2.6065,1.7496,17.9333,4.4231,5.0,17.0,2.0,1.0,1.9997,3.0,w
ligue_1,2024,Montpellier,18,2025-01-26 16:15:00,a,0.9399,1.3426,0.9399,1.3426,9.3333,5.9545,3.0,16.0,2.0,1.0,1.0152,3.0,w
ligue_1,2024,Montpellier,19,2025-01-31 19:45:00,h,1.1112,3.21,1.1112,3.21,14.6875,8.6333,0.0,7.0,0.0,2.0,0.2471,0.0,l
ligue_1,2024,Montpellier,20,2025-02-09 16:15:00,a,1.9822,3.1721,1.9822,3.1721,29.2308,7.6667,6.0,11.0,0.0,2.0,0.6348,0.0,l
