snapshot_ts,event_id,commence_time,bookmaker,bookmaker_title,market,outcome_name,player_name,point,price,last_update,home_team,away_team
2026-06-17T19:49:25.394392+00:00,4e579263da74c5f5a1259af310383b51,2026-06-17T23:00:00Z,draftkings,DraftKings,player_assists,Over,Leïla Lacan,5.5,113,2026-06-17T19:48:57Z,Connecticut Sun,Washington Mystics
2026-06-17T19:49:25.394392+00:00,4e579263da74c5f5a1259af310383b51,2026-06-17T23:00:00Z,draftkings,DraftKings,player_assists,Under,Leïla Lacan,5.5,-154,2026-06-17T19:48:57Z,Connecticut Sun,Washington Mystics
2026-06-17T19:49:25.394392+00:00,4e579263da74c5f5a1259af310383b51,2026-06-17T23:00:00Z,draftkings,DraftKings,player_assists,Over,Saniya Rivers,3.5,106,2026-06-17T19:48:57Z,Connecticut Sun,Washington Mystics
2026-06-17T19:49:25.394392+00:00,4e579263da74c5f5a1259af310383b51,2026-06-17T23:00:00Z,draftkings,DraftKings,player_assists,Under,Saniya Rivers,3.5,-144,2026-06-17T19:48:57Z,Connecticut Sun,Washington Mystics
2026-06-17T19:49:25.394392+00:00,4e579263da74c5f5a1259af310383b51,2026-06-17T23:00:00Z,draftkings,DraftKings,player_assists,Over,Sonia Citron,2.5,-173,2026-06-17T19:48:57Z,Connecticut Sun,Washington Mystics
2026-06-17T19:49:25.394392+00:00,4e579263da74c5f5a1259af310383b51,2026-06-17T23:00:00Z,draftkings,DraftKings,player_assists,Under,Sonia Citron,2.5,127,2026-06-17T19:48:57Z,Connecticut Sun,Washington Mystics
2026-06-17T19:49:25.394392+00:00,4e579263da74c5f5a1259af310383b51,2026-06-17T23:00:00Z,draftkings,DraftKings,player_assists,Over,Shakira Austin,2.5,-135,2026-06-17T19:48:57Z,Connecticut Sun,Washington Mystics
2026-06-17T19:49:25.394392+00:00,4e579263da74c5f5a1259af310383b51,2026-06-17T23:00:00Z,draftkings,DraftKings,player_assists,Under,Shakira Austin,2.5,-101,2026-06-17T19:48:57Z,Connecticut Sun,Washington Mystics
2026-06-17T19:49:25.394392+00:00,4e579263da74c5f5a1259af310383b51,2026-06-17T23:00:00Z,draftkings,DraftKings,player_assists,Over,Brittney Griner,2.5,-133,2026-06-17T19:48:57Z,Connecticut Sun,Washington Mystics
2026-06-17T19:49:25.394392+00:00,4e579263da74c5f5a1259af310383b51,2026-06-17T23:00:00Z,draftkings,DraftKings,player_assists,Under,Brittney Griner,2.5,-102,2026-06-17T19:48:57Z,Connecticut Sun,Washington Mystics
