snapshot_ts,event_id,commence_time,bookmaker,bookmaker_title,market,outcome_name,player_name,point,price,last_update,home_team,away_team
2026-06-05T15:20:25.392789+00:00,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06T00:40:00Z,fanduel,FanDuel,player_assists,Over,Victor Wembanyama,3.5,126,2026-06-05T15:18:32Z,San Antonio Spurs,New York Knicks
2026-06-05T15:20:25.392789+00:00,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06T00:40:00Z,fanduel,FanDuel,player_assists,Under,Victor Wembanyama,3.5,-168,2026-06-05T15:18:32Z,San Antonio Spurs,New York Knicks
2026-06-05T15:20:25.392789+00:00,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06T00:40:00Z,fanduel,FanDuel,player_assists,Over,Karl-Anthony Towns,3.5,-144,2026-06-05T15:18:32Z,San Antonio Spurs,New York Knicks
2026-06-05T15:20:25.392789+00:00,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06T00:40:00Z,fanduel,FanDuel,player_assists,Under,Karl-Anthony Towns,3.5,108,2026-06-05T15:18:32Z,San Antonio Spurs,New York Knicks
2026-06-05T15:20:25.392789+00:00,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06T00:40:00Z,fanduel,FanDuel,player_assists,Over,Stephon Castle,6.5,-102,2026-06-05T15:18:32Z,San Antonio Spurs,New York Knicks
2026-06-05T15:20:25.392789+00:00,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06T00:40:00Z,fanduel,FanDuel,player_assists,Under,Stephon Castle,6.5,-130,2026-06-05T15:18:32Z,San Antonio Spurs,New York Knicks
2026-06-05T15:20:25.392789+00:00,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06T00:40:00Z,fanduel,FanDuel,player_assists,Over,OG Anunoby,1.5,-106,2026-06-05T15:18:32Z,San Antonio Spurs,New York Knicks
2026-06-05T15:20:25.392789+00:00,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06T00:40:00Z,fanduel,FanDuel,player_assists,Under,OG Anunoby,1.5,-125,2026-06-05T15:18:32Z,San Antonio Spurs,New York Knicks
2026-06-05T15:20:25.392789+00:00,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06T00:40:00Z,fanduel,FanDuel,player_assists,Over,Dylan Harper,3.5,142,2026-06-05T15:18:32Z,San Antonio Spurs,New York Knicks
2026-06-05T15:20:25.392789+00:00,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06T00:40:00Z,fanduel,FanDuel,player_assists,Under,Dylan Harper,3.5,-192,2026-06-05T15:18:32Z,San Antonio Spurs,New York Knicks
2026-06-05T15:20:25.392789+00:00,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06T00:40:00Z,fanduel,FanDuel,player_assists,Over,Jalen Brunson,6.5,116,2026-06-05T15:18:32Z,San Antonio Spurs,New York Knicks
2026-06-05T15:20:25.392789+00:00,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06T00:40:00Z,fanduel,FanDuel,player_assists,Under,Jalen Brunson,6.5,-152,2026-06-05T15:18:32Z,San Antonio Spurs,New York Knicks
2026-06-05T15:20:25.392789+00:00,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06T00:40:00Z,fanduel,FanDuel,player_assists,Over,Julian Champagnie,1.5,116,2026-06-05T15:18:32Z,San Antonio Spurs,New York Knicks
2026-06-05T15:20:25.392789+00:00,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06T00:40:00Z,fanduel,FanDuel,player_assists,Under,Julian Champagnie,1.5,-154,2026-06-05T15:18:32Z,San Antonio Spurs,New York Knicks
2026-06-05T15:20:25.392789+00:00,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06T00:40:00Z,fanduel,FanDuel,player_assists,Over,De'Aaron Fox,5.5,-144,2026-06-05T15:18:32Z,San Antonio Spurs,New York Knicks
2026-06-05T15:20:25.392789+00:00,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06T00:40:00Z,fanduel,FanDuel,player_assists,Under,De'Aaron Fox,5.5,108,2026-06-05T15:18:32Z,San Antonio Spurs,New York Knicks
2026-06-05T15:20:25.392789+00:00,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06T00:40:00Z,fanduel,FanDuel,player_assists,Over,Mikal Bridges,2.5,-108,2026-06-05T15:18:32Z,San Antonio Spurs,New York Knicks
2026-06-05T15:20:25.392789+00:00,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06T00:40:00Z,fanduel,FanDuel,player_assists,Under,Mikal Bridges,2.5,-122,2026-06-05T15:18:32Z,San Antonio Spurs,New York Knicks
2026-06-05T15:20:25.392789+00:00,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06T00:40:00Z,fanduel,FanDuel,player_assists,Over,Josh Hart,4.5,-136,2026-06-05T15:18:32Z,San Antonio Spurs,New York Knicks
2026-06-05T15:20:25.392789+00:00,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06T00:40:00Z,fanduel,FanDuel,player_assists,Under,Josh Hart,4.5,102,2026-06-05T15:18:32Z,San Antonio Spurs,New York Knicks
2026-06-05T15:20:25.392789+00:00,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06T00:40:00Z,fanduel,FanDuel,player_assists,Over,Devin Vassell,2.5,102,2026-06-05T15:18:32Z,San Antonio Spurs,New York Knicks
2026-06-05T15:20:25.392789+00:00,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06T00:40:00Z,fanduel,FanDuel,player_assists,Under,Devin Vassell,2.5,-136,2026-06-05T15:18:32Z,San Antonio Spurs,New York Knicks
2026-06-05T15:20:25.392789+00:00,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06T00:40:00Z,fanduel,FanDuel,player_blocks,Over,Victor Wembanyama,3.5,100,2026-06-05T15:18:32Z,San Antonio Spurs,New York Knicks
2026-06-05T15:20:25.392789+00:00,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06T00:40:00Z,fanduel,FanDuel,player_blocks,Under,Victor Wembanyama,3.5,-132,2026-06-05T15:18:32Z,San Antonio Spurs,New York Knicks
2026-06-05T15:20:25.392789+00:00,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06T00:40:00Z,fanduel,FanDuel,player_blocks,Over,OG Anunoby,0.5,-136,2026-06-05T15:18:32Z,San Antonio Spurs,New York Knicks
2026-06-05T15:20:25.392789+00:00,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06T00:40:00Z,fanduel,FanDuel,player_blocks,Under,OG Anunoby,0.5,102,2026-06-05T15:18:32Z,San Antonio Spurs,New York Knicks
2026-06-05T15:20:25.392789+00:00,2852e944f8ef0bc3eba79f883b9101ba,2026-06-06T00:40:00Z,fanduel,FanDuel,player_blocks,Over,Karl-Anthony Towns,0.5,-174,2026-06-05T15:18:32Z,San Antonio Spurs,New York Knicks
