team_id,team,player_id,player_name,jersey,position,position_abbreviation,age,height,weight,date_of_birth,headshot_url
18418,Atlanta United FC,214446,Sergio Santos,19,Forward,F,31.0,72.0,183.0,1994-09-04T07:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/214446.png
18418,Atlanta United FC,221128,Saba Lobjanidze,11,Forward,F,31.0,69.0,159.0,1994-12-18T08:00Z,
18418,Atlanta United FC,235093,Cayman Togashi,30,Forward,F,32.0,70.0,163.0,1993-08-10T07:00Z,
18418,Atlanta United FC,242439,Emmanuel Latte Lath,9,Forward,F,27.0,70.0,163.0,1999-01-01T08:00Z,
20906,Austin FC,183780,Brad Stuver,1,Goalkeeper,G,35.0,75.0,181.0,1991-04-16T07:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/183780.png
20906,Austin FC,297379,Damian Las,12,Goalkeeper,G,24.0,74.0,183.0,2002-04-11T07:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/297379.png
20906,Austin FC,196666,Oleksandr Svatok,5,Defender,D,31.0,73.0,172.0,1994-09-27T07:00Z,
20906,Austin FC,213250,Mikkel Desler,3,Defender,D,31.0,72.0,161.0,1995-02-19T08:00Z,
20906,Austin FC,231047,Jon Gallagher,17,Defender,D,30.0,69.0,159.0,1996-02-23T08:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/231047.png
20906,Austin FC,238438,Brendan Hines-Ike,4,Defender,D,31.0,73.0,170.0,1994-11-30T08:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/238438.png
20906,Austin FC,257193,Jon Bell,15,Defender,D,28.0,71.0,163.0,1997-08-26T07:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/257193.png
20906,Austin FC,259805,Zan Kolmanic,23,Defender,D,26.0,70.0,150.0,2000-03-03T08:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/259805.png
20906,Austin FC,304696,Guilherme Biro,29,Defender,D,26.0,74.0,172.0,2000-05-01T07:00Z,
20906,Austin FC,308642,Riley Thomas,2,Defender,D,24.0,72.0,170.0,2002-03-15T08:00Z,
20906,Austin FC,322966,Mateja Djordjevic,35,Defender,D,23.0,75.0,183.0,2003-01-17T08:00Z,
20906,Austin FC,150185,Ilie Sánchez,6,Midfielder,M,35.0,72.0,172.0,1990-11-21T08:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/150185.png
20906,Austin FC,225834,Besard Sabovic,14,Midfielder,M,28.0,73.0,170.0,1998-01-05T08:00Z,
20906,Austin FC,286669,Joseph Rosales,30,Midfielder,M,25.0,71.0,161.0,2000-11-06T08:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/286669.png
20906,Austin FC,287466,Przemyslaw Placheta,,Midfielder,M,28.0,70.0,159.0,1998-03-23T08:00Z,
20906,Austin FC,304535,Owen Wolff,33,Midfielder,M,21.0,69.0,146.0,2004-12-30T08:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/304535.png
20906,Austin FC,316077,Dani Pereira,8,Midfielder,M,26.0,69.0,150.0,2000-07-14T07:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/316077.png
20906,Austin FC,318486,CJ Fodrey,19,Midfielder,M,22.0,74.0,183.0,2004-02-10T08:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/318486.png
20906,Austin FC,365828,Micah Burton,32,Midfielder,M,20.0,68.0,168.0,2006-03-26T08:00Z,
20906,Austin FC,374611,Jorge Alastuey,24,Midfielder,M,23.0,70.0,141.0,2003-05-14T07:00Z,
20906,Austin FC,377602,Nicolás Dubersarsky,20,Midfielder,M,21.0,74.0,174.0,2004-12-21T08:00Z,
20906,Austin FC,381219,Ervin Torres,38,Midfielder,M,18.0,70.0,152.0,2007-11-14T08:00Z,
20906,Austin FC,67518,Facundo Torres,11,Forward,F,26.0,70.0,157.0,2000-04-13T07:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/67518.png
20906,Austin FC,228620,Brandon Vázquez,9,Forward,F,27.0,74.0,196.0,1998-10-14T07:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/228620.png
20906,Austin FC,235061,Christian Ramírez,21,Forward,F,35.0,74.0,185.0,1991-04-04T08:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/235061.png
20906,Austin FC,275500,Myrto Uzuni,10,Forward,F,31.0,70.0,159.0,1995-05-31T07:00Z,
20906,Austin FC,280612,Jayden Nelson,7,Forward,F,23.0,67.0,148.0,2002-09-26T07:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/280612.png
9720,CF Montréal,252607,Sébastian Breza,1,Goalkeeper,G,28.0,77.0,192.0,1998-03-15T08:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/252607.png
9720,CF Montréal,342164,Emil Gazdov,33,Goalkeeper,G,22.0,77.0,207.0,2003-09-11T07:00Z,
9720,CF Montréal,413767,Samsy Keita,41,Goalkeeper,G,16.0,,,2009-07-27T07:00Z,
9720,CF Montréal,270238,Brayan Vera,4,Defender,D,27.0,71.0,170.0,1999-01-15T08:00Z,
9720,CF Montréal,271816,Luca Petrasso,13,Defender,D,26.0,71.0,168.0,2000-06-16T07:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/271816.png
9720,CF Montréal,285939,Dagur Thórhallsson,17,Defender,D,26.0,70.0,,2000-05-02T07:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/285939.png
9720,CF Montréal,295620,Bode Hidalgo,19,Defender,D,24.0,72.0,170.0,2002-02-22T08:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/295620.png
9720,CF Montréal,303469,Jalen Neal,2,Defender,D,22.0,75.0,170.0,2003-08-24T07:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/303469.png
9720,CF Montréal,304135,Brandan Craig,5,Defender,D,22.0,73.0,159.0,2004-04-07T07:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/304135.png
9720,CF Montréal,304154,Efraín Morales,24,Defender,D,22.0,75.0,183.0,2004-03-04T08:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/304154.png
9720,CF Montréal,358595,Tomás Avilés,3,Defender,D,22.0,73.0,159.0,2004-02-03T08:00Z,
9720,CF Montréal,364675,Dawid Bugaj,27,Defender,D,22.0,73.0,161.0,2004-07-09T07:00Z,
9720,CF Montréal,401057,Aleksandr Guboglo,39,Defender,D,19.0,72.0,148.0,2007-03-20T07:00Z,
9720,CF Montréal,87387,Samuel Piette,6,Midfielder,M,31.0,67.0,161.0,1994-11-12T08:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/87387.png
9720,CF Montréal,279758,Matthew Longstaff,8,Midfielder,M,26.0,67.0,152.0,2000-03-21T08:00Z,
9720,CF Montréal,283228,Frankie Amaya,25,Midfielder,M,25.0,64.0,139.0,2000-09-26T07:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/283228.png
9720,CF Montréal,315924,Wikelman Carmona,16,Midfielder,M,23.0,68.0,157.0,2003-02-24T08:00Z,
9720,CF Montréal,343641,Victor Loturi,22,Midfielder,M,25.0,68.0,157.0,2001-05-21T07:00Z,
9720,CF Montréal,362775,Noah Streit,23,Midfielder,M,20.0,71.0,163.0,2005-10-11T07:00Z,
9720,CF Montréal,370126,Ivan Losenko,26,Midfielder,M,21.0,72.0,,2004-07-24T07:00Z,
9720,CF Montréal,384984,Hennadii Synchuk,18,Midfielder,M,20.0,73.0,174.0,2006-07-10T07:00Z,
9720,CF Montréal,413750,Josh-Duc Nteziryayo,36,Midfielder,M,17.0,,,2008-11-15T08:00Z,
9720,CF Montréal,233047,Fabian Herbers,21,Forward,F,32.0,71.0,163.0,1993-08-17T07:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/233047.png
9720,CF Montréal,275798,Prince Owusu,9,Forward,F,29.0,75.0,192.0,1997-01-07T08:00Z,
9720,CF Montréal,351302,Daniel Ríos,14,Forward,F,31.0,73.0,183.0,1995-02-22T08:00Z,
9720,CF Montréal,377044,Olger Escobar,29,Forward,F,19.0,68.0,150.0,2006-09-11T07:00Z,
9720,CF Montréal,400462,Owen Graham-Roache,35,Forward,F,18.0,72.0,185.0,2008-02-11T08:00Z,
21300,Charlotte FC,219661,Tyler Miller,21,Goalkeeper,G,33.0,76.0,192.0,1993-03-12T08:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/219661.png
21300,Charlotte FC,221408,Kristijan Kahlina,1,Goalkeeper,G,33.0,74.0,,1992-07-24T07:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/221408.png
21300,Charlotte FC,316838,Isaac Walker,42,Goalkeeper,G,26.0,76.0,,2000-07-03T07:00Z,
21300,Charlotte FC,146290,Tim Ream,3,Defender,D,38.0,73.0,174.0,1987-10-05T07:00Z,
21300,Charlotte FC,156506,Nathan Byrne,14,Defender,D,34.0,71.0,183.0,1992-06-05T07:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/156506.png
21300,Charlotte FC,172833,Harry Toffolo,15,Defender,D,30.0,72.0,157.0,1995-08-19T07:00Z,
21300,Charlotte FC,271242,David Schnegg,23,Defender,D,27.0,73.0,161.0,1998-09-29T07:00Z,
21300,Charlotte FC,294222,Henry Kessler,22,Defender,D,28.0,76.0,183.0,1998-06-25T07:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/294222.png
21300,Charlotte FC,319014,Andrew Privett,4,Defender,D,25.0,73.0,172.0,2000-08-02T07:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/319014.png
21300,Charlotte FC,360850,Mikah Thomas,24,Defender,D,21.0,74.0,181.0,2005-02-21T08:00Z,
21300,Charlotte FC,360934,Jack Neeley,39,Defender,D,21.0,73.0,181.0,2005-03-11T08:00Z,
21300,Charlotte FC,400471,Andrew Johnson,34,Defender,D,22.0,74.0,170.0,2004-02-03T08:00Z,
21300,Charlotte FC,419194,Will Cleary,35,Defender,D,23.0,74.0,,2003-02-17T08:00Z,
21300,Charlotte FC,419242,Morrison Agyemang,44,Defender,D,21.0,,,2004-12-21T08:00Z,
21300,Charlotte FC,7567,Ashley Westwood,8,Midfielder,M,36.0,69.0,174.0,1990-04-01T08:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/7567.png
21300,Charlotte FC,225609,Luca de la Torre,17,Midfielder,M,28.0,70.0,139.0,1998-05-23T07:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/225609.png
21300,Charlotte FC,246371,Brandt Bronico,13,Midfielder,M,31.0,69.0,152.0,1995-06-20T07:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/246371.png
21300,Charlotte FC,268604,Pep Biel,16,Midfielder,M,29.0,66.0,137.0,1996-09-05T07:00Z,
21300,Charlotte FC,282755,Djibril Diani,28,Midfielder,M,28.0,77.0,163.0,1998-02-11T08:00Z,
21300,Charlotte FC,372070,Baye Coulibaly,20,Midfielder,M,20.0,72.0,,2006-01-08T08:00Z,
21300,Charlotte FC,381698,Aron John,48,Midfielder,M,20.0,,,2006-04-03T07:00Z,
21300,Charlotte FC,312976,Liel Abada,11,Forward,F,24.0,68.0,150.0,2001-10-03T07:00Z,
21300,Charlotte FC,314343,Archie Goodwin,7,Forward,F,21.0,72.0,,2004-11-07T08:00Z,
21300,Charlotte FC,340596,Kerwin Vargas,18,Forward,F,24.0,71.0,152.0,2002-01-02T08:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/340596.png
21300,Charlotte FC,340698,Idan Toklomati,9,Forward,F,21.0,72.0,,2004-08-09T07:00Z,
21300,Charlotte FC,355456,Nimfasha Berchimas,27,Forward,F,18.0,68.0,,2008-02-22T08:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/355456.png
21300,Charlotte FC,383890,Tyger Smalls,25,Forward,F,23.0,73.0,,2002-09-18T07:00Z,
21300,Charlotte FC,405394,Rodolfo Aloko,37,Forward,F,19.0,68.0,139.0,2006-12-26T08:00Z,
182,Chicago Fire FC,254291,Josh Cohen,44,Goalkeeper,G,33.0,73.0,172.0,1992-08-18T07:00Z,
182,Chicago Fire FC,303693,Chris Brady,1,Goalkeeper,G,22.0,75.0,170.0,2004-03-03T08:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/303693.png
182,Chicago Fire FC,313969,Jeff Gal,25,Goalkeeper,G,33.0,74.0,,1993-04-06T07:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/313969.png
182,Chicago Fire FC,160971,Mauricio Pineda,22,Defender,D,28.0,73.0,172.0,1997-10-17T07:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/160971.png
182,Chicago Fire FC,236890,Joel Waterman,16,Defender,D,30.0,74.0,172.0,1996-01-24T08:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/236890.png
182,Chicago Fire FC,245068,Andrew Gutman,15,Defender,D,29.0,71.0,159.0,1996-10-02T07:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/245068.png
182,Chicago Fire FC,254300,Samual Rogers,5,Defender,D,27.0,76.0,190.0,1999-05-17T07:00Z,
182,Chicago Fire FC,293671,Jonathan Dean,24,Defender,D,29.0,68.0,159.0,1997-05-15T07:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/293671.png
182,Chicago Fire FC,355245,Viktor Radojevic,14,Defender,D,22.0,69.0,,2004-07-14T07:00Z,
182,Chicago Fire FC,382779,Christopher Cupps,38,Defender,D,18.0,75.0,172.0,2008-05-26T07:00Z,
182,Chicago Fire FC,396933,Jack Sandmeyer,30,Defender,D,23.0,78.0,170.0,2002-10-18T07:00Z,
182,Chicago Fire FC,399516,Leonardo Barroso,2,Defender,D,21.0,66.0,159.0,2005-06-12T07:00Z,
182,Chicago Fire FC,400594,Mbekezeli Mbokazi,4,Defender,D,20.0,71.0,139.0,2005-09-19T07:00Z,
182,Chicago Fire FC,193105,Anton Saletros,6,Midfielder,M,30.0,72.0,157.0,1996-04-12T07:00Z,
182,Chicago Fire FC,195992,Robin Lod,17,Midfielder,M,33.0,71.0,190.0,1993-04-17T07:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/195992.png
182,Chicago Fire FC,259951,Maren Haile-Selassie,7,Midfielder,M,27.0,71.0,150.0,1999-03-13T08:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/259951.png
182,Chicago Fire FC,321363,André Franco,10,Midfielder,M,28.0,70.0,161.0,1998-04-12T07:00Z,
182,Chicago Fire FC,330207,Sergio Oregel,35,Midfielder,M,21.0,69.0,141.0,2005-05-16T07:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/330207.png
182,Chicago Fire FC,335605,D'Avilla Dje Tah,42,Midfielder,M,23.0,75.0,170.0,2003-05-05T07:00Z,
182,Chicago Fire FC,362678,David Poreba,29,Midfielder,M,23.0,72.0,170.0,2002-12-01T08:00Z,
182,Chicago Fire FC,399344,Robert Turdean,37,Midfielder,M,16.0,67.0,132.0,2010-01-14T08:00Z,
182,Chicago Fire FC,186466,Philip Zinckernagel,77,Forward,F,31.0,69.0,152.0,1994-12-16T08:00Z,
182,Chicago Fire FC,210538,Jonathan Bamba,19,Forward,F,30.0,69.0,159.0,1996-03-26T08:00Z,
182,Chicago Fire FC,235511,Hugo Cuypers,9,Forward,F,29.0,73.0,163.0,1997-02-07T08:00Z,
182,Chicago Fire FC,249943,Chris Mueller,8,Forward,F,29.0,69.0,163.0,1996-08-29T07:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/249943.png
182,Chicago Fire FC,314665,Jason Shokalook,20,Forward,F,23.0,73.0,159.0,2002-09-30T07:00Z,
182,Chicago Fire FC,365549,Puso Dithejane,12,Forward,F,21.0,72.0,,2004-07-24T07:00Z,
182,Chicago Fire FC,381210,Dylan Borso,27,Forward,F,20.0,72.0,163.0,2006-06-02T07:00Z,
182,Chicago Fire FC,400475,Dean Boltz,28,Forward,F,20.0,74.0,,2006-06-07T07:00Z,
184,Colorado Rapids,219276,Zack Steffen,1,Goalkeeper,G,31.0,75.0,190.0,1995-04-02T08:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/219276.png
184,Colorado Rapids,293342,Nico Hansen,41,Goalkeeper,G,25.0,74.0,170.0,2001-07-10T07:00Z,
184,Colorado Rapids,360855,Adam Beaudry,31,Goalkeeper,G,20.0,74.0,192.0,2006-04-18T07:00Z,
184,Colorado Rapids,376512,Zackory Campagnolo,51,Goalkeeper,G,19.0,75.0,,2007-03-12T07:00Z,
184,Colorado Rapids,218188,Rob Holding,6,Defender,D,30.0,74.0,179.0,1995-09-20T07:00Z,
184,Colorado Rapids,233045,Keegan Rosenberry,2,Defender,D,32.0,68.0,161.0,1993-12-11T08:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/233045.png
184,Colorado Rapids,251369,Reggie Cannon,4,Defender,D,28.0,71.0,161.0,1998-06-11T07:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/251369.png
184,Colorado Rapids,285613,Miguel Navarro,29,Defender,D,27.0,69.0,152.0,1999-02-26T08:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/285613.png
184,Colorado Rapids,296216,Ian Murphy,19,Defender,D,26.0,74.0,183.0,2000-01-16T08:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/296216.png
184,Colorado Rapids,319389,Kosi Thompson,33,Defender,D,23.0,70.0,172.0,2003-01-27T08:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/319389.png
184,Colorado Rapids,319441,Noah Cobb,24,Defender,D,21.0,73.0,163.0,2005-07-20T07:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/319441.png
184,Colorado Rapids,380895,Jackson Travis,99,Defender,D,22.0,68.0,150.0,2004-02-23T08:00Z,
184,Colorado Rapids,392320,Lucas Herrington,22,Defender,D,18.0,76.0,174.0,2007-09-05T07:00Z,
184,Colorado Rapids,420363,Jabari De Coteau,45,Defender,D,21.0,73.0,181.0,2005-03-22T08:00Z,
184,Colorado Rapids,277851,Joshua Atencio,12,Midfielder,M,24.0,73.0,172.0,2002-01-31T08:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/277851.png
184,Colorado Rapids,288873,Ted Ku-Dipietro,21,Midfielder,M,24.0,69.0,161.0,2002-01-28T08:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/288873.png
184,Colorado Rapids,298078,Hamzat Ojediran,8,Midfielder,M,22.0,68.0,172.0,2003-11-14T08:00Z,
184,Colorado Rapids,304129,Paxten Aaronson,10,Midfielder,M,22.0,69.0,139.0,2003-08-26T07:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/304129.png
184,Colorado Rapids,334205,Alexis Castillo Manyoma,11,Midfielder,M,23.0,67.0,150.0,2003-01-30T08:00Z,
184,Colorado Rapids,377767,Ali Fadal,15,Midfielder,M,22.0,71.0,159.0,2004-01-14T08:00Z,
184,Colorado Rapids,380600,Wayne Frederick,13,Midfielder,M,22.0,72.0,146.0,2004-06-13T07:00Z,
184,Colorado Rapids,421802,Nathan Tchoumba,49,Midfielder,M,15.0,75.0,181.0,2010-11-24T08:00Z,
184,Colorado Rapids,3100697,Grant Gilmore,,Midfielder,M,,,,,
184,Colorado Rapids,179245,Alex Harris,16,Midfielder,M,31.0,70.0,150.0,1994-08-31T07:00Z,
184,Colorado Rapids,288791,Rafael Navarro,9,Forward,F,26.0,72.0,183.0,2000-04-14T07:00Z,
184,Colorado Rapids,304623,Darren Yapi,77,Forward,F,21.0,73.0,172.0,2004-11-19T08:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/304623.png
184,Colorado Rapids,307221,Dante Sealy,7,Forward,F,23.0,70.0,174.0,2003-04-17T07:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/307221.png
184,Colorado Rapids,350873,Bryce Jamison,18,Forward,F,20.0,72.0,170.0,2006-01-06T08:00Z,
184,Colorado Rapids,362501,Georgi Minoungou,93,Forward,F,23.0,71.0,152.0,2002-07-25T07:00Z,
184,Colorado Rapids,380601,Kimani Stewart-Baynes,27,Forward,F,21.0,69.0,,2005-01-17T08:00Z,
184,Colorado Rapids,381753,Sydney Wathuta,47,Forward,F,22.0,75.0,172.0,2004-06-11T07:00Z,
184,Colorado Rapids,385082,Donavan Phillip,32,Forward,F,21.0,74.0,,2005-04-01T08:00Z,
184,Colorado Rapids,420362,Mamadou Billo Diop,26,Forward,F,19.0,74.0,172.0,2006-09-14T07:00Z,
183,Columbus Crew,171562,Evan Bush,24,Goalkeeper,G,40.0,74.0,185.0,1986-03-06T08:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/171562.png
183,Columbus Crew,224640,Nicholas Hagen,1,Goalkeeper,G,29.0,76.0,174.0,1996-08-02T07:00Z,
183,Columbus Crew,275080,Patrick Schulte,28,Goalkeeper,G,25.0,76.0,172.0,2001-03-13T08:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/275080.png
183,Columbus Crew,290563,Luke Pruter,54,Goalkeeper,G,24.0,77.0,207.0,2001-09-03T07:00Z,
183,Columbus Crew,382614,Stanislav Lapkes,41,Goalkeeper,G,20.0,76.0,172.0,2006-03-03T08:00Z,
183,Columbus Crew,152660,Rudy Camacho,4,Defender,D,35.0,73.0,172.0,1991-03-05T08:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/152660.png
183,Columbus Crew,180113,Steven Moreira,31,Defender,D,31.0,70.0,159.0,1994-08-13T07:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/180113.png
183,Columbus Crew,252778,Brooks Lennon,,Defender,D,28.0,70.0,157.0,1997-09-22T07:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/252778.png
183,Columbus Crew,264469,Yevhen Cheberko,21,Defender,D,28.0,72.0,146.0,1998-01-23T08:00Z,
183,Columbus Crew,271075,Malte Amundsen,18,Defender,D,28.0,70.0,179.0,1998-02-11T08:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/271075.png
183,Columbus Crew,317021,Mohamed Farsi,23,Defender,D,26.0,70.0,150.0,1999-12-16T08:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/317021.png
183,Columbus Crew,391430,Owen Presthus,45,Defender,D,20.0,70.0,152.0,2006-02-21T08:00Z,
183,Columbus Crew,392011,Cesar Ruvalcaba,12,Defender,D,25.0,74.0,,2001-07-13T07:00Z,
183,Columbus Crew,399918,Tristan Brown,22,Defender,D,18.0,71.0,,2007-10-17T07:00Z,
183,Columbus Crew,175108,André Gomes,20,Midfielder,M,32.0,75.0,183.0,1993-07-30T07:00Z,
183,Columbus Crew,231052,Amar Sejdic,14,Midfielder,M,29.0,70.0,159.0,1996-11-29T08:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/231052.png
183,Columbus Crew,235817,Diego Rossi,17,Forward,F,28.0,67.0,141.0,1998-03-05T08:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/235817.png
183,Columbus Crew,257844,Dániel Gazdag,8,Midfielder,M,30.0,70.0,168.0,1996-03-02T08:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/257844.png
183,Columbus Crew,270189,Dylan Chambost,7,Midfielder,M,28.0,70.0,152.0,1997-08-19T07:00Z,
183,Columbus Crew,296221,Sean Zawadzki,25,Midfielder,M,26.0,72.0,159.0,2000-04-21T07:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/296221.png
183,Columbus Crew,322632,Johann Chirinos,40,Midfielder,M,21.0,70.0,,2005-06-11T07:00Z,
183,Columbus Crew,346869,Sékou Tidiany Bangoura,17,Midfielder,M,24.0,67.0,,2002-04-05T08:00Z,
183,Columbus Crew,349907,Quinton Elliot,47,Midfielder,M,22.0,70.0,159.0,2004-01-30T08:00Z,
183,Columbus Crew,351379,Hugo Picard,30,Midfielder,M,23.0,66.0,150.0,2003-05-09T07:00Z,
183,Columbus Crew,359542,Max Arfsten,27,Midfielder,M,25.0,73.0,172.0,2001-04-19T07:00Z,
183,Columbus Crew,362812,Taha Habroune,16,Midfielder,M,20.0,72.0,168.0,2006-02-05T08:00Z,
183,Columbus Crew,381406,Cole Mrowka,29,Midfielder,M,20.0,71.0,163.0,2006-04-06T07:00Z,
183,Columbus Crew,381750,Zach Zengue,48,Midfielder,M,22.0,69.0,,2004-01-30T08:00Z,
183,Columbus Crew,197351,Jamal Thiaré,19,Forward,F,33.0,72.0,152.0,1993-03-31T08:00Z,
183,Columbus Crew,270819,Wessam Abou Ali,9,Forward,F,27.0,73.0,172.0,1999-01-04T08:00Z,
183,Columbus Crew,346634,Nariman Akhundzade,90,Forward,F,22.0,73.0,,2004-04-23T07:00Z,
183,Columbus Crew,399994,Chase Adams,46,Forward,F,18.0,72.0,,2008-04-17T07:00Z,
183,Columbus Crew,403375,Kevin Gbamblé,39,Forward,F,19.0,,,2006-12-31T08:00Z,
193,D.C. United,141316,Sean Johnson,1,Goalkeeper,G,37.0,75.0,214.0,1989-05-31T07:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/141316.png
