date,home,away,market,ev,date_key,model_total,p_home_ml,p_away_ml,period1_home_proj,period1_away_proj,p_f10_yes,p_f10_no,home_ml_odds,away_ml_odds,over_odds,under_odds,home_pl_-1.5_odds,away_pl_+1.5_odds,p_over,p_under,p_home_pl_-1.5,p_away_pl_+1.5,total_line_used,home_gd10,away_gd10,form_delta,rest_delta,b2b_delta,total_bias,market_group,bet,prob,price,book,totals_line,side,edge_score,edge_reasons,edge_drivers
2026-05-25,Montréal Canadiens,Carolina Hurricanes,ev_over,0.3244,2026-05-25,6.301,0.513,0.487,0.976,0.952,0.6536827442813049,0.3463172557186951,120.0,-154.0,120.0,-154.0,,,0.602,0.398,0.237,0.763,5.5,,,,,,0.8010000000000002,totals,over,0.602,120.0,,5.5,Over 5.5,0.502134596142975,total 6.30 vs line 5.5 (+0.80); p=0.602; P1 pace 1.93,MODEL OVR · LINE+
2026-05-25,Montréal Canadiens,Carolina Hurricanes,ev_under,-0.3435584415584415,2026-05-25,6.301,0.513,0.487,0.976,0.952,0.6536827442813049,0.3463172557186951,120.0,-154.0,120.0,-154.0,,,0.602,0.398,0.237,0.763,5.5,,,,,,0.8010000000000002,totals,under,0.398,-154.0,,5.5,Under 5.5,0.23320658032761327,total 6.30 vs line 5.5 (+0.80); p=0.398; P1 pace 1.93,MODEL UND · LINE-
2026-05-25,Montréal Canadiens,Carolina Hurricanes,ev_home_ml,0.12860000000000016,2026-05-25,6.301,0.513,0.487,0.976,0.952,0.6536827442813049,0.3463172557186951,120.0,-154.0,120.0,-154.0,,,0.602,0.398,0.237,0.763,5.5,,,,,,0.8010000000000002,moneyline,home_ml,0.513,120.0,,,Montréal Canadiens,0.026000000000000023,p=0.513,MODEL HOME
2026-05-25,Montréal Canadiens,Carolina Hurricanes,ev_away_ml,-0.1967662337662338,2026-05-25,6.301,0.513,0.487,0.976,0.952,0.6536827442813049,0.3463172557186951,120.0,-154.0,120.0,-154.0,,,0.602,0.398,0.237,0.763,5.5,,,,,,0.8010000000000002,moneyline,away_ml,0.487,-154.0,,,Carolina Hurricanes,0.026000000000000023,p=0.487,MODEL AWAY
