team,player_id,player,market,value,sim_idx,game_home,game_away,date,period
Montréal Canadiens,0,TEAM,GOALS,2.0,6,Montréal Canadiens,Carolina Hurricanes,2026-05-25,3
Carolina Hurricanes,0,TEAM,GOALS,2.0,6,Montréal Canadiens,Carolina Hurricanes,2026-05-25,0
Carolina Hurricanes,0,TEAM,GOALS,1.0,6,Montréal Canadiens,Carolina Hurricanes,2026-05-25,1
Carolina Hurricanes,0,TEAM,GOALS,1.0,6,Montréal Canadiens,Carolina Hurricanes,2026-05-25,2
Carolina Hurricanes,0,TEAM,GOALS,0.0,6,Montréal Canadiens,Carolina Hurricanes,2026-05-25,3
Montréal Canadiens,0,TEAM,GOALS,4.0,7,Montréal Canadiens,Carolina Hurricanes,2026-05-25,0
Montréal Canadiens,0,TEAM,GOALS,1.0,7,Montréal Canadiens,Carolina Hurricanes,2026-05-25,1
Montréal Canadiens,0,TEAM,GOALS,0.0,7,Montréal Canadiens,Carolina Hurricanes,2026-05-25,2
Montréal Canadiens,0,TEAM,GOALS,3.0,7,Montréal Canadiens,Carolina Hurricanes,2026-05-25,3
Carolina Hurricanes,0,TEAM,GOALS,5.0,7,Montréal Canadiens,Carolina Hurricanes,2026-05-25,0
Carolina Hurricanes,0,TEAM,GOALS,0.0,7,Montréal Canadiens,Carolina Hurricanes,2026-05-25,1
Carolina Hurricanes,0,TEAM,GOALS,4.0,7,Montréal Canadiens,Carolina Hurricanes,2026-05-25,2
Carolina Hurricanes,0,TEAM,GOALS,1.0,7,Montréal Canadiens,Carolina Hurricanes,2026-05-25,3
Montréal Canadiens,0,TEAM,GOALS,3.0,8,Montréal Canadiens,Carolina Hurricanes,2026-05-25,0
Montréal Canadiens,0,TEAM,GOALS,0.0,8,Montréal Canadiens,Carolina Hurricanes,2026-05-25,1
Montréal Canadiens,0,TEAM,GOALS,1.0,8,Montréal Canadiens,Carolina Hurricanes,2026-05-25,2
Montréal Canadiens,0,TEAM,GOALS,2.0,8,Montréal Canadiens,Carolina Hurricanes,2026-05-25,3
Carolina Hurricanes,0,TEAM,GOALS,3.0,8,Montréal Canadiens,Carolina Hurricanes,2026-05-25,0
Carolina Hurricanes,0,TEAM,GOALS,0.0,8,Montréal Canadiens,Carolina Hurricanes,2026-05-25,1
Carolina Hurricanes,0,TEAM,GOALS,1.0,8,Montréal Canadiens,Carolina Hurricanes,2026-05-25,2
Carolina Hurricanes,0,TEAM,GOALS,2.0,8,Montréal Canadiens,Carolina Hurricanes,2026-05-25,3
Montréal Canadiens,0,TEAM,GOALS,3.0,9,Montréal Canadiens,Carolina Hurricanes,2026-05-25,0
Montréal Canadiens,0,TEAM,GOALS,2.0,9,Montréal Canadiens,Carolina Hurricanes,2026-05-25,1
Montréal Canadiens,0,TEAM,GOALS,0.0,9,Montréal Canadiens,Carolina Hurricanes,2026-05-25,2
Montréal Canadiens,0,TEAM,GOALS,1.0,9,Montréal Canadiens,Carolina Hurricanes,2026-05-25,3
Carolina Hurricanes,0,TEAM,GOALS,0.0,9,Montréal Canadiens,Carolina Hurricanes,2026-05-25,0
Carolina Hurricanes,0,TEAM,GOALS,0.0,9,Montréal Canadiens,Carolina Hurricanes,2026-05-25,1
Carolina Hurricanes,0,TEAM,GOALS,0.0,9,Montréal Canadiens,Carolina Hurricanes,2026-05-25,2
Carolina Hurricanes,0,TEAM,GOALS,0.0,9,Montréal Canadiens,Carolina Hurricanes,2026-05-25,3
Montréal Canadiens,0,TEAM,GOALS,4.0,10,Montréal Canadiens,Carolina Hurricanes,2026-05-25,0
Montréal Canadiens,0,TEAM,GOALS,4.0,10,Montréal Canadiens,Carolina Hurricanes,2026-05-25,1
Montréal Canadiens,0,TEAM,GOALS,0.0,10,Montréal Canadiens,Carolina Hurricanes,2026-05-25,2
Montréal Canadiens,0,TEAM,GOALS,0.0,10,Montréal Canadiens,Carolina Hurricanes,2026-05-25,3
Carolina Hurricanes,0,TEAM,GOALS,3.0,10,Montréal Canadiens,Carolina Hurricanes,2026-05-25,0
Carolina Hurricanes,0,TEAM,GOALS,1.0,10,Montréal Canadiens,Carolina Hurricanes,2026-05-25,1
Carolina Hurricanes,0,TEAM,GOALS,1.0,10,Montréal Canadiens,Carolina Hurricanes,2026-05-25,2
Carolina Hurricanes,0,TEAM,GOALS,1.0,10,Montréal Canadiens,Carolina Hurricanes,2026-05-25,3
Montréal Canadiens,0,TEAM,GOALS,3.0,11,Montréal Canadiens,Carolina Hurricanes,2026-05-25,0
Montréal Canadiens,0,TEAM,GOALS,0.0,11,Montréal Canadiens,Carolina Hurricanes,2026-05-25,1
Montréal Canadiens,0,TEAM,GOALS,1.0,11,Montréal Canadiens,Carolina Hurricanes,2026-05-25,2
Montréal Canadiens,0,TEAM,GOALS,2.0,11,Montréal Canadiens,Carolina Hurricanes,2026-05-25,3
Carolina Hurricanes,0,TEAM,GOALS,0.0,11,Montréal Canadiens,Carolina Hurricanes,2026-05-25,0
Carolina Hurricanes,0,TEAM,GOALS,0.0,11,Montréal Canadiens,Carolina Hurricanes,2026-05-25,1
Carolina Hurricanes,0,TEAM,GOALS,0.0,11,Montréal Canadiens,Carolina Hurricanes,2026-05-25,2
Carolina Hurricanes,0,TEAM,GOALS,0.0,11,Montréal Canadiens,Carolina Hurricanes,2026-05-25,3
Montréal Canadiens,0,TEAM,GOALS,3.0,12,Montréal Canadiens,Carolina Hurricanes,2026-05-25,0
Montréal Canadiens,0,TEAM,GOALS,0.0,12,Montréal Canadiens,Carolina Hurricanes,2026-05-25,1
Montréal Canadiens,0,TEAM,GOALS,1.0,12,Montréal Canadiens,Carolina Hurricanes,2026-05-25,2
Montréal Canadiens,0,TEAM,GOALS,2.0,12,Montréal Canadiens,Carolina Hurricanes,2026-05-25,3
Carolina Hurricanes,0,TEAM,GOALS,4.0,12,Montréal Canadiens,Carolina Hurricanes,2026-05-25,0
Carolina Hurricanes,0,TEAM,GOALS,0.0,12,Montréal Canadiens,Carolina Hurricanes,2026-05-25,1
Carolina Hurricanes,0,TEAM,GOALS,2.0,12,Montréal Canadiens,Carolina Hurricanes,2026-05-25,2
Carolina Hurricanes,0,TEAM,GOALS,2.0,12,Montréal Canadiens,Carolina Hurricanes,2026-05-25,3
Montréal Canadiens,0,TEAM,GOALS,4.0,13,Montréal Canadiens,Carolina Hurricanes,2026-05-25,0
Montréal Canadiens,0,TEAM,GOALS,2.0,13,Montréal Canadiens,Carolina Hurricanes,2026-05-25,1
Montréal Canadiens,0,TEAM,GOALS,2.0,13,Montréal Canadiens,Carolina Hurricanes,2026-05-25,2
Montréal Canadiens,0,TEAM,GOALS,0.0,13,Montréal Canadiens,Carolina Hurricanes,2026-05-25,3
Carolina Hurricanes,0,TEAM,GOALS,2.0,13,Montréal Canadiens,Carolina Hurricanes,2026-05-25,0
Carolina Hurricanes,0,TEAM,GOALS,1.0,13,Montréal Canadiens,Carolina Hurricanes,2026-05-25,1
Carolina Hurricanes,0,TEAM,GOALS,0.0,13,Montréal Canadiens,Carolina Hurricanes,2026-05-25,2
Carolina Hurricanes,0,TEAM,GOALS,1.0,13,Montréal Canadiens,Carolina Hurricanes,2026-05-25,3
Montréal Canadiens,0,TEAM,GOALS,3.0,14,Montréal Canadiens,Carolina Hurricanes,2026-05-25,0
Montréal Canadiens,0,TEAM,GOALS,2.0,14,Montréal Canadiens,Carolina Hurricanes,2026-05-25,1
Montréal Canadiens,0,TEAM,GOALS,1.0,14,Montréal Canadiens,Carolina Hurricanes,2026-05-25,2
Montréal Canadiens,0,TEAM,GOALS,0.0,14,Montréal Canadiens,Carolina Hurricanes,2026-05-25,3
Carolina Hurricanes,0,TEAM,GOALS,4.0,14,Montréal Canadiens,Carolina Hurricanes,2026-05-25,0
Carolina Hurricanes,0,TEAM,GOALS,3.0,14,Montréal Canadiens,Carolina Hurricanes,2026-05-25,1
Carolina Hurricanes,0,TEAM,GOALS,0.0,14,Montréal Canadiens,Carolina Hurricanes,2026-05-25,2
Carolina Hurricanes,0,TEAM,GOALS,1.0,14,Montréal Canadiens,Carolina Hurricanes,2026-05-25,3
Montréal Canadiens,0,TEAM,GOALS,3.0,15,Montréal Canadiens,Carolina Hurricanes,2026-05-25,0
Montréal Canadiens,0,TEAM,GOALS,1.0,15,Montréal Canadiens,Carolina Hurricanes,2026-05-25,1
Montréal Canadiens,0,TEAM,GOALS,0.0,15,Montréal Canadiens,Carolina Hurricanes,2026-05-25,2
Montréal Canadiens,0,TEAM,GOALS,1.0,15,Montréal Canadiens,Carolina Hurricanes,2026-05-25,3
Carolina Hurricanes,0,TEAM,GOALS,4.0,15,Montréal Canadiens,Carolina Hurricanes,2026-05-25,0
Carolina Hurricanes,0,TEAM,GOALS,0.0,15,Montréal Canadiens,Carolina Hurricanes,2026-05-25,1
Carolina Hurricanes,0,TEAM,GOALS,1.0,15,Montréal Canadiens,Carolina Hurricanes,2026-05-25,2
Carolina Hurricanes,0,TEAM,GOALS,1.0,15,Montréal Canadiens,Carolina Hurricanes,2026-05-25,3
Montréal Canadiens,0,TEAM,GOALS,4.0,16,Montréal Canadiens,Carolina Hurricanes,2026-05-25,0
Montréal Canadiens,0,TEAM,GOALS,1.0,16,Montréal Canadiens,Carolina Hurricanes,2026-05-25,1
Montréal Canadiens,0,TEAM,GOALS,0.0,16,Montréal Canadiens,Carolina Hurricanes,2026-05-25,2
Montréal Canadiens,0,TEAM,GOALS,1.0,16,Montréal Canadiens,Carolina Hurricanes,2026-05-25,3
Carolina Hurricanes,0,TEAM,GOALS,4.0,16,Montréal Canadiens,Carolina Hurricanes,2026-05-25,0
Carolina Hurricanes,0,TEAM,GOALS,1.0,16,Montréal Canadiens,Carolina Hurricanes,2026-05-25,1
Carolina Hurricanes,0,TEAM,GOALS,0.0,16,Montréal Canadiens,Carolina Hurricanes,2026-05-25,2
Carolina Hurricanes,0,TEAM,GOALS,1.0,16,Montréal Canadiens,Carolina Hurricanes,2026-05-25,3
Montréal Canadiens,0,TEAM,GOALS,2.0,17,Montréal Canadiens,Carolina Hurricanes,2026-05-25,0
Montréal Canadiens,0,TEAM,GOALS,0.0,17,Montréal Canadiens,Carolina Hurricanes,2026-05-25,1
Montréal Canadiens,0,TEAM,GOALS,1.0,17,Montréal Canadiens,Carolina Hurricanes,2026-05-25,2
Montréal Canadiens,0,TEAM,GOALS,1.0,17,Montréal Canadiens,Carolina Hurricanes,2026-05-25,3
Carolina Hurricanes,0,TEAM,GOALS,4.0,17,Montréal Canadiens,Carolina Hurricanes,2026-05-25,0
Carolina Hurricanes,0,TEAM,GOALS,3.0,17,Montréal Canadiens,Carolina Hurricanes,2026-05-25,1
Carolina Hurricanes,0,TEAM,GOALS,1.0,17,Montréal Canadiens,Carolina Hurricanes,2026-05-25,2
Carolina Hurricanes,0,TEAM,GOALS,0.0,17,Montréal Canadiens,Carolina Hurricanes,2026-05-25,3
Montréal Canadiens,0,TEAM,GOALS,4.0,18,Montréal Canadiens,Carolina Hurricanes,2026-05-25,0
Montréal Canadiens,0,TEAM,GOALS,1.0,18,Montréal Canadiens,Carolina Hurricanes,2026-05-25,1
Montréal Canadiens,0,TEAM,GOALS,1.0,18,Montréal Canadiens,Carolina Hurricanes,2026-05-25,2
Montréal Canadiens,0,TEAM,GOALS,2.0,18,Montréal Canadiens,Carolina Hurricanes,2026-05-25,3
Carolina Hurricanes,0,TEAM,GOALS,3.0,18,Montréal Canadiens,Carolina Hurricanes,2026-05-25,0
Carolina Hurricanes,0,TEAM,GOALS,1.0,18,Montréal Canadiens,Carolina Hurricanes,2026-05-25,1
Carolina Hurricanes,0,TEAM,GOALS,1.0,18,Montréal Canadiens,Carolina Hurricanes,2026-05-25,2
Carolina Hurricanes,0,TEAM,GOALS,1.0,18,Montréal Canadiens,Carolina Hurricanes,2026-05-25,3
Montréal Canadiens,0,TEAM,GOALS,1.0,19,Montréal Canadiens,Carolina Hurricanes,2026-05-25,0
Montréal Canadiens,0,TEAM,GOALS,0.0,19,Montréal Canadiens,Carolina Hurricanes,2026-05-25,1
Montréal Canadiens,0,TEAM,GOALS,1.0,19,Montréal Canadiens,Carolina Hurricanes,2026-05-25,2
Montréal Canadiens,0,TEAM,GOALS,0.0,19,Montréal Canadiens,Carolina Hurricanes,2026-05-25,3
Carolina Hurricanes,0,TEAM,GOALS,2.0,19,Montréal Canadiens,Carolina Hurricanes,2026-05-25,0
Carolina Hurricanes,0,TEAM,GOALS,1.0,19,Montréal Canadiens,Carolina Hurricanes,2026-05-25,1
Carolina Hurricanes,0,TEAM,GOALS,0.0,19,Montréal Canadiens,Carolina Hurricanes,2026-05-25,2
Carolina Hurricanes,0,TEAM,GOALS,1.0,19,Montréal Canadiens,Carolina Hurricanes,2026-05-25,3
Montréal Canadiens,0,TEAM,GOALS,5.0,20,Montréal Canadiens,Carolina Hurricanes,2026-05-25,0
Montréal Canadiens,0,TEAM,GOALS,1.0,20,Montréal Canadiens,Carolina Hurricanes,2026-05-25,1
Montréal Canadiens,0,TEAM,GOALS,1.0,20,Montréal Canadiens,Carolina Hurricanes,2026-05-25,2
Montréal Canadiens,0,TEAM,GOALS,3.0,20,Montréal Canadiens,Carolina Hurricanes,2026-05-25,3
Carolina Hurricanes,0,TEAM,GOALS,3.0,20,Montréal Canadiens,Carolina Hurricanes,2026-05-25,0
Carolina Hurricanes,0,TEAM,GOALS,1.0,20,Montréal Canadiens,Carolina Hurricanes,2026-05-25,1
Carolina Hurricanes,0,TEAM,GOALS,1.0,20,Montréal Canadiens,Carolina Hurricanes,2026-05-25,2
Carolina Hurricanes,0,TEAM,GOALS,1.0,20,Montréal Canadiens,Carolina Hurricanes,2026-05-25,3
Montréal Canadiens,0,TEAM,GOALS,4.0,21,Montréal Canadiens,Carolina Hurricanes,2026-05-25,0
Montréal Canadiens,0,TEAM,GOALS,2.0,21,Montréal Canadiens,Carolina Hurricanes,2026-05-25,1
Montréal Canadiens,0,TEAM,GOALS,0.0,21,Montréal Canadiens,Carolina Hurricanes,2026-05-25,2
Montréal Canadiens,0,TEAM,GOALS,2.0,21,Montréal Canadiens,Carolina Hurricanes,2026-05-25,3
Carolina Hurricanes,0,TEAM,GOALS,2.0,21,Montréal Canadiens,Carolina Hurricanes,2026-05-25,0
Carolina Hurricanes,0,TEAM,GOALS,0.0,21,Montréal Canadiens,Carolina Hurricanes,2026-05-25,1
Carolina Hurricanes,0,TEAM,GOALS,2.0,21,Montréal Canadiens,Carolina Hurricanes,2026-05-25,2
Carolina Hurricanes,0,TEAM,GOALS,0.0,21,Montréal Canadiens,Carolina Hurricanes,2026-05-25,3
Montréal Canadiens,0,TEAM,GOALS,5.0,22,Montréal Canadiens,Carolina Hurricanes,2026-05-25,0
Montréal Canadiens,0,TEAM,GOALS,2.0,22,Montréal Canadiens,Carolina Hurricanes,2026-05-25,1
Montréal Canadiens,0,TEAM,GOALS,1.0,22,Montréal Canadiens,Carolina Hurricanes,2026-05-25,2
Montréal Canadiens,0,TEAM,GOALS,2.0,22,Montréal Canadiens,Carolina Hurricanes,2026-05-25,3
Carolina Hurricanes,0,TEAM,GOALS,2.0,22,Montréal Canadiens,Carolina Hurricanes,2026-05-25,0
Carolina Hurricanes,0,TEAM,GOALS,0.0,22,Montréal Canadiens,Carolina Hurricanes,2026-05-25,1
Carolina Hurricanes,0,TEAM,GOALS,1.0,22,Montréal Canadiens,Carolina Hurricanes,2026-05-25,2
Carolina Hurricanes,0,TEAM,GOALS,1.0,22,Montréal Canadiens,Carolina Hurricanes,2026-05-25,3
Montréal Canadiens,0,TEAM,GOALS,3.0,23,Montréal Canadiens,Carolina Hurricanes,2026-05-25,0
Montréal Canadiens,0,TEAM,GOALS,0.0,23,Montréal Canadiens,Carolina Hurricanes,2026-05-25,1
Montréal Canadiens,0,TEAM,GOALS,2.0,23,Montréal Canadiens,Carolina Hurricanes,2026-05-25,2
Montréal Canadiens,0,TEAM,GOALS,1.0,23,Montréal Canadiens,Carolina Hurricanes,2026-05-25,3
Carolina Hurricanes,0,TEAM,GOALS,2.0,23,Montréal Canadiens,Carolina Hurricanes,2026-05-25,0
Carolina Hurricanes,0,TEAM,GOALS,0.0,23,Montréal Canadiens,Carolina Hurricanes,2026-05-25,1
Carolina Hurricanes,0,TEAM,GOALS,0.0,23,Montréal Canadiens,Carolina Hurricanes,2026-05-25,2
Carolina Hurricanes,0,TEAM,GOALS,2.0,23,Montréal Canadiens,Carolina Hurricanes,2026-05-25,3
Montréal Canadiens,0,TEAM,GOALS,2.0,24,Montréal Canadiens,Carolina Hurricanes,2026-05-25,0
Montréal Canadiens,0,TEAM,GOALS,0.0,24,Montréal Canadiens,Carolina Hurricanes,2026-05-25,1
Montréal Canadiens,0,TEAM,GOALS,1.0,24,Montréal Canadiens,Carolina Hurricanes,2026-05-25,2
Montréal Canadiens,0,TEAM,GOALS,1.0,24,Montréal Canadiens,Carolina Hurricanes,2026-05-25,3
Carolina Hurricanes,0,TEAM,GOALS,3.0,24,Montréal Canadiens,Carolina Hurricanes,2026-05-25,0
Carolina Hurricanes,0,TEAM,GOALS,2.0,24,Montréal Canadiens,Carolina Hurricanes,2026-05-25,1
Carolina Hurricanes,0,TEAM,GOALS,0.0,24,Montréal Canadiens,Carolina Hurricanes,2026-05-25,2
Carolina Hurricanes,0,TEAM,GOALS,1.0,24,Montréal Canadiens,Carolina Hurricanes,2026-05-25,3
Montréal Canadiens,0,TEAM,GOALS,2.0,25,Montréal Canadiens,Carolina Hurricanes,2026-05-25,0
Montréal Canadiens,0,TEAM,GOALS,0.0,25,Montréal Canadiens,Carolina Hurricanes,2026-05-25,1
Montréal Canadiens,0,TEAM,GOALS,1.0,25,Montréal Canadiens,Carolina Hurricanes,2026-05-25,2
Montréal Canadiens,0,TEAM,GOALS,0.0,25,Montréal Canadiens,Carolina Hurricanes,2026-05-25,3
Carolina Hurricanes,0,TEAM,GOALS,2.0,25,Montréal Canadiens,Carolina Hurricanes,2026-05-25,0
Carolina Hurricanes,0,TEAM,GOALS,0.0,25,Montréal Canadiens,Carolina Hurricanes,2026-05-25,1
Carolina Hurricanes,0,TEAM,GOALS,1.0,25,Montréal Canadiens,Carolina Hurricanes,2026-05-25,2
Carolina Hurricanes,0,TEAM,GOALS,0.0,25,Montréal Canadiens,Carolina Hurricanes,2026-05-25,3
Montréal Canadiens,0,TEAM,GOALS,5.0,26,Montréal Canadiens,Carolina Hurricanes,2026-05-25,0
Montréal Canadiens,0,TEAM,GOALS,2.0,26,Montréal Canadiens,Carolina Hurricanes,2026-05-25,1
Montréal Canadiens,0,TEAM,GOALS,1.0,26,Montréal Canadiens,Carolina Hurricanes,2026-05-25,2
Montréal Canadiens,0,TEAM,GOALS,2.0,26,Montréal Canadiens,Carolina Hurricanes,2026-05-25,3
Carolina Hurricanes,0,TEAM,GOALS,4.0,26,Montréal Canadiens,Carolina Hurricanes,2026-05-25,0
Carolina Hurricanes,0,TEAM,GOALS,2.0,26,Montréal Canadiens,Carolina Hurricanes,2026-05-25,1
Carolina Hurricanes,0,TEAM,GOALS,2.0,26,Montréal Canadiens,Carolina Hurricanes,2026-05-25,2
Carolina Hurricanes,0,TEAM,GOALS,0.0,26,Montréal Canadiens,Carolina Hurricanes,2026-05-25,3
Montréal Canadiens,0,TEAM,GOALS,4.0,27,Montréal Canadiens,Carolina Hurricanes,2026-05-25,0
Montréal Canadiens,0,TEAM,GOALS,3.0,27,Montréal Canadiens,Carolina Hurricanes,2026-05-25,1
Montréal Canadiens,0,TEAM,GOALS,0.0,27,Montréal Canadiens,Carolina Hurricanes,2026-05-25,2
Montréal Canadiens,0,TEAM,GOALS,1.0,27,Montréal Canadiens,Carolina Hurricanes,2026-05-25,3
Carolina Hurricanes,0,TEAM,GOALS,5.0,27,Montréal Canadiens,Carolina Hurricanes,2026-05-25,0
Carolina Hurricanes,0,TEAM,GOALS,1.0,27,Montréal Canadiens,Carolina Hurricanes,2026-05-25,1
Carolina Hurricanes,0,TEAM,GOALS,3.0,27,Montréal Canadiens,Carolina Hurricanes,2026-05-25,2
Carolina Hurricanes,0,TEAM,GOALS,1.0,27,Montréal Canadiens,Carolina Hurricanes,2026-05-25,3
Montréal Canadiens,0,TEAM,GOALS,1.0,28,Montréal Canadiens,Carolina Hurricanes,2026-05-25,0
Montréal Canadiens,0,TEAM,GOALS,0.0,28,Montréal Canadiens,Carolina Hurricanes,2026-05-25,1
Montréal Canadiens,0,TEAM,GOALS,1.0,28,Montréal Canadiens,Carolina Hurricanes,2026-05-25,2
Montréal Canadiens,0,TEAM,GOALS,0.0,28,Montréal Canadiens,Carolina Hurricanes,2026-05-25,3
Carolina Hurricanes,0,TEAM,GOALS,2.0,28,Montréal Canadiens,Carolina Hurricanes,2026-05-25,0
Carolina Hurricanes,0,TEAM,GOALS,0.0,28,Montréal Canadiens,Carolina Hurricanes,2026-05-25,1
Carolina Hurricanes,0,TEAM,GOALS,2.0,28,Montréal Canadiens,Carolina Hurricanes,2026-05-25,2
Carolina Hurricanes,0,TEAM,GOALS,0.0,28,Montréal Canadiens,Carolina Hurricanes,2026-05-25,3
Montréal Canadiens,0,TEAM,GOALS,3.0,29,Montréal Canadiens,Carolina Hurricanes,2026-05-25,0
Montréal Canadiens,0,TEAM,GOALS,1.0,29,Montréal Canadiens,Carolina Hurricanes,2026-05-25,1
Montréal Canadiens,0,TEAM,GOALS,1.0,29,Montréal Canadiens,Carolina Hurricanes,2026-05-25,2
Montréal Canadiens,0,TEAM,GOALS,1.0,29,Montréal Canadiens,Carolina Hurricanes,2026-05-25,3
Carolina Hurricanes,0,TEAM,GOALS,5.0,29,Montréal Canadiens,Carolina Hurricanes,2026-05-25,0
Carolina Hurricanes,0,TEAM,GOALS,0.0,29,Montréal Canadiens,Carolina Hurricanes,2026-05-25,1
