team,player_id,player,market,value,sim_idx,game_home,game_away,date,period 
Carolina Hurricanes,0,TEAM,GOALS,2.0,157,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,3
Vegas Golden Knights,0,TEAM,GOALS,8.0,157,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,0
Vegas Golden Knights,0,TEAM,GOALS,4.0,157,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,1
Vegas Golden Knights,0,TEAM,GOALS,2.0,157,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,2
Vegas Golden Knights,0,TEAM,GOALS,2.0,157,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,3
Carolina Hurricanes,0,TEAM,GOALS,6.0,158,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,0
Carolina Hurricanes,0,TEAM,GOALS,2.0,158,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,1
Carolina Hurricanes,0,TEAM,GOALS,1.0,158,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,2
Carolina Hurricanes,0,TEAM,GOALS,3.0,158,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,3
Vegas Golden Knights,0,TEAM,GOALS,5.0,158,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,0
Vegas Golden Knights,0,TEAM,GOALS,2.0,158,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,1
Vegas Golden Knights,0,TEAM,GOALS,2.0,158,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,2
Vegas Golden Knights,0,TEAM,GOALS,1.0,158,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,3
Carolina Hurricanes,0,TEAM,GOALS,3.0,159,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,0
Carolina Hurricanes,0,TEAM,GOALS,2.0,159,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,1
Carolina Hurricanes,0,TEAM,GOALS,0.0,159,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,2
Carolina Hurricanes,0,TEAM,GOALS,1.0,159,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,3
Vegas Golden Knights,0,TEAM,GOALS,9.0,159,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,0
Vegas Golden Knights,0,TEAM,GOALS,2.0,159,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,1
Vegas Golden Knights,0,TEAM,GOALS,3.0,159,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,2
Vegas Golden Knights,0,TEAM,GOALS,4.0,159,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,3
Carolina Hurricanes,0,TEAM,GOALS,8.0,160,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,0
Carolina Hurricanes,0,TEAM,GOALS,4.0,160,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,1
Carolina Hurricanes,0,TEAM,GOALS,3.0,160,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,2
Carolina Hurricanes,0,TEAM,GOALS,1.0,160,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,3
Vegas Golden Knights,0,TEAM,GOALS,5.0,160,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,0
Vegas Golden Knights,0,TEAM,GOALS,3.0,160,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,1
Vegas Golden Knights,0,TEAM,GOALS,0.0,160,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,2
Vegas Golden Knights,0,TEAM,GOALS,2.0,160,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,3
Carolina Hurricanes,0,TEAM,GOALS,7.0,161,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,0
Carolina Hurricanes,0,TEAM,GOALS,0.0,161,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,1
Carolina Hurricanes,0,TEAM,GOALS,5.0,161,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,2
Carolina Hurricanes,0,TEAM,GOALS,2.0,161,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,3
Vegas Golden Knights,0,TEAM,GOALS,6.0,161,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,0
Vegas Golden Knights,0,TEAM,GOALS,5.0,161,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,1
Vegas Golden Knights,0,TEAM,GOALS,0.0,161,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,2
Vegas Golden Knights,0,TEAM,GOALS,1.0,161,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,3
Carolina Hurricanes,0,TEAM,GOALS,7.0,162,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,0
Carolina Hurricanes,0,TEAM,GOALS,3.0,162,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,1
Carolina Hurricanes,0,TEAM,GOALS,3.0,162,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,2
Carolina Hurricanes,0,TEAM,GOALS,1.0,162,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,3
Vegas Golden Knights,0,TEAM,GOALS,10.0,162,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,0
Vegas Golden Knights,0,TEAM,GOALS,4.0,162,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,1
Vegas Golden Knights,0,TEAM,GOALS,3.0,162,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,2
Vegas Golden Knights,0,TEAM,GOALS,3.0,162,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,3
Carolina Hurricanes,0,TEAM,GOALS,5.0,163,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,0
Carolina Hurricanes,0,TEAM,GOALS,2.0,163,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,1
Carolina Hurricanes,0,TEAM,GOALS,1.0,163,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,2
Carolina Hurricanes,0,TEAM,GOALS,2.0,163,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,3
Vegas Golden Knights,0,TEAM,GOALS,4.0,163,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,0
Vegas Golden Knights,0,TEAM,GOALS,1.0,163,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,1
Vegas Golden Knights,0,TEAM,GOALS,2.0,163,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,2
Vegas Golden Knights,0,TEAM,GOALS,1.0,163,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,3
Carolina Hurricanes,0,TEAM,GOALS,4.0,164,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,0
Carolina Hurricanes,0,TEAM,GOALS,1.0,164,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,1
Carolina Hurricanes,0,TEAM,GOALS,0.0,164,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,2
Carolina Hurricanes,0,TEAM,GOALS,3.0,164,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,3
Vegas Golden Knights,0,TEAM,GOALS,6.0,164,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,0
Vegas Golden Knights,0,TEAM,GOALS,3.0,164,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,1
Vegas Golden Knights,0,TEAM,GOALS,2.0,164,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,2
Vegas Golden Knights,0,TEAM,GOALS,1.0,164,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,3
Carolina Hurricanes,0,TEAM,GOALS,4.0,165,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,0
Carolina Hurricanes,0,TEAM,GOALS,1.0,165,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,1
Carolina Hurricanes,0,TEAM,GOALS,1.0,165,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,2
Carolina Hurricanes,0,TEAM,GOALS,2.0,165,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,3
Vegas Golden Knights,0,TEAM,GOALS,6.0,165,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,0
Vegas Golden Knights,0,TEAM,GOALS,0.0,165,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,1
Vegas Golden Knights,0,TEAM,GOALS,0.0,165,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,2
Vegas Golden Knights,0,TEAM,GOALS,6.0,165,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,3
Carolina Hurricanes,0,TEAM,GOALS,7.0,166,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,0
Carolina Hurricanes,0,TEAM,GOALS,3.0,166,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,1
Carolina Hurricanes,0,TEAM,GOALS,2.0,166,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,2
Carolina Hurricanes,0,TEAM,GOALS,2.0,166,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,3
Vegas Golden Knights,0,TEAM,GOALS,5.0,166,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,0
Vegas Golden Knights,0,TEAM,GOALS,3.0,166,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,1
Vegas Golden Knights,0,TEAM,GOALS,2.0,166,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,2
Vegas Golden Knights,0,TEAM,GOALS,0.0,166,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,3
Carolina Hurricanes,0,TEAM,GOALS,4.0,167,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,0
Carolina Hurricanes,0,TEAM,GOALS,3.0,167,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,1
Carolina Hurricanes,0,TEAM,GOALS,0.0,167,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,2
Carolina Hurricanes,0,TEAM,GOALS,1.0,167,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,3
Vegas Golden Knights,0,TEAM,GOALS,3.0,167,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,0
Vegas Golden Knights,0,TEAM,GOALS,1.0,167,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,1
Vegas Golden Knights,0,TEAM,GOALS,1.0,167,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,2
Vegas Golden Knights,0,TEAM,GOALS,1.0,167,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,3
Carolina Hurricanes,0,TEAM,GOALS,5.0,168,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,0
Carolina Hurricanes,0,TEAM,GOALS,3.0,168,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,1
Carolina Hurricanes,0,TEAM,GOALS,1.0,168,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,2
Carolina Hurricanes,0,TEAM,GOALS,1.0,168,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,3
Vegas Golden Knights,0,TEAM,GOALS,6.0,168,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,0
Vegas Golden Knights,0,TEAM,GOALS,2.0,168,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,1
Vegas Golden Knights,0,TEAM,GOALS,1.0,168,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,2
Vegas Golden Knights,0,TEAM,GOALS,2.0,168,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,3
Carolina Hurricanes,0,TEAM,GOALS,4.0,169,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,0
Carolina Hurricanes,0,TEAM,GOALS,0.0,169,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,1
Carolina Hurricanes,0,TEAM,GOALS,3.0,169,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,2
Carolina Hurricanes,0,TEAM,GOALS,1.0,169,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,3
Vegas Golden Knights,0,TEAM,GOALS,4.0,169,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,0
Vegas Golden Knights,0,TEAM,GOALS,1.0,169,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,1
Vegas Golden Knights,0,TEAM,GOALS,1.0,169,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,2
Vegas Golden Knights,0,TEAM,GOALS,2.0,169,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,3
Carolina Hurricanes,0,TEAM,GOALS,4.0,170,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,0
Carolina Hurricanes,0,TEAM,GOALS,0.0,170,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,1
Carolina Hurricanes,0,TEAM,GOALS,2.0,170,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,2
Carolina Hurricanes,0,TEAM,GOALS,2.0,170,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,3
Vegas Golden Knights,0,TEAM,GOALS,6.0,170,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,0
Vegas Golden Knights,0,TEAM,GOALS,1.0,170,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,1
Vegas Golden Knights,0,TEAM,GOALS,2.0,170,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,2
Vegas Golden Knights,0,TEAM,GOALS,3.0,170,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,3
Carolina Hurricanes,0,TEAM,GOALS,9.0,171,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,0
Carolina Hurricanes,0,TEAM,GOALS,2.0,171,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,1
Carolina Hurricanes,0,TEAM,GOALS,3.0,171,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,2
Carolina Hurricanes,0,TEAM,GOALS,4.0,171,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,3
Vegas Golden Knights,0,TEAM,GOALS,6.0,171,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,0
Vegas Golden Knights,0,TEAM,GOALS,4.0,171,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,1
Vegas Golden Knights,0,TEAM,GOALS,1.0,171,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,2
Vegas Golden Knights,0,TEAM,GOALS,1.0,171,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,3
Carolina Hurricanes,0,TEAM,GOALS,3.0,172,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,0
Carolina Hurricanes,0,TEAM,GOALS,1.0,172,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,1
Carolina Hurricanes,0,TEAM,GOALS,1.0,172,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,2
Carolina Hurricanes,0,TEAM,GOALS,1.0,172,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,3
Vegas Golden Knights,0,TEAM,GOALS,9.0,172,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,0
Vegas Golden Knights,0,TEAM,GOALS,1.0,172,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,1
Vegas Golden Knights,0,TEAM,GOALS,2.0,172,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,2
Vegas Golden Knights,0,TEAM,GOALS,6.0,172,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,3
Carolina Hurricanes,0,TEAM,GOALS,7.0,173,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,0
Carolina Hurricanes,0,TEAM,GOALS,1.0,173,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,1
Carolina Hurricanes,0,TEAM,GOALS,3.0,173,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,2
Carolina Hurricanes,0,TEAM,GOALS,3.0,173,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,3
Vegas Golden Knights,0,TEAM,GOALS,5.0,173,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,0
Vegas Golden Knights,0,TEAM,GOALS,1.0,173,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,1
Vegas Golden Knights,0,TEAM,GOALS,3.0,173,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,2
Vegas Golden Knights,0,TEAM,GOALS,1.0,173,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,3
Carolina Hurricanes,0,TEAM,GOALS,8.0,174,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,0
Carolina Hurricanes,0,TEAM,GOALS,3.0,174,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,1
Carolina Hurricanes,0,TEAM,GOALS,2.0,174,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,2
Carolina Hurricanes,0,TEAM,GOALS,3.0,174,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,3
Vegas Golden Knights,0,TEAM,GOALS,2.0,174,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,0
Vegas Golden Knights,0,TEAM,GOALS,0.0,174,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,1
Vegas Golden Knights,0,TEAM,GOALS,2.0,174,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,2
Vegas Golden Knights,0,TEAM,GOALS,0.0,174,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,3
Carolina Hurricanes,0,TEAM,GOALS,6.0,175,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,0
Carolina Hurricanes,0,TEAM,GOALS,4.0,175,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,1
Carolina Hurricanes,0,TEAM,GOALS,1.0,175,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,2
Carolina Hurricanes,0,TEAM,GOALS,1.0,175,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,3
Vegas Golden Knights,0,TEAM,GOALS,6.0,175,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,0
Vegas Golden Knights,0,TEAM,GOALS,1.0,175,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,1
Vegas Golden Knights,0,TEAM,GOALS,4.0,175,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,2
Vegas Golden Knights,0,TEAM,GOALS,1.0,175,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,3
Carolina Hurricanes,0,TEAM,GOALS,4.0,176,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,0
Carolina Hurricanes,0,TEAM,GOALS,1.0,176,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,1
Carolina Hurricanes,0,TEAM,GOALS,1.0,176,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,2
Carolina Hurricanes,0,TEAM,GOALS,2.0,176,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,3
Vegas Golden Knights,0,TEAM,GOALS,8.0,176,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,0
Vegas Golden Knights,0,TEAM,GOALS,2.0,176,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,1
Vegas Golden Knights,0,TEAM,GOALS,3.0,176,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,2
Vegas Golden Knights,0,TEAM,GOALS,3.0,176,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,3
Carolina Hurricanes,0,TEAM,GOALS,6.0,177,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,0
Carolina Hurricanes,0,TEAM,GOALS,1.0,177,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,1
Carolina Hurricanes,0,TEAM,GOALS,2.0,177,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,2
Carolina Hurricanes,0,TEAM,GOALS,3.0,177,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,3
Vegas Golden Knights,0,TEAM,GOALS,4.0,177,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,0
Vegas Golden Knights,0,TEAM,GOALS,1.0,177,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,1
Vegas Golden Knights,0,TEAM,GOALS,2.0,177,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,2
Vegas Golden Knights,0,TEAM,GOALS,1.0,177,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,3
Carolina Hurricanes,0,TEAM,GOALS,4.0,178,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,0
Carolina Hurricanes,0,TEAM,GOALS,2.0,178,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,1
Carolina Hurricanes,0,TEAM,GOALS,1.0,178,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,2
Carolina Hurricanes,0,TEAM,GOALS,1.0,178,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,3
Vegas Golden Knights,0,TEAM,GOALS,6.0,178,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,0
Vegas Golden Knights,0,TEAM,GOALS,1.0,178,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,1
Vegas Golden Knights,0,TEAM,GOALS,3.0,178,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,2
Vegas Golden Knights,0,TEAM,GOALS,2.0,178,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,3
Carolina Hurricanes,0,TEAM,GOALS,10.0,179,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,0
Carolina Hurricanes,0,TEAM,GOALS,6.0,179,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,1
Carolina Hurricanes,0,TEAM,GOALS,1.0,179,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,2
Carolina Hurricanes,0,TEAM,GOALS,3.0,179,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,3
Vegas Golden Knights,0,TEAM,GOALS,8.0,179,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,0
Vegas Golden Knights,0,TEAM,GOALS,4.0,179,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,1
Vegas Golden Knights,0,TEAM,GOALS,2.0,179,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,2
Vegas Golden Knights,0,TEAM,GOALS,2.0,179,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,3
Carolina Hurricanes,0,TEAM,GOALS,6.0,180,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,0
Carolina Hurricanes,0,TEAM,GOALS,0.0,180,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,1
Carolina Hurricanes,0,TEAM,GOALS,6.0,180,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,2
Carolina Hurricanes,0,TEAM,GOALS,0.0,180,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,3
Vegas Golden Knights,0,TEAM,GOALS,5.0,180,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,0
Vegas Golden Knights,0,TEAM,GOALS,2.0,180,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,1
Vegas Golden Knights,0,TEAM,GOALS,1.0,180,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,2
Vegas Golden Knights,0,TEAM,GOALS,2.0,180,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,3
Carolina Hurricanes,0,TEAM,GOALS,6.0,181,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,0
Carolina Hurricanes,0,TEAM,GOALS,4.0,181,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,1
Carolina Hurricanes,0,TEAM,GOALS,0.0,181,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,2
Carolina Hurricanes,0,TEAM,GOALS,2.0,181,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,3
Vegas Golden Knights,0,TEAM,GOALS,4.0,181,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,0
Vegas Golden Knights,0,TEAM,GOALS,1.0,181,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,1
Vegas Golden Knights,0,TEAM,GOALS,2.0,181,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,2
Vegas Golden Knights,0,TEAM,GOALS,1.0,181,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,3
Carolina Hurricanes,0,TEAM,GOALS,7.0,182,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,0
Carolina Hurricanes,0,TEAM,GOALS,2.0,182,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,1
Carolina Hurricanes,0,TEAM,GOALS,2.0,182,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,2
Carolina Hurricanes,0,TEAM,GOALS,2.0,182,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,3
Vegas Golden Knights,0,TEAM,GOALS,6.0,182,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,0
Vegas Golden Knights,0,TEAM,GOALS,2.0,182,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,1
Vegas Golden Knights,0,TEAM,GOALS,3.0,182,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,2
Vegas Golden Knights,0,TEAM,GOALS,1.0,182,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,3
Carolina Hurricanes,0,TEAM,GOALS,5.0,183,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,0
Carolina Hurricanes,0,TEAM,GOALS,1.0,183,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,1
Carolina Hurricanes,0,TEAM,GOALS,3.0,183,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,2
Carolina Hurricanes,0,TEAM,GOALS,1.0,183,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,3
Vegas Golden Knights,0,TEAM,GOALS,5.0,183,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,0
Vegas Golden Knights,0,TEAM,GOALS,1.0,183,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,1
Vegas Golden Knights,0,TEAM,GOALS,1.0,183,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,2
Vegas Golden Knights,0,TEAM,GOALS,3.0,183,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,3
Carolina Hurricanes,0,TEAM,GOALS,11.0,184,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,0
Carolina Hurricanes,0,TEAM,GOALS,7.0,184,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,1
Carolina Hurricanes,0,TEAM,GOALS,2.0,184,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,2
Carolina Hurricanes,0,TEAM,GOALS,2.0,184,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,3
Vegas Golden Knights,0,TEAM,GOALS,5.0,184,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,0
Vegas Golden Knights,0,TEAM,GOALS,1.0,184,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,1
Vegas Golden Knights,0,TEAM,GOALS,1.0,184,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,2
Vegas Golden Knights,0,TEAM,GOALS,3.0,184,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,3
Carolina Hurricanes,0,TEAM,GOALS,4.0,185,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,0
Carolina Hurricanes,0,TEAM,GOALS,1.0,185,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,1
Carolina Hurricanes,0,TEAM,GOALS,1.0,185,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,2
Carolina Hurricanes,0,TEAM,GOALS,2.0,185,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,3
Vegas Golden Knights,0,TEAM,GOALS,8.0,185,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,0
Vegas Golden Knights,0,TEAM,GOALS,5.0,185,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,1
Vegas Golden Knights,0,TEAM,GOALS,2.0,185,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,2
Vegas Golden Knights,0,TEAM,GOALS,1.0,185,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,3
Carolina Hurricanes,0,TEAM,GOALS,6.0,186,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,0
Carolina Hurricanes,0,TEAM,GOALS,2.0,186,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,1
Carolina Hurricanes,0,TEAM,GOALS,1.0,186,Carolina Hurricanes,Vegas Golden Knights,2026-06-11,2
