event_id,commence_time,home,away,bookmaker_key,bookmaker,book_last_update,market,outcome_name,outcome_price,outcome_point,date
99a4d93070ba8f8325d58b71219e7703,2026-02-28T17:30:00Z,New York Rangers,Pittsburgh Penguins,betrivers,BetRivers,,h2h,New York Rangers,108,,2026-03-01
99a4d93070ba8f8325d58b71219e7703,2026-02-28T17:30:00Z,New York Rangers,Pittsburgh Penguins,betrivers,BetRivers,,h2h,Pittsburgh Penguins,-132,,2026-03-01
99a4d93070ba8f8325d58b71219e7703,2026-02-28T17:30:00Z,New York Rangers,Pittsburgh Penguins,betrivers,BetRivers,,spreads,New York Rangers,-245,1.5,2026-03-01
99a4d93070ba8f8325d58b71219e7703,2026-02-28T17:30:00Z,New York Rangers,Pittsburgh Penguins,betrivers,BetRivers,,spreads,Pittsburgh Penguins,188,-1.5,2026-03-01
99a4d93070ba8f8325d58b71219e7703,2026-02-28T17:30:00Z,New York Rangers,Pittsburgh Penguins,betrivers,BetRivers,,totals,Over,-103,6.0,2026-03-01
99a4d93070ba8f8325d58b71219e7703,2026-02-28T17:30:00Z,New York Rangers,Pittsburgh Penguins,betrivers,BetRivers,,totals,Under,-125,6.0,2026-03-01
99a4d93070ba8f8325d58b71219e7703,2026-02-28T17:30:00Z,New York Rangers,Pittsburgh Penguins,draftkings,DraftKings,,h2h,New York Rangers,114,,2026-03-01
99a4d93070ba8f8325d58b71219e7703,2026-02-28T17:30:00Z,New York Rangers,Pittsburgh Penguins,draftkings,DraftKings,,h2h,Pittsburgh Penguins,-135,,2026-03-01
99a4d93070ba8f8325d58b71219e7703,2026-02-28T17:30:00Z,New York Rangers,Pittsburgh Penguins,draftkings,DraftKings,,spreads,New York Rangers,-238,1.5,2026-03-01
99a4d93070ba8f8325d58b71219e7703,2026-02-28T17:30:00Z,New York Rangers,Pittsburgh Penguins,draftkings,DraftKings,,spreads,Pittsburgh Penguins,195,-1.5,2026-03-01
99a4d93070ba8f8325d58b71219e7703,2026-02-28T17:30:00Z,New York Rangers,Pittsburgh Penguins,draftkings,DraftKings,,totals,Over,-130,5.5,2026-03-01
99a4d93070ba8f8325d58b71219e7703,2026-02-28T17:30:00Z,New York Rangers,Pittsburgh Penguins,draftkings,DraftKings,,totals,Under,110,5.5,2026-03-01
99a4d93070ba8f8325d58b71219e7703,2026-02-28T17:30:00Z,New York Rangers,Pittsburgh Penguins,fanduel,FanDuel,,h2h,New York Rangers,108,,2026-03-01
99a4d93070ba8f8325d58b71219e7703,2026-02-28T17:30:00Z,New York Rangers,Pittsburgh Penguins,fanduel,FanDuel,,h2h,Pittsburgh Penguins,-130,,2026-03-01
99a4d93070ba8f8325d58b71219e7703,2026-02-28T17:30:00Z,New York Rangers,Pittsburgh Penguins,fanduel,FanDuel,,spreads,New York Rangers,-240,1.5,2026-03-01
99a4d93070ba8f8325d58b71219e7703,2026-02-28T17:30:00Z,New York Rangers,Pittsburgh Penguins,fanduel,FanDuel,,spreads,Pittsburgh Penguins,190,-1.5,2026-03-01
99a4d93070ba8f8325d58b71219e7703,2026-02-28T17:30:00Z,New York Rangers,Pittsburgh Penguins,fanduel,FanDuel,,totals,Over,-130,5.5,2026-03-01
99a4d93070ba8f8325d58b71219e7703,2026-02-28T17:30:00Z,New York Rangers,Pittsburgh Penguins,fanduel,FanDuel,,totals,Under,106,5.5,2026-03-01
99a4d93070ba8f8325d58b71219e7703,2026-02-28T17:30:00Z,New York Rangers,Pittsburgh Penguins,williamhill_us,Caesars,,h2h,New York Rangers,115,,2026-03-01
