date,player_id,player_name,team,market,line,over_price,under_price,book,first_seen_at,last_seen_at,is_current,_merge_key
2026-05-29,,Alex Newhook,,ASSISTS,0.5,270,-375,draftkings,2026-05-29T20:40:38Z,2026-05-29T20:40:38Z,True,name::alex newhook
2026-05-29,,Alex Newhook,,ASSISTS,0.5,313,-479,pinnacle,2026-05-29T20:40:38Z,2026-05-29T20:40:38Z,True,name::alex newhook
2026-05-29,,Alex Newhook,,POINTS,0.5,145,-188,draftkings,2026-05-29T20:40:38Z,2026-05-29T20:40:38Z,True,name::alex newhook
2026-05-29,,Alex Newhook,,POINTS,0.5,149,-201,pinnacle,2026-05-29T20:40:38Z,2026-05-29T20:40:38Z,True,name::alex newhook
2026-05-29,,Alex Newhook,,SOG,1.5,114,-145,draftkings,2026-05-29T20:40:38Z,2026-05-29T20:40:38Z,True,name::alex newhook
2026-05-29,,Alex Newhook,,SOG,1.5,111,-148,pinnacle,2026-05-29T20:40:38Z,2026-05-29T20:40:38Z,True,name::alex newhook
2026-05-29,,Alexander Nikishin,,ASSISTS,0.5,440,-766,pinnacle,2026-05-29T20:40:38Z,2026-05-29T20:40:38Z,True,name::alexander nikishin
2026-05-29,,Alexander Nikishin,,POINTS,0.5,336,-526,pinnacle,2026-05-29T20:40:38Z,2026-05-29T20:40:38Z,True,name::alexander nikishin
2026-05-29,,Alexandre Carrier,,ASSISTS,0.5,328,-511,pinnacle,2026-05-29T20:40:38Z,2026-05-29T20:40:38Z,True,name::alexandre carrier
2026-05-29,,Alexandre Carrier,,POINTS,0.5,281,-419,pinnacle,2026-05-29T20:40:38Z,2026-05-29T20:40:38Z,True,name::alexandre carrier
2026-05-29,,Alexandre Texier,,POINTS,0.5,288,-431,pinnacle,2026-05-29T20:40:38Z,2026-05-29T20:40:38Z,True,name::alexandre texier
2026-05-29,,Alexandre Texier,,SOG,0.5,-138,104,pinnacle,2026-05-29T20:40:38Z,2026-05-29T20:40:38Z,True,name::alexandre texier
2026-05-29,,Andrei Svechnikov,,ASSISTS,0.5,145,-188,draftkings,2026-05-29T20:40:38Z,2026-05-29T20:40:38Z,True,name::andrei svechnikov
2026-05-29,,Andrei Svechnikov,,ASSISTS,0.5,147,-198,pinnacle,2026-05-29T20:40:38Z,2026-05-29T20:40:38Z,True,name::andrei svechnikov
2026-05-29,,Andrei Svechnikov,,GOALS,0.5,180,-250,fanduel,2026-05-29T20:40:38Z,2026-05-29T20:40:38Z,True,name::andrei svechnikov
2026-05-29,,Andrei Svechnikov,,POINTS,0.5,-160,124,draftkings,2026-05-29T20:40:38Z,2026-05-29T20:40:38Z,True,name::andrei svechnikov
2026-05-29,,Andrei Svechnikov,,POINTS,0.5,-171,128,pinnacle,2026-05-29T20:40:38Z,2026-05-29T20:40:38Z,True,name::andrei svechnikov
2026-05-29,,Andrei Svechnikov,,SOG,2.5,-166,130,draftkings,2026-05-29T20:40:38Z,2026-05-29T20:40:38Z,True,name::andrei svechnikov
2026-05-29,,Andrei Svechnikov,,SOG,2.5,-156,120,fanduel,2026-05-29T20:40:38Z,2026-05-29T20:40:38Z,True,name::andrei svechnikov
2026-05-29,,Andrei Svechnikov,,SOG,2.5,-170,127,pinnacle,2026-05-29T20:40:38Z,2026-05-29T20:40:38Z,True,name::andrei svechnikov
2026-05-29,,Cole Caufield,,ASSISTS,0.5,160,-210,draftkings,2026-05-29T20:40:38Z,2026-05-29T20:40:38Z,True,name::cole caufield
