league,season,player_id,player_name,team,position,minutes,games,shots_per90,xg_per90,xa_per90,goals_per90,assists_per90,key_passes_per90,expected_minutes_share,is_goalkeeper,source
bundesliga,2025,understat_10734,Jens Stage,Werder Bremen,M,2489.0,29,2.0611,0.2205,0.1257,0.3616,0.0723,0.9401,0.9536,False,understat
bundesliga,2025,understat_8137,Maximilian Beier,Borussia Dortmund,D F M S,2069.0,32,2.175,0.3588,0.2156,0.3915,0.261,1.0875,0.7184,False,understat
bundesliga,2025,understat_13852,Rômulo,RasenBallsport Leipzig,F M S,2246.0,30,2.5245,0.6386,0.1445,0.3606,0.1603,1.0018,0.8319,False,understat
bundesliga,2025,understat_993,Serge Gnabry,Bayern Munich,F M S,1280.0,21,3.5156,0.4405,0.3622,0.5625,0.4219,1.5469,0.6772,False,understat
bundesliga,2025,understat_8407,Tim Lemperle,Hoffenheim,F M S,2008.0,29,2.3755,0.4219,0.1154,0.3586,0.0896,1.1653,0.7693,False,understat
bundesliga,2025,understat_10048,Nicolas Jackson,Bayern Munich,F M S,991.0,23,3.4511,0.7712,0.1898,0.7265,0.0908,1.5439,0.4787,False,understat
bundesliga,2025,understat_11227,Dzenan Pejcinovic,Wolfsburg,F S,1445.0,30,3.1765,0.5164,0.1025,0.4983,0.0,0.7474,0.5352,False,understat
bundesliga,2025,understat_11866,Álex Grimaldo,Bayer Leverkusen,D,2539.0,29,2.1623,0.2397,0.363,0.2836,0.2481,2.4458,0.9728,False,understat
bundesliga,2025,understat_12954,Can Uzun,Eintracht Frankfurt,M S,1178.0,21,3.1324,0.3472,0.2011,0.6112,0.3056,1.4516,0.6233,False,understat
bundesliga,2025,understat_13062,Mohammed Amoura,Wolfsburg,F M S,1949.0,30,2.7707,0.4598,0.1834,0.3694,0.1385,1.1083,0.7219,False,understat
bundesliga,2025,understat_261,Julian Brandt,Borussia Dortmund,F M S,1601.0,29,2.1362,0.2869,0.2976,0.3935,0.2249,1.6864,0.6134,False,understat
bundesliga,2025,understat_4340,Grischa Prömel,Hoffenheim,M S,1696.0,33,2.2288,0.2722,0.139,0.3715,0.1061,0.9021,0.571,False,understat
bundesliga,2025,understat_5266,Vincenzo Grifo,Freiburg,M S,1733.0,33,1.558,0.2836,0.2798,0.3635,0.2077,2.0254,0.5835,False,understat
bundesliga,2025,understat_6449,Chris Führich,VfB Stuttgart,F M S,1727.0,33,2.3451,0.2226,0.4079,0.3648,0.3648,2.5536,0.5815,False,understat
bundesliga,2025,understat_8869,Ragnar Ache,FC Cologne,F S,1739.0,29,2.6912,0.5694,0.1538,0.3623,0.207,1.4491,0.6663,False,understat
bundesliga,2025,understat_9718,Jamie Leweling,VfB Stuttgart,D M S,2385.0,32,1.8491,0.1548,0.2285,0.2642,0.3396,1.5472,0.8281,False,understat
bundesliga,2025,understat_10732,Jakub Kaminski,FC Cologne,D F M,3031.0,34,1.841,0.2365,0.166,0.2079,0.0891,1.4847,0.9905,False,understat
bundesliga,2025,understat_10772,Karim Adeyemi,Borussia Dortmund,F M S,1218.0,28,2.2906,0.3854,0.2555,0.5172,0.2956,1.1823,0.4833,False,understat
bundesliga,2025,understat_11007,Fábio Vieira,Hamburger SV,F M S,2241.0,29,2.3695,0.1966,0.1863,0.2811,0.2008,1.5663,0.8586,False,understat
bundesliga,2025,understat_171,Michael Gregoritsch,Augsburg,F S,926.0,17,2.8186,0.6041,0.1476,0.5832,0.1944,0.6803,0.6052,False,understat
bundesliga,2025,understat_419,Maximilian Mittelstädt,VfB Stuttgart,D M S,2200.0,32,1.2682,0.2027,0.2258,0.2455,0.1636,1.5136,0.7639,False,understat
bundesliga,2025,understat_5256,Oliver Burke,Union Berlin,F M S,1699.0,29,1.8011,0.3198,0.1213,0.3178,0.1059,1.2184,0.651,False,understat
bundesliga,2025,understat_8056,Arnaud Kalimuendo Muinga,Eintracht Frankfurt,F M S,1431.0,19,1.8868,0.3069,0.1005,0.3774,0.0629,1.3836,0.8368,False,understat
bundesliga,2025,understat_9860,Malik Tillman,Bayer Leverkusen,M S,1681.0,29,1.8203,0.2743,0.193,0.3212,0.0535,1.4456,0.6441,False,understat
bundesliga,2025,understat_10288,Anton Kade,Augsburg,D F M S,1740.0,28,2.4828,0.3472,0.16,0.3103,0.0,1.2931,0.6905,False,understat
bundesliga,2025,understat_11845,Phillip Tietz,"Augsburg,Mainz 05",F S,1811.0,29,2.5345,0.5764,0.0955,0.2982,0.0994,0.9442,0.6939,False,understat
bundesliga,2025,understat_12038,Fabian Rieder,Augsburg,D F M S,2387.0,32,1.4328,0.1571,0.2027,0.2262,0.1131,1.659,0.8288,False,understat
bundesliga,2025,understat_13323,Budu Zivzivadze,FC Heidenheim,F S,1148.0,20,2.1951,0.4563,0.0712,0.4704,0.0,0.5488,0.6378,False,understat
bundesliga,2025,understat_13725,Luka Vuskovic,Hamburger SV,D S,2440.0,28,1.1434,0.1727,0.0209,0.2213,0.0,0.4057,0.9683,False,understat
bundesliga,2025,understat_294,Gian-Luca Waldschmidt,FC Cologne,F M S,633.0,24,3.6967,0.8458,0.3746,0.7109,0.7109,1.9905,0.2931,False,understat
bundesliga,2025,understat_335,Leon Goretzka,Bayern Munich,M S,2004.0,31,1.5719,0.2194,0.1054,0.2246,0.1347,0.9431,0.7183,False,understat
bundesliga,2025,understat_1427,Kevin Diks,Borussia M.Gladbach,D S,2472.0,30,0.8374,0.1523,0.0256,0.182,0.0,0.2913,0.9156,False,understat
bundesliga,2025,understat_3349,Ramy Bensebaini,Borussia Dortmund,D S,1524.0,21,1.0039,0.1924,0.0426,0.2953,0.1181,0.6496,0.8063,False,understat
bundesliga,2025,understat_3455,Raphael Guerreiro,Bayern Munich,M S,779.0,18,1.3864,0.4077,0.2629,0.5777,0.2311,2.1951,0.4809,False,understat
bundesliga,2025,understat_5251,Rani Khedira,Union Berlin,M,2854.0,32,0.7253,0.0716,0.073,0.1577,0.0315,0.5046,0.991,False,understat
bundesliga,2025,understat_5752,Alexis Claude Maurice,Augsburg,F M S,2135.0,29,2.993,0.2672,0.1356,0.2108,0.1686,1.3489,0.818,False,understat
bundesliga,2025,understat_7485,Nico Schlotterbeck,Borussia Dortmund,D,2520.0,28,1.1429,0.1358,0.0379,0.1786,0.0357,0.4286,1.0,False,understat
bundesliga,2025,understat_7749,Rayan Philippe,Hamburger SV,F M S,1272.0,28,2.7594,0.3995,0.096,0.3538,0.0,1.0613,0.5048,False,understat
bundesliga,2025,understat_7879,Marius Bülter,FC Cologne,F M S,1578.0,32,2.3954,0.227,0.2683,0.2852,0.2281,1.4829,0.5479,False,understat
bundesliga,2025,understat_8317,Edmond Tapsoba,Bayer Leverkusen,D,2579.0,29,1.012,0.1479,0.0596,0.1745,0.1047,0.3839,0.9881,False,understat
bundesliga,2025,understat_8791,Ritsu Doan,Eintracht Frankfurt,D F M S,2425.0,31,1.5216,0.1531,0.2419,0.1856,0.1856,1.4474,0.8692,False,understat
bundesliga,2025,understat_8846,Paul Nebel,Mainz 05,M S,2087.0,30,1.38,0.2488,0.2304,0.2156,0.0862,1.7681,0.773,False,understat
bundesliga,2025,understat_9689,Albert Sambi Lokonga,Hamburger SV,M S,1724.0,26,0.9919,0.0871,0.0719,0.261,0.0,1.3051,0.7368,False,understat
bundesliga,2025,understat_10367,Tiago Tomás,VfB Stuttgart,F M S,996.0,27,3.1627,0.5,0.1138,0.4518,0.2711,0.994,0.4099,False,understat
bundesliga,2025,understat_10585,Justin Njinmah,Werder Bremen,D F M S,1963.0,33,2.8426,0.3108,0.0568,0.2292,0.0,0.7794,0.6609,False,understat
bundesliga,2025,understat_10725,Danilho Doekhi,Union Berlin,D,3060.0,34,1.3235,0.1435,0.0161,0.1471,0.0,0.2353,1.0,False,understat
bundesliga,2025,understat_10860,Derry Scherhant,Freiburg,M S,1253.0,31,2.5858,0.2382,0.1411,0.3591,0.0718,1.5802,0.4491,False,understat
bundesliga,2025,understat_11861,Stefan Schimmer,FC Heidenheim,F S,737.0,27,3.9077,0.7223,0.2016,0.6106,0.1221,1.4654,0.3033,False,understat
bundesliga,2025,understat_12421,Andrej Ilic,Union Berlin,F M S,2238.0,32,2.8552,0.4469,0.1912,0.2011,0.3619,1.2064,0.7771,False,understat
bundesliga,2025,understat_12983,Danel Sinani,St. Pauli,F M S,2080.0,30,2.1202,0.2487,0.1603,0.2163,0.1298,1.9471,0.7704,False,understat
bundesliga,2025,understat_13102,Johan Manzambi,Freiburg,M S,2145.0,27,2.1399,0.1688,0.1501,0.2098,0.1678,0.7972,0.8827,False,understat
bundesliga,2025,understat_13427,Bazoumana Touré,Hoffenheim,D F M S,2379.0,30,1.8159,0.1945,0.2735,0.1892,0.3405,1.6646,0.8811,False,understat
bundesliga,2025,understat_13573,Lennart Karl,Bayern Munich,M S,1268.0,26,2.9811,0.5055,0.1981,0.3549,0.3549,1.6325,0.5419,False,understat
bundesliga,2025,understat_13856,Christian Kofane,Bayer Leverkusen,F M S,1231.0,29,3.3631,0.5883,0.164,0.3656,0.2924,1.2429,0.4716,False,understat
bundesliga,2025,understat_13857,Ernest Poku,Bayer Leverkusen,D M S,1471.0,29,1.6519,0.2281,0.1932,0.3059,0.3059,1.6519,0.5636,False,understat
bundesliga,2025,understat_13866,Ilyas Ansah,Union Berlin,F M S,1960.0,33,1.5153,0.1757,0.0699,0.2296,0.0459,0.7806,0.6599,False,understat
bundesliga,2025,understat_13925,Ransford Königsdörffer,Hamburger SV,F M S,2425.0,33,2.4124,0.3005,0.048,0.1856,0.0,0.7423,0.8165,False,understat
bundesliga,2025,understat_5611,Martin Terrier,Bayer Leverkusen,F M S,667.0,18,2.2939,0.4319,0.1484,0.5397,0.1349,1.3493,0.4117,False,understat
bundesliga,2025,understat_6415,Nikolas Nartey,VfB Stuttgart,F M S,1255.0,28,1.5777,0.3156,0.2405,0.2869,0.2151,1.7211,0.498,False,understat
bundesliga,2025,understat_7267,Woo-Yeong Jeong,Union Berlin,F M S,1182.0,28,1.6751,0.2042,0.0325,0.3046,0.0761,0.4569,0.469,False,understat
bundesliga,2025,understat_7376,Ozan Kabak,Hoffenheim,D S,1731.0,25,1.8198,0.2412,0.0233,0.208,0.0,0.4679,0.7693,False,understat
bundesliga,2025,understat_8989,Ansgar Knauff,Eintracht Frankfurt,D F M S,1302.0,28,2.3502,0.2558,0.2011,0.2765,0.0691,1.1751,0.5167,False,understat
bundesliga,2025,understat_9069,Romano Schmid,Werder Bremen,F M,3004.0,34,1.7077,0.2378,0.3079,0.1198,0.2397,2.6065,0.9817,False,understat
bundesliga,2025,understat_9730,Patrick Wimmer,Wolfsburg,F M S,1678.0,25,1.2872,0.1951,0.1207,0.2145,0.1609,0.8582,0.7458,False,understat
bundesliga,2025,understat_9783,Jae-Sung Lee,Mainz 05,F M S,2229.0,28,1.2113,0.1705,0.1343,0.1615,0.0808,0.8883,0.8845,False,understat
bundesliga,2025,understat_11354,Yuito Suzuki,Freiburg,M S,1645.0,25,2.079,0.2286,0.1149,0.2188,0.1094,1.3678,0.7311,False,understat
bundesliga,2025,understat_11856,Marvin Pieringer,FC Heidenheim,F M S,1689.0,27,1.7052,0.3096,0.1178,0.2131,0.0533,0.9059,0.6951,False,understat
bundesliga,2025,understat_12941,Antonio Nusa,RasenBallsport Leipzig,F M S,2048.0,31,2.6807,0.2287,0.2087,0.1758,0.1318,1.4502,0.7341,False,understat
bundesliga,2025,understat_13020,Bilal El Khannouss,VfB Stuttgart,F M S,1654.0,25,2.2854,0.1683,0.2871,0.2177,0.2721,2.3942,0.7351,False,understat
bundesliga,2025,understat_13063,Konstantinos Koulierakis,Wolfsburg,D S,2476.0,29,0.9451,0.1292,0.0643,0.1454,0.0363,0.5089,0.9487,False,understat
bundesliga,2025,understat_13122,Nathaniel Brown,Eintracht Frankfurt,D M S,2668.0,33,0.6072,0.0697,0.1073,0.1349,0.1349,1.1469,0.8983,False,understat
bundesliga,2025,understat_13191,Assan Ouédraogo,RasenBallsport Leipzig,F M S,970.0,19,2.5052,0.2605,0.2793,0.3711,0.2784,1.299,0.5673,False,understat
bundesliga,2025,understat_13860,Wouter Burger,Hoffenheim,M,2486.0,30,1.3033,0.1525,0.213,0.1448,0.181,1.8463,0.9207,False,understat
bundesliga,2025,understat_13885,Andréas Hountondji,St. Pauli,F M S,1092.0,21,1.7308,0.4087,0.0582,0.3297,0.0,0.4945,0.5778,False,understat
bundesliga,2025,understat_125,Maximilian Eggestein,Freiburg,M,3060.0,34,1.2941,0.0998,0.0416,0.0882,0.0294,0.5588,1.0,False,understat
bundesliga,2025,understat_315,Matthias Ginter,Freiburg,D,2845.0,32,0.6011,0.0651,0.0667,0.0949,0.0949,0.4429,0.9878,False,understat
bundesliga,2025,understat_604,Emre Can,Borussia Dortmund,D S,627.0,9,0.7177,0.3393,0.0,0.4306,0.0,0.0,0.7741,False,understat
bundesliga,2025,understat_646,Christian Eriksen,Wolfsburg,M S,2446.0,31,1.3982,0.205,0.2908,0.1104,0.3312,2.2813,0.8767,False,understat
bundesliga,2025,understat_1055,Aleix García,Bayer Leverkusen,M S,2708.0,33,0.997,0.0824,0.2016,0.0997,0.2326,1.6285,0.9118,False,understat
bundesliga,2025,understat_5969,Jean-Luc Dompe,Hamburger SV,F M S,1132.0,20,1.9876,0.1733,0.3216,0.2385,0.0,2.6237,0.6289,False,understat
bundesliga,2025,understat_6109,Konrad Laimer,Bayern Munich,D M S,1997.0,29,0.7661,0.1274,0.2249,0.1352,0.4056,1.9379,0.7651,False,understat
bundesliga,2025,understat_6273,Robin Koch,Eintracht Frankfurt,D,2840.0,32,0.4754,0.0611,0.0228,0.0951,0.0317,0.3169,0.9861,False,understat
bundesliga,2025,understat_6475,Lucas Höler,Freiburg,F M S,2070.0,33,1.4348,0.2281,0.0906,0.1304,0.0435,1.0435,0.697,False,understat
bundesliga,2025,understat_6974,Mattias Svanberg,Wolfsburg,M S,814.0,24,2.3219,0.3319,0.0945,0.3317,0.1106,0.6634,0.3769,False,understat
bundesliga,2025,understat_7783,Xaver Schlager,RasenBallsport Leipzig,M S,1844.0,26,1.0249,0.1053,0.1073,0.1464,0.0488,1.0249,0.788,False,understat
bundesliga,2025,understat_7882,Sheraldo Becker,Mainz 05,F S,975.0,14,2.6769,0.4449,0.3269,0.2769,0.2769,1.5692,0.7738,False,understat
bundesliga,2025,understat_8205,Jan Thielmann,FC Cologne,D F M S,1582.0,26,1.536,0.1167,0.0568,0.1707,0.0569,0.7965,0.6761,False,understat
bundesliga,2025,understat_8418,Jamal Musiala,Bayern Munich,F M S,666.0,15,4.0541,0.6762,0.3704,0.4054,0.5405,2.2973,0.4933,False,understat
bundesliga,2025,understat_9201,Eren Sami Dinkci,"FC Heidenheim,Freiburg",D F M S,1401.0,22,1.863,0.2645,0.0718,0.1927,0.0642,0.6424,0.7076,False,understat
bundesliga,2025,understat_9326,Robert Glatzel,Hamburger SV,F S,594.0,19,2.4242,0.431,0.1309,0.4545,0.303,0.9091,0.3474,False,understat
bundesliga,2025,understat_9724,David Raum,RasenBallsport Leipzig,D S,2570.0,30,0.8405,0.0841,0.3866,0.1051,0.2451,3.3619,0.9519,False,understat
bundesliga,2025,understat_10187,Jarell Quansah,Bayer Leverkusen,D S,2303.0,28,0.7034,0.1394,0.0352,0.1172,0.0,0.4299,0.9139,False,understat
bundesliga,2025,understat_10289,Tom Bischof,Bayern Munich,D M S,1282.0,26,2.1061,0.1391,0.2002,0.2106,0.2106,1.6849,0.5479,False,understat
bundesliga,2025,understat_10830,Jean Négoce,Eintracht Frankfurt,F M S,1322.0,27,1.9743,0.1482,0.2735,0.2042,0.2723,2.1104,0.544,False,understat
bundesliga,2025,understat_11310,Brajan Gruda,RasenBallsport Leipzig,F M S,760.0,13,2.4868,0.4181,0.3638,0.3553,0.3553,2.0132,0.6496,False,understat
bundesliga,2025,understat_11484,Ibrahim Maza,Bayer Leverkusen,M S,1845.0,28,2.5854,0.2934,0.2142,0.1463,0.1951,1.3659,0.7321,False,understat
bundesliga,2025,understat_11547,Aleksandar Pavlovic,Bayern Munich,M S,1451.0,24,0.6203,0.0961,0.1211,0.1861,0.062,1.3025,0.6718,False,understat
bundesliga,2025,understat_11840,Jovan Milosevic,Werder Bremen,F S,476.0,13,2.2689,0.4386,0.0461,0.5672,0.1891,0.5672,0.4068,False,understat
bundesliga,2025,understat_11865,Jan Schöppner,FC Heidenheim,M S,2286.0,31,0.9843,0.109,0.1172,0.1181,0.1181,0.5512,0.8194,False,understat
bundesliga,2025,understat_12904,Samuel Mbangula,Werder Bremen,F M S,1160.0,26,1.319,0.1425,0.0805,0.2328,0.1552,1.0862,0.4957,False,understat
bundesliga,2025,understat_12920,Leopold Querfeld,Union Berlin,D S,2701.0,31,0.9663,0.1297,0.0767,0.1,0.0,0.6997,0.9681,False,understat
bundesliga,2025,understat_12924,Marco Grüll,Werder Bremen,F M S,2039.0,33,1.898,0.1865,0.1021,0.1324,0.0441,1.4566,0.6865,False,understat
bundesliga,2025,understat_12928,Alexander Prass,Hoffenheim,D M S,1269.0,32,1.2766,0.1166,0.1537,0.2128,0.1418,1.2766,0.4406,False,understat
bundesliga,2025,understat_12934,Shuto Machino,Borussia M.Gladbach,F M S,1046.0,32,2.1511,0.3284,0.0932,0.2581,0.086,1.2046,0.3632,False,understat
bundesliga,2025,understat_13078,Chema Andres,VfB Stuttgart,M S,1299.0,25,1.0393,0.1369,0.0844,0.2079,0.0,1.0393,0.5773,False,understat
bundesliga,2025,understat_13326,Abdoulie Ceesay,St. Pauli,S,282.0,20,3.5106,0.4928,0.1419,0.9574,0.0,0.9574,0.1567,False,understat
bundesliga,2025,understat_13429,Julian Niehues,FC Heidenheim,M S,1416.0,24,1.1441,0.1334,0.0463,0.1907,0.0,0.4449,0.6556,False,understat
bundesliga,2025,understat_13865,Robin Fellhauer,Augsburg,D M S,2829.0,34,0.9226,0.0825,0.0682,0.0954,0.0636,0.9862,0.9245,False,understat
bundesliga,2025,understat_13919,Jens Castrop,Borussia M.Gladbach,D F M S,1613.0,26,1.6739,0.24,0.0784,0.1674,0.0558,1.0043,0.6893,False,understat
bundesliga,2025,understat_13966,Martijn Kaars,St. Pauli,F S,1331.0,29,1.5552,0.2573,0.0906,0.2029,0.0676,0.6762,0.51,False,understat
bundesliga,2025,understat_14023,Conrad Harder,RasenBallsport Leipzig,F S,886.0,29,4.2664,0.4753,0.2861,0.3047,0.3047,1.4221,0.3395,False,understat
bundesliga,2025,understat_40,Stefan Bell,Mainz 05,D S,1044.0,18,1.0345,0.1586,0.1037,0.1724,0.0862,0.431,0.6444,False,understat
bundesliga,2025,understat_106,Waldemar Anton,Borussia Dortmund,D,2880.0,32,0.5,0.0577,0.014,0.0625,0.0,0.25,1.0,False,understat
bundesliga,2025,understat_183,Jonathan Tah,Bayern Munich,D S,2031.0,28,0.3545,0.0294,0.0261,0.0886,0.0443,0.2216,0.806,False,understat
bundesliga,2025,understat_205,Mahmoud Dahoud,Eintracht Frankfurt,F M S,722.0,15,2.1191,0.0979,0.0403,0.2493,0.374,0.8726,0.5348,False,understat
bundesliga,2025,understat_223,Joshua Kimmich,Bayern Munich,M S,2268.0,29,1.1111,0.0938,0.3004,0.0794,0.3175,2.2222,0.869,False,understat
bundesliga,2025,understat_249,Danny da Costa,Mainz 05,D M S,2689.0,34,0.4686,0.0812,0.0947,0.0669,0.1004,0.5355,0.8788,False,understat
bundesliga,2025,understat_269,Dominik Kohr,Mainz 05,D S,2366.0,29,0.6086,0.0716,0.0727,0.0761,0.0,0.3804,0.9065,False,understat
bundesliga,2025,understat_320,Jonas Hofmann,Bayer Leverkusen,D M S,997.0,23,2.0762,0.1976,0.2487,0.1805,0.1805,1.4443,0.4816,False,understat
bundesliga,2025,understat_1139,Silvan Widmer,Mainz 05,D M S,1855.0,27,0.9704,0.1329,0.0878,0.097,0.0485,0.3881,0.7634,False,understat
bundesliga,2025,understat_3314,Franck Honorat,Borussia M.Gladbach,D F M S,2021.0,28,0.7571,0.0398,0.3269,0.0891,0.2672,2.004,0.802,False,understat
bundesliga,2025,understat_5257,Willi Orban,RasenBallsport Leipzig,D,2952.0,33,0.6098,0.0958,0.0217,0.061,0.0,0.3354,0.9939,False,understat
bundesliga,2025,understat_5263,Lukas Kübler,Freiburg,D S,1616.0,23,1.0582,0.1475,0.0775,0.1114,0.1114,0.6126,0.7807,False,understat
bundesliga,2025,understat_5344,Hauke Wahl,St. Pauli,D S,2591.0,30,0.3474,0.0182,0.0221,0.0695,0.0347,0.2084,0.9596,False,understat
bundesliga,2025,understat_6445,Elvis Rexhbecaj,Augsburg,D M S,1098.0,26,0.9016,0.0442,0.0579,0.1639,0.0,0.7377,0.4692,False,understat
bundesliga,2025,understat_6638,Linton Maina,FC Cologne,D F M S,1007.0,24,1.7875,0.1152,0.2846,0.1787,0.0,1.5194,0.4662,False,understat
bundesliga,2025,understat_6708,Bote Baku,RasenBallsport Leipzig,D S,2538.0,32,1.0638,0.1102,0.2056,0.0709,0.1064,1.3121,0.8812,False,understat
bundesliga,2025,understat_7264,Han-Noah Massengo,Augsburg,M S,2455.0,33,0.7332,0.0635,0.06,0.0733,0.0367,0.6232,0.8266,False,understat
bundesliga,2025,understat_7410,Andras Schafer,Union Berlin,M S,1420.0,28,1.7113,0.1127,0.0492,0.1268,0.0634,0.3803,0.5635,False,understat
bundesliga,2025,understat_7743,Pereira Lage,St. Pauli,D F M S,2067.0,28,1.8723,0.1928,0.0898,0.0871,0.0871,1.045,0.8202,False,understat
bundesliga,2025,understat_7877,Robert Andrich,Bayer Leverkusen,D M S,2550.0,32,0.4235,0.0286,0.019,0.0706,0.0,0.4235,0.8854,False,understat
bundesliga,2025,understat_8778,Fabio Silva,Borussia Dortmund,F M S,784.0,28,2.6403,0.2417,0.3168,0.2296,0.6888,1.9515,0.3111,False,understat
bundesliga,2025,understat_9053,Eric Martel,FC Cologne,D M S,2579.0,31,0.8026,0.0633,0.0718,0.0698,0.0698,0.4886,0.9244,False,understat
bundesliga,2025,understat_9202,Felix Nmecha,Borussia Dortmund,M S,2208.0,29,1.3451,0.1371,0.0743,0.0815,0.1223,0.8152,0.846,False,understat
bundesliga,2025,understat_9350,Armindo Sieb,Mainz 05,F S,497.0,22,3.2596,0.5191,0.1085,0.3622,0.0,1.4487,0.251,False,understat
bundesliga,2025,understat_9356,Carney Chukwuemeka,Borussia Dortmund,F M S,869.0,28,1.8642,0.2534,0.0658,0.2071,0.0,1.1392,0.3448,False,understat
bundesliga,2025,understat_9458,Josip Stanisic,Bayern Munich,D S,1842.0,26,0.342,0.0718,0.178,0.0977,0.1466,1.1726,0.7872,False,understat
bundesliga,2025,understat_9674,Joe Scally,Borussia M.Gladbach,D M S,2615.0,32,0.5851,0.0929,0.0557,0.0688,0.1033,0.6195,0.908,False,understat
bundesliga,2025,understat_9725,Angelo Stiller,VfB Stuttgart,M S,2752.0,34,0.556,0.1185,0.1983,0.0654,0.1635,1.766,0.8993,False,understat
bundesliga,2025,understat_9745,Dimitris Giannoulis,Augsburg,D S,1957.0,27,0.4599,0.0447,0.1776,0.092,0.2299,1.5176,0.8053,False,understat
bundesliga,2025,understat_9931,Lovro Majer,Wolfsburg,M S,1390.0,28,1.7482,0.2328,0.1898,0.1295,0.1942,1.3597,0.5516,False,understat
bundesliga,2025,understat_9986,Kristijan Jakic,Augsburg,D M S,1655.0,26,0.9789,0.0783,0.074,0.1088,0.0544,0.7069,0.7073,False,understat
bundesliga,2025,understat_10248,Arijon Ibrahimovic,FC Heidenheim,D F M S,2196.0,32,1.9262,0.2322,0.2774,0.082,0.1639,2.2951,0.7625,False,understat
bundesliga,2025,understat_10497,Yannick Engelhardt,Borussia M.Gladbach,M S,2506.0,31,0.7542,0.0868,0.0387,0.0718,0.0718,0.5387,0.8982,False,understat
bundesliga,2025,understat_10550,Tom Rothe,Union Berlin,D S,1018.0,21,1.6798,0.1415,0.0798,0.1768,0.0,0.9725,0.5386,False,understat
bundesliga,2025,understat_10750,Rasmus Kristensen,Eintracht Frankfurt,D S,1555.0,22,0.8682,0.0652,0.0799,0.1158,0.0,0.463,0.7854,False,understat
bundesliga,2025,understat_10792,Farès Chaïbi,Eintracht Frankfurt,D F M S,1822.0,28,1.7289,0.1741,0.2487,0.0988,0.4446,1.9759,0.723,False,understat
bundesliga,2025,understat_10863,Aaron Zehnter,Wolfsburg,D M S,1467.0,20,0.6748,0.111,0.0647,0.1227,0.0,0.9816,0.815,False,understat
bundesliga,2025,understat_10946,Yan Couto,Borussia Dortmund,D M S,989.0,19,0.819,0.0877,0.2593,0.182,0.182,1.547,0.5784,False,understat
bundesliga,2025,understat_11604,Mert Kömür,Augsburg,F M S,1455.0,28,2.5361,0.2874,0.1711,0.1237,0.2474,1.299,0.5774,False,understat
bundesliga,2025,understat_11853,Patrick Mainka,FC Heidenheim,D,3060.0,34,1.0882,0.0891,0.0521,0.0588,0.0588,0.2941,1.0,False,understat
