team_id,team,player_id,player_name,jersey,position,position_abbreviation,age,height,weight,date_of_birth,headshot_url
2726,ADO Den Haag,294425,Kilian Nikiema,1,Goalkeeper,G,23.0,74.0,172.0,2003-06-22T07:00Z,
2726,ADO Den Haag,378247,Sem Eekhout,22,Goalkeeper,G,19.0,,,2006-10-24T07:00Z,
2726,ADO Den Haag,408844,Caleb Kramer,29,Goalkeeper,G,19.0,,,2006-08-01T07:00Z,
2726,ADO Den Haag,409511,Connor Ratford,28,Goalkeeper,G,,,,,
2726,ADO Den Haag,281140,Sekou Sylla,18,Defender,D,27.0,71.0,161.0,1999-01-09T08:00Z,
2726,ADO Den Haag,306880,Matteo Waem,4,Defender,D,26.0,74.0,172.0,2000-06-21T07:00Z,
2726,ADO Den Haag,330170,Pascal Mulder,3,Defender,D,27.0,71.0,,1999-01-19T08:00Z,
2726,ADO Den Haag,338118,Milan Hokke,15,Defender,D,22.0,75.0,174.0,2003-10-11T07:00Z,
2726,ADO Den Haag,395146,Illaijh De Ruijter,26,Defender,D,19.0,76.0,174.0,2006-09-14T07:00Z,
2726,ADO Den Haag,409797,Sanyika Bergtop,35,Defender,D,18.0,,,2007-07-31T07:00Z,
2726,ADO Den Haag,272720,Jari Vlak,8,Midfielder,M,27.0,75.0,,1998-08-15T07:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/272720.png
2726,ADO Den Haag,304046,Jalen Hawkins,77,Midfielder,M,25.0,70.0,161.0,2001-01-24T08:00Z,
2726,ADO Den Haag,317286,Mylian Jimenez,14,Midfielder,M,23.0,69.0,139.0,2003-01-13T08:00Z,
2726,ADO Den Haag,338244,Juho Kilo,25,Midfielder,M,24.0,70.0,,2002-06-23T07:00Z,
2726,ADO Den Haag,378488,Finn De Bruin,16,Midfielder,M,22.0,69.0,159.0,2004-04-05T07:00Z,
2726,ADO Den Haag,416390,Dani Van Loenen,32,Midfielder,M,19.0,,,2007-02-12T08:00Z,
2726,ADO Den Haag,164263,Daryl van Mieghem,7,Forward,F,36.0,67.0,150.0,1989-12-05T08:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/164263.png
2726,ADO Den Haag,284787,Nigel Thomas,27,Forward,F,25.0,70.0,170.0,2001-02-01T08:00Z,
2726,ADO Den Haag,297069,Cameron Peupion,21,Forward,F,23.0,69.0,168.0,2002-09-23T07:00Z,
2726,ADO Den Haag,304576,Evan Rottier,11,Forward,F,24.0,72.0,161.0,2002-02-11T08:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/304576.png
2726,ADO Den Haag,329481,Luka Reischl,19,Forward,F,22.0,72.0,168.0,2004-01-10T08:00Z,
2726,ADO Den Haag,373792,Jesse Bal,23,Forward,F,19.0,,,2006-10-01T07:00Z,
140,AZ Alkmaar,304257,Mayckel Lahdo,,Forward,F,23.0,67.0,168.0,2002-12-30T08:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/304257.png
140,AZ Alkmaar,130177,Jeroen Zoet,41,Goalkeeper,G,35.0,74.0,192.0,1991-01-06T08:00Z,
140,AZ Alkmaar,150166,Hobie Verhulst,12,Goalkeeper,G,33.0,76.0,203.0,1993-04-02T08:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/150166.png
140,AZ Alkmaar,255740,Jari De Busser,,Goalkeeper,G,26.0,75.0,,1999-10-21T07:00Z,
140,AZ Alkmaar,332466,Rome-Jayden Owusu-Oduro,1,Goalkeeper,G,22.0,74.0,181.0,2004-07-02T07:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/332466.png
140,AZ Alkmaar,360261,Jur Schipper,71,Goalkeeper,G,20.0,77.0,172.0,2006-07-11T07:00Z,
140,AZ Alkmaar,261596,Mees De Wit,34,Defender,D,28.0,71.0,174.0,1998-04-17T07:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/261596.png
140,AZ Alkmaar,299530,Denso Kasius,30,Defender,D,23.0,73.0,161.0,2002-10-06T07:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/299530.png
140,AZ Alkmaar,306510,Alexandre Penetra,5,Defender,D,24.0,73.0,161.0,2001-09-09T07:00Z,
140,AZ Alkmaar,318531,Maxim Dekker,4,Defender,D,22.0,75.0,174.0,2004-04-21T07:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/318531.png
140,AZ Alkmaar,329972,Wouter Goes,3,Defender,D,22.0,74.0,163.0,2004-06-10T07:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/329972.png
140,AZ Alkmaar,333892,Seiya Maikuma,2,Defender,D,28.0,70.0,150.0,1997-10-16T07:00Z,
140,AZ Alkmaar,334064,Lewis Schouten,,Defender,D,22.0,75.0,174.0,2004-02-04T08:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/334064.png
140,AZ Alkmaar,340532,Billy Van Duijl,23,Defender,D,20.0,75.0,159.0,2005-10-04T07:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/340532.png
140,AZ Alkmaar,343924,Elijah Dijkstra,22,Defender,D,19.0,68.0,,2006-08-05T07:00Z,
140,AZ Alkmaar,362961,Rion Ichihara,18,Defender,D,21.0,74.0,179.0,2005-07-07T07:00Z,
140,AZ Alkmaar,379193,Mateo Chávez,15,Defender,D,22.0,70.0,161.0,2004-05-12T07:00Z,
140,AZ Alkmaar,394410,Mathijs Menu,46,Defender,D,21.0,69.0,,2005-05-01T07:00Z,
140,AZ Alkmaar,409683,Jesper Zwart,48,Defender,D,19.0,,,2006-11-08T08:00Z,
140,AZ Alkmaar,150199,Jordy Clasie,8,Midfielder,M,35.0,67.0,150.0,1991-06-27T07:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/150199.png
140,AZ Alkmaar,269610,Peer Koopmeiners,6,Midfielder,M,26.0,73.0,172.0,2000-05-04T07:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/269610.png
140,AZ Alkmaar,287279,Sven Mijnans,10,Midfielder,M,26.0,75.0,152.0,2000-03-09T08:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/287279.png
140,AZ Alkmaar,306400,Zico Buurmeester,,Midfielder,M,24.0,72.0,141.0,2002-06-07T07:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/306400.png
140,AZ Alkmaar,346269,Dave Kwakman,,Midfielder,M,21.0,72.0,172.0,2004-08-07T07:00Z,
140,AZ Alkmaar,353365,Kees Smit,26,Midfielder,M,20.0,71.0,146.0,2006-01-20T08:00Z,
140,AZ Alkmaar,380172,Rio Robbemond,56,Midfielder,M,21.0,70.0,,2005-01-05T08:00Z,
140,AZ Alkmaar,380174,Kasper Boogaard,20,Midfielder,M,20.0,72.0,,2006-01-29T08:00Z,
140,AZ Alkmaar,382643,Matej Sin,33,Midfielder,M,22.0,,,2004-06-02T07:00Z,
140,AZ Alkmaar,266593,Ibrahim Sadiq,11,Forward,F,26.0,66.0,150.0,2000-05-07T07:00Z,
140,AZ Alkmaar,268688,Jizz Hornkamp,19,Forward,F,28.0,72.0,179.0,1998-03-07T08:00Z,
140,AZ Alkmaar,279790,Troy Parrott,9,Forward,F,24.0,73.0,172.0,2002-02-04T08:00Z,
140,AZ Alkmaar,309651,Isak Jensen,17,Forward,F,22.0,73.0,201.0,2003-12-23T08:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/309651.png
140,AZ Alkmaar,332465,Mexx Meerdink,35,Forward,F,22.0,72.0,150.0,2003-07-24T07:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/332465.png
140,AZ Alkmaar,338775,Ro-Zangelo Daal,27,Forward,F,22.0,68.0,161.0,2004-02-10T08:00Z,
140,AZ Alkmaar,338959,Weslley Patati,7,Forward,F,22.0,68.0,132.0,2003-10-01T07:00Z,
140,AZ Alkmaar,347443,Jasper Hartog,63,Forward,F,20.0,70.0,,2006-03-23T08:00Z,
140,AZ Alkmaar,389354,Ayoub Oufkir,24,Forward,F,20.0,67.0,126.0,2006-01-04T08:00Z,
140,AZ Alkmaar,398766,Wassim Bouziane,75,Forward,F,19.0,71.0,159.0,2006-12-22T08:00Z,
140,AZ Alkmaar,408528,Bendegúz Kovács,45,Forward,F,19.0,76.0,,2007-03-31T07:00Z,
139,Ajax Amsterdam,319067,Amourricho van Axel Dongen,,Forward,F,21.0,69.0,152.0,2004-09-29T07:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/319067.png
139,Ajax Amsterdam,238919,Maarten Paes,26,Goalkeeper,G,28.0,75.0,181.0,1998-05-14T07:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/238919.png
139,Ajax Amsterdam,362072,Paul Reverson,52,Goalkeeper,G,21.0,76.0,172.0,2005-06-20T07:00Z,
139,Ajax Amsterdam,396040,Joeri Heerkens,12,Goalkeeper,G,20.0,,,2006-05-08T07:00Z,
139,Ajax Amsterdam,238033,Kou Itakura,4,Defender,D,29.0,74.0,174.0,1997-01-27T08:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/238033.png
139,Ajax Amsterdam,240353,Caio Henrique,,Defender,D,28.0,70.0,150.0,1997-07-31T07:00Z,
139,Ajax Amsterdam,241392,Owen Wijndal,5,Defender,D,26.0,69.0,141.0,1999-11-28T08:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/241392.png
139,Ajax Amsterdam,305552,Josip Sutalo,37,Defender,D,26.0,73.0,181.0,2000-02-28T08:00Z,
139,Ajax Amsterdam,305590,Youri Baas,15,Defender,D,23.0,72.0,157.0,2003-03-17T08:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/305590.png
139,Ajax Amsterdam,306806,Ahmetcan Kaplan,,Defender,D,23.0,74.0,159.0,2003-01-16T08:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/306806.png
139,Ajax Amsterdam,333312,Anton Gaaei,3,Defender,D,23.0,72.0,161.0,2002-11-19T08:00Z,
139,Ajax Amsterdam,351281,Lucas Rosa,2,Defender,D,26.0,69.0,150.0,2000-04-03T07:00Z,
139,Ajax Amsterdam,384127,Aaron Bouwman,30,Defender,D,18.0,74.0,157.0,2007-08-28T07:00Z,
139,Ajax Amsterdam,168993,Davy Klaassen,18,Midfielder,M,33.0,70.0,152.0,1993-02-21T08:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/168993.png
139,Ajax Amsterdam,196234,Branco van den Boomen,,Midfielder,M,30.0,74.0,163.0,1995-07-21T07:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/196234.png
139,Ajax Amsterdam,297292,Youri Regeer,6,Midfielder,M,22.0,70.0,150.0,2003-08-18T07:00Z,
139,Ajax Amsterdam,305589,Kian Fitz-Jim,28,Midfielder,M,23.0,69.0,152.0,2003-07-05T07:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/305589.png
139,Ajax Amsterdam,325609,Oscar Gloukh,10,Midfielder,M,22.0,67.0,150.0,2004-04-01T08:00Z,
139,Ajax Amsterdam,381074,Jorthy Mokio,24,Midfielder,M,18.0,72.0,,2008-02-29T08:00Z,
139,Ajax Amsterdam,384372,Sean Steur,48,Midfielder,M,18.0,72.0,,2008-01-11T08:00Z,
139,Ajax Amsterdam,149577,Steven Berghuis,23,Forward,F,34.0,72.0,163.0,1991-12-19T08:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/149577.png
139,Ajax Amsterdam,219284,Kasper Dolberg,9,Forward,F,28.0,74.0,174.0,1997-10-06T07:00Z,
139,Ajax Amsterdam,295861,Oliver Edvardsen,17,Forward,F,27.0,69.0,141.0,1999-03-19T08:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/295861.png
139,Ajax Amsterdam,353363,Mika Godts,11,Forward,F,21.0,69.0,152.0,2005-06-07T07:00Z,
139,Ajax Amsterdam,376476,Maher Carrizo,7,Forward,F,20.0,71.0,181.0,2006-02-19T08:00Z,
139,Ajax Amsterdam,386841,Don-Angelo Konadu,19,Forward,F,20.0,68.0,130.0,2006-05-03T07:00Z,
139,Ajax Amsterdam,397492,Rayane Bounida,43,Forward,F,20.0,70.0,137.0,2006-03-03T08:00Z,
2566,Excelsior,366388,Kasey Bos,,Forward,F,22.0,73.0,168.0,2004-05-08T07:00Z,
2566,Excelsior,3100786,Yacqub Hassan Muse Finey,,,,,,,,
2566,Excelsior,196688,Stijn van Gassel,1,Goalkeeper,G,29.0,73.0,172.0,1996-10-18T07:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/196688.png
2566,Excelsior,295996,Calvin Raatsie,16,Goalkeeper,G,24.0,74.0,152.0,2002-02-09T08:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/295996.png
2566,Excelsior,395979,Tijmen Holla,40,Goalkeeper,G,19.0,,,2006-07-25T07:00Z,
2566,Excelsior,278383,Simon Janssen,15,Defender,D,25.0,70.0,159.0,2000-09-25T07:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/278383.png
2566,Excelsior,291225,Hamdi Akujobi,,Defender,D,26.0,69.0,152.0,2000-01-20T08:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/291225.png
2566,Excelsior,303840,Casper Widell,4,Defender,D,23.0,76.0,192.0,2003-05-05T07:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/303840.png
2566,Excelsior,305597,Rick Meissen,3,Defender,D,24.0,75.0,194.0,2002-02-24T08:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/305597.png
