league,season,team,match_index,date,home_away,xg_for,xg_against,npxg_for,npxg_against,ppda,ppda_allowed,deep_entries,deep_entries_allowed,goals_for,goals_against,expected_points,points,result
la_liga,2024,Real Sociedad,2,2024-08-28 19:30:00,h,0.9516,2.6256,0.9516,1.8823,10.5385,11.7333,4.0,2.0,1.0,2.0,0.3251,0.0,l
la_liga,2024,Real Sociedad,3,2024-09-01 17:15:00,a,0.0209,0.5471,0.0209,0.5471,4.7857,8.0909,0.0,5.0,0.0,0.0,0.6042,1.0,d
la_liga,2024,Real Sociedad,4,2024-09-14 19:00:00,h,1.4183,2.2759,1.4183,0.7893,16.5294,20.6154,11.0,5.0,0.0,2.0,0.7268,0.0,l
la_liga,2024,Real Sociedad,5,2024-09-17 19:00:00,a,0.4991,1.5693,0.4991,0.826,6.9655,18.75,8.0,2.0,0.0,1.0,0.4331,0.0,l
la_liga,2024,Real Sociedad,6,2024-09-21 12:00:00,a,1.3906,0.9526,1.3906,0.9526,4.4286,12.0769,9.0,0.0,0.0,0.0,1.734,1.0,d
la_liga,2024,Real Sociedad,7,2024-09-28 16:30:00,h,3.6853,0.806,3.6853,0.806,9.5556,15.5909,7.0,2.0,3.0,0.0,2.9008,3.0,w
la_liga,2024,Real Sociedad,8,2024-10-06 19:00:00,h,1.0852,0.5617,1.0852,0.5617,8.3333,29.0,12.0,4.0,1.0,1.0,1.808,1.0,d
la_liga,2024,Real Sociedad,9,2024-10-19 16:30:00,a,1.8608,0.4462,1.8608,0.4462,10.3333,17.9474,3.0,5.0,1.0,0.0,2.4718,3.0,w
la_liga,2024,Real Sociedad,10,2024-10-27 20:00:00,h,1.6767,1.0649,1.6767,1.0649,5.3125,27.4167,11.0,2.0,0.0,2.0,1.8348,0.0,l
la_liga,2024,Real Sociedad,11,2024-11-03 17:30:00,a,1.2184,0.6295,0.4751,0.6295,15.2941,16.75,0.0,1.0,2.0,0.0,1.9446,3.0,w
la_liga,2024,Real Sociedad,12,2024-11-10 20:00:00,h,1.8852,0.5141,1.8852,0.5141,11.1765,9.8667,7.0,7.0,1.0,0.0,2.4081,3.0,w
la_liga,2024,Real Sociedad,13,2024-11-24 20:00:00,a,0.7991,1.6507,0.7991,1.6507,6.7391,10.9032,6.0,7.0,0.0,1.0,0.631,0.0,l
la_liga,2024,Real Sociedad,14,2024-12-01 20:00:00,h,0.8181,0.3661,0.0748,0.3661,7.2195,8.5714,1.0,3.0,2.0,0.0,1.9633,3.0,w
la_liga,2024,Real Sociedad,15,2024-12-08 13:00:00,a,1.7446,0.4637,1.7446,0.4637,6.0976,8.4444,8.0,3.0,3.0,0.0,2.4092,3.0,w
la_liga,2024,Real Sociedad,16,2024-12-15 17:30:00,h,1.2456,0.841,1.2456,0.841,4.6923,6.0588,11.0,2.0,0.0,0.0,1.7153,1.0,d
la_liga,2024,Real Sociedad,17,2024-12-21 15:15:00,a,0.3145,1.2216,0.3145,1.2216,7.5833,9.0645,4.0,5.0,0.0,2.0,0.4476,0.0,l
la_liga,2024,Real Sociedad,18,2025-01-13 20:00:00,h,0.806,1.2253,0.806,1.2253,6.1379,17.0625,0.0,5.0,1.0,0.0,0.9783,3.0,w
la_liga,2024,Real Sociedad,19,2025-01-19 20:00:00,a,0.7582,1.7725,0.7582,1.7725,5.5909,13.7143,12.0,4.0,0.0,1.0,0.5444,0.0,l
la_liga,2024,Real Sociedad,20,2025-01-26 15:15:00,h,1.2607,2.0103,1.2607,2.0103,6.8667,5.4828,10.0,2.0,0.0,3.0,0.7995,0.0,l
la_liga,2024,Real Sociedad,21,2025-02-02 17:30:00,a,2.3512,1.1109,2.3512,1.1109,10.5294,20.4375,13.0,6.0,1.0,2.0,2.2869,0.0,l
la_liga,2024,Real Sociedad,22,2025-02-09 17:30:00,h,1.6784,0.8725,1.6784,0.1292,6.0476,13.4545,8.0,0.0,2.0,1.0,2.039,3.0,w
la_liga,2024,Real Sociedad,23,2025-02-16 20:00:00,a,0.2053,2.4945,0.2053,1.7512,13.7895,5.5,2.0,10.0,0.0,3.0,0.0812,0.0,l
la_liga,2024,Real Sociedad,24,2025-02-23 20:00:00,h,1.0679,0.2567,1.0679,0.2567,9.7083,12.0,1.0,5.0,3.0,0.0,2.1397,3.0,w
la_liga,2024,Real Sociedad,25,2025-03-02 15:15:00,a,0.0,3.637,0.0,3.637,24.4444,4.2121,0.0,33.0,0.0,4.0,0.0127,0.0,l
la_liga,2024,Real Sociedad,26,2025-03-09 20:00:00,h,0.8039,1.0116,0.8039,1.0116,7.8333,24.75,2.0,3.0,0.0,1.0,1.1249,0.0,l
la_liga,2024,Real Sociedad,27,2025-03-16 17:30:00,a,0.9055,0.5369,0.9055,0.5369,12.0,6.1154,4.0,3.0,2.0,2.0,1.6827,1.0,d
la_liga,2024,Real Sociedad,28,2025-03-29 13:00:00,h,1.3281,1.2953,1.3281,1.2953,5.9714,17.0,12.0,5.0,2.0,1.0,1.3586,3.0,w
la_liga,2024,Real Sociedad,29,2025-04-06 12:00:00,a,2.815,1.7539,2.815,1.7539,16.5833,7.7143,9.0,10.0,3.0,1.0,2.1299,3.0,w
la_liga,2024,Real Sociedad,30,2025-04-12 12:00:00,h,0.6168,0.8011,0.6168,0.8011,4.9355,22.8462,3.0,4.0,0.0,2.0,1.1264,0.0,l
la_liga,2024,Real Sociedad,31,2025-04-20 14:15:00,a,2.2978,2.145,1.5545,2.145,16.3125,16.0,1.0,7.0,2.0,2.0,1.5707,1.0,d
la_liga,2024,Real Sociedad,32,2025-04-23 19:30:00,a,0.4721,0.8155,0.4721,0.8155,6.9412,6.5349,2.0,2.0,0.0,1.0,0.9264,0.0,l
la_liga,2024,Real Sociedad,33,2025-05-04 19:00:00,h,0.8932,0.2329,0.8932,0.2329,5.7778,17.7,3.0,4.0,0.0,0.0,1.9764,1.0,d
la_liga,2024,Real Sociedad,34,2025-05-10 19:00:00,a,0.2987,1.7153,0.2987,1.7153,22.9444,17.3125,6.0,6.0,0.0,4.0,0.2922,0.0,l
la_liga,2024,Real Sociedad,35,2025-05-13 18:00:00,h,3.3132,1.2994,3.3132,1.2994,6.7143,25.0,3.0,3.0,0.0,1.0,2.6071,0.0,l
la_liga,2024,Real Sociedad,36,2025-05-18 17:00:00,h,1.8725,1.6451,1.1293,1.6451,10.9091,11.6087,3.0,2.0,3.0,2.0,1.5257,3.0,w
la_liga,2024,Real Sociedad,37,2025-05-24 14:15:00,a,1.185,2.6191,1.185,1.7321,28.1818,11.08,1.0,11.0,0.0,2.0,0.4117,0.0,l
la_liga,2024,Espanyol,0,2024-08-19 17:00:00,a,0.5156,1.1775,0.5156,1.1775,11.85,16.3158,1.0,5.0,0.0,1.0,0.7329,0.0,l
la_liga,2024,Espanyol,1,2024-08-24 19:30:00,h,1.7957,0.7961,1.7957,0.7961,22.0,4.0714,4.0,5.0,0.0,1.0,2.2146,0.0,l
la_liga,2024,Espanyol,2,2024-08-28 19:30:00,a,0.8558,3.8859,0.8558,3.8859,25.8333,19.4545,1.0,17.0,0.0,0.0,0.0927,1.0,d
la_liga,2024,Espanyol,3,2024-08-31 17:15:00,h,1.8468,1.0088,1.8468,1.0088,10.2857,7.3448,7.0,4.0,2.0,1.0,2.0395,3.0,w
la_liga,2024,Espanyol,4,2024-09-14 14:15:00,h,1.951,2.3693,1.2078,2.3693,14.2,8.15,3.0,10.0,3.0,2.0,1.0441,3.0,w
la_liga,2024,Espanyol,5,2024-09-21 19:00:00,a,0.3188,4.8949,0.3188,4.1516,31.8462,5.6667,3.0,23.0,1.0,4.0,0.0047,0.0,l
la_liga,2024,Espanyol,6,2024-09-26 17:00:00,h,0.3551,1.9623,0.3551,1.9623,13.6111,15.619,2.0,4.0,1.0,2.0,0.261,0.0,l
la_liga,2024,Espanyol,7,2024-09-29 16:30:00,a,0.5694,1.9792,0.5694,1.232,11.5455,10.8462,0.0,17.0,0.0,1.0,0.3533,0.0,l
la_liga,2024,Espanyol,8,2024-10-05 12:00:00,h,0.9486,1.7984,0.9486,1.7984,11.5238,5.8333,2.0,4.0,2.0,1.0,0.5791,3.0,w
la_liga,2024,Espanyol,9,2024-10-19 12:00:00,a,0.5008,1.4652,0.5008,1.4652,10.4815,13.1765,3.0,5.0,1.0,4.0,0.5391,0.0,l
la_liga,2024,Espanyol,10,2024-10-25 19:00:00,h,1.0292,0.8133,1.0292,0.8133,10.4643,17.4,5.0,4.0,0.0,2.0,1.4279,0.0,l
la_liga,2024,Espanyol,11,2024-11-03 15:15:00,a,0.7874,1.944,0.7874,1.944,21.5714,4.5833,2.0,15.0,1.0,3.0,0.5455,0.0,l
la_liga,2024,Espanyol,12,2024-11-23 17:30:00,a,0.4883,3.2852,0.4883,3.2852,16.9667,9.5,9.0,17.0,1.0,4.0,0.0732,0.0,l
la_liga,2024,Espanyol,13,2024-11-30 17:30:00,h,1.5014,1.56,1.5014,0.8167,31.0714,4.5882,2.0,11.0,3.0,1.0,1.3063,3.0,w
la_liga,2024,Espanyol,14,2024-12-09 20:00:00,a,1.173,0.5303,1.173,0.5303,5.7407,9.7778,6.0,1.0,0.0,1.0,1.9919,0.0,l
la_liga,2024,Espanyol,15,2024-12-14 13:00:00,h,0.2987,0.2139,0.2987,0.2139,16.8947,9.4286,3.0,4.0,0.0,0.0,1.2806,1.0,d
la_liga,2024,Espanyol,16,2024-12-18 20:30:00,h,1.8785,1.7813,1.8785,1.7813,13.95,10.7273,10.0,8.0,1.0,1.0,1.4624,1.0,d
la_liga,2024,Espanyol,17,2024-12-22 17:30:00,a,0.879,0.9562,0.879,0.9562,14.0,10.9,1.0,2.0,0.0,1.0,1.2578,0.0,l
la_liga,2024,Espanyol,18,2025-01-11 17:30:00,h,1.0554,1.925,1.0554,1.925,13.1429,9.6154,10.0,6.0,1.0,1.0,0.7222,1.0,d
la_liga,2024,Espanyol,19,2025-01-17 20:00:00,h,1.2884,1.7202,1.2884,1.7202,18.5,13.7333,3.0,5.0,2.0,1.0,1.0094,3.0,w
la_liga,2024,Espanyol,20,2025-01-25 17:30:00,a,1.2794,1.1501,1.2794,1.1501,22.8824,4.5417,0.0,5.0,1.0,1.0,1.5156,1.0,d
la_liga,2024,Espanyol,21,2025-02-01 20:00:00,h,0.5272,1.528,0.5272,1.528,34.75,12.0,1.0,18.0,1.0,0.0,0.5958,3.0,w
la_liga,2024,Espanyol,22,2025-02-09 17:30:00,a,0.8725,1.6784,0.1292,1.6784,13.4545,6.0476,0.0,8.0,1.0,2.0,0.6743,0.0,l
la_liga,2024,Espanyol,23,2025-02-16 13:00:00,h,1.1958,0.8968,1.1958,0.8968,9.9615,6.375,3.0,4.0,1.0,1.0,1.6122,1.0,d
la_liga,2024,Espanyol,24,2025-02-22 13:00:00,a,0.4959,1.5463,0.4959,1.5463,11.8947,6.4545,4.0,6.0,1.0,0.0,0.5476,3.0,w
la_liga,2024,Espanyol,25,2025-03-10 20:00:00,h,0.3253,1.5879,0.3253,0.8446,26.5833,6.5385,1.0,15.0,1.0,1.0,0.3376,1.0,d
la_liga,2024,Espanyol,26,2025-03-15 15:15:00,a,0.1843,2.5704,0.1843,1.0838,17.6429,8.8235,3.0,9.0,1.0,2.0,0.0621,0.0,l
la_liga,2024,Espanyol,27,2025-03-29 15:15:00,h,0.985,0.9945,0.2418,0.9945,14.75,11.35,0.0,5.0,1.0,1.0,1.3458,1.0,d
la_liga,2024,Espanyol,28,2025-04-04 19:00:00,a,3.4874,0.5013,2.7441,0.5013,16.9412,7.2,8.0,7.0,4.0,0.0,2.877,3.0,w
la_liga,2024,Espanyol,29,2025-04-12 16:30:00,a,0.7808,0.8244,0.7808,0.8244,24.7273,7.8929,3.0,8.0,2.0,0.0,1.3282,3.0,w
la_liga,2024,Espanyol,30,2025-04-18 19:00:00,h,0.3673,0.7366,0.3673,0.7366,3.8095,11.5455,3.0,4.0,1.0,0.0,0.8768,3.0,w
la_liga,2024,Espanyol,31,2025-04-22 19:00:00,a,0.3442,1.079,0.3442,1.079,18.4737,11.0,1.0,8.0,1.0,1.0,0.6397,1.0,d
la_liga,2024,Espanyol,32,2025-04-27 14:15:00,a,1.5352,1.3541,1.5352,1.3541,18.0,10.5769,3.0,11.0,0.0,1.0,1.5125,0.0,l
la_liga,2024,Espanyol,33,2025-05-04 16:30:00,h,0.8732,1.0563,0.8732,1.0563,15.1053,11.1667,9.0,14.0,1.0,2.0,1.1917,0.0,l
la_liga,2024,Espanyol,34,2025-05-11 12:00:00,a,1.5774,2.0578,1.5774,2.0578,10.2632,7.4167,6.0,5.0,2.0,3.0,1.0386,0.0,l
la_liga,2024,Espanyol,35,2025-05-15 19:30:00,h,1.5153,0.7359,1.5153,0.7359,23.4375,4.76,4.0,10.0,0.0,2.0,2.0679,0.0,l
la_liga,2024,Espanyol,36,2025-05-18 17:00:00,a,0.5723,1.925,0.5723,1.925,10.4118,12.7368,11.0,6.0,0.0,2.0,0.4116,0.0,l
la_liga,2024,Espanyol,37,2025-05-24 16:30:00,h,1.7217,0.7355,0.9784,0.7355,15.5714,13.4444,2.0,2.0,2.0,0.0,2.2455,3.0,w
la_liga,2024,Getafe,0,2024-08-15 17:00:00,a,0.5375,0.2902,0.5375,0.2902,14.6111,5.1053,1.0,4.0,1.0,1.0,1.5619,1.0,d
la_liga,2024,Getafe,1,2024-08-24 19:30:00,h,0.5127,0.1611,0.5127,0.1611,5.6957,3.6538,5.0,2.0,0.0,0.0,1.6273,1.0,d
la_liga,2024,Getafe,2,2024-09-01 17:15:00,h,0.5471,0.0209,0.5471,0.0209,8.0909,4.7857,5.0,0.0,0.0,0.0,1.8285,1.0,d
la_liga,2024,Getafe,3,2024-09-14 16:30:00,a,0.9716,1.648,0.9716,1.648,8.0714,5.5238,1.0,3.0,0.0,1.0,0.8067,0.0,l
la_liga,2024,Getafe,4,2024-09-18 17:00:00,a,0.8643,3.0618,0.8643,2.3185,12.1739,4.8095,5.0,3.0,1.0,2.0,0.1639,0.0,l
la_liga,2024,Getafe,5,2024-09-22 12:00:00,h,1.2428,0.7832,0.4995,0.7832,5.4074,8.7143,7.0,0.0,1.0,1.0,1.7863,1.0,d
la_liga,2024,Getafe,6,2024-09-25 19:00:00,a,0.9299,2.208,0.9299,2.208,21.9375,3.8333,2.0,7.0,0.0,1.0,0.4812,0.0,l
la_liga,2024,Getafe,7,2024-09-28 12:00:00,h,2.5585,0.4153,1.8152,0.4153,5.1,3.2727,2.0,2.0,2.0,0.0,2.7683,3.0,w
la_liga,2024,Getafe,8,2024-10-05 14:15:00,h,1.3483,0.2477,1.3483,0.2477,8.2,3.8947,1.0,2.0,1.0,1.0,2.3936,1.0,d
la_liga,2024,Getafe,9,2024-10-20 16:30:00,a,2.0264,1.1468,1.2831,1.1468,5.027,5.1304,3.0,9.0,1.0,1.0,2.0284,1.0,d
la_liga,2024,Getafe,10,2024-10-27 15:15:00,h,2.9783,0.6383,2.235,0.6383,3.7727,9.7,6.0,2.0,1.0,1.0,2.8196,1.0,d
la_liga,2024,Getafe,11,2024-11-04 20:00:00,a,0.4247,2.1248,0.4247,2.1248,14.6957,8.8,4.0,8.0,0.0,1.0,0.2592,0.0,l
la_liga,2024,Getafe,12,2024-11-10 17:30:00,h,0.2208,0.521,0.2208,0.521,8.2,8.5,1.0,0.0,0.0,1.0,0.8209,0.0,l
la_liga,2024,Getafe,13,2024-11-22 20:00:00,h,0.6585,0.7292,0.6585,0.7292,6.4118,11.3846,6.0,2.0,2.0,0.0,1.2077,3.0,w
la_liga,2024,Getafe,14,2024-12-01 15:15:00,a,0.3466,3.2363,0.3466,2.493,11.6286,7.8,3.0,7.0,0.0,2.0,0.059,0.0,l
la_liga,2024,Getafe,15,2024-12-09 20:00:00,h,0.5303,1.173,0.5303,1.173,9.7778,5.7407,1.0,6.0,1.0,0.0,0.7163,3.0,w
la_liga,2024,Getafe,16,2024-12-15 13:00:00,a,0.2387,1.8538,0.2387,1.8538,8.2903,9.3,2.0,6.0,0.0,1.0,0.2219,0.0,l
la_liga,2024,Getafe,17,2024-12-21 13:00:00,h,0.7352,2.0627,0.7352,1.3195,5.1429,7.6842,1.0,2.0,0.0,1.0,0.4105,0.0,l
la_liga,2024,Getafe,18,2025-01-12 13:00:00,a,1.3958,1.6264,1.3958,0.8831,10.0,6.0,7.0,5.0,2.0,1.0,1.1671,3.0,w
la_liga,2024,Getafe,19,2025-01-18 20:00:00,h,1.1692,3.5038,1.1692,3.5038,15.6364,2.9444,5.0,21.0,1.0,1.0,0.2057,1.0,d
la_liga,2024,Getafe,20,2025-01-26 15:15:00,a,2.0103,1.2607,2.0103,1.2607,5.4828,6.8667,2.0,10.0,3.0,0.0,1.962,3.0,w
la_liga,2024,Getafe,21,2025-02-01 13:00:00,h,0.9227,0.871,0.9227,0.871,9.64,10.1333,3.0,4.0,0.0,0.0,1.3846,1.0,d
la_liga,2024,Getafe,22,2025-02-09 13:00:00,a,0.8251,1.2586,0.0818,1.2586,16.2143,3.6842,0.0,9.0,1.0,0.0,0.8005,3.0,w
la_liga,2024,Getafe,23,2025-02-14 20:00:00,a,0.9554,1.287,0.9554,1.287,10.4,3.8571,4.0,2.0,2.0,1.0,1.0686,3.0,w
la_liga,2024,Getafe,24,2025-02-23 17:30:00,h,0.8627,2.3457,0.8627,1.6024,6.4,5.6333,6.0,6.0,1.0,2.0,0.364,0.0,l
la_liga,2024,Getafe,25,2025-03-02 13:00:00,a,0.585,0.5545,0.585,0.5545,8.5862,4.6667,0.0,1.0,0.0,1.0,1.3285,0.0,l
la_liga,2024,Getafe,26,2025-03-09 13:00:00,h,1.3981,1.0214,1.3981,0.2781,20.9412,5.9167,4.0,2.0,2.0,1.0,1.6583,3.0,w
la_liga,2024,Getafe,27,2025-03-16 17:30:00,a,0.9009,2.0849,0.9009,1.3416,14.1579,5.0,8.0,3.0,2.0,1.0,0.505,3.0,w
la_liga,2024,Getafe,28,2025-03-30 13:00:00,h,0.9401,1.3847,0.9401,1.3847,7.4074,6.3333,4.0,9.0,1.0,2.0,0.9714,0.0,l
la_liga,2024,Getafe,29,2025-04-06 16:30:00,a,2.8029,0.301,2.8029,0.301,12.4167,12.3889,7.0,0.0,4.0,0.0,2.8471,3.0,w
la_liga,2024,Getafe,30,2025-04-12 14:15:00,h,1.6178,1.5422,1.6178,1.5422,11.2,8.1667,5.0,11.0,1.0,3.0,1.4324,0.0,l
la_liga,2024,Getafe,31,2025-04-18 19:00:00,a,0.7366,0.3673,0.7366,0.3673,11.5455,3.8095,4.0,3.0,0.0,1.0,1.7192,0.0,l
la_liga,2024,Getafe,32,2025-04-23 19:30:00,h,2.5356,1.748,2.5356,1.748,13.1154,10.3571,5.0,5.0,0.0,1.0,1.9503,0.0,l
la_liga,2024,Getafe,33,2025-05-02 19:00:00,a,0.8041,1.2162,0.8041,1.2162,8.2308,5.625,7.0,4.0,0.0,1.0,0.9714,0.0,l
la_liga,2024,Getafe,34,2025-05-10 12:00:00,a,0.5901,2.974,0.5901,1.4874,6.9714,5.0952,3.0,7.0,0.0,3.0,0.115,0.0,l
la_liga,2024,Getafe,35,2025-05-15 19:30:00,h,0.7338,1.3334,0.7338,1.3334,12.7826,8.3333,5.0,5.0,0.0,2.0,0.8198,0.0,l
la_liga,2024,Getafe,36,2025-05-18 17:00:00,a,1.5598,0.8091,1.5598,0.8091,12.3448,5.5714,6.0,2.0,2.0,1.0,2.0398,3.0,w
la_liga,2024,Getafe,37,2025-05-24 19:00:00,h,0.359,1.3082,0.359,1.3082,23.125,9.1,1.0,7.0,1.0,2.0,0.522,0.0,l
la_liga,2024,Atletico Madrid,0,2024-08-19 19:30:00,a,1.1387,0.6868,1.1387,0.6868,16.5294,16.9565,8.0,7.0,2.0,2.0,1.7331,1.0,d
la_liga,2024,Atletico Madrid,1,2024-08-25 19:30:00,h,1.4239,0.5965,1.4239,0.5965,14.9,11.3333,8.0,7.0,3.0,0.0,2.1293,3.0,w
la_liga,2024,Atletico Madrid,2,2024-08-28 19:30:00,h,3.8859,0.8558,3.8859,0.8558,19.4545,25.8333,17.0,1.0,0.0,0.0,2.8557,1.0,d
la_liga,2024,Atletico Madrid,3,2024-08-31 17:00:00,a,1.5861,0.2522,1.5861,0.2522,33.5556,12.3571,6.0,4.0,1.0,0.0,2.5737,3.0,w
la_liga,2024,Atletico Madrid,4,2024-09-15 19:00:00,h,3.2296,0.1831,3.2296,0.1831,19.5455,20.5625,4.0,1.0,3.0,0.0,2.9348,3.0,w
la_liga,2024,Atletico Madrid,5,2024-09-22 19:00:00,a,0.5541,1.6895,0.5541,1.6895,14.3,12.0476,7.0,1.0,1.0,1.0,0.4759,1.0,d
