game_id,season,week,home_team,away_team,home_score_mean,away_score_mean,margin_mean,total_mean,margin_stdev,total_stdev,home_win_rate,seeds_used,profile_name,rating_source,generated_at
401866471,2026,13,Western Michigan,Miami (OH),28.117,26.41,1.707,54.527,13.905,11.97,0.5433,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T20:54:30.524177+00:00
401866470,2026,13,Eastern Michigan,Kent State,31.297,28.907,2.39,60.203,13.404,12.256,0.5667,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T20:54:38.797925+00:00
401856879,2026,13,Texas Tech,TCU,29.847,26.007,3.84,55.853,14.466,12.671,0.6033,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T20:54:47.404289+00:00
401862839,2026,13,South Florida,Tulane,31.613,29.043,2.57,60.657,12.939,13.096,0.5667,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T20:54:56.343032+00:00
401866473,2026,13,Ohio,Toledo,29.033,28.563,0.47,57.597,13.846,12.526,0.4933,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T20:55:05.031828+00:00
401866472,2026,13,Akron,Buffalo,28.013,25.577,2.437,53.59,13.757,12.138,0.56,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T20:55:13.449421+00:00
401862837,2026,13,East Carolina,Florida Atlantic,31.29,28.32,2.97,59.61,13.407,13.414,0.58,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T20:55:22.327145+00:00
401862838,2026,13,Memphis,Temple,32.043,28.467,3.577,60.51,13.217,13.355,0.6133,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T20:55:31.229249+00:00
401856762,2026,13,Ole Miss,Mississippi State,32.623,28.737,3.887,61.36,12.826,13.235,0.6133,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T20:55:39.791841+00:00
401858536,2026,13,Iowa,Nebraska,29.593,26.82,2.773,56.413,14.01,12.813,0.5867,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T20:55:48.620092+00:00
401869930,2026,13,South Alabama,App State,30.003,29.467,0.537,59.47,14.319,13.039,0.5233,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T20:55:57.608575+00:00
401856759,2026,13,Florida State,Florida,31.65,29.133,2.517,60.783,13.012,13.311,0.58,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T20:56:06.274577+00:00
401864549,2026,13,San José State,North Dakota State,28.66,27.383,1.277,56.043,13.987,12.945,0.5867,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T20:56:15.014423+00:00
401856756,2026,13,Texas A&M,Texas,30.36,29.31,1.05,59.67,13.953,12.492,0.5333,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T20:56:24.089478+00:00
