game_id,season,week,home_team,away_team,home_score_mean,away_score_mean,margin_mean,total_mean,margin_stdev,total_stdev,home_win_rate,seeds_used,profile_name,rating_source,generated_at
401762868,2025,14,Massachusetts,Bowling Green,26.653,27.383,-0.73,54.037,13.638,13.329,0.47,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-17T01:42:59.226009+00:00
401762869,2025,14,Eastern Michigan,Western Michigan,30.07,29.78,0.29,59.85,13.323,12.671,0.52,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-17T01:43:03.799803+00:00
401762516,2025,14,Memphis,Navy,31.633,29.947,1.687,61.58,13.593,13.112,0.5467,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-17T01:43:08.459568+00:00
401760421,2025,14,Colorado State,Air Force,31.643,29.213,2.43,60.857,13.414,12.805,0.5967,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-17T01:43:13.059244+00:00
401762441,2025,14,UTSA,Army,31.033,29.57,1.463,60.603,13.65,12.738,0.59,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-17T01:43:17.678433+00:00
401762870,2025,14,Buffalo,Ohio,27.367,27.68,-0.313,55.047,14.231,11.86,0.5,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-17T01:43:23.397732+00:00
401762871,2025,14,Northern Illinois,Kent State,27.387,27.313,0.073,54.7,13.895,12.997,0.5,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-17T01:43:31.649613+00:00
401756961,2025,14,Arizona State,Arizona,28.08,27.283,0.797,55.363,14.115,12.373,0.5067,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-17T01:43:39.743498+00:00
401752916,2025,14,Nebraska,Iowa,30.017,29.21,0.807,59.227,13.578,12.321,0.5133,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-17T01:43:46.422024+00:00
401756964,2025,14,Kansas,Utah,31.103,31.147,-0.043,62.25,13.656,12.563,0.5067,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-17T01:43:52.325120+00:00
401752788,2025,14,Mississippi State,Ole Miss,30.24,29.737,0.503,59.977,12.955,13.243,0.5333,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-17T01:44:00.383186+00:00
401752786,2025,14,Georgia Tech,Georgia,31.32,30.223,1.097,61.543,13.746,13.407,0.5533,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-17T01:44:08.455984+00:00
