game_id,season,week,home_team,away_team,home_score_mean,away_score_mean,margin_mean,total_mean,margin_stdev,total_stdev,home_win_rate,seeds_used,profile_name,rating_source,generated_at
401866454,2026,10,Miami (OH),Buffalo,27.987,26.24,1.747,54.227,14.301,12.161,0.52,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T20:12:07.978299+00:00
401866453,2026,10,Akron,Ohio,27.643,27.67,-0.027,55.313,14.356,12.07,0.5167,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T20:12:24.089737+00:00
401866456,2026,10,Eastern Michigan,Central Michigan,30.103,30.31,-0.207,60.413,13.612,12.832,0.5533,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T20:12:41.496800+00:00
401866457,2026,10,Sacramento State,Toledo,24.25,25.383,-1.133,49.633,13.241,12.161,0.4467,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T20:12:58.622837+00:00
401866455,2026,10,Massachusetts,Ball State,27.457,26.24,1.217,53.697,13.591,13.31,0.5267,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T20:13:17.736991+00:00
401869964,2026,10,Southern Miss,James Madison,28.89,28.293,0.597,57.183,14.42,11.993,0.5167,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T20:13:38.778362+00:00
401862817,2026,10,Florida Atlantic,UTSA,30.673,30.213,0.46,60.887,13.484,13.309,0.5267,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T20:13:56.638018+00:00
401858288,2026,10,SMU,Virginia Tech,31.487,26.657,4.83,58.143,12.917,12.794,0.6367,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T20:14:11.348705+00:00
401862818,2026,10,East Carolina,South Florida,30.153,29.03,1.123,59.183,13.405,12.989,0.5667,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T20:14:30.737660+00:00
401858510,2026,10,Illinois,Nebraska,31.253,29.093,2.16,60.347,13.622,12.731,0.6033,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T20:14:48.427166+00:00
401864533,2026,10,Nevada,New Mexico,26.593,27.72,-1.127,54.313,13.989,13.324,0.4633,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T20:15:05.256764+00:00
401856855,2026,10,Arizona,TCU,29.597,29.023,0.573,58.62,14.091,13.439,0.54,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T20:15:24.117135+00:00
401858514,2026,10,Ohio State,Oregon,30.247,29.13,1.117,59.377,13.745,12.94,0.5467,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T20:15:40.026110+00:00
401858515,2026,10,Purdue,Maryland,29.477,28.88,0.597,58.357,13.266,12.425,0.51,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T20:15:55.993658+00:00
401858517,2026,10,Wisconsin,Rutgers,28.333,27.617,0.717,55.95,14.195,12.201,0.5067,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T20:16:13.714817+00:00
401862819,2026,10,UAB,Charlotte,31.72,28.633,3.087,60.353,12.856,13.115,0.59,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T20:16:30.190704+00:00
401862821,2026,10,North Texas,Rice,33.693,28.847,4.847,62.54,13.752,12.693,0.64,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T20:16:48.724022+00:00
401862822,2026,10,Tulane,Tulsa,30.0,28.42,1.58,58.42,13.933,12.286,0.5467,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T20:17:04.826115+00:00
401864532,2026,10,UTEP,Hawai'i,26.7,26.473,0.227,53.173,13.701,12.664,0.53,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T20:17:23.029579+00:00
401864534,2026,10,San José State,Northern Illinois,29.96,27.703,2.257,57.663,13.971,12.508,0.56,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T20:17:43.218778+00:00
401869927,2026,10,App State,Georgia State,29.207,28.343,0.863,57.55,13.55,13.068,0.5533,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T20:17:56.720610+00:00
401869936,2026,10,Arkansas State,UL Monroe,29.13,26.56,2.57,55.69,13.984,12.927,0.5567,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T20:18:14.792201+00:00
401869945,2026,10,Coastal Carolina,Old Dominion,27.723,28.937,-1.213,56.66,13.39,12.714,0.4067,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T20:18:33.661107+00:00
401869951,2026,10,Georgia Southern,Marshall,31.037,30.01,1.027,61.047,13.213,12.874,0.5733,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T20:18:54.008253+00:00
401869968,2026,10,Louisiana,South Alabama,29.167,29.19,-0.023,58.357,14.413,13.108,0.5133,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T20:19:08.873425+00:00
401870795,2026,10,New Mexico State,Liberty,27.06,26.967,0.093,54.027,13.723,11.717,0.4933,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T20:19:29.195086+00:00
401871073,2026,10,Kennesaw State,Delaware,29.507,29.18,0.327,58.687,13.967,12.658,0.5267,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T20:19:49.010870+00:00
401871074,2026,10,Florida International,Missouri State,29.363,29.017,0.347,58.38,14.0,12.941,0.5267,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T20:20:07.855876+00:00
401871076,2026,10,Middle Tennessee,Western Kentucky,29.963,29.24,0.723,59.203,13.449,12.413,0.5167,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T20:20:26.392822+00:00
401856853,2026,10,Baylor,Iowa State,29.84,30.253,-0.413,60.093,13.678,12.531,0.52,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T20:20:46.283068+00:00
401856849,2026,10,Utah,BYU,32.143,28.827,3.317,60.97,12.962,13.74,0.6067,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T20:21:02.111285+00:00
401858516,2026,10,Washington,Penn State,31.037,28.803,2.233,59.84,13.369,13.011,0.5667,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T20:21:23.044070+00:00
401856854,2026,10,Kansas State,Oklahoma State,30.943,25.877,5.067,56.82,14.068,12.872,0.6733,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T20:21:46.354225+00:00
401856856,2026,10,Texas Tech,West Virginia,29.513,24.92,4.593,54.433,13.586,13.357,0.64,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T20:22:06.763043+00:00
401858285,2026,10,Syracuse,Clemson,27.927,28.867,-0.94,56.793,13.533,12.823,0.4167,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T20:22:20.489920+00:00
401858286,2026,10,NC State,Duke,32.68,29.253,3.427,61.933,13.315,13.237,0.62,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T20:22:42.050640+00:00
401858287,2026,10,Georgia Tech,Louisville,30.35,29.987,0.363,60.337,13.7,13.078,0.5367,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T20:23:03.268519+00:00
401858289,2026,10,Boston College,Florida State,30.517,29.967,0.55,60.483,13.229,12.801,0.53,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T20:23:22.997123+00:00
401858511,2026,10,Michigan,Michigan State,30.143,28.003,2.14,58.147,14.25,12.513,0.57,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T20:23:42.943478+00:00
401858512,2026,10,Minnesota,UCLA,29.027,28.63,0.397,57.657,14.367,13.135,0.5133,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T20:23:59.246296+00:00
