game_id,season,week,home_team,away_team,home_score_mean,away_score_mean,margin_mean,total_mean,margin_stdev,total_stdev,home_win_rate,seeds_used,profile_name,rating_source,generated_at
401754531,2025,3,Wake Forest,NC State,29.17,28.08,1.09,57.25,13.549,13.312,0.5633,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-17T01:04:39.366164+00:00
401752837,2025,3,UCLA,New Mexico,29.543,28.817,0.727,58.36,13.328,12.697,0.53,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-17T01:04:43.899340+00:00
401756893,2025,3,Houston,Colorado,29.397,26.257,3.14,55.653,13.959,13.143,0.6167,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-17T01:04:48.559848+00:00
401756888,2025,3,Arizona,Kansas State,29.473,28.933,0.54,58.407,13.674,13.44,0.53,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-17T01:04:53.249233+00:00
401757258,2025,3,Nevada,Middle Tennessee,27.553,27.54,0.013,55.093,13.88,12.787,0.5,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-17T01:04:59.559209+00:00
401752704,2025,3,South Carolina,Vanderbilt,28.663,28.927,-0.263,57.59,13.173,12.763,0.4933,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-17T01:05:07.935173+00:00
401752700,2025,3,Ole Miss,Arkansas,33.107,28.913,4.193,62.02,12.651,13.121,0.6433,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-17T01:05:16.267272+00:00
401752703,2025,3,Temple,Oklahoma,30.427,29.537,0.89,59.963,13.51,12.896,0.5367,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-17T01:05:24.574971+00:00
401752831,2025,3,Northwestern,Oregon,29.18,29.503,-0.323,58.683,13.027,12.585,0.4967,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-17T01:05:31.353888+00:00
401752839,2025,3,Michigan,Central Michigan,29.58,28.69,0.89,58.27,13.48,12.972,0.5267,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-17T01:05:36.056686+00:00
401754623,2025,3,Georgia Tech,Clemson,31.623,29.457,2.167,61.08,13.456,13.203,0.5867,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-17T01:05:40.668955+00:00
401761608,2025,3,Troy,Memphis,28.77,28.427,0.343,57.197,14.117,12.304,0.4967,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-17T01:05:45.276084+00:00
401752696,2025,3,Alabama,Wisconsin,30.89,25.787,5.103,56.677,13.725,13.611,0.6567,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-17T01:05:49.903275+00:00
401762817,2025,3,Kent State,Buffalo,28.563,27.267,1.297,55.83,14.863,12.603,0.5367,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-17T01:05:54.543148+00:00
401752697,2025,3,Auburn,South Alabama,30.4,26.723,3.677,57.123,13.973,12.606,0.5867,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-17T01:05:59.168576+00:00
401757168,2025,3,Delaware,UConn,30.53,30.44,0.09,60.97,13.375,12.648,0.5433,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-17T01:06:03.826030+00:00
401754615,2025,3,Missouri State,SMU,29.857,29.837,0.02,59.693,13.298,12.356,0.5233,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-17T01:06:08.423516+00:00
401754638,2025,3,West Virginia,Pittsburgh,27.023,27.883,-0.86,54.907,13.971,12.27,0.4733,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-17T01:06:13.094991+00:00
401752705,2025,3,Tennessee,Georgia,32.137,30.417,1.72,62.553,13.127,13.205,0.5667,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-17T01:06:17.825101+00:00
401752832,2025,3,Purdue,USC,30.057,30.137,-0.08,60.193,12.953,12.461,0.4833,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-17T01:06:25.816237+00:00
401752949,2025,3,North Texas,Washington State,33.063,29.53,3.533,62.593,13.452,12.897,0.61,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-17T01:06:34.054065+00:00
401752938,2025,3,Texas Tech,Oregon State,29.503,25.273,4.23,54.777,13.098,13.366,0.6367,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-17T01:06:42.324759+00:00
401756890,2025,3,Arkansas State,Iowa State,28.343,28.34,0.003,56.683,13.796,12.487,0.4833,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-17T01:06:48.780104+00:00
401752702,2025,3,Missouri,Louisiana,30.077,26.333,3.743,56.41,14.038,13.032,0.6233,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-17T01:06:53.486787+00:00
401752706,2025,3,Texas,UTEP,29.95,26.52,3.43,56.47,13.378,13.002,0.58,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-17T01:06:58.107973+00:00
401754535,2025,3,Miami,South Florida,29.683,29.53,0.153,59.213,13.345,13.274,0.5533,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-17T01:07:02.709161+00:00
401757256,2025,3,Bowling Green,Liberty,27.11,26.85,0.26,53.96,14.41,12.381,0.5167,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-17T01:07:07.305755+00:00
