game_id,season,week,home_team,away_team,home_score_mean,away_score_mean,margin_mean,total_mean,margin_stdev,total_stdev,home_win_rate,seeds_used,profile_name,rating_source,generated_at
401871055,2026,8,Florida International,Middle Tennessee,29.523,28.93,0.593,58.453,14.102,13.276,0.55,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T19:49:39.797999+00:00
401871069,2026,8,Delaware,Missouri State,30.187,29.35,0.837,59.537,13.369,12.677,0.5333,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T19:49:51.510202+00:00
401871092,2026,8,Marshall,South Alabama,30.383,28.613,1.77,58.997,14.1,12.795,0.5567,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T19:50:03.432619+00:00
401871070,2026,8,Sam Houston,New Mexico State,26.8,26.627,0.173,53.427,13.734,12.999,0.4933,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T19:50:13.803820+00:00
401869845,2026,8,App State,James Madison,28.213,28.407,-0.193,56.62,13.697,12.786,0.4567,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T19:50:26.285191+00:00
401871056,2026,8,Kennesaw State,Liberty,29.613,29.053,0.56,58.667,14.192,13.142,0.5367,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T19:50:37.810120+00:00
401862807,2026,8,Memphis,East Carolina,30.817,29.583,1.233,60.4,13.522,12.839,0.57,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T19:50:50.939077+00:00
401861965,2026,8,UConn,Massachusetts,33.527,28.553,4.973,62.08,13.302,12.548,0.65,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T19:51:02.373813+00:00
401858271,2026,8,Virginia,Duke,30.277,27.803,2.473,58.08,13.837,12.872,0.56,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T19:51:14.009501+00:00
401862808,2026,8,Tulsa,Army,29.217,27.723,1.493,56.94,13.729,13.139,0.54,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T19:51:24.797229+00:00
401864525,2026,8,Wyoming,Air Force,28.893,27.577,1.317,56.47,13.729,13.02,0.53,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T19:51:37.357824+00:00
401858272,2026,8,Stanford,NC State,28.293,28.253,0.04,56.547,14.058,11.857,0.49,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T19:51:48.711880+00:00
401858495,2026,8,Illinois,Oregon,30.457,30.56,-0.103,61.017,13.523,12.554,0.5133,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T19:52:01.008099+00:00
401858496,2026,8,Michigan,Indiana,29.507,29.407,0.1,58.913,13.28,13.237,0.4967,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T19:52:11.647907+00:00
401862811,2026,8,Tulane,UTSA,30.713,29.563,1.15,60.277,13.416,12.676,0.55,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T19:52:22.871014+00:00
401866450,2026,8,Toledo,Western Michigan,28.253,26.0,2.253,54.253,13.327,11.973,0.59,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T19:52:33.049546+00:00
401866476,2026,8,Central Michigan,Miami (OH),29.167,26.317,2.85,55.483,14.485,13.061,0.6067,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T19:52:43.543867+00:00
401869935,2026,8,Arkansas State,Georgia State,28.96,28.253,0.707,57.213,13.688,13.141,0.5467,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T19:52:53.897925+00:00
401869967,2026,8,Southern Miss,Louisiana,29.84,26.883,2.957,56.723,13.894,12.944,0.5867,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T19:53:04.391678+00:00
