game_id,season,week,home_team,away_team,home_score_mean,away_score_mean,margin_mean,total_mean,margin_stdev,total_stdev,home_win_rate,seeds_used,profile_name,rating_source,generated_at
401866460,2026,11,Miami (OH),Ohio,27.623,26.973,0.65,54.597,14.717,12.097,0.5067,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T20:30:08.651947+00:00
401866458,2026,11,Akron,Western Michigan,27.387,25.957,1.43,53.343,14.84,12.687,0.54,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T20:30:20.107114+00:00
401866459,2026,11,Bowling Green,Kent State,27.03,25.663,1.367,52.693,13.815,11.426,0.5433,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T20:30:32.313087+00:00
401866463,2026,11,Toledo,Massachusetts,30.25,23.743,6.507,53.993,12.979,13.039,0.6933,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T20:30:45.912716+00:00
401866461,2026,11,Ball State,Buffalo,26.483,25.86,0.623,52.343,13.523,13.043,0.5333,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T20:30:56.676908+00:00
401866462,2026,11,Central Michigan,Sacramento State,28.6,25.527,3.073,54.127,14.084,12.587,0.5733,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T20:31:09.319659+00:00
401862824,2026,11,South Florida,Memphis,31.897,28.94,2.957,60.837,12.625,13.318,0.6033,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T20:31:22.256372+00:00
401869969,2026,11,UL Monroe,Louisiana,28.817,27.09,1.727,55.907,13.735,12.842,0.5533,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T20:31:37.161607+00:00
401858293,2026,11,Pittsburgh,Florida State,30.173,29.42,0.753,59.593,14.298,12.628,0.5633,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T20:31:50.971268+00:00
401858526,2026,11,UCLA,Illinois,30.03,29.6,0.43,59.63,13.571,12.383,0.53,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T20:32:02.656866+00:00
401856860,2026,11,Colorado,Houston,29.07,28.41,0.66,57.48,14.409,12.165,0.5233,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T20:32:15.926807+00:00
401858297,2026,11,Clemson,Georgia Tech,29.903,29.69,0.213,59.593,14.231,12.333,0.55,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T20:32:28.298908+00:00
401858298,2026,11,North Carolina,Louisville,26.677,27.46,-0.783,54.137,13.666,12.81,0.47,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T20:32:41.544496+00:00
401858299,2026,11,Virginia Tech,Stanford,29.803,29.593,0.21,59.397,13.619,12.44,0.5167,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T20:32:53.908139+00:00
401858300,2026,11,NC State,Syracuse,33.037,28.723,4.313,61.76,13.366,12.701,0.6133,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T20:33:05.407133+00:00
401856862,2026,11,TCU,Kansas State,29.933,30.2,-0.267,60.133,13.837,12.954,0.51,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T20:33:17.679294+00:00
401858518,2026,11,Indiana,USC,31.763,29.407,2.357,61.17,12.841,13.605,0.5933,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T20:33:29.006077+00:00
401871060,2026,11,Delaware,Florida International,29.91,29.747,0.163,59.657,13.989,12.373,0.5133,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T20:33:41.172296+00:00
401871099,2026,11,Louisiana Tech,Southern Miss,27.953,26.887,1.067,54.84,14.559,12.467,0.5167,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T20:33:53.041303+00:00
401871100,2026,11,South Alabama,Troy,29.133,29.52,-0.387,58.653,13.84,13.159,0.48,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T20:34:05.023985+00:00
401862825,2026,11,Charlotte,East Carolina,26.67,27.813,-1.143,54.483,14.268,12.783,0.46,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T20:34:18.303788+00:00
401862826,2026,11,Tulsa,Florida Atlantic,29.63,28.48,1.15,58.11,13.715,12.894,0.5467,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T20:34:29.461031+00:00
401862827,2026,11,UTSA,North Texas,30.77,30.45,0.32,61.22,13.569,12.472,0.52,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T20:34:41.118310+00:00
401862828,2026,11,Rice,Tulane,28.3,28.893,-0.593,57.193,13.922,12.333,0.4533,300,ncaaf_v2,cfbd_ppa_season_2025_fallback_for_2026,2026-08-01T20:34:52.526693+00:00
