game_id,season,week,home_team,away_team,home_score_mean,away_score_mean,margin_mean,total_mean,margin_stdev,total_stdev,home_win_rate,seeds_used,profile_name,rating_source,generated_at
401754528,2025,2,Louisville,James Madison,27.95,27.013,0.937,54.963,14.928,12.542,0.5133,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-17T00:59:16.376146+00:00
401752826,2025,2,Maryland,Northern Illinois,30.19,26.43,3.76,56.62,13.68,13.195,0.6167,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-17T00:59:27.362564+00:00
401754618,2025,2,Syracuse,UConn,28.61,29.31,-0.7,57.92,13.264,12.404,0.48,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-17T00:59:36.390485+00:00
401756885,2025,2,Texas Tech,Kent State,29.813,25.22,4.593,55.033,12.982,13.649,0.66,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-17T00:59:44.902029+00:00
401757227,2025,2,Jacksonville State,Liberty,29.45,29.6,-0.15,59.05,13.944,13.041,0.5033,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-17T00:59:53.173065+00:00
401754529,2025,2,Pittsburgh,Central Michigan,29.473,27.373,2.1,56.847,13.748,12.8,0.5633,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-17T01:00:01.508616+00:00
401752825,2025,2,Duke,Illinois,31.91,29.453,2.457,61.363,13.111,13.437,0.59,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-17T01:00:10.116444+00:00
401754524,2025,2,NC State,Virginia,31.343,29.967,1.377,61.31,13.167,13.017,0.5667,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-17T01:00:18.331016+00:00
401752812,2025,2,Indiana,Kennesaw State,32.44,27.617,4.823,60.057,13.566,12.834,0.63,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-17T01:00:26.539946+00:00
401752811,2025,2,Penn State,Florida International,30.347,28.363,1.983,58.71,13.465,12.603,0.5433,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-17T01:00:35.477813+00:00
401752693,2025,2,Texas,San José State,29.827,28.243,1.583,58.07,13.785,13.443,0.5533,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-17T01:00:43.918279+00:00
401752822,2025,2,Iowa State,Iowa,29.383,27.917,1.467,57.3,13.502,12.884,0.5467,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-17T01:00:49.870310+00:00
401754525,2025,2,SMU,Baylor,29.95,27.29,2.66,57.24,14.002,12.596,0.58,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-17T01:00:54.522984+00:00
401752694,2025,2,Texas A&M,Utah State,31.143,28.993,2.15,60.137,13.15,12.771,0.56,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-17T01:00:59.110661+00:00
401762461,2025,2,Western Michigan,North Texas,28.49,28.663,-0.173,57.153,14.1,12.864,0.4967,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-17T01:01:03.688968+00:00
401762458,2025,2,Navy,UAB,34.023,30.01,4.013,64.033,13.408,13.687,0.61,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-17T01:01:08.255471+00:00
401761603,2025,2,UTSA,Texas State,30.883,30.66,0.223,61.543,13.436,12.538,0.5267,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-17T01:01:13.095973+00:00
401752818,2025,2,Rutgers,Miami (OH),30.667,30.51,0.157,61.177,13.88,13.267,0.5433,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-17T01:01:17.773328+00:00
401752937,2025,2,Oregon State,Fresno State,27.34,27.467,-0.127,54.807,13.984,12.322,0.4833,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-17T01:01:22.374567+00:00
401752824,2025,2,Oregon,Oklahoma State,33.16,25.457,7.703,58.617,12.645,12.545,0.7233,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-17T01:01:27.355167+00:00
401752689,2025,2,Missouri,Kansas,31.03,28.043,2.987,59.073,13.927,13.462,0.5933,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-17T01:01:32.022317+00:00
401754637,2025,2,Clemson,Troy,29.947,26.8,3.147,56.747,13.566,12.962,0.6033,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-17T01:01:36.705092+00:00
401752686,2025,2,Kentucky,Ole Miss,28.163,29.007,-0.843,57.17,14.141,12.211,0.4567,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-17T01:01:41.294611+00:00
401756881,2025,2,Colorado,Delaware,29.847,29.73,0.117,59.577,14.129,12.719,0.53,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-17T01:01:45.992182+00:00
401756880,2025,2,Cincinnati,Bowling Green,32.067,28.62,3.447,60.687,13.578,12.314,0.5667,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-17T01:01:52.442444+00:00
401756883,2025,2,Ohio,West Virginia,29.927,27.163,2.763,57.09,13.704,13.334,0.5933,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-17T01:02:00.923702+00:00
401752820,2025,2,Wisconsin,Middle Tennessee,27.493,27.603,-0.11,55.097,14.068,12.814,0.5167,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-17T01:02:09.025356+00:00
401752684,2025,2,Florida,South Florida,28.96,29.377,-0.417,58.337,13.197,12.387,0.4933,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-17T01:02:17.746292+00:00
401752682,2025,2,Arkansas,Arkansas State,33.357,29.767,3.59,63.123,12.831,13.025,0.6033,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-17T01:02:26.280242+00:00
401757228,2025,2,Marshall,Missouri State,30.23,28.76,1.47,58.99,13.922,12.862,0.5433,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-17T01:02:34.718021+00:00
401754527,2025,2,Charlotte,North Carolina,26.88,26.673,0.207,53.553,14.059,12.864,0.5167,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-17T01:02:42.853753+00:00
