game_id,season,week,home_team,away_team,home_score_mean,away_score_mean,margin_mean,total_mean,margin_stdev,total_stdev,home_win_rate,seeds_used,profile_name,rating_source,generated_at
401757282,2025,8,Liberty,New Mexico State,29.563,27.933,1.63,57.497,13.976,12.574,0.54,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-16T15:20:07.840923+00:00
401761628,2025,8,South Alabama,Arkansas State,29.71,29.02,0.69,58.73,14.021,13.162,0.5233,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-16T15:20:12.610598+00:00
401757281,2025,8,Western Kentucky,Florida International,29.54,27.677,1.863,57.217,13.928,12.842,0.5567,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-16T15:20:17.446563+00:00
401757283,2025,8,Jacksonville State,Delaware,30.037,29.233,0.803,59.27,13.806,13.074,0.53,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-16T15:20:24.362168+00:00
401757284,2025,8,Sam Houston,UTEP,26.57,25.627,0.943,52.197,14.074,13.507,0.54,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-16T15:20:32.058008+00:00
401762486,2025,8,East Carolina,Tulsa,30.04,27.25,2.79,57.29,13.3,13.019,0.5867,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-16T15:20:40.265251+00:00
401754564,2025,8,Miami,Louisville,29.46,26.927,2.533,56.387,13.52,12.986,0.5933,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-16T15:20:47.974044+00:00
401752872,2025,8,Minnesota,Nebraska,29.043,29.313,-0.27,58.357,13.888,13.129,0.5033,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-16T15:20:56.081562+00:00
401760396,2025,8,Utah State,San José State,30.89,29.293,1.597,60.183,13.387,12.766,0.5633,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-16T15:21:03.892022+00:00
401754371,2025,8,California,North Carolina,29.497,26.473,3.023,55.97,13.931,13.07,0.6033,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-16T15:21:10.545054+00:00
401752878,2025,8,Indiana,Michigan State,32.797,26.847,5.95,59.643,13.563,13.002,0.66,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-16T15:21:15.292193+00:00
401752738,2025,8,Alabama,Tennessee,29.647,29.443,0.203,59.09,14.015,12.755,0.5433,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-16T15:21:20.149047+00:00
401752875,2025,8,Iowa,Penn State,29.56,27.817,1.743,57.377,13.541,12.611,0.5667,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-16T15:21:25.053594+00:00
401754568,2025,8,Syracuse,Pittsburgh,27.367,29.09,-1.723,56.457,13.945,13.031,0.4067,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-16T15:21:29.912255+00:00
401754566,2025,8,Duke,Georgia Tech,31.89,30.403,1.487,62.293,13.831,13.091,0.55,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-16T15:21:34.808019+00:00
401754565,2025,8,Clemson,SMU,29.71,28.473,1.237,58.183,14.582,12.255,0.52,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-16T15:21:42.042183+00:00
401752879,2025,8,UCLA,Maryland,30.0,29.213,0.787,59.213,13.586,12.649,0.5133,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-16T15:21:49.806727+00:00
401752877,2025,8,Wisconsin,Ohio State,25.75,28.813,-3.063,54.563,13.735,11.618,0.38,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-16T15:21:58.806360+00:00
401752876,2025,8,Rutgers,Oregon,30.79,30.97,-0.18,61.76,14.391,12.513,0.5367,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-16T15:22:07.476004+00:00
401752874,2025,8,Northwestern,Purdue,29.73,28.197,1.533,57.927,13.855,12.996,0.5367,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-16T15:22:13.986603+00:00
401752873,2025,8,Michigan,Washington,29.513,29.237,0.277,58.75,13.699,13.114,0.52,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-16T15:22:18.827814+00:00
401752745,2025,8,Vanderbilt,LSU,34.29,29.513,4.777,63.803,13.538,12.458,0.6533,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-16T15:22:23.690030+00:00
401752744,2025,8,South Carolina,Oklahoma,26.84,26.06,0.78,52.9,14.018,13.018,0.5167,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-16T15:22:28.341548+00:00
401752743,2025,8,Kentucky,Texas,27.693,28.133,-0.44,55.827,14.292,12.378,0.4533,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-16T15:22:33.146887+00:00
401752742,2025,8,Georgia,Ole Miss,30.643,29.543,1.1,60.187,13.682,13.141,0.5467,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-16T15:22:37.986354+00:00
401752741,2025,8,Florida,Mississippi State,29.35,28.857,0.493,58.207,14.233,12.951,0.5267,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-16T15:22:42.836748+00:00
401752740,2025,8,Auburn,Missouri,28.34,26.863,1.477,55.203,14.45,12.755,0.5267,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-16T15:22:47.671628+00:00
401761632,2025,8,Marshall,Texas State,30.34,29.72,0.62,60.06,13.651,12.673,0.5433,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-16T15:22:52.593997+00:00
401761633,2025,8,UL Monroe,Troy,28.667,27.03,1.637,55.697,14.416,12.496,0.54,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-16T15:22:57.408644+00:00
401761668,2025,8,Louisiana,Southern Miss,29.377,28.367,1.01,57.743,14.187,12.339,0.5167,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-16T15:23:02.286354+00:00
401762487,2025,8,UAB,Memphis,31.18,30.913,0.267,62.093,13.517,12.385,0.5333,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-16T15:23:07.029646+00:00
401762488,2025,8,Tulane,Army,30.527,29.21,1.317,59.737,13.681,13.204,0.5367,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-16T15:23:11.927012+00:00
401762489,2025,8,Charlotte,Temple,27.857,27.913,-0.057,55.77,13.604,12.402,0.4933,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-16T15:23:16.813096+00:00
401762490,2025,8,South Florida,Florida Atlantic,32.473,28.45,4.023,60.923,13.046,13.951,0.6033,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-16T15:23:21.660003+00:00
401762491,2025,8,North Texas,UTSA,33.547,29.973,3.573,63.52,12.626,13.033,0.62,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-16T15:23:26.620250+00:00
401762838,2025,8,Ball State,Akron,26.583,25.573,1.01,52.157,14.051,13.253,0.5333,300,ncaaf_v2,cfbd_ppa_season_2025,2026-07-16T15:23:31.463256+00:00
