team_id,team,player_id,player_name,jersey,position,position_abbreviation,age,height,weight,date_of_birth,headshot_url
132,Bayern Munich,324660,Tom Bischof,20,Midfielder,M,21,69.0,146.0,2005-06-28T07:00Z,
132,Bayern Munich,333400,Arijon Ibrahimovic,,Midfielder,M,20,69.0,150.0,2005-12-11T08:00Z,
132,Bayern Munich,346760,Lovro Zvonarek,,Midfielder,M,21,71.0,163.0,2005-05-08T07:00Z,
132,Bayern Munich,352179,Noël Aséko,,Midfielder,M,20,70.0,159.0,2005-11-22T08:00Z,
132,Bayern Munich,359370,Aleksandar Pavlovic,45,Midfielder,M,22,74.0,172.0,2004-05-03T07:00Z,
132,Bayern Munich,379223,Guido Rovere,31,Midfielder,M,19,,,2007-06-04T07:00Z,
132,Bayern Munich,402841,Lennart Karl,42,Midfielder,M,18,66.0,148.0,2008-02-22T08:00Z,
132,Bayern Munich,405585,David Daiber,47,Midfielder,M,19,73.0,163.0,2007-01-10T08:00Z,
132,Bayern Munich,417373,Maycon Cardozo,49,Midfielder,M,17,,,2008-10-10T07:00Z,
132,Bayern Munich,420899,Erblin Osmani,38,Midfielder,M,17,,,2009-05-19T07:00Z,
132,Bayern Munich,142200,Harry Kane,9,Forward,F,32,74.0,190.0,1993-07-28T07:00Z,
132,Bayern Munich,178980,Serge Gnabry,7,Forward,F,31,69.0,170.0,1995-07-14T07:00Z,
132,Bayern Munich,257390,Luis Díaz,14,Forward,F,29,71.0,152.0,1997-01-13T08:00Z,
132,Bayern Munich,399864,Wisdom Mike,36,Forward,F,17,69.0,141.0,2008-09-24T07:00Z,
132,Bayern Munich,422013,Bastian Assomo,33,Forward,F,16,,,2010-01-03T08:00Z,
124,Borussia Dortmund,379024,Cole Campbell,,Forward,F,20,67.0,150.0,2006-02-20T08:00Z,
124,Borussia Dortmund,174521,Patrick Drewes,30,Goalkeeper,G,33,76.0,192.0,1993-02-04T08:00Z,
124,Borussia Dortmund,178380,Alexander Meyer,33,Goalkeeper,G,35,77.0,196.0,1991-04-13T07:00Z,
124,Borussia Dortmund,238544,Gregor Kobel,1,Goalkeeper,G,28,77.0,192.0,1997-12-06T08:00Z,
124,Borussia Dortmund,287713,Diant Ramaj,,Goalkeeper,G,24,74.0,179.0,2001-09-19T07:00Z,
124,Borussia Dortmund,331297,Silas Ostrzinski,31,Goalkeeper,G,22,78.0,190.0,2003-11-19T08:00Z,
124,Borussia Dortmund,220703,Ramy Bensebaini,5,Defender,D,31,74.0,181.0,1995-04-16T07:00Z,
124,Borussia Dortmund,220714,Waldemar Anton,3,Defender,D,30,74.0,190.0,1996-07-20T07:00Z,
124,Borussia Dortmund,222991,Julian Ryerson,26,Defender,D,28,72.0,190.0,1997-11-17T08:00Z,
124,Borussia Dortmund,286828,Nico Schlotterbeck,4,Defender,D,26,75.0,190.0,1999-12-01T08:00Z,
124,Borussia Dortmund,297084,Yan Couto,2,Defender,D,24,66.0,130.0,2002-06-03T07:00Z,
124,Borussia Dortmund,310709,Daniel Svensson,24,Defender,D,24,72.0,159.0,2002-02-12T08:00Z,
124,Borussia Dortmund,371500,Kouakou Gadou,,Defender,D,19,76.0,163.0,2007-01-17T08:00Z,
124,Borussia Dortmund,372034,Almugera Kabar,42,Defender,D,20,73.0,172.0,2006-06-06T07:00Z,
124,Borussia Dortmund,387437,Filippo Mané,39,Defender,D,21,74.0,172.0,2005-03-08T08:00Z,
124,Borussia Dortmund,387529,Elias Benkara,47,Defender,D,19,76.0,174.0,2007-04-29T07:00Z,
124,Borussia Dortmund,399455,Kauã Prates,,Defender,D,17,,,2008-08-12T07:00Z,
124,Borussia Dortmund,413817,Luca Reggiani,49,Defender,D,18,76.0,,2008-01-09T08:00Z,
124,Borussia Dortmund,159142,Emre Can,23,Midfielder,M,32,73.0,190.0,1994-01-12T08:00Z,
124,Borussia Dortmund,173907,Marcel Sabitzer,20,Midfielder,M,32,70.0,170.0,1994-03-17T08:00Z,
124,Borussia Dortmund,281122,Felix Nmecha,8,Midfielder,M,25,75.0,161.0,2000-10-10T07:00Z,
124,Borussia Dortmund,294317,Carney Chukwuemeka,17,Midfielder,M,22,74.0,170.0,2003-10-20T07:00Z,
124,Borussia Dortmund,324820,Jobe Bellingham,7,Midfielder,M,20,74.0,161.0,2005-09-23T07:00Z,
124,Borussia Dortmund,365788,Kjell-Arik Wätjen,,Midfielder,M,20,72.0,159.0,2006-02-16T08:00Z,
124,Borussia Dortmund,383070,Justin Lerma,,Midfielder,M,18,69.0,137.0,2008-05-05T07:00Z,
124,Borussia Dortmund,387500,Danylo Krevsun,45,Midfielder,M,21,69.0,150.0,2005-04-21T07:00Z,
124,Borussia Dortmund,403933,Mussa Kaba,48,Midfielder,M,17,77.0,,2008-11-17T08:00Z,
124,Borussia Dortmund,186381,Serhou Guirassy,9,Forward,F,30,74.0,181.0,1996-03-12T08:00Z,
124,Borussia Dortmund,274913,Karim Adeyemi,27,Forward,F,24,71.0,163.0,2002-01-18T08:00Z,
124,Borussia Dortmund,290639,Maximilian Beier,14,Forward,F,23,72.0,159.0,2002-10-17T07:00Z,
124,Borussia Dortmund,291629,Fábio Silva,21,Forward,F,24,73.0,163.0,2002-07-19T07:00Z,
124,Borussia Dortmund,403781,Mathis Albert,41,Forward,F,17,70.0,,2009-05-21T07:00Z,
124,Borussia Dortmund,403833,Samuele Inácio,40,Forward,F,18,71.0,,2008-04-02T07:00Z,
268,Borussia Mönchengladbach,221690,Isac Lidberg,,Forward,F,27,73.0,183.0,1998-09-08T07:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/221690.png
268,Borussia Mönchengladbach,307755,Tomas Cvancara,,Forward,F,25,75.0,172.0,2000-08-13T07:00Z,
268,Borussia Mönchengladbach,323935,Grant-Leon Ranos,,Forward,F,23,71.0,161.0,2003-07-20T07:00Z,
268,Borussia Mönchengladbach,122273,Tobias Sippel,21,Goalkeeper,G,38,72.0,174.0,1988-03-22T08:00Z,
268,Borussia Mönchengladbach,149297,Daniel Batz,,Goalkeeper,G,35,75.0,192.0,1991-01-12T08:00Z,
268,Borussia Mönchengladbach,238536,Moritz Nicolas,33,Goalkeeper,G,28,76.0,192.0,1997-10-21T07:00Z,
268,Borussia Mönchengladbach,304631,Jan Olschowsky,23,Goalkeeper,G,24,72.0,174.0,2001-11-18T08:00Z,
268,Borussia Mönchengladbach,206863,Kevin Diks,4,Defender,D,29,72.0,161.0,1996-10-06T07:00Z,
268,Borussia Mönchengladbach,212237,Nico Elvedi,30,Defender,D,29,74.0,183.0,1996-09-30T07:00Z,
268,Borussia Mönchengladbach,272135,Joe Scally,29,Defender,D,23,72.0,174.0,2002-12-31T08:00Z,https://a.espncdn.com/i/headshots/soccer/players/full/272135.png
268,Borussia Mönchengladbach,276082,Yukhym Konoplia,,Defender,D,26,71.0,161.0,1999-08-26T07:00Z,
268,Borussia Mönchengladbach,323061,Fabio Chiarodia,2,Defender,D,21,73.0,174.0,2005-06-05T07:00Z,
268,Borussia Mönchengladbach,345873,David Herold,,Defender,D,23,73.0,174.0,2003-02-20T08:00Z,
268,Borussia Mönchengladbach,346617,Lukas Ullrich,26,Defender,D,22,71.0,150.0,2004-03-16T08:00Z,
268,Borussia Mönchengladbach,384410,Jan Leszczynski,,Defender,D,19,72.0,157.0,2007-04-12T07:00Z,
268,Borussia Mönchengladbach,175006,Kevin Stöger,7,Midfielder,M,32,69.0,161.0,1993-08-27T07:00Z,
268,Borussia Mönchengladbach,196029,Franck Honorat,9,Midfielder,M,29,71.0,152.0,1996-08-11T07:00Z,
268,Borussia Mönchengladbach,238527,Florian Neuhaus,10,Midfielder,M,29,73.0,161.0,1997-03-16T08:00Z,
268,Borussia Mönchengladbach,258876,Robin Hack,25,Midfielder,M,27,69.0,150.0,1998-08-27T07:00Z,
268,Borussia Mönchengladbach,275805,Philipp Sander,16,Midfielder,M,28,73.0,170.0,1998-02-21T08:00Z,
268,Borussia Mönchengladbach,282676,Nathan N'Goumou,19,Midfielder,M,26,72.0,152.0,2000-03-14T08:00Z,
268,Borussia Mönchengladbach,290230,Giovanni Reyna,13,Midfielder,M,23,73.0,172.0,2002-11-13T08:00Z,
268,Borussia Mönchengladbach,304793,Jens Castrop,17,Midfielder,M,22,70.0,168.0,2003-07-29T07:00Z,
268,Borussia Mönchengladbach,330239,Hugo Bolin,,Midfielder,M,22,70.0,139.0,2003-07-24T07:00Z,
268,Borussia Mönchengladbach,341707,Zento Uno,,Midfielder,M,22,69.0,159.0,2003-11-20T08:00Z,
268,Borussia Mönchengladbach,343990,Enzo Leopold,,Midfielder,M,25,69.0,161.0,2000-07-23T07:00Z,
268,Borussia Mönchengladbach,408539,Wael Mohya,36,Midfielder,M,17,69.0,141.0,2008-12-31T08:00Z,
268,Borussia Mönchengladbach,415726,Fritz Fleck,24,Midfielder,M,19,68.0,,2007-05-30T07:00Z,
268,Borussia Mönchengladbach,185906,Tim Kleindienst,11,Forward,F,30,76.0,185.0,1995-08-31T07:00Z,
268,Borussia Mönchengladbach,271352,Shuto Machino,18,Forward,F,26,73.0,179.0,1999-09-30T07:00Z,
125,Eintracht Frankfurt,120829,Nathaniel Brown,21,Defender,D,23,69.0,148.0,2003-06-16T07:00Z,
3841,FC Augsburg,306613,David Colina,,Defender,D,26,69.0,150.0,2000-07-19T07:00Z,
122,FC Cologne,306653,Imad Rondic,,Forward,F,27,75.0,183.0,1999-02-16T08:00Z,
122,FC Cologne,121007,Ron-Robert Zieler,20,Goalkeeper,G,37,74.0,179.0,1989-02-12T08:00Z,
122,FC Cologne,205751,Marvin Schwäbe,1,Goalkeeper,G,31,75.0,190.0,1995-04-25T07:00Z,
122,FC Cologne,258973,Matthias Köbbing,44,Goalkeeper,G,29,77.0,205.0,1997-05-28T07:00Z,
122,FC Cologne,222477,Luka Lochoshvili,,Defender,D,28,75.0,183.0,1998-05-29T07:00Z,
122,FC Cologne,238520,Timo Hübers,4,Defender,D,30,75.0,181.0,1996-07-20T07:00Z,
122,FC Cologne,290035,Rasmus Carstensen,,Defender,D,25,72.0,163.0,2000-11-10T08:00Z,
122,FC Cologne,302981,Sebastian Sebulonsen,28,Defender,D,26,74.0,172.0,2000-01-27T08:00Z,
122,FC Cologne,306161,Rav van den Berg,33,Defender,D,22,75.0,163.0,2004-07-07T07:00Z,
122,FC Cologne,306378,Joel Schmied,2,Defender,D,27,74.0,183.0,1998-09-23T07:00Z,
122,FC Cologne,308249,Jusuf Gazibegovic,,Defender,D,26,69.0,148.0,2000-03-11T08:00Z,
122,FC Cologne,357337,Jahmai Simpson-Pusey,,Defender,D,20,74.0,172.0,2005-11-04T08:00Z,
122,FC Cologne,357685,Elias-Geoffrey Bakatukanda,,Defender,D,22,76.0,168.0,2004-04-13T07:00Z,
122,FC Cologne,387975,Julian Pauli,,Defender,D,21,75.0,192.0,2005-07-18T07:00Z,
122,FC Cologne,415733,Cenny Neumann,36,Defender,D,19,,,2007-01-12T08:00Z,
122,FC Cologne,418989,David Fürst,49,Defender,D,19,,,2007-04-03T07:00Z,
122,FC Cologne,231173,Linton Maina,37,Midfielder,M,27,68.0,152.0,1999-06-23T07:00Z,
122,FC Cologne,236136,Alessio Castro-Montes,17,Midfielder,M,29,69.0,148.0,1997-05-17T07:00Z,
122,FC Cologne,283683,Tom Krauss,,Midfielder,M,25,72.0,159.0,2001-06-22T07:00Z,
122,FC Cologne,286815,Ísak Jóhannesson,18,Midfielder,M,23,71.0,159.0,2003-03-23T08:00Z,
122,FC Cologne,300444,Jan Thielmann,29,Midfielder,M,24,70.0,159.0,2002-05-26T07:00Z,
122,FC Cologne,304933,Jakub Kaminski,,Midfielder,M,24,70.0,139.0,2002-06-05T07:00Z,
122,FC Cologne,370710,Emin Kujovic,,Midfielder,M,21,75.0,192.0,2004-09-29T07:00Z,
122,FC Cologne,372029,Fayssal Harchaoui,34,Midfielder,M,20,69.0,161.0,2006-01-15T08:00Z,
122,FC Cologne,380795,Said El Mala,13,Midfielder,M,19,72.0,159.0,2006-08-26T07:00Z,
122,FC Cologne,191352,Luca Waldschmidt,7,Forward,F,30,71.0,161.0,1996-05-19T07:00Z,
122,FC Cologne,255355,Ragnar Ache,9,Forward,F,27,72.0,179.0,1998-07-28T07:00Z,
122,FC Cologne,275797,Marius Bulter,30,Forward,F,33,74.0,185.0,1993-03-29T08:00Z,
122,FC Cologne,384155,Malek El Mala,19,Forward,F,21,76.0,163.0,2005-04-02T08:00Z,
122,FC Cologne,416417,Fynn Schenten,40,Forward,F,18,,,2007-09-14T07:00Z,
122,FC Cologne,417605,Youssoupha Niang,38,Forward,F,20,,,2006-03-25T08:00Z,
11420,RB Leipzig,345396,Timo Schlieck,,Goalkeeper,G,20,76.0,181.0,2006-03-02T08:00Z,
3307,SC Paderborn 07,384501,Bennit Bröger,38,Midfielder,M,20,71.0,157.0,2006-07-01T07:00Z,
7911,TSG Hoffenheim,359108,Bazoumana Touré,29,Forward,F,20,70.0,152.0,2006-03-02T08:00Z,
