signal_id,ts,date,game_id,lens,kind,horizon,elapsed,remaining,total_points,live_line,side,strength,edge,model_prob,market_prob,driver,driver_tags,final_total,result,profit_units,tuning_source
393d588dafacc5929a056f6201f2014adb1407d0,2026-04-07T01:07:32.001Z,2026-04-06,401856600,fg,total,40,7.883333333333333,32.11666666666667,21,140.5,over,14.084892263319674,14.557954340515352,0.6980296322574355,0.5,pace_lo,"['pace_lo', 'eff_mid', 'kind_total', 'lens_fg']",132.0,0.0,-1.0,outputs/live_lens_tuning.json
9eaf6d66c67c085a1c947c1db71772f532a6e8b0,2026-04-07T01:08:08.347Z,2026-04-06,401856600,fg,total,40,7.883333333333333,32.11666666666667,21,140.5,over,13.07060654903396,14.557954340515352,0.6980296322574355,0.5101214574898786,pace_lo,"['pace_lo', 'eff_mid', 'kind_total', 'lens_fg']",132.0,0.0,-1.0,outputs/live_lens_tuning.json
0a1f22de78eb104566d8308546c1a9718afc0954,2026-04-07T01:08:20.053Z,2026-04-06,401856600,fg,total,40,8.05,31.95,21,140.5,over,11.78076328183454,13.570061722632571,0.6815833016543562,0.5101214574898786,pace_lo,"['pace_lo', 'eff_mid', 'kind_total', 'lens_fg']",132.0,0.0,-1.0,outputs/live_lens_tuning.json
f054e761e94311c45655c963006acb3131804a8d,2026-04-07T01:08:56.142Z,2026-04-06,401856600,fg,total,40,8.05,31.95,21,141.5,over,11.872671242502056,12.641706459474676,0.6699703787911448,0.4898785425101215,pace_lo,"['pace_lo', 'eff_mid', 'kind_total', 'lens_fg']",132.0,0.0,-1.0,outputs/live_lens_tuning.json
70ed8dcb37bed2971e974288c35013b0358df0a5,2026-04-07T01:10:20.251Z,2026-04-06,401856600,fg,total,40,8.05,31.95,21,140.5,over,12.766477567548826,13.570061722632571,0.6815833016543562,0.5,pace_lo,"['pace_lo', 'eff_mid', 'kind_total', 'lens_fg']",132.0,0.0,-1.0,outputs/live_lens_tuning.json
b09d7aceb39719778772d692efaba8df96fa3a44,2026-04-07T01:12:07.952Z,2026-04-06,401856600,fg,total,40,8.05,31.95,22,140.5,over,13.660283892595594,14.49841698579047,0.6930204918643399,0.5101214574898786,pace_lo,"['pace_lo', 'eff_mid', 'kind_total', 'lens_fg']",132.0,0.0,-1.0,outputs/live_lens_tuning.json
eded27ef9d2cac781ebb73cc6aa7adb60cf4c0dd,2026-04-07T01:12:32.147Z,2026-04-06,401856600,fg,total,40,8.083333333333332,31.916666666666668,22,140.5,over,13.621554408768755,14.47228647814839,0.6927010545943164,0.5101214574898786,pace_lo,"['pace_lo', 'eff_mid', 'kind_total', 'lens_fg']",132.0,0.0,-1.0,outputs/live_lens_tuning.json
78ab4b392301f1bed6a8f07f63b4161e625b5b56,2026-04-07T01:12:43.980Z,2026-04-06,401856600,fg,total,40,8.083333333333332,31.916666666666668,24,140.5,over,15.408406965608757,16.328207530779963,0.7150139743115707,0.5101214574898786,pace_lo,"['pace_lo', 'eff_mid', 'kind_total', 'lens_fg']",132.0,0.0,-1.0,outputs/live_lens_tuning.json
01d94c8882c888e24ff14d0f3bd1c149d41d7876,2026-04-07T01:12:44.316Z,2026-04-06,401856600,fg,total,40,8.416666666666668,31.58333333333333,24,140.5,over,15.150178156863548,16.059997218344478,0.711837595490275,0.5101214574898786,pace_lo,"['pace_lo', 'eff_mid', 'kind_total', 'lens_fg']",132.0,0.0,-1.0,outputs/live_lens_tuning.json
daa821fb9c2725c785fe0f696b99baeab5253ed1,2026-04-07T01:12:44.529Z,2026-04-06,401856600,fg,total,40,8.416666666666668,31.58333333333333,24,141.5,over,14.260552344711195,15.135984060449744,0.7007686965033275,0.4898785425101215,pace_lo,"['pace_lo', 'eff_mid', 'kind_total', 'lens_fg']",132.0,0.0,-1.0,outputs/live_lens_tuning.json
5875f4eeff74780f6c3e4c06e3b897fc4dca64b8,2026-04-07T01:13:07.907Z,2026-04-06,401856600,fg,total,40,8.416666666666668,31.58333333333333,26,141.5,over,15.02551825473018,16.984010376239212,0.7227094513275348,0.4898785425101215,pace_lo,"['pace_lo', 'eff_mid', 'kind_total', 'lens_fg']",132.0,0.0,-1.0,outputs/live_lens_tuning.json
b7ca35ed8aacc659ee68eabaec4d5ceb2ea51fc0,2026-04-07T01:13:08.041Z,2026-04-06,401856600,fg,total,40,8.866666666666667,31.133333333333333,26,141.5,over,14.674526338646714,16.619451317424193,0.7184441099957208,0.4898785425101215,pace_lo,"['pace_lo', 'eff_mid', 'kind_total', 'lens_fg']",132.0,0.0,-1.0,outputs/live_lens_tuning.json
eb8d4f25fcbf30239376d62812e9a4126c24673f,2026-04-07T01:13:31.873Z,2026-04-06,401856600,fg,total,40,9.1,30.9,26,141.5,over,14.479487625615988,16.431711543141745,0.7162352776735676,0.4898785425101215,pace_lo,"['pace_lo', 'eff_mid', 'kind_total', 'lens_fg']",132.0,0.0,-1.0,outputs/live_lens_tuning.json
7427b6099e8e4fc49a5738bef5ecc53b63714cef,2026-04-07T01:13:32.316Z,2026-04-06,401856600,fg,total,40,9.1,30.9,26,140.5,over,15.361322481919654,17.34763259577332,0.726932105664934,0.5,pace_lo,"['pace_lo', 'eff_mid', 'kind_total', 'lens_fg']",132.0,0.0,-1.0,outputs/live_lens_tuning.json
ea34aeb71e5ca53a1b53d3c46dcf2b8507350478,2026-04-07T01:14:08.185Z,2026-04-06,401856600,fg,total,40,9.1,30.9,26,141.5,over,14.465201911330276,16.431711543141745,0.7162352776735676,0.5101214574898786,pace_lo,"['pace_lo', 'eff_mid', 'kind_total', 'lens_fg']",132.0,0.0,-1.0,outputs/live_lens_tuning.json
43984244f5c5f79bacee47d55718ac73cb772bce,2026-04-07T01:14:20.019Z,2026-04-06,401856600,fg,total,40,9.1,30.9,31,141.5,over,16.519376192848625,21.011316806299646,0.7676189650190861,0.5101214574898786,pace_lo,"['pace_lo', 'eff_hi', 'kind_total', 'lens_fg']",132.0,0.0,-1.0,outputs/live_lens_tuning.json
f549ff75dd11755201f5214aeda894e80dc31d56,2026-04-07T01:14:20.137Z,2026-04-06,401856600,fg,total,40,9.616666666666667,30.383333333333333,31,141.5,over,16.09270421338498,20.568152368236014,0.7628836997446231,0.5101214574898786,pace_lo,"['pace_lo', 'eff_hi', 'kind_total', 'lens_fg']",132.0,0.0,-1.0,outputs/live_lens_tuning.json
39d04c511425fc66c5e550f80d89a45aeed5f481,2026-04-07T01:14:43.978Z,2026-04-06,401856600,fg,total,40,9.833333333333332,30.166666666666668,31,141.5,over,18.255730019216934,20.3835955678658,0.7608961610484575,0.5101214574898786,pace_lo,"['pace_lo', 'eff_mid', 'kind_total', 'lens_fg']",132.0,0.0,-1.0,outputs/live_lens_tuning.json
9d0486c3201924509098daba90661e0c669084e5,2026-04-07T01:14:56.163Z,2026-04-06,401856600,fg,total,40,9.833333333333332,30.166666666666668,31,140.5,over,19.11491813544607,21.290832409971078,0.7705783614717014,0.5101214574898786,pace_lo,"['pace_lo', 'eff_mid', 'kind_total', 'lens_fg']",132.0,0.0,-1.0,outputs/live_lens_tuning.json
ea1fce2887112b7aa0cf44abd7b6023e16d83013,2026-04-07T01:15:08.007Z,2026-04-06,401856600,fg,total,40,10.216666666666663,29.78333333333333,31,140.5,over,16.781104330883327,19.1512705667854,0.7442217458933852,0.5101214574898786,pace_lo,"['pace_lo', 'eff_mid', 'kind_total', 'lens_fg']",132.0,0.0,-1.0,outputs/live_lens_tuning.json
4a09477771efed7a7ca64032ee0484ce692eb5e1,2026-04-07T01:15:31.903Z,2026-04-06,401856600,fg,total,40,10.216666666666663,29.78333333333333,33,140.5,over,16.464921116879736,20.95666530362752,0.7637127504256844,0.5101214574898786,pace_lo,"['pace_lo', 'eff_mid', 'kind_total', 'lens_fg']",132.0,0.0,-1.0,outputs/live_lens_tuning.json
ee5f3c0024f8c8534d87055613209e240d3e61d3,2026-04-07T01:15:32.041Z,2026-04-06,401856600,fg,total,40,10.483333333333334,29.516666666666666,33,140.5,over,16.804050510025363,19.205586297896676,0.7448201396024346,0.5101214574898786,pace_lo,"['pace_lo', 'eff_mid', 'kind_total', 'lens_fg']",132.0,0.0,-1.0,outputs/live_lens_tuning.json
7b11f66c95cede3bced81ff5ff7a4e04a886d89d,2026-04-07T01:15:55.847Z,2026-04-06,401856600,fg,total,40,10.483333333333334,29.516666666666666,33,140.5,over,16.78976479573965,19.205586297896676,0.7448201396024346,0.5,pace_lo,"['pace_lo', 'eff_mid', 'kind_total', 'lens_fg']",132.0,0.0,-1.0,outputs/live_lens_tuning.json
3916dc428ec3cb9d8e3638ed2a1462dd18dc4fcd,2026-04-07T01:15:55.849Z,2026-04-06,401856600,fg,total,40,11.1,28.9,33,140.5,over,12.99199190364958,15.201541459949992,0.6988297187317432,0.5,pace_lo,"['pace_lo', 'eff_mid', 'kind_total', 'lens_fg']",132.0,0.0,-1.0,outputs/live_lens_tuning.json
ad16c7f375e0e90ea1e513a44611aaa67fa405c7,2026-04-07T01:16:20.068Z,2026-04-06,401856600,fg,total,40,11.2,28.8,33,140.5,over,12.381792892925766,14.558200146914231,0.6911056812297693,0.5,pace_lo,"['pace_lo', 'eff_mid', 'kind_total', 'lens_fg']",132.0,0.0,-1.0,outputs/live_lens_tuning.json
e278b4d725a980900e2f076cfeb90d080e70606a,2026-04-07T01:16:43.913Z,2026-04-06,401856600,fg,total,40,11.2,28.8,33,140.5,over,12.381792892925766,14.558200146914231,0.6911056812297693,0.4898785425101215,pace_lo,"['pace_lo', 'eff_mid', 'kind_total', 'lens_fg']",132.0,0.0,-1.0,outputs/live_lens_tuning.json
1931bb7de593cd51f3e7c088e59133233d0fe62b,2026-04-07T01:17:20.179Z,2026-04-06,401856600,fg,total,40,11.516666666666666,28.48333333333333,33,140.5,over,10.431337872673511,12.531931517099196,0.666233316880618,0.4898785425101215,pace_lo,"['pace_lo', 'eff_mid', 'kind_total', 'lens_fg']",132.0,0.0,-1.0,outputs/live_lens_tuning.json
8fd11002241c3f9df77bf1a03f9133ede367102d,2026-04-07T01:17:20.254Z,2026-04-06,401856600,fg,total,40,11.516666666666666,28.48333333333333,33,139.5,over,11.27293031673286,13.419234148678155,0.6772233673513022,0.4898785425101215,pace_lo,"['pace_lo', 'eff_mid', 'kind_total', 'lens_fg']",132.0,0.0,-1.0,outputs/live_lens_tuning.json
654a1dd3d23750fc056846450a35db8b7cb453c5,2026-04-07T01:17:44.217Z,2026-04-06,401856600,fg,total,40,11.783333333333337,28.216666666666665,33,139.5,over,9.63521209133966,11.722688276034688,0.6560839011198385,0.4898785425101215,pace_lo,"['pace_lo', 'eff_mid', 'kind_total', 'lens_fg']",132.0,0.0,-1.0,outputs/live_lens_tuning.json
ea76eba90ffda2bac24e1749f02312d136213fb4,2026-04-07T01:18:08.130Z,2026-04-06,401856600,fg,total,40,12.25,27.75,33,139.5,over,8.16770051872675,8.818421771487465,0.6229153380092779,0.4898785425101215,pace_lo,"['pace_lo', 'eff_mid', 'kind_total', 'lens_fg']",132.0,0.0,-1.0,outputs/live_lens_tuning.json
0248657ecef2036686979606ec358d3650011cd9,2026-04-07T01:18:08.229Z,2026-04-06,401856600,fg,total,40,12.25,27.75,33,138.5,over,9.031088411419583,9.697040192540072,0.6347072356494896,0.4898785425101215,pace_lo,"['pace_lo', 'eff_mid', 'kind_total', 'lens_fg']",132.0,0.0,-1.0,outputs/live_lens_tuning.json
bf4d4e5947414ee6bd8db5412a6b6fdee9224b98,2026-04-07T01:18:31.890Z,2026-04-06,401856600,fg,total,40,12.25,27.75,35,138.5,over,10.757864196805306,11.454277034645344,0.6579031626927232,0.4898785425101215,pace_lo,"['pace_lo', 'eff_mid', 'kind_total', 'lens_fg']",132.0,0.0,-1.0,outputs/live_lens_tuning.json
2be0fcbd8fbf9bdbe528f22aca42d776ce708aa4,2026-04-07T01:18:32.173Z,2026-04-06,401856600,fg,total,40,12.366666666666667,27.633333333333333,35,138.5,over,9.315508394207976,11.018655608545489,0.6522041333608386,0.4898785425101215,pace_lo,"['pace_lo', 'eff_mid', 'kind_total', 'lens_fg']",132.0,0.0,-1.0,outputs/live_lens_tuning.json
47c68dc725009f73b27ff4343d466c372211dc06,2026-04-07T01:18:44.158Z,2026-04-06,401856600,fg,total,40,12.366666666666667,27.633333333333333,35,136.5,over,11.039568920028495,12.77312929275601,0.674934562079396,0.4898785425101215,pace_lo,"['pace_lo', 'eff_mid', 'kind_total', 'lens_fg']",132.0,0.0,-1.0,outputs/live_lens_tuning.json
2d8a4375216f3cd46169f2a55e77dc646c7b9064,2026-04-07T01:18:55.893Z,2026-04-06,401856600,fg,total,40,13.0,27.0,35,136.5,over,8.723710595663384,10.416418246010863,0.6442686136316527,0.4898785425101215,pace_lo,"['pace_lo', 'eff_mid', 'kind_total', 'lens_fg']",132.0,0.0,-1.0,outputs/live_lens_tuning.json
8c9720012afec2b98f22ea39896fb590b57b13cf,2026-04-07T01:19:32.181Z,2026-04-06,401856600,fg,total,40,13.0,27.0,35,135.5,over,10.578370868325296,11.286155088116146,0.6557078759707075,0.4898785425101215,pace_lo,"['pace_lo', 'eff_mid', 'kind_total', 'lens_fg']",132.0,0.0,-1.0,outputs/live_lens_tuning.json
384d70764beafafa03584fca76568a5db30bc5d0,2026-04-07T01:23:32.029Z,2026-04-06,401856600,fg,total,40,13.216666666666663,26.78333333333333,35,136.5,over,8.954526613437398,9.61912781199203,0.633666520446266,0.4898785425101215,pace_lo,"['pace_lo', 'eff_mid', 'kind_total', 'lens_fg']",132.0,0.0,-1.0,outputs/live_lens_tuning.json
ee78294841a6895f6ff01cf022c8c3b98d1b6d16,2026-04-07T01:24:20.601Z,2026-04-06,401856600,fg,total,40,13.216666666666663,26.78333333333333,35,136.5,over,8.940240899151684,9.61912781199203,0.633666520446266,0.5,pace_lo,"['pace_lo', 'eff_mid', 'kind_total', 'lens_fg']",132.0,0.0,-1.0,outputs/live_lens_tuning.json
d2f8c30e53dfe09c6f734920b5b46a515ef2d31e,2026-04-07T01:24:32.628Z,2026-04-06,401856600,fg,total,40,13.216666666666663,26.78333333333333,37,136.5,over,10.644518819568685,11.353469917255184,0.656587488068628,0.5,pace_lo,"['pace_lo', 'eff_mid', 'kind_total', 'lens_fg']",132.0,0.0,-1.0,outputs/live_lens_tuning.json
97f1cf713c6a6fecf98a659d49616c8d2f25b449,2026-04-07T01:24:56.913Z,2026-04-06,401856600,fg,total,40,13.6,26.4,37,136.5,over,9.24687420918852,9.944981097902826,0.6380124795662854,0.5,pace_lo,"['pace_lo', 'eff_mid', 'kind_total', 'lens_fg']",132.0,0.0,-1.0,outputs/live_lens_tuning.json
0a2ac80aacd19388d5c1d81a5fe9b58822d94390,2026-04-07T01:25:38.714Z,2026-04-06,401856600,fg,total,40,13.6,26.4,38,136.5,over,10.094552385825644,10.807612676850198,0.6494306457840375,0.5,pace_lo,"['pace_lo', 'eff_mid', 'kind_total', 'lens_fg']",132.0,0.0,-1.0,outputs/live_lens_tuning.json
c72323c0813aa43e9fe2bff9aa916b5c0ba65441,2026-04-07T01:25:39.321Z,2026-04-06,401856600,fg,total,40,13.6,26.4,38,137.5,over,9.24687420918852,9.944981097902826,0.6380124795662854,0.4898785425101215,pace_lo,"['pace_lo', 'eff_mid', 'kind_total', 'lens_fg']",132.0,0.0,-1.0,outputs/live_lens_tuning.json
74966d6315871b24c451cf199f48a60fadd52cde,2026-04-07T01:26:38.687Z,2026-04-06,401856600,fg,total,40,13.6,26.4,40,137.5,over,10.935444848177054,11.67024425579757,0.6607153771257895,0.4898785425101215,pace_lo,"['pace_lo', 'eff_mid', 'kind_total', 'lens_fg']",132.0,0.0,-1.0,outputs/live_lens_tuning.json
942c8f99e58d745837312c06246768f723297c7a,2026-04-07T01:26:39.195Z,2026-04-06,401856600,fg,total,40,13.716666666666663,26.28333333333333,40,137.5,over,10.507490788345912,11.241646322131489,0.6551258105566373,0.4898785425101215,pace_lo,"['pace_lo', 'eff_mid', 'kind_total', 'lens_fg']",132.0,0.0,-1.0,outputs/live_lens_tuning.json
a56217a78f45acb22b6c54db057cdf0a9b874281,2026-04-07T01:26:39.290Z,2026-04-06,401856600,fg,total,40,13.716666666666663,26.28333333333333,40,138.5,over,9.661170241491376,10.380396322131476,0.6437919337853157,0.4898785425101215,pace_lo,"['pace_lo', 'eff_mid', 'kind_total', 'lens_fg']",132.0,0.0,-1.0,outputs/live_lens_tuning.json
b2569375dd7f1779a3bc812d159cef3c41a9ba81,2026-04-07T01:27:38.746Z,2026-04-06,401856600,fg,total,40,13.716666666666663,26.28333333333333,44,138.5,over,13.046452428909472,13.825396322131468,0.6882680282813745,0.4898785425101215,pace_lo,"['pace_lo', 'eff_mid', 'kind_total', 'lens_fg']",132.0,0.0,-1.0,outputs/live_lens_tuning.json
12ca337565a5056a82e9e393ae15f2cacab9b00c,2026-04-07T01:27:39.203Z,2026-04-06,401856600,fg,total,40,14.216666666666663,25.78333333333333,44,138.5,over,10.810860821028436,11.551571741783704,0.6597138685983353,0.4898785425101215,pace_lo,"['pace_lo', 'eff_mid', 'kind_total', 'lens_fg']",132.0,0.0,-1.0,outputs/live_lens_tuning.json
9469f127b9f79b0730ec7e2e3fc81f16aded6866,2026-04-07T01:27:39.347Z,2026-04-06,401856600,fg,total,40,14.216666666666663,25.78333333333333,44,141.5,over,8.2802558664869,8.985584899678457,0.6256045139005662,0.4898785425101215,pace_lo,"['pace_lo', 'eff_mid', 'kind_total', 'lens_fg']",132.0,0.0,-1.0,outputs/live_lens_tuning.json
6c08dc9ae6bb5c6ea58528f1b83e12500ae2f384,2026-04-07T01:28:39.321Z,2026-04-06,401856600,fg,total,40,14.916666666666668,25.08333333333333,44,137.5,over,9.13224751906451,9.86397420378364,0.6374078378228047,0.5101214574898786,pace_lo,"['pace_lo', 'eff_mid', 'kind_total', 'lens_fg']",132.0,0.0,-1.0,outputs/live_lens_tuning.json
a6c61ef752be8cafb5ddd33b819798b562317307,2026-04-07T01:29:38.834Z,2026-04-06,401856600,fg,total,40,14.916666666666668,25.08333333333333,46,137.5,over,10.802967145232872,11.558053151152052,0.6597985285557987,0.5101214574898786,pace_lo,"['pace_lo', 'eff_mid', 'kind_total', 'lens_fg']",132.0,0.0,-1.0,outputs/live_lens_tuning.json
3f1805a31679264b260b767a07998b7bdafed31b,2026-04-07T01:29:38.839Z,2026-04-06,401856600,fg,total,40,15.0,25.0,46,137.5,over,10.505595173199264,11.256523445348025,0.6558514915021385,0.5101214574898786,pace_lo,"['pace_lo', 'eff_mid', 'kind_total', 'lens_fg']",132.0,0.0,-1.0,outputs/live_lens_tuning.json
e998fb98ce7f8157c88715c3b1a37266bc457e34,2026-04-07T01:29:39.584Z,2026-04-06,401856600,fg,total,40,15.0,25.0,46,138.5,over,9.66442288056306,10.41047081376908,0.64468682381105,0.5101214574898786,pace_lo,"['pace_lo', 'eff_mid', 'kind_total', 'lens_fg']",132.0,0.0,-1.0,outputs/live_lens_tuning.json
bc8847016d1c982f4bb2065e2382ef8866972bc0,2026-04-07T01:30:38.593Z,2026-04-06,401856600,fg,total,40,15.0,25.0,48,138.5,over,11.333196037264068,12.102576076926994,0.6668819371863062,0.5101214574898786,pace_lo,"['pace_lo', 'eff_mid', 'kind_total', 'lens_fg']",132.0,0.0,-1.0,outputs/live_lens_tuning.json
739863ea7a523d3a3a9b21f515a281ca600f28bc,2026-04-07T01:30:39.304Z,2026-04-06,401856600,fg,total,40,15.5,24.5,48,138.5,over,9.536036533497962,10.301655461802682,0.6432415755572964,0.4898785425101215,pace_lo,"['pace_lo', 'eff_mid', 'kind_total', 'lens_fg']",132.0,0.0,-1.0,outputs/live_lens_tuning.json
dd4fcaaef53535766471925e5e9033efb85ea9d1,2026-04-07T01:31:38.910Z,2026-04-06,401856600,fg,total,40,16.033333333333335,23.966666666666665,48,138.5,over,7.171255677570761,7.9261292735877475,0.6113017694952706,0.4898785425101215,pace_lo,"['pace_lo', 'eff_mid', 'kind_total', 'lens_fg']",132.0,0.0,-1.0,outputs/live_lens_tuning.json
82c7fb9491788a9ffd3a74b48879f6e5c724d13e,2026-04-07T01:31:39.141Z,2026-04-06,401856600,fg,total,40,16.033333333333335,23.966666666666665,48,137.5,over,7.994264361939175,8.759945063061423,0.6226524361784016,0.4898785425101215,pace_lo,"['pace_lo', 'eff_mid', 'kind_total', 'lens_fg']",132.0,0.0,-1.0,outputs/live_lens_tuning.json
7f7925ea2f8f79c3c6111bfaf0ca9d5fe45b8d87,2026-04-07T01:33:44.340Z,2026-04-06,401856600,fg,total,40,16.033333333333335,23.966666666666665,48,137.5,over,7.994264361939175,8.759945063061423,0.6226524361784016,0.5,pace_lo,"['pace_lo', 'eff_mid', 'kind_total', 'lens_fg']",132.0,0.0,-1.0,outputs/live_lens_tuning.json
8c5e5059f945ec879c1bff8335c942d267e45309,2026-04-07T01:39:57.527Z,2026-04-06,401856600,fg,total,40,16.733333333333334,23.266666666666666,52,137.5,over,9.08939235159134,9.89840002147568,0.6379788621986402,0.4898785425101215,pace_lo,"['pace_lo', 'eff_mid', 'kind_total', 'lens_fg']",132.0,0.0,-1.0,outputs/live_lens_tuning.json
127d5764f89018f98778926fc4b9e0ae254756f7,2026-04-07T01:39:57.528Z,2026-04-06,401856600,fg,total,40,17.283333333333335,22.716666666666665,52,137.5,over,7.414670335950568,8.201686868695191,0.61506396836851,0.4898785425101215,pace_lo,"['pace_lo', 'eff_mid', 'kind_total', 'lens_fg']",132.0,0.0,-1.0,outputs/live_lens_tuning.json
b4ac9f96b8fc4565041865b91c476fce7826fc91,2026-04-07T02:28:36.577Z,2026-04-06,401856600,fg,total,40,17.283333333333335,22.716666666666665,85,138.5,over,32.54697488543728,34.410107921326784,0.8901561377014127,0.5,pace_lo,"['pace_lo', 'eff_hi', 'kind_total', 'lens_fg']",132.0,0.0,-1.0,outputs/live_lens_tuning.json
