league,season,team,match_index,date,home_away,xg_for,xg_against,npxg_for,npxg_against,ppda,ppda_allowed,deep_entries,deep_entries_allowed,goals_for,goals_against,expected_points,points,result
bundesliga,2024,Bayern Munich,28,2025-04-12 16:30:00,h,2.9471,1.7168,2.9471,1.7168,9.913,25.1667,19.0,4.0,2.0,2.0,2.1239,1.0,d
bundesliga,2024,Bayern Munich,29,2025-04-19 13:30:00,a,3.5419,0.5298,3.5419,0.5298,10.9524,28.25,13.0,1.0,4.0,0.0,2.8733,3.0,w
bundesliga,2024,Bayern Munich,30,2025-04-26 13:30:00,h,1.7014,0.9239,1.7014,0.9239,11.85,11.8,10.0,3.0,3.0,0.0,1.9632,3.0,w
bundesliga,2024,Bayern Munich,31,2025-05-03 13:30:00,a,1.9721,1.749,1.9721,1.749,16.5,14.8261,11.0,8.0,3.0,3.0,1.5033,1.0,d
bundesliga,2024,Bayern Munich,32,2025-05-10 16:30:00,h,2.7831,1.3554,2.7831,1.3554,13.4211,28.4615,17.0,3.0,2.0,0.0,2.2793,3.0,w
bundesliga,2024,Bayern Munich,33,2025-05-17 13:30:00,a,2.2143,0.6614,2.2143,0.6614,9.9474,13.8182,16.0,5.0,4.0,0.0,2.4917,3.0,w
bundesliga,2024,Bayer Leverkusen,0,2024-08-23 18:30:00,a,3.2359,1.5167,2.3066,1.5167,18.2,14.2273,10.0,5.0,3.0,2.0,2.4806,3.0,w
bundesliga,2024,Bayer Leverkusen,1,2024-08-31 16:30:00,h,3.4227,1.5053,3.4227,1.5053,15.0,12.3913,16.0,2.0,2.0,3.0,2.4935,0.0,l
bundesliga,2024,Bayer Leverkusen,2,2024-09-14 13:30:00,a,3.4183,1.0636,2.6605,1.0636,10.6316,23.2857,13.0,5.0,4.0,1.0,2.6919,3.0,w
bundesliga,2024,Bayer Leverkusen,3,2024-09-22 13:30:00,h,1.7187,0.8364,1.7187,0.8364,4.5714,27.0,12.0,1.0,4.0,3.0,2.0665,3.0,w
bundesliga,2024,Bayer Leverkusen,4,2024-09-28 16:30:00,a,0.087,1.1946,0.087,1.1946,23.3529,7.04,0.0,7.0,1.0,1.0,0.3389,1.0,d
bundesliga,2024,Bayer Leverkusen,5,2024-10-05 13:30:00,h,2.5839,1.9844,2.5839,1.2266,11.0,17.3529,15.0,0.0,2.0,2.0,1.8004,1.0,d
bundesliga,2024,Bayer Leverkusen,6,2024-10-19 13:30:00,h,4.0715,1.5516,3.3137,0.7938,18.5625,29.3,15.0,3.0,2.0,1.0,2.7271,3.0,w
bundesliga,2024,Bayer Leverkusen,7,2024-10-26 16:30:00,a,1.3085,1.7881,1.3085,1.7881,10.9167,17.1667,7.0,11.0,2.0,2.0,1.0004,1.0,d
bundesliga,2024,Bayer Leverkusen,8,2024-11-01 19:30:00,h,2.7829,0.2238,2.7829,0.2238,9.76,10.3043,4.0,8.0,0.0,0.0,2.8522,1.0,d
bundesliga,2024,Bayer Leverkusen,9,2024-11-09 14:30:00,a,1.4055,0.7776,1.4055,0.7776,11.2143,32.5385,13.0,6.0,1.0,1.0,1.8783,1.0,d
bundesliga,2024,Bayer Leverkusen,10,2024-11-23 14:30:00,h,2.0258,1.0314,2.0258,1.0314,15.1,44.0909,8.0,3.0,5.0,2.0,2.109,3.0,w
bundesliga,2024,Bayer Leverkusen,11,2024-11-30 14:30:00,a,0.9067,1.1133,0.9067,1.1133,8.85,13.16,2.0,2.0,2.0,1.0,1.1308,3.0,w
bundesliga,2024,Bayer Leverkusen,12,2024-12-07 14:30:00,h,0.7295,2.1839,0.7295,2.1839,14.1333,20.2381,10.0,3.0,2.0,1.0,0.3188,3.0,w
bundesliga,2024,Bayer Leverkusen,13,2024-12-14 14:30:00,a,1.021,0.4367,1.021,0.4367,14.4615,27.2,4.0,6.0,2.0,0.0,1.8968,3.0,w
bundesliga,2024,Bayer Leverkusen,14,2024-12-21 17:30:00,h,3.2597,1.3416,2.5019,1.3416,6.7586,23.8824,14.0,4.0,5.0,1.0,2.5456,3.0,w
bundesliga,2024,Bayer Leverkusen,15,2025-01-10 19:30:00,a,1.8834,1.4866,1.8834,0.7289,29.2353,8.7895,4.0,4.0,3.0,2.0,1.7239,3.0,w
bundesliga,2024,Bayer Leverkusen,16,2025-01-14 19:30:00,h,1.9941,0.6035,1.9941,0.6035,10.55,16.9048,8.0,4.0,1.0,0.0,2.4193,3.0,w
bundesliga,2024,Bayer Leverkusen,17,2025-01-18 17:30:00,h,2.0838,0.4739,1.326,0.4739,14.9545,23.4667,8.0,0.0,3.0,1.0,2.6162,3.0,w
bundesliga,2024,Bayer Leverkusen,18,2025-01-25 14:30:00,a,2.5767,0.7082,2.5767,0.7082,20.9333,10.0556,5.0,13.0,2.0,2.0,2.6663,1.0,d
bundesliga,2024,Bayer Leverkusen,19,2025-02-02 16:30:00,h,1.3542,1.9494,1.3542,1.9494,13.8421,18.9333,8.0,5.0,3.0,1.0,0.872,3.0,w
bundesliga,2024,Bayer Leverkusen,20,2025-02-08 14:30:00,a,1.6632,0.895,1.6632,0.895,12.625,30.4444,5.0,4.0,0.0,0.0,2.0379,1.0,d
bundesliga,2024,Bayer Leverkusen,21,2025-02-15 17:30:00,h,2.5573,0.072,2.5573,0.072,8.3438,15.625,11.0,1.0,0.0,0.0,2.903,1.0,d
bundesliga,2024,Bayer Leverkusen,22,2025-02-22 14:30:00,a,2.5556,0.495,2.5556,0.495,9.6667,40.8333,11.0,2.0,2.0,0.0,2.7295,3.0,w
bundesliga,2024,Bayer Leverkusen,23,2025-03-01 17:30:00,a,2.3702,1.0005,2.3702,1.0005,14.3529,9.5,8.0,4.0,4.0,1.0,2.324,3.0,w
bundesliga,2024,Bayer Leverkusen,24,2025-03-08 14:30:00,h,1.3633,1.677,1.3633,1.677,5.7727,19.3158,6.0,5.0,0.0,2.0,1.1163,0.0,l
bundesliga,2024,Bayer Leverkusen,25,2025-03-16 18:30:00,a,2.0744,2.8502,2.0744,2.8502,14.6923,8.5,5.0,9.0,4.0,3.0,0.8705,3.0,w
bundesliga,2024,Bayer Leverkusen,26,2025-03-28 19:30:00,h,2.0808,0.7022,2.0808,0.7022,14.7143,13.1481,8.0,4.0,3.0,1.0,2.4915,3.0,w
bundesliga,2024,Bayer Leverkusen,27,2025-04-05 13:30:00,a,0.3674,1.3023,0.3674,1.3023,12.875,13.0,7.0,7.0,1.0,0.0,0.5403,3.0,w
bundesliga,2024,Bayer Leverkusen,28,2025-04-12 13:30:00,h,0.4955,0.5138,0.4955,0.5138,9.4667,22.5,7.0,2.0,0.0,0.0,1.2382,1.0,d
bundesliga,2024,Bayer Leverkusen,29,2025-04-20 17:30:00,a,1.1349,2.3164,1.1349,2.3164,28.625,19.6111,8.0,4.0,1.0,1.0,0.4565,1.0,d
bundesliga,2024,Bayer Leverkusen,30,2025-04-26 13:30:00,h,1.0378,0.6409,1.0378,0.6409,15.8333,24.0,6.0,6.0,2.0,0.0,1.7119,3.0,w
bundesliga,2024,Bayer Leverkusen,31,2025-05-04 15:30:00,a,0.2278,0.9045,0.2278,0.9045,4.76,17.0,6.0,6.0,2.0,2.0,0.5955,1.0,d
bundesliga,2024,Bayer Leverkusen,32,2025-05-11 13:30:00,h,1.9047,1.3948,1.9047,1.3948,7.8519,20.875,10.0,7.0,2.0,4.0,1.7198,0.0,l
bundesliga,2024,Bayer Leverkusen,33,2025-05-17 13:30:00,a,1.3357,2.899,0.5779,2.1412,8.0,7.6667,1.0,12.0,2.0,2.0,0.4171,1.0,d
bundesliga,2024,Hoffenheim,0,2024-08-24 13:30:00,h,3.7371,1.9724,2.9793,1.9724,12.95,12.0556,10.0,2.0,3.0,2.0,2.3924,3.0,w
bundesliga,2024,Hoffenheim,1,2024-08-31 13:30:00,a,0.8324,2.6851,0.8324,2.6851,17.25,9.8,4.0,12.0,1.0,3.0,0.212,0.0,l
bundesliga,2024,Hoffenheim,2,2024-09-14 13:30:00,h,1.0636,3.4183,1.0636,2.6605,23.2857,10.6316,5.0,13.0,1.0,4.0,0.2169,0.0,l
bundesliga,2024,Hoffenheim,3,2024-09-21 13:30:00,a,0.3788,1.2159,0.3788,1.2159,10.48,9.48,6.0,6.0,1.0,2.0,0.5776,0.0,l
bundesliga,2024,Hoffenheim,4,2024-09-29 15:30:00,h,1.7865,4.0692,1.7865,4.0692,20.0833,6.6129,4.0,13.0,3.0,4.0,0.2785,0.0,l
bundesliga,2024,Hoffenheim,5,2024-10-06 17:30:00,a,0.8935,1.7257,0.8935,0.8285,25.9231,7.76,3.0,7.0,1.0,1.0,0.6717,1.0,d
bundesliga,2024,Hoffenheim,6,2024-10-19 13:30:00,h,2.4627,2.3454,2.4627,1.5876,12.0,10.7391,7.0,7.0,3.0,1.0,1.4458,3.0,w
bundesliga,2024,Hoffenheim,7,2024-10-27 18:30:00,a,0.6928,1.5782,0.6928,1.5782,7.5,9.3333,5.0,5.0,0.0,0.0,0.5941,1.0,d
bundesliga,2024,Hoffenheim,8,2024-11-02 14:30:00,h,0.7464,1.1155,0.7464,1.1155,7.7619,14.24,6.0,3.0,0.0,2.0,0.9805,0.0,l
bundesliga,2024,Hoffenheim,9,2024-11-10 14:30:00,a,0.4156,0.9703,0.4156,0.9703,7.5667,12.52,7.0,5.0,0.0,0.0,0.7717,1.0,d
bundesliga,2024,Hoffenheim,10,2024-11-23 14:30:00,h,2.6014,1.7298,2.6014,1.7298,8.5909,17.1,4.0,9.0,4.0,3.0,1.9461,3.0,w
bundesliga,2024,Hoffenheim,11,2024-12-01 16:30:00,a,0.8146,2.6279,0.8146,2.6279,7.2593,5.6579,2.0,12.0,0.0,2.0,0.3087,0.0,l
bundesliga,2024,Hoffenheim,12,2024-12-08 16:30:00,h,1.4945,1.5314,1.4945,1.5314,13.2,13.8696,3.0,9.0,1.0,1.0,1.3262,1.0,d
bundesliga,2024,Hoffenheim,13,2024-12-15 16:30:00,a,1.3144,0.4333,1.3144,0.4333,10.6786,13.7857,11.0,4.0,1.0,1.0,2.1331,1.0,d
bundesliga,2024,Hoffenheim,14,2024-12-21 14:30:00,h,3.7229,0.4905,2.9651,0.4905,9.7692,18.6111,21.0,1.0,1.0,2.0,2.9257,0.0,l
bundesliga,2024,Hoffenheim,15,2025-01-11 14:30:00,h,1.1804,1.4913,1.1804,1.4913,11.7059,10.0833,6.0,3.0,0.0,1.0,1.0879,0.0,l
bundesliga,2024,Hoffenheim,16,2025-01-15 19:30:00,a,0.223,3.8046,0.223,3.0468,20.8333,10.0385,0.0,17.0,0.0,5.0,0.0182,0.0,l
bundesliga,2024,Hoffenheim,17,2025-01-18 14:30:00,a,0.9055,0.9085,0.9055,0.9085,6.2353,7.1818,8.0,9.0,3.0,1.0,1.3368,3.0,w
bundesliga,2024,Hoffenheim,18,2025-01-26 14:30:00,h,2.3214,2.3032,2.3214,1.5455,12.7727,16.0714,8.0,12.0,2.0,2.0,1.3722,1.0,d
bundesliga,2024,Hoffenheim,19,2025-02-02 16:30:00,a,1.9494,1.3542,1.9494,1.3542,18.9333,13.8421,5.0,8.0,1.0,3.0,1.8563,0.0,l
bundesliga,2024,Hoffenheim,20,2025-02-08 14:30:00,h,0.8816,3.8659,0.8816,3.8659,7.7826,12.04,7.0,14.0,0.0,4.0,0.1037,0.0,l
bundesliga,2024,Hoffenheim,21,2025-02-16 14:30:00,a,1.9187,0.8567,1.9187,0.8567,11.2667,6.7917,7.0,14.0,3.0,1.0,2.1483,3.0,w
bundesliga,2024,Hoffenheim,22,2025-02-23 18:30:00,h,0.7058,3.671,0.7058,3.671,23.7143,13.2857,6.0,25.0,1.0,1.0,0.091,1.0,d
bundesliga,2024,Hoffenheim,23,2025-03-01 14:30:00,a,0.526,1.4452,0.526,1.4452,8.2174,3.6538,7.0,11.0,1.0,0.0,0.5937,3.0,w
bundesliga,2024,Hoffenheim,24,2025-03-09 16:30:00,h,1.7803,2.3132,1.7803,2.3132,14.3125,14.6471,8.0,7.0,1.0,1.0,1.0292,1.0,d
bundesliga,2024,Hoffenheim,25,2025-03-14 19:30:00,a,0.1963,1.4352,0.1963,1.4352,16.9167,17.1176,4.0,5.0,0.0,1.0,0.3133,0.0,l
bundesliga,2024,Hoffenheim,26,2025-03-29 14:30:00,h,1.9451,0.6886,1.1873,0.6886,9.8,14.0526,5.0,2.0,1.0,1.0,2.4018,1.0,d
bundesliga,2024,Hoffenheim,27,2025-04-05 13:30:00,a,1.1862,1.4012,1.1862,1.4012,21.4286,7.24,4.0,15.0,1.0,3.0,1.2218,0.0,l
bundesliga,2024,Hoffenheim,28,2025-04-12 13:30:00,h,1.4239,0.9696,1.4239,0.9696,12.6,4.3929,2.0,8.0,2.0,0.0,1.8002,3.0,w
bundesliga,2024,Hoffenheim,29,2025-04-19 13:30:00,a,1.947,1.5497,1.947,1.5497,9.625,15.1176,8.0,10.0,2.0,3.0,1.6756,0.0,l
bundesliga,2024,Hoffenheim,30,2025-04-26 13:30:00,h,1.1903,2.4153,1.1903,1.6575,10.1765,13.2667,6.0,13.0,2.0,3.0,0.5586,0.0,l
bundesliga,2024,Hoffenheim,31,2025-05-03 13:30:00,a,1.9109,1.9183,1.9109,1.9183,14.5333,21.1667,9.0,4.0,4.0,4.0,1.3507,1.0,d
bundesliga,2024,Hoffenheim,32,2025-05-09 18:30:00,a,1.1088,1.3676,1.1088,1.3676,16.375,17.5,7.0,6.0,2.0,2.0,1.1267,1.0,d
bundesliga,2024,Hoffenheim,33,2025-05-17 13:30:00,h,0.6614,2.2143,0.6614,2.2143,13.8182,9.9474,5.0,16.0,0.0,4.0,0.3479,0.0,l
bundesliga,2024,Augsburg,0,2024-08-24 13:30:00,h,1.3157,1.5431,1.3157,1.5431,14.75,10.7895,3.0,11.0,2.0,2.0,1.193,1.0,d
bundesliga,2024,Augsburg,1,2024-09-01 13:30:00,a,0.6415,3.0938,0.6415,2.336,7.619,13.1304,10.0,7.0,0.0,4.0,0.101,0.0,l
bundesliga,2024,Augsburg,2,2024-09-15 13:30:00,h,2.6147,0.4931,2.6147,0.4931,13.5789,9.7222,5.0,9.0,3.0,1.0,2.6852,3.0,w
bundesliga,2024,Augsburg,3,2024-09-20 18:30:00,h,2.7956,1.2579,2.7956,1.2579,4.2105,23.7778,16.0,1.0,2.0,3.0,2.3741,0.0,l
bundesliga,2024,Augsburg,4,2024-09-28 13:30:00,a,1.0741,2.8159,0.3164,2.8159,15.9048,14.5,4.0,13.0,0.0,4.0,0.3253,0.0,l
bundesliga,2024,Augsburg,5,2024-10-04 18:30:00,h,1.7552,0.807,1.7552,0.807,8.75,4.7727,8.0,5.0,2.0,1.0,2.1169,3.0,w
bundesliga,2024,Augsburg,6,2024-10-19 13:30:00,a,0.8687,1.0759,0.8687,1.0759,18.0,16.625,4.0,3.0,1.0,3.0,1.1629,0.0,l
bundesliga,2024,Augsburg,7,2024-10-26 13:30:00,h,0.5605,0.7769,0.5605,0.7769,16.1,5.6,7.0,5.0,2.0,1.0,1.0779,3.0,w
bundesliga,2024,Augsburg,8,2024-11-02 14:30:00,a,0.4995,1.1132,0.4995,1.1132,18.7368,8.4118,1.0,14.0,1.0,1.0,0.7886,1.0,d
bundesliga,2024,Augsburg,9,2024-11-10 14:30:00,h,0.9703,0.4156,0.9703,0.4156,12.52,7.5667,5.0,7.0,0.0,0.0,1.8799,1.0,d
bundesliga,2024,Augsburg,10,2024-11-22 19:30:00,a,0.1491,4.0266,0.1491,2.511,56.1429,6.3158,0.0,22.0,0.0,3.0,0.006,0.0,l
bundesliga,2024,Augsburg,11,2024-11-30 14:30:00,h,2.1553,0.2507,1.3975,0.2507,10.8421,10.24,7.0,6.0,1.0,0.0,2.751,3.0,w
bundesliga,2024,Augsburg,12,2024-12-07 14:30:00,a,1.1709,1.5347,1.1709,1.5347,15.4545,4.5152,5.0,9.0,2.0,2.0,1.0631,1.0,d
bundesliga,2024,Augsburg,13,2024-12-14 14:30:00,h,0.4367,1.021,0.4367,1.021,27.2,14.4615,6.0,4.0,0.0,2.0,0.761,0.0,l
bundesliga,2024,Augsburg,14,2024-12-21 14:30:00,a,1.1306,2.4859,1.1306,2.4859,7.6667,13.8571,9.0,10.0,1.0,5.0,0.4579,0.0,l
bundesliga,2024,Augsburg,15,2025-01-12 16:30:00,h,0.3391,2.6162,0.3391,2.6162,11.5926,9.4167,1.0,11.0,0.0,1.0,0.0961,0.0,l
bundesliga,2024,Augsburg,16,2025-01-15 19:30:00,a,1.419,0.5493,1.419,0.5493,15.0476,6.1212,8.0,2.0,2.0,0.0,2.1179,3.0,w
bundesliga,2024,Augsburg,17,2025-01-19 16:30:00,a,1.3164,1.1518,1.3164,1.1518,30.4615,4.3929,4.0,9.0,2.0,0.0,1.5271,3.0,w
bundesliga,2024,Augsburg,18,2025-01-25 14:30:00,h,1.6382,0.9474,1.6382,0.9474,14.375,19.3684,7.0,8.0,2.0,1.0,1.9638,3.0,w
bundesliga,2024,Augsburg,19,2025-02-01 14:30:00,a,0.1949,0.8499,0.1949,0.8499,10.1739,17.15,1.0,7.0,1.0,1.0,0.5173,1.0,d
bundesliga,2024,Augsburg,20,2025-02-08 14:30:00,a,0.2607,1.9999,0.2607,1.9999,21.6875,4.2667,1.0,10.0,0.0,0.0,0.1392,1.0,d
bundesliga,2024,Augsburg,21,2025-02-14 19:30:00,h,1.0545,1.6452,1.0545,1.6452,16.5,8.1765,11.0,7.0,0.0,0.0,0.8836,1.0,d
bundesliga,2024,Augsburg,22,2025-02-22 14:30:00,a,1.7391,0.8,1.7391,0.8,16.95,14.75,7.0,10.0,3.0,0.0,2.1232,3.0,w
bundesliga,2024,Augsburg,23,2025-03-02 16:30:00,h,2.222,0.7992,2.222,0.7992,12.36,15.7222,13.0,3.0,0.0,0.0,2.405,1.0,d
bundesliga,2024,Augsburg,24,2025-03-08 14:30:00,a,0.2502,1.1105,0.2502,1.1105,16.3158,6.2632,2.0,11.0,1.0,0.0,0.5016,3.0,w
bundesliga,2024,Augsburg,25,2025-03-15 14:30:00,h,0.599,0.7636,0.599,0.7636,16.0526,8.1429,6.0,9.0,1.0,0.0,1.1522,3.0,w
bundesliga,2024,Augsburg,26,2025-03-29 14:30:00,a,0.6886,1.9451,0.6886,1.1873,14.0526,9.8,2.0,5.0,1.0,1.0,0.4128,1.0,d
bundesliga,2024,Augsburg,27,2025-04-04 18:30:00,h,0.5677,1.9165,0.5677,1.9165,35.5,6.2308,2.0,16.0,1.0,3.0,0.431,0.0,l
bundesliga,2024,Augsburg,28,2025-04-12 13:30:00,a,1.0254,1.861,1.0254,1.861,10.5263,13.4,7.0,8.0,2.0,1.0,0.8235,3.0,w
bundesliga,2024,Augsburg,29,2025-04-20 13:30:00,h,1.1421,1.3955,1.1421,1.3955,16.8889,8.3846,3.0,4.0,0.0,0.0,1.1094,1.0,d
bundesliga,2024,Augsburg,30,2025-04-26 13:30:00,a,0.6409,1.0378,0.6409,1.0378,24.0,15.8333,6.0,6.0,0.0,2.0,0.9568,0.0,l
bundesliga,2024,Augsburg,31,2025-05-04 13:30:00,h,3.93,2.1041,3.93,1.3463,5.5185,9.8333,14.0,4.0,1.0,3.0,2.483,0.0,l
bundesliga,2024,Augsburg,32,2025-05-11 17:30:00,a,0.3818,4.9723,0.3818,4.9723,26.4286,6.3333,0.0,19.0,0.0,4.0,0.0022,0.0,l
bundesliga,2024,Augsburg,33,2025-05-17 13:30:00,h,1.5793,1.1414,1.5793,1.1414,10.8947,26.6429,5.0,2.0,1.0,2.0,1.671,0.0,l
bundesliga,2024,Werder Bremen,0,2024-08-24 13:30:00,a,1.5431,1.3157,1.5431,1.3157,10.7895,14.75,11.0,3.0,2.0,2.0,1.5149,1.0,d
bundesliga,2024,Werder Bremen,1,2024-08-31 13:30:00,h,0.2785,0.9183,0.2785,0.9183,18.2632,12.5217,9.0,2.0,0.0,0.0,0.6457,1.0,d
bundesliga,2024,Werder Bremen,2,2024-09-15 15:30:00,a,1.8089,1.6711,1.0511,1.6711,18.1667,7.2857,7.0,11.0,2.0,1.0,1.473,3.0,w
bundesliga,2024,Werder Bremen,3,2024-09-21 13:30:00,h,0.0,3.3445,0.0,3.3445,35.0,7.3125,7.0,25.0,0.0,5.0,0.0148,0.0,l
bundesliga,2024,Werder Bremen,4,2024-09-29 15:30:00,a,4.0692,1.7865,4.0692,1.7865,6.6129,20.0833,13.0,4.0,4.0,3.0,2.6146,3.0,w
bundesliga,2024,Werder Bremen,5,2024-10-05 13:30:00,h,0.8797,1.5807,0.8797,1.5807,17.2857,17.8636,5.0,10.0,0.0,1.0,0.8299,0.0,l
bundesliga,2024,Werder Bremen,6,2024-10-20 15:30:00,a,2.1479,2.1735,2.1479,2.1735,12.05,12.6296,11.0,5.0,4.0,2.0,1.3253,3.0,w
bundesliga,2024,Werder Bremen,7,2024-10-26 16:30:00,h,1.7881,1.3085,1.7881,1.3085,17.1667,10.9167,11.0,7.0,2.0,2.0,1.7372,1.0,d
bundesliga,2024,Werder Bremen,8,2024-11-03 16:30:00,a,1.3021,2.9567,1.3021,2.9567,13.1739,14.2727,6.0,9.0,1.0,4.0,0.4269,0.0,l
bundesliga,2024,Werder Bremen,9,2024-11-09 14:30:00,h,2.2613,0.8842,2.2613,0.8842,8.8077,15.0476,6.0,3.0,2.0,1.0,2.3577,3.0,w
bundesliga,2024,Werder Bremen,10,2024-11-23 17:30:00,a,0.6328,1.4706,0.6328,1.4706,11.8696,12.7273,4.0,13.0,0.0,1.0,0.6653,0.0,l
bundesliga,2024,Werder Bremen,11,2024-11-30 14:30:00,h,2.1495,1.6651,2.1495,1.6651,21.25,11.45,10.0,4.0,2.0,2.0,1.7035,1.0,d
bundesliga,2024,Werder Bremen,12,2024-12-07 14:30:00,a,1.2075,1.1626,1.2075,1.1626,14.5294,11.3333,6.0,4.0,1.0,0.0,1.3755,3.0,w
bundesliga,2024,Werder Bremen,13,2024-12-14 17:30:00,a,0.9861,0.5154,0.9861,0.5154,14.75,13.4545,8.0,5.0,2.0,0.0,1.7886,3.0,w
bundesliga,2024,Werder Bremen,14,2024-12-21 14:30:00,h,2.7336,1.6411,2.7336,1.6411,9.48,12.8846,11.0,14.0,4.0,1.0,2.1399,3.0,w
bundesliga,2024,Werder Bremen,15,2025-01-12 14:30:00,a,1.3269,2.6504,1.3269,2.6504,10.1333,13.8333,6.0,5.0,2.0,4.0,0.5783,0.0,l
bundesliga,2024,Werder Bremen,16,2025-01-15 19:30:00,h,1.875,1.9188,1.875,1.9188,13.9412,10.3103,11.0,6.0,3.0,3.0,1.3371,1.0,d
