league,season,team,match_index,date,home_away,xg_for,xg_against,npxg_for,npxg_against,ppda,ppda_allowed,deep_entries,deep_entries_allowed,goals_for,goals_against,expected_points,points,result
bundesliga,2025,Bayer Leverkusen,19,2026-02-07 17:30:00,a,0.7413,0.7835,0.7413,0.7835,13.5909,25.5294,7.0,6.0,1.0,1.0,1.2474,1.0,d
bundesliga,2025,Bayer Leverkusen,20,2026-02-14 14:30:00,h,2.2604,0.6548,2.2604,0.6548,13.2353,26.05,8.0,2.0,4.0,0.0,2.5293,3.0,w
bundesliga,2025,Bayer Leverkusen,21,2026-02-21 14:30:00,a,1.2027,0.7577,1.2027,0.7577,9.6875,16.9286,8.0,6.0,0.0,1.0,1.7403,0.0,l
bundesliga,2025,Bayer Leverkusen,22,2026-02-28 14:30:00,h,1.9482,0.9714,1.9482,0.9714,12.0588,16.2593,9.0,13.0,1.0,1.0,2.1935,1.0,d
bundesliga,2025,Bayer Leverkusen,23,2026-03-04 19:30:00,a,2.6787,1.2869,2.6787,1.2869,5.7879,12.913,8.0,4.0,1.0,0.0,2.3661,3.0,w
bundesliga,2025,Bayer Leverkusen,24,2026-03-07 14:30:00,a,2.1863,2.5841,2.1863,2.5841,11.619,14.45,9.0,7.0,3.0,3.0,1.1116,1.0,d
bundesliga,2025,Bayer Leverkusen,25,2026-03-14 14:30:00,h,2.6526,1.2682,2.6526,1.2682,12.25,11.0,9.0,12.0,1.0,1.0,2.2891,1.0,d
bundesliga,2025,Bayer Leverkusen,26,2026-03-21 14:30:00,a,1.9629,1.7374,1.9629,0.9796,10.65,15.3889,7.0,5.0,3.0,3.0,1.5188,1.0,d
bundesliga,2025,Bayer Leverkusen,27,2026-04-04 13:30:00,h,4.5952,2.5471,3.0796,1.7893,9.8,22.0,15.0,7.0,6.0,3.0,2.5216,3.0,w
bundesliga,2025,Bayer Leverkusen,28,2026-04-11 13:30:00,a,0.7286,1.0142,0.7286,1.0142,21.9231,22.3333,6.0,16.0,1.0,0.0,1.0958,3.0,w
bundesliga,2025,Bayer Leverkusen,29,2026-04-18 13:30:00,h,3.7311,1.2974,3.7311,0.5397,7.3529,29.3333,21.0,3.0,1.0,2.0,2.6809,0.0,l
bundesliga,2025,Bayer Leverkusen,30,2026-04-25 13:30:00,a,1.8575,3.4994,1.0997,3.4994,17.9286,21.0556,2.0,14.0,2.0,1.0,0.4899,3.0,w
bundesliga,2025,Bayer Leverkusen,31,2026-05-02 16:30:00,h,5.4173,1.4973,5.4173,1.4973,10.8421,15.3,14.0,9.0,4.0,1.0,2.9135,3.0,w
bundesliga,2025,Bayer Leverkusen,32,2026-05-09 13:30:00,a,0.6319,3.4289,0.6319,2.6711,14.1818,11.6,9.0,13.0,1.0,3.0,0.082,0.0,l
bundesliga,2025,Bayer Leverkusen,33,2026-05-16 13:30:00,h,3.0857,1.6305,2.3279,1.6305,10.8636,33.25,22.0,7.0,1.0,1.0,2.2596,1.0,d
bundesliga,2025,Hoffenheim,0,2025-08-23 13:30:00,a,0.5052,1.0525,0.5052,1.0525,15.7826,15.1333,6.0,3.0,2.0,1.0,0.7795,3.0,w
bundesliga,2025,Hoffenheim,1,2025-08-30 13:30:00,h,1.2818,1.8209,1.2818,1.8209,6.4828,19.3571,5.0,5.0,1.0,3.0,0.9006,0.0,l
bundesliga,2025,Hoffenheim,2,2025-09-13 13:30:00,a,3.3408,3.0814,1.8253,3.0814,6.5556,12.5238,6.0,6.0,4.0,2.0,1.5885,3.0,w
bundesliga,2025,Hoffenheim,3,2025-09-20 13:30:00,h,1.0372,2.7142,1.0372,1.1986,12.963,11.3529,6.0,2.0,1.0,4.0,0.3517,0.0,l
bundesliga,2025,Hoffenheim,4,2025-09-28 13:30:00,a,2.2422,1.2587,2.2422,1.2587,6.4167,16.1333,3.0,0.0,1.0,1.0,2.202,1.0,d
bundesliga,2025,Hoffenheim,5,2025-10-03 18:30:00,h,1.4237,1.3087,1.4237,1.3087,7.1739,19.9231,5.0,3.0,0.0,1.0,1.4142,0.0,l
bundesliga,2025,Hoffenheim,6,2025-10-19 15:30:00,a,1.791,0.872,1.791,0.872,9.0455,14.2857,8.0,6.0,3.0,0.0,2.0873,3.0,w
bundesliga,2025,Hoffenheim,7,2025-10-25 13:30:00,h,2.4278,0.9023,2.4278,0.9023,6.7143,17.5263,8.0,4.0,3.0,1.0,2.4494,3.0,w
bundesliga,2025,Hoffenheim,8,2025-11-02 16:30:00,a,1.7429,1.4012,1.7429,1.4012,8.92,14.0,6.0,2.0,3.0,2.0,1.6327,3.0,w
bundesliga,2025,Hoffenheim,9,2025-11-08 14:30:00,h,1.9235,1.5619,1.9235,1.5619,8.1515,11.5714,5.0,8.0,3.0,1.0,1.6347,3.0,w
bundesliga,2025,Hoffenheim,10,2025-11-21 19:30:00,a,1.544,2.8871,1.544,2.8871,9.2105,10.75,18.0,10.0,1.0,1.0,0.5543,1.0,d
bundesliga,2025,Hoffenheim,11,2025-11-29 14:30:00,h,1.7961,0.6555,1.7961,0.6555,6.8966,16.9474,11.0,5.0,3.0,0.0,2.245,3.0,w
bundesliga,2025,Hoffenheim,12,2025-12-07 16:30:00,a,1.4236,1.1015,1.4236,1.1015,8.4286,17.0526,4.0,7.0,0.0,2.0,1.6403,0.0,l
bundesliga,2025,Hoffenheim,13,2025-12-13 14:30:00,h,2.4881,1.4052,2.4881,0.6474,6.5,19.625,13.0,4.0,4.0,1.0,2.1811,3.0,w
bundesliga,2025,Hoffenheim,14,2025-12-20 14:30:00,a,0.1542,1.4612,0.1542,1.4612,8.3333,8.6522,6.0,1.0,0.0,0.0,0.2442,1.0,d
bundesliga,2025,Hoffenheim,15,2026-01-14 19:30:00,h,4.3777,0.8329,3.6199,0.8329,7.2692,20.6316,14.0,3.0,5.0,1.0,2.9149,3.0,w
bundesliga,2025,Hoffenheim,16,2026-01-17 14:30:00,h,2.1199,1.2705,2.1199,1.2705,11.0645,10.0,9.0,6.0,1.0,0.0,1.9893,3.0,w
bundesliga,2025,Hoffenheim,17,2026-01-24 14:30:00,a,1.6281,0.8297,1.6281,0.8297,6.9714,14.65,5.0,5.0,3.0,1.0,2.0266,3.0,w
bundesliga,2025,Hoffenheim,18,2026-01-27 19:30:00,a,0.5676,1.4269,0.5676,1.4269,14.1,15.7273,6.0,16.0,2.0,0.0,0.6891,3.0,w
bundesliga,2025,Hoffenheim,19,2026-01-31 14:30:00,h,1.5068,1.2328,0.749,1.2328,6.05,11.4348,3.0,4.0,3.0,1.0,1.6297,3.0,w
bundesliga,2025,Hoffenheim,20,2026-02-08 16:30:00,a,2.6683,6.3783,2.6683,4.8627,13.1176,8.0968,5.0,16.0,1.0,5.0,0.1011,0.0,l
bundesliga,2025,Hoffenheim,21,2026-02-14 14:30:00,h,1.9005,0.7441,1.9005,0.7441,8.8,21.7143,16.0,4.0,3.0,0.0,2.2612,3.0,w
bundesliga,2025,Hoffenheim,22,2026-02-21 14:30:00,a,1.8243,1.1225,1.8243,1.1225,7.3529,25.7273,12.0,3.0,2.0,2.0,1.9035,1.0,d
bundesliga,2025,Hoffenheim,23,2026-02-28 14:30:00,h,2.5741,0.9465,2.5741,0.9465,5.7407,46.7143,15.0,2.0,0.0,1.0,2.4555,0.0,l
bundesliga,2025,Hoffenheim,24,2026-03-07 14:30:00,a,2.7938,0.9667,2.7938,0.9667,9.1905,11.9474,16.0,4.0,4.0,2.0,2.6482,3.0,w
bundesliga,2025,Hoffenheim,25,2026-03-14 14:30:00,h,2.2381,0.2214,2.2381,0.2214,6.1053,22.0,7.0,2.0,1.0,1.0,2.8014,1.0,d
bundesliga,2025,Hoffenheim,26,2026-03-20 19:30:00,a,0.5214,2.907,0.5214,2.907,9.0,14.5789,3.0,12.0,0.0,5.0,0.1216,0.0,l
bundesliga,2025,Hoffenheim,27,2026-04-04 13:30:00,h,1.5173,2.2289,1.5173,2.2289,5.8846,23.9091,11.0,3.0,1.0,2.0,0.7981,0.0,l
bundesliga,2025,Hoffenheim,28,2026-04-10 18:30:00,a,1.4315,2.672,1.4315,1.9142,4.1379,43.4286,12.0,8.0,2.0,2.0,0.5917,1.0,d
bundesliga,2025,Hoffenheim,29,2026-04-18 13:30:00,h,2.2246,1.2829,0.709,1.2829,12.5882,14.25,8.0,7.0,2.0,1.0,2.1567,3.0,w
bundesliga,2025,Hoffenheim,30,2026-04-25 16:30:00,a,2.4286,1.4826,2.4286,0.7248,5.1935,11.8947,5.0,7.0,2.0,1.0,2.0487,3.0,w
bundesliga,2025,Hoffenheim,31,2026-05-02 13:30:00,h,2.6399,1.7615,2.6399,1.7615,10.0909,14.0,13.0,4.0,3.0,3.0,1.9965,1.0,d
bundesliga,2025,Hoffenheim,32,2026-05-09 13:30:00,h,1.2896,1.4527,1.2896,1.4527,7.1,20.7,21.0,2.0,1.0,0.0,1.22,3.0,w
bundesliga,2025,Hoffenheim,33,2026-05-16 13:30:00,a,1.7729,0.8456,1.7729,0.8456,10.1739,15.0556,5.0,2.0,0.0,4.0,2.1389,0.0,l
bundesliga,2025,Augsburg,0,2025-08-23 13:30:00,a,1.3019,2.2725,1.3019,1.5148,8.1818,7.1053,3.0,6.0,3.0,1.0,0.7064,3.0,w
bundesliga,2025,Augsburg,1,2025-08-30 16:30:00,h,0.506,3.3752,0.506,3.3752,11.0833,7.4516,5.0,16.0,2.0,3.0,0.0964,0.0,l
bundesliga,2025,Augsburg,2,2025-09-14 13:30:00,a,0.9342,1.955,0.9342,1.0413,17.1765,11.16,7.0,13.0,1.0,2.0,0.4989,0.0,l
bundesliga,2025,Augsburg,3,2025-09-20 13:30:00,h,0.8705,2.5705,0.8705,2.5705,4.1333,14.9333,6.0,9.0,1.0,4.0,0.3615,0.0,l
bundesliga,2025,Augsburg,4,2025-09-27 13:30:00,a,0.6198,1.791,0.6198,1.791,7.9167,9.4074,5.0,8.0,1.0,2.0,0.4907,0.0,l
bundesliga,2025,Augsburg,5,2025-10-04 13:30:00,h,1.7533,1.2258,1.7533,1.2258,12.6,12.1333,3.0,9.0,3.0,1.0,1.7671,3.0,w
bundesliga,2025,Augsburg,6,2025-10-18 13:30:00,a,1.1192,0.5239,0.3614,0.5239,9.3462,7.7143,2.0,2.0,1.0,1.0,2.0157,1.0,d
bundesliga,2025,Augsburg,7,2025-10-25 13:30:00,h,0.6392,2.6944,0.6392,2.6944,15.8,18.3125,3.0,9.0,0.0,6.0,0.2425,0.0,l
bundesliga,2025,Augsburg,8,2025-10-31 19:30:00,h,0.9695,0.5882,0.9695,0.5882,8.6552,9.6522,3.0,6.0,0.0,1.0,1.7331,0.0,l
bundesliga,2025,Augsburg,9,2025-11-09 16:30:00,a,1.9035,2.4453,1.9035,1.6875,13.375,6.72,1.0,12.0,2.0,3.0,0.9911,0.0,l
bundesliga,2025,Augsburg,10,2025-11-22 14:30:00,h,1.619,1.555,1.619,1.555,13.2609,20.9091,7.0,4.0,1.0,0.0,1.4147,3.0,w
bundesliga,2025,Augsburg,11,2025-11-29 14:30:00,a,0.6555,1.7961,0.6555,1.7961,16.9474,6.8966,5.0,11.0,0.0,3.0,0.5428,0.0,l
bundesliga,2025,Augsburg,12,2025-12-06 14:30:00,h,2.141,1.4189,2.141,1.4189,29.4615,10.3684,6.0,13.0,2.0,0.0,1.8827,3.0,w
bundesliga,2025,Augsburg,13,2025-12-13 14:30:00,a,0.6557,1.5202,0.6557,1.5202,26.5455,9.1786,8.0,4.0,0.0,1.0,0.6605,0.0,l
bundesliga,2025,Augsburg,14,2025-12-20 14:30:00,h,1.4941,0.9069,1.4941,0.9069,21.6364,8.3704,4.0,7.0,0.0,0.0,1.8515,1.0,d
bundesliga,2025,Augsburg,15,2026-01-11 14:30:00,a,1.575,3.572,1.575,2.8142,10.4722,11.4167,4.0,12.0,0.0,4.0,0.2815,0.0,l
bundesliga,2025,Augsburg,16,2026-01-15 19:30:00,h,0.5595,1.7383,0.5595,1.7383,20.9286,8.8148,5.0,9.0,1.0,1.0,0.4697,1.0,d
