league,season,match_id,date,home_team,away_team,home_goals,away_goals,ht_home_goals,ht_away_goals,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_corners,away_corners,home_fouls,away_fouls,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,odds_home,odds_draw,odds_away,odds_over_2_5,odds_under_2_5
bundesliga,2025,bundesliga_2025_0_bayern_munich_rb_leipzig,22/08/2025,Bayern Munich,RB Leipzig,6,0,3,0,19,12,10,1,5,5,13,13,4,1,0,0,1.21,7.13,10.3,1.24,3.91
bundesliga,2025,bundesliga_2025_1_ein_frankfurt_werder_bremen,23/08/2025,Ein Frankfurt,Werder Bremen,4,1,2,0,18,10,5,5,7,1,9,9,1,3,0,0,1.69,4.0,4.46,1.55,2.35
bundesliga,2025,bundesliga_2025_2_freiburg_augsburg,23/08/2025,Freiburg,Augsburg,1,3,0,3,16,14,4,5,5,5,14,18,4,5,0,0,1.82,3.58,4.25,1.89,1.87
bundesliga,2025,bundesliga_2025_3_heidenheim_wolfsburg,23/08/2025,Heidenheim,Wolfsburg,1,3,1,1,7,15,2,5,2,5,12,12,2,3,0,0,3.05,3.51,2.2,1.68,2.12
bundesliga,2025,bundesliga_2025_4_leverkusen_hoffenheim,23/08/2025,Leverkusen,Hoffenheim,1,2,1,1,7,10,2,5,6,4,9,17,0,4,0,0,1.5,4.63,5.56,1.46,2.62
bundesliga,2025,bundesliga_2025_5_union_berlin_stuttgart,23/08/2025,Union Berlin,Stuttgart,2,1,2,0,8,21,2,6,5,11,21,13,4,4,0,0,3.3,3.59,2.06,1.66,2.16
bundesliga,2025,bundesliga_2025_6_st_pauli_dortmund,23/08/2025,St Pauli,Dortmund,3,3,0,1,11,8,7,7,5,2,13,12,2,3,0,1,4.52,3.85,1.71,1.75,2.02
bundesliga,2025,bundesliga_2025_7_mainz_fc_koln,24/08/2025,Mainz,FC Koln,0,1,0,0,19,12,2,2,8,3,7,9,0,2,1,0,1.86,3.61,3.95,1.8,1.96
bundesliga,2025,bundesliga_2025_8_m'gladbach_hamburg,24/08/2025,M'gladbach,Hamburg,0,0,0,0,17,7,4,2,7,6,10,10,2,1,0,0,1.82,3.92,3.78,1.5,2.47
bundesliga,2025,bundesliga_2025_9_hamburg_st_pauli,29/08/2025,Hamburg,St Pauli,0,2,0,1,5,17,2,6,2,5,13,19,3,3,1,0,2.39,3.26,2.99,2.02,1.76
bundesliga,2025,bundesliga_2025_10_hoffenheim_ein_frankfurt,30/08/2025,Hoffenheim,Ein Frankfurt,1,3,0,2,17,9,5,6,4,5,14,10,2,3,0,0,2.84,3.76,2.24,1.47,2.58
bundesliga,2025,bundesliga_2025_11_rb_leipzig_heidenheim,30/08/2025,RB Leipzig,Heidenheim,2,0,0,0,19,5,5,3,4,3,7,13,2,5,0,0,1.42,4.83,6.48,1.5,2.5
bundesliga,2025,bundesliga_2025_12_stuttgart_m'gladbach,30/08/2025,Stuttgart,M'gladbach,1,0,0,0,13,15,5,6,6,10,5,13,2,1,0,0,1.59,4.45,4.75,1.4,2.83
bundesliga,2025,bundesliga_2025_13_werder_bremen_leverkusen,30/08/2025,Werder Bremen,Leverkusen,3,3,1,2,12,10,5,4,3,7,11,10,4,3,1,0,3.56,3.83,1.91,1.54,2.38
bundesliga,2025,bundesliga_2025_14_augsburg_bayern_munich,30/08/2025,Augsburg,Bayern Munich,2,3,0,2,10,20,3,10,7,5,14,11,3,4,0,0,9.87,6.41,1.24,1.32,3.23
bundesliga,2025,bundesliga_2025_15_wolfsburg_mainz,31/08/2025,Wolfsburg,Mainz,1,1,1,0,11,17,3,3,3,10,15,14,3,5,1,0,2.04,3.62,3.34,1.72,2.06
