league,season,match_id,date,home_team,away_team,home_goals,away_goals,ht_home_goals,ht_away_goals,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_corners,away_corners,home_fouls,away_fouls,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,odds_home,odds_draw,odds_away,odds_over_2_5,odds_under_2_5
bundesliga,2024,bundesliga_2024_0_m'gladbach_leverkusen,23/08/2024,M'gladbach,Leverkusen,2,3,0.0,2.0,14.0,25.0,7.0,9.0,2.0,4.0,11.0,7.0,1.0,0.0,0.0,0.0,5.16,4.53,1.58,1.47,2.68
bundesliga,2024,bundesliga_2024_1_augsburg_werder_bremen,24/08/2024,Augsburg,Werder Bremen,2,2,2.0,1.0,10.0,12.0,3.0,6.0,4.0,2.0,11.0,10.0,3.0,1.0,0.0,0.0,2.28,3.56,3.07,1.72,2.15
bundesliga,2024,bundesliga_2024_2_freiburg_stuttgart,24/08/2024,Freiburg,Stuttgart,3,1,1.0,1.0,15.0,9.0,4.0,2.0,6.0,3.0,7.0,10.0,2.0,1.0,0.0,0.0,3.5,3.7,2.06,1.7,2.18
bundesliga,2024,bundesliga_2024_3_hoffenheim_holstein_kiel,24/08/2024,Hoffenheim,Holstein Kiel,3,2,2.0,0.0,20.0,15.0,8.0,6.0,8.0,6.0,8.0,14.0,2.0,3.0,0.0,1.0,1.65,4.33,4.85,1.53,2.49
bundesliga,2024,bundesliga_2024_4_mainz_union_berlin,24/08/2024,Mainz,Union Berlin,1,1,0.0,0.0,15.0,15.0,3.0,4.0,8.0,9.0,9.0,15.0,1.0,3.0,0.0,0.0,2.05,3.3,4.01,2.23,1.68
bundesliga,2024,bundesliga_2024_5_rb_leipzig_bochum,24/08/2024,RB Leipzig,Bochum,1,0,0.0,0.0,12.0,10.0,3.0,4.0,9.0,3.0,9.0,17.0,1.0,3.0,1.0,0.0,1.25,6.58,10.53,1.36,3.14
bundesliga,2024,bundesliga_2024_6_dortmund_ein_frankfurt,24/08/2024,Dortmund,Ein Frankfurt,2,0,0.0,0.0,17.0,7.0,5.0,2.0,7.0,7.0,6.0,3.0,0.0,1.0,0.0,0.0,1.71,4.31,4.39,1.47,2.68
bundesliga,2024,bundesliga_2024_7_wolfsburg_bayern_munich,25/08/2024,Wolfsburg,Bayern Munich,2,3,0.0,1.0,11.0,14.0,2.0,8.0,1.0,7.0,13.0,11.0,2.0,3.0,0.0,0.0,6.32,4.93,1.46,1.44,2.76
bundesliga,2024,bundesliga_2024_8_st_pauli_heidenheim,25/08/2024,St Pauli,Heidenheim,0,2,0.0,0.0,11.0,6.0,3.0,3.0,4.0,2.0,10.0,15.0,2.0,3.0,0.0,0.0,2.12,3.5,3.46,1.85,1.98
bundesliga,2024,bundesliga_2024_9_union_berlin_st_pauli,30/08/2024,Union Berlin,St Pauli,1,0,1.0,0.0,10.0,8.0,5.0,2.0,5.0,4.0,10.0,11.0,3.0,1.0,0.0,0.0,1.94,3.5,4.15,1.99,1.86
bundesliga,2024,bundesliga_2024_10_bochum_m'gladbach,31/08/2024,Bochum,M'gladbach,0,2,0.0,0.0,16.0,15.0,4.0,6.0,3.0,4.0,9.0,10.0,1.0,0.0,0.0,0.0,2.62,3.69,2.56,1.6,2.38
bundesliga,2024,bundesliga_2024_11_ein_frankfurt_hoffenheim,31/08/2024,Ein Frankfurt,Hoffenheim,3,1,2.0,0.0,17.0,10.0,7.0,3.0,1.0,4.0,10.0,10.0,0.0,3.0,0.0,0.0,1.81,4.1,4.01,1.46,2.71
bundesliga,2024,bundesliga_2024_12_holstein_kiel_wolfsburg,31/08/2024,Holstein Kiel,Wolfsburg,0,2,0.0,2.0,12.0,12.0,5.0,4.0,1.0,7.0,17.0,14.0,4.0,7.0,0.0,0.0,3.2,3.69,2.18,1.7,2.18
bundesliga,2024,bundesliga_2024_13_stuttgart_mainz,31/08/2024,Stuttgart,Mainz,3,3,2.0,1.0,28.0,9.0,13.0,7.0,11.0,2.0,6.0,12.0,4.0,2.0,0.0,0.0,1.65,4.24,5.02,1.62,2.32
bundesliga,2024,bundesliga_2024_14_werder_bremen_dortmund,31/08/2024,Werder Bremen,Dortmund,0,0,0.0,0.0,5.0,9.0,1.0,4.0,5.0,6.0,11.0,16.0,2.0,7.0,0.0,1.0,3.94,4.12,1.82,1.44,2.77
bundesliga,2024,bundesliga_2024_15_leverkusen_rb_leipzig,31/08/2024,Leverkusen,RB Leipzig,2,3,2.0,1.0,27.0,10.0,10.0,4.0,18.0,2.0,7.0,8.0,3.0,1.0,0.0,0.0,1.8,4.14,4.05,1.48,2.65
bundesliga,2024,bundesliga_2024_16_heidenheim_augsburg,01/09/2024,Heidenheim,Augsburg,4,0,2.0,0.0,17.0,15.0,9.0,1.0,5.0,6.0,15.0,11.0,0.0,3.0,0.0,0.0,2.4,3.49,2.94,1.77,2.09
