game_id,season,week,home_team,away_team,home_score_mean,away_score_mean,margin_mean,total_mean,margin_stdev,total_stdev,home_win_rate,seeds_used,profile_name,rating_source,generated_at
2026_13_KC_LA,2026,13,LA,KC,25.493,21.853,3.64,47.347,13.586,11.989,0.6367,300,nfl_v1,nflverse_pbp_epa_rolling[prior_season_fallback/prior_season_fallback],2026-08-01T20:06:21.301321+00:00
2026_13_DET_ATL,2026,13,ATL,DET,21.9,21.947,-0.047,43.847,13.827,11.406,0.4833,300,nfl_v1,nflverse_pbp_epa_rolling[prior_season_fallback/prior_season_fallback],2026-08-01T20:06:32.640233+00:00
2026_13_JAX_CHI,2026,13,CHI,JAX,22.95,22.503,0.447,45.453,13.777,11.974,0.52,300,nfl_v1,nflverse_pbp_epa_rolling[prior_season_fallback/prior_season_fallback],2026-08-01T20:06:45.310668+00:00
2026_13_CIN_CLE,2026,13,CLE,CIN,20.123,18.83,1.293,38.953,13.098,12.094,0.5533,300,nfl_v1,nflverse_pbp_epa_rolling[prior_season_fallback/prior_season_fallback],2026-08-01T20:06:55.775969+00:00
2026_13_GB_NO,2026,13,NO,GB,21.087,21.173,-0.087,42.26,14.243,11.504,0.4733,300,nfl_v1,nflverse_pbp_epa_rolling[prior_season_fallback/prior_season_fallback],2026-08-01T20:07:07.163682+00:00
2026_13_SF_NYG,2026,13,NYG,SF,23.543,23.56,-0.017,47.103,13.848,12.617,0.47,300,nfl_v1,nflverse_pbp_epa_rolling[prior_season_fallback/prior_season_fallback],2026-08-01T20:07:19.625437+00:00
2026_13_LAC_TB,2026,13,TB,LAC,21.917,21.603,0.313,43.52,14.682,11.64,0.5067,300,nfl_v1,nflverse_pbp_epa_rolling[prior_season_fallback/prior_season_fallback],2026-08-01T20:07:31.565021+00:00
2026_13_WAS_TEN,2026,13,TEN,WAS,21.807,21.467,0.34,43.273,14.285,11.359,0.48,300,nfl_v1,nflverse_pbp_epa_rolling[prior_season_fallback/prior_season_fallback],2026-08-01T20:07:42.588217+00:00
2026_13_PHI_ARI,2026,13,ARI,PHI,21.177,23.223,-2.047,44.4,13.802,11.56,0.41,300,nfl_v1,nflverse_pbp_epa_rolling[prior_season_fallback/prior_season_fallback],2026-08-01T20:07:54.279604+00:00
2026_13_MIA_DEN,2026,13,DEN,MIA,23.833,20.68,3.153,44.513,13.463,11.629,0.5767,300,nfl_v1,nflverse_pbp_epa_rolling[prior_season_fallback/prior_season_fallback],2026-08-01T20:08:05.114964+00:00
2026_13_CAR_MIN,2026,13,MIN,CAR,20.64,18.883,1.757,39.523,13.064,10.972,0.54,300,nfl_v1,nflverse_pbp_epa_rolling[prior_season_fallback/prior_season_fallback],2026-08-01T20:08:17.245963+00:00
2026_13_BUF_NE,2026,13,NE,BUF,25.233,22.997,2.237,48.23,12.72,12.306,0.5767,300,nfl_v1,nflverse_pbp_epa_rolling[prior_season_fallback/prior_season_fallback],2026-08-01T20:08:27.727364+00:00
2026_13_HOU_PIT,2026,13,PIT,HOU,22.193,22.417,-0.223,44.61,14.265,10.929,0.4733,300,nfl_v1,nflverse_pbp_epa_rolling[prior_season_fallback/prior_season_fallback],2026-08-01T20:08:39.935094+00:00
2026_13_DAL_SEA,2026,13,SEA,DAL,24.033,20.97,3.063,45.003,13.668,11.812,0.5767,300,nfl_v1,nflverse_pbp_epa_rolling[prior_season_fallback/prior_season_fallback],2026-08-01T20:08:51.514232+00:00
