game_id,season,week,home_team,away_team,home_score_mean,away_score_mean,margin_mean,total_mean,margin_stdev,total_stdev,home_win_rate,seeds_used,profile_name,rating_source,generated_at
2025_04_BAL_KC,2025,4,KC,BAL,24.603,24.547,0.057,49.15,13.605,12.368,0.4733,300,nfl_v1,nflverse_pbp_epa_rolling[current_season_rolling/current_season_rolling],2026-08-01T15:04:43.489557+00:00
2025_04_CAR_NE,2025,4,NE,CAR,22.763,22.657,0.107,45.42,14.246,11.543,0.49,300,nfl_v1,nflverse_pbp_epa_rolling[current_season_rolling/current_season_rolling],2026-08-01T15:04:54.364959+00:00
2025_04_CHI_LV,2025,4,LV,CHI,21.78,21.333,0.447,43.113,14.465,11.656,0.5267,300,nfl_v1,nflverse_pbp_epa_rolling[current_season_rolling/current_season_rolling],2026-08-01T15:05:05.152949+00:00
2025_04_CIN_DEN,2025,4,DEN,CIN,23.423,17.417,6.007,40.84,13.385,11.72,0.6633,300,nfl_v1,nflverse_pbp_epa_rolling[current_season_rolling/current_season_rolling],2026-08-01T15:05:15.486498+00:00
2025_04_CLE_DET,2025,4,DET,CLE,26.327,21.86,4.467,48.187,12.421,12.731,0.6233,300,nfl_v1,nflverse_pbp_epa_rolling[current_season_rolling/current_season_rolling],2026-08-01T15:05:26.614357+00:00
2025_04_GB_DAL,2025,4,DAL,GB,22.557,25.567,-3.01,48.123,13.532,13.091,0.4067,300,nfl_v1,nflverse_pbp_epa_rolling[current_season_rolling/current_season_rolling],2026-08-01T15:05:36.534150+00:00
2025_04_IND_LA,2025,4,LA,IND,22.65,24.11,-1.46,46.76,13.199,12.625,0.4467,300,nfl_v1,nflverse_pbp_epa_rolling[current_season_rolling/current_season_rolling],2026-08-01T15:05:48.410736+00:00
2025_04_JAX_SF,2025,4,SF,JAX,21.357,21.483,-0.127,42.84,14.204,10.935,0.5167,300,nfl_v1,nflverse_pbp_epa_rolling[current_season_rolling/current_season_rolling],2026-08-01T15:05:58.310424+00:00
2025_04_LAC_NYG,2025,4,NYG,LAC,20.143,24.637,-4.493,44.78,13.679,12.178,0.35,300,nfl_v1,nflverse_pbp_epa_rolling[current_season_rolling/current_season_rolling],2026-08-01T15:06:08.901189+00:00
2025_04_MIN_PIT,2025,4,PIT,MIN,20.197,20.043,0.153,40.24,12.917,11.494,0.4667,300,nfl_v1,nflverse_pbp_epa_rolling[current_season_rolling/current_season_rolling],2026-08-01T15:06:19.493322+00:00
2025_04_NO_BUF,2025,4,BUF,NO,27.38,23.047,4.333,50.427,13.843,13.267,0.63,300,nfl_v1,nflverse_pbp_epa_rolling[current_season_rolling/current_season_rolling],2026-08-01T15:06:29.398215+00:00
2025_04_NYJ_MIA,2025,4,MIA,NYJ,24.36,23.753,0.607,48.113,13.76,11.555,0.5067,300,nfl_v1,nflverse_pbp_epa_rolling[current_season_rolling/current_season_rolling],2026-08-01T15:06:40.413443+00:00
2025_04_PHI_TB,2025,4,TB,PHI,22.943,22.197,0.747,45.14,13.922,11.268,0.5367,300,nfl_v1,nflverse_pbp_epa_rolling[current_season_rolling/current_season_rolling],2026-08-01T15:06:52.342798+00:00
2025_04_SEA_ARI,2025,4,ARI,SEA,22.66,21.53,1.13,44.19,14.57,11.927,0.53,300,nfl_v1,nflverse_pbp_epa_rolling[current_season_rolling/current_season_rolling],2026-08-01T15:07:02.124075+00:00
2025_04_TEN_HOU,2025,4,HOU,TEN,21.87,18.51,3.36,40.38,12.359,12.196,0.6233,300,nfl_v1,nflverse_pbp_epa_rolling[current_season_rolling/current_season_rolling],2026-08-01T15:07:13.443396+00:00
2025_04_WAS_ATL,2025,4,ATL,WAS,20.597,20.163,0.433,40.76,12.674,11.178,0.5,300,nfl_v1,nflverse_pbp_epa_rolling[current_season_rolling/current_season_rolling],2026-08-01T15:07:25.083236+00:00
