game_id,season,week,home_team,away_team,home_score_mean,away_score_mean,margin_mean,total_mean,margin_stdev,total_stdev,home_win_rate,seeds_used,profile_name,rating_source,generated_at
2026_09_JAX_BAL,2026,9,BAL,JAX,22.323,22.333,-0.01,44.657,13.692,11.922,0.4933,300,nfl_v1,nflverse_pbp_epa_rolling[prior_season_fallback/prior_season_fallback],2026-08-01T19:54:55.439564+00:00
2026_09_CIN_ATL,2026,9,ATL,CIN,23.087,21.687,1.4,44.773,14.407,11.978,0.53,300,nfl_v1,nflverse_pbp_epa_rolling[prior_season_fallback/prior_season_fallback],2026-08-01T19:55:05.669422+00:00
2026_09_DEN_CAR,2026,9,CAR,DEN,21.423,22.83,-1.407,44.253,13.202,11.897,0.4467,300,nfl_v1,nflverse_pbp_epa_rolling[prior_season_fallback/prior_season_fallback],2026-08-01T19:55:16.328988+00:00
2026_09_DAL_IND,2026,9,IND,DAL,24.4,22.697,1.703,47.097,13.418,11.958,0.5467,300,nfl_v1,nflverse_pbp_epa_rolling[prior_season_fallback/prior_season_fallback],2026-08-01T19:55:26.231738+00:00
2026_09_NYJ_KC,2026,9,KC,NYJ,24.423,19.537,4.887,43.96,13.076,11.741,0.6267,300,nfl_v1,nflverse_pbp_epa_rolling[prior_season_fallback/prior_season_fallback],2026-08-01T19:55:40.408399+00:00
2026_09_DET_MIA,2026,9,MIA,DET,22.273,23.523,-1.25,45.797,13.107,12.163,0.4433,300,nfl_v1,nflverse_pbp_epa_rolling[prior_season_fallback/prior_season_fallback],2026-08-01T19:55:49.903995+00:00
2026_09_CLE_NO,2026,9,NO,CLE,20.597,18.15,2.447,38.747,13.189,11.895,0.5667,300,nfl_v1,nflverse_pbp_epa_rolling[prior_season_fallback/prior_season_fallback],2026-08-01T19:56:00.776356+00:00
2026_09_NYG_PHI,2026,9,PHI,NYG,23.1,20.937,2.163,44.037,13.412,11.971,0.5167,300,nfl_v1,nflverse_pbp_epa_rolling[prior_season_fallback/prior_season_fallback],2026-08-01T19:56:13.272515+00:00
2026_09_LA_WAS,2026,9,WAS,LA,22.743,24.35,-1.607,47.093,13.334,12.476,0.44,300,nfl_v1,nflverse_pbp_epa_rolling[prior_season_fallback/prior_season_fallback],2026-08-01T19:56:23.603266+00:00
2026_09_HOU_LAC,2026,9,LAC,HOU,21.067,20.333,0.733,41.4,13.405,11.061,0.5167,300,nfl_v1,nflverse_pbp_epa_rolling[prior_season_fallback/prior_season_fallback],2026-08-01T19:56:33.836171+00:00
2026_09_LV_SF,2026,9,SF,LV,25.333,20.2,5.133,45.533,12.689,12.393,0.6467,300,nfl_v1,nflverse_pbp_epa_rolling[prior_season_fallback/prior_season_fallback],2026-08-01T19:56:44.640576+00:00
2026_09_GB_NE,2026,9,NE,GB,25.063,22.77,2.293,47.833,12.39,12.585,0.5833,300,nfl_v1,nflverse_pbp_epa_rolling[prior_season_fallback/prior_season_fallback],2026-08-01T19:56:54.510643+00:00
2026_09_ARI_SEA,2026,9,SEA,ARI,23.283,20.08,3.203,43.363,13.636,12.086,0.5933,300,nfl_v1,nflverse_pbp_epa_rolling[prior_season_fallback/prior_season_fallback],2026-08-01T19:57:05.587187+00:00
2026_09_TB_CHI,2026,9,CHI,TB,24.01,22.057,1.953,46.067,13.847,11.461,0.54,300,nfl_v1,nflverse_pbp_epa_rolling[prior_season_fallback/prior_season_fallback],2026-08-01T19:57:17.656525+00:00
2026_09_BUF_MIN,2026,9,MIN,BUF,20.513,20.447,0.067,40.96,13.037,11.337,0.4867,300,nfl_v1,nflverse_pbp_epa_rolling[prior_season_fallback/prior_season_fallback],2026-08-01T19:57:27.638180+00:00
