game_id,season,week,home_team,away_team,home_score_mean,away_score_mean,margin_mean,total_mean,margin_stdev,total_stdev,home_win_rate,seeds_used,profile_name,rating_source,generated_at
2025_15_ARI_HOU,2025,15,HOU,ARI,22.257,19.293,2.963,41.55,13.845,12.053,0.5867,300,nfl_v1,nflverse_pbp_epa_rolling[current_season_rolling/current_season_rolling],2026-08-01T15:32:43.835515+00:00
2025_15_ATL_TB,2025,15,TB,ATL,22.367,21.113,1.253,43.48,14.675,11.269,0.5333,300,nfl_v1,nflverse_pbp_epa_rolling[current_season_rolling/current_season_rolling],2026-08-01T15:32:52.588846+00:00
2025_15_BAL_CIN,2025,15,CIN,BAL,23.03,23.32,-0.29,46.35,14.013,11.859,0.5,300,nfl_v1,nflverse_pbp_epa_rolling[current_season_rolling/current_season_rolling],2026-08-01T15:33:01.464876+00:00
2025_15_BUF_NE,2025,15,NE,BUF,24.14,23.187,0.953,47.327,13.091,11.683,0.55,300,nfl_v1,nflverse_pbp_epa_rolling[current_season_rolling/current_season_rolling],2026-08-01T15:33:10.209631+00:00
2025_15_CAR_NO,2025,15,NO,CAR,21.227,20.077,1.15,41.303,13.914,11.364,0.5367,300,nfl_v1,nflverse_pbp_epa_rolling[current_season_rolling/current_season_rolling],2026-08-01T15:33:18.914490+00:00
2025_15_CLE_CHI,2025,15,CHI,CLE,22.647,19.623,3.023,42.27,12.765,12.463,0.59,300,nfl_v1,nflverse_pbp_epa_rolling[current_season_rolling/current_season_rolling],2026-08-01T15:33:27.526265+00:00
2025_15_DET_LA,2025,15,LA,DET,24.547,22.2,2.347,46.747,13.787,11.461,0.5833,300,nfl_v1,nflverse_pbp_epa_rolling[current_season_rolling/current_season_rolling],2026-08-01T15:33:36.158199+00:00
2025_15_GB_DEN,2025,15,DEN,GB,22.553,22.893,-0.34,45.447,12.98,12.127,0.49,300,nfl_v1,nflverse_pbp_epa_rolling[current_season_rolling/current_season_rolling],2026-08-01T15:33:45.533525+00:00
2025_15_IND_SEA,2025,15,SEA,IND,22.14,21.233,0.907,43.373,13.155,11.559,0.5267,300,nfl_v1,nflverse_pbp_epa_rolling[current_season_rolling/current_season_rolling],2026-08-01T15:33:54.760965+00:00
2025_15_LAC_KC,2025,15,KC,LAC,23.97,21.977,1.993,45.947,13.495,11.601,0.5533,300,nfl_v1,nflverse_pbp_epa_rolling[current_season_rolling/current_season_rolling],2026-08-01T15:34:03.792080+00:00
2025_15_LV_PHI,2025,15,PHI,LV,23.013,19.327,3.687,42.34,13.244,12.179,0.6033,300,nfl_v1,nflverse_pbp_epa_rolling[current_season_rolling/current_season_rolling],2026-08-01T15:34:13.032431+00:00
2025_15_MIA_PIT,2025,15,PIT,MIA,22.707,21.95,0.757,44.657,13.884,11.204,0.5533,300,nfl_v1,nflverse_pbp_epa_rolling[current_season_rolling/current_season_rolling],2026-08-01T15:34:21.215241+00:00
2025_15_MIN_DAL,2025,15,DAL,MIN,24.783,22.74,2.043,47.523,13.646,12.386,0.59,300,nfl_v1,nflverse_pbp_epa_rolling[current_season_rolling/current_season_rolling],2026-08-01T15:34:29.477585+00:00
2025_15_NYJ_JAX,2025,15,JAX,NYJ,22.33,19.23,3.1,41.56,13.009,12.483,0.6033,300,nfl_v1,nflverse_pbp_epa_rolling[current_season_rolling/current_season_rolling],2026-08-01T15:34:38.168005+00:00
2025_15_TEN_SF,2025,15,SF,TEN,25.34,19.77,5.57,45.11,12.855,11.951,0.67,300,nfl_v1,nflverse_pbp_epa_rolling[current_season_rolling/current_season_rolling],2026-08-01T15:34:46.766174+00:00
2025_15_WAS_NYG,2025,15,NYG,WAS,24.32,22.643,1.677,46.963,12.46,11.608,0.55,300,nfl_v1,nflverse_pbp_epa_rolling[current_season_rolling/current_season_rolling],2026-08-01T15:34:55.907043+00:00
