game_id,season,week,home_team,away_team,home_score_mean,away_score_mean,margin_mean,total_mean,margin_stdev,total_stdev,home_win_rate,seeds_used,profile_name,rating_source,generated_at
2026_01_NE_SEA,2026,1,SEA,NE,22.107,21.76,0.347,43.867,13.823,11.238,0.5067,300,nfl_v1,nflverse_pbp_epa_rolling[prior_season_fallback/prior_season_fallback],2026-08-01T17:53:30.825338+00:00
2026_01_SF_LA,2026,1,LA,SF,25.06,22.29,2.77,47.35,13.727,12.534,0.5867,300,nfl_v1,nflverse_pbp_epa_rolling[prior_season_fallback/prior_season_fallback],2026-08-01T17:53:38.891243+00:00
2026_01_CHI_CAR,2026,1,CAR,CHI,22.283,23.017,-0.733,45.3,13.305,12.387,0.46,300,nfl_v1,nflverse_pbp_epa_rolling[prior_season_fallback/prior_season_fallback],2026-08-01T17:53:46.951888+00:00
2026_01_TB_CIN,2026,1,CIN,TB,22.683,22.793,-0.11,45.477,14.096,12.083,0.5033,300,nfl_v1,nflverse_pbp_epa_rolling[prior_season_fallback/prior_season_fallback],2026-08-01T17:53:55.012928+00:00
2026_01_NO_DET,2026,1,DET,NO,23.087,21.417,1.67,44.503,13.63,11.592,0.5267,300,nfl_v1,nflverse_pbp_epa_rolling[prior_season_fallback/prior_season_fallback],2026-08-01T17:54:04.115476+00:00
2026_01_BUF_HOU,2026,1,HOU,BUF,21.633,20.897,0.737,42.53,13.041,11.417,0.4867,300,nfl_v1,nflverse_pbp_epa_rolling[prior_season_fallback/prior_season_fallback],2026-08-01T17:54:13.107595+00:00
2026_01_BAL_IND,2026,1,IND,BAL,23.697,22.537,1.16,46.233,14.031,11.947,0.5467,300,nfl_v1,nflverse_pbp_epa_rolling[prior_season_fallback/prior_season_fallback],2026-08-01T17:54:21.253317+00:00
2026_01_CLE_JAX,2026,1,JAX,CLE,21.557,19.36,2.197,40.917,12.156,12.719,0.5867,300,nfl_v1,nflverse_pbp_epa_rolling[prior_season_fallback/prior_season_fallback],2026-08-01T17:54:29.190401+00:00
2026_01_ATL_PIT,2026,1,PIT,ATL,22.6,22.097,0.503,44.697,13.899,11.549,0.5367,300,nfl_v1,nflverse_pbp_epa_rolling[prior_season_fallback/prior_season_fallback],2026-08-01T17:54:37.129617+00:00
2026_01_NYJ_TEN,2026,1,TEN,NYJ,22.157,20.987,1.17,43.143,14.686,11.079,0.5367,300,nfl_v1,nflverse_pbp_epa_rolling[prior_season_fallback/prior_season_fallback],2026-08-01T17:54:44.960936+00:00
2026_01_ARI_LAC,2026,1,LAC,ARI,21.927,20.587,1.34,42.513,13.708,11.723,0.5333,300,nfl_v1,nflverse_pbp_epa_rolling[prior_season_fallback/prior_season_fallback],2026-08-01T17:54:52.921194+00:00
2026_01_MIA_LV,2026,1,LV,MIA,19.8,19.85,-0.05,39.65,12.544,11.8,0.49,300,nfl_v1,nflverse_pbp_epa_rolling[prior_season_fallback/prior_season_fallback],2026-08-01T17:55:00.816447+00:00
2026_01_GB_MIN,2026,1,MIN,GB,20.747,20.05,0.697,40.797,12.641,11.114,0.54,300,nfl_v1,nflverse_pbp_epa_rolling[prior_season_fallback/prior_season_fallback],2026-08-01T17:55:08.757404+00:00
2026_01_WAS_PHI,2026,1,PHI,WAS,23.53,20.697,2.833,44.227,13.079,11.305,0.5633,300,nfl_v1,nflverse_pbp_epa_rolling[prior_season_fallback/prior_season_fallback],2026-08-01T17:55:16.841927+00:00
2026_01_DAL_NYG,2026,1,NYG,DAL,24.513,23.26,1.253,47.773,13.327,12.393,0.52,300,nfl_v1,nflverse_pbp_epa_rolling[prior_season_fallback/prior_season_fallback],2026-08-01T17:55:24.735896+00:00
2026_01_DEN_KC,2026,1,KC,DEN,22.51,22.133,0.377,44.643,13.822,11.61,0.5,300,nfl_v1,nflverse_pbp_epa_rolling[prior_season_fallback/prior_season_fallback],2026-08-01T17:55:33.491426+00:00
