snapshot_ts,event_id,commence_time,bookmaker,bookmaker_title,market,outcome_name,player_name,point,price,last_update,home_team,away_team
2026-04-15T18:52:10.140790+00:00,f7264c00c662a127d58f4ab12fc498bc,2026-04-15T23:40:00Z,fanduel,FanDuel,player_assists,Over,Paolo Banchero,4.5,-158,2026-04-15T18:52:04Z,Philadelphia 76ers,Orlando Magic
2026-04-15T18:52:10.140790+00:00,f7264c00c662a127d58f4ab12fc498bc,2026-04-15T23:40:00Z,fanduel,FanDuel,player_assists,Under,Paolo Banchero,4.5,118,2026-04-15T18:52:04Z,Philadelphia 76ers,Orlando Magic
2026-04-15T18:52:10.140790+00:00,f7264c00c662a127d58f4ab12fc498bc,2026-04-15T23:40:00Z,fanduel,FanDuel,player_assists,Over,Quentin Grimes,2.5,132,2026-04-15T18:52:04Z,Philadelphia 76ers,Orlando Magic
2026-04-15T18:52:10.140790+00:00,f7264c00c662a127d58f4ab12fc498bc,2026-04-15T23:40:00Z,fanduel,FanDuel,player_assists,Under,Quentin Grimes,2.5,-178,2026-04-15T18:52:04Z,Philadelphia 76ers,Orlando Magic
2026-04-15T18:52:10.140790+00:00,f7264c00c662a127d58f4ab12fc498bc,2026-04-15T23:40:00Z,fanduel,FanDuel,player_assists,Over,Tyrese Maxey,5.5,-144,2026-04-15T18:52:04Z,Philadelphia 76ers,Orlando Magic
2026-04-15T18:52:10.140790+00:00,f7264c00c662a127d58f4ab12fc498bc,2026-04-15T23:40:00Z,fanduel,FanDuel,player_assists,Under,Tyrese Maxey,5.5,108,2026-04-15T18:52:04Z,Philadelphia 76ers,Orlando Magic
2026-04-15T18:52:10.140790+00:00,f7264c00c662a127d58f4ab12fc498bc,2026-04-15T23:40:00Z,fanduel,FanDuel,player_assists,Over,Jalen Suggs,5.5,-125,2026-04-15T18:52:04Z,Philadelphia 76ers,Orlando Magic
2026-04-15T18:52:10.140790+00:00,f7264c00c662a127d58f4ab12fc498bc,2026-04-15T23:40:00Z,fanduel,FanDuel,player_assists,Under,Jalen Suggs,5.5,-106,2026-04-15T18:52:04Z,Philadelphia 76ers,Orlando Magic
2026-04-15T18:52:10.140790+00:00,f7264c00c662a127d58f4ab12fc498bc,2026-04-15T23:40:00Z,fanduel,FanDuel,player_assists,Over,Paul George,3.5,-136,2026-04-15T18:52:04Z,Philadelphia 76ers,Orlando Magic
2026-04-15T18:52:10.140790+00:00,f7264c00c662a127d58f4ab12fc498bc,2026-04-15T23:40:00Z,fanduel,FanDuel,player_assists,Under,Paul George,3.5,102,2026-04-15T18:52:04Z,Philadelphia 76ers,Orlando Magic
2026-04-15T18:52:10.140790+00:00,f7264c00c662a127d58f4ab12fc498bc,2026-04-15T23:40:00Z,fanduel,FanDuel,player_assists,Over,Franz Wagner,3.5,122,2026-04-15T18:52:04Z,Philadelphia 76ers,Orlando Magic
2026-04-15T18:52:10.140790+00:00,f7264c00c662a127d58f4ab12fc498bc,2026-04-15T23:40:00Z,fanduel,FanDuel,player_assists,Under,Franz Wagner,3.5,-162,2026-04-15T18:52:04Z,Philadelphia 76ers,Orlando Magic
