league,season,match_id,date,home_team,away_team,home_goals,away_goals,ht_home_goals,ht_away_goals,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_corners,away_corners,home_fouls,away_fouls,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,odds_home,odds_draw,odds_away,odds_over_2_5,odds_under_2_5
primeira_liga,2024,primeira_liga_2024_0_sp_lisbon_rio_ave,09/08/2024,Sp Lisbon,Rio Ave,3,1,2,0,23,3,6,1,6,1,9,14,2,2,0,0,1.16,7.79,15.44,1.44,2.74
primeira_liga,2024,primeira_liga_2024_1_avs_nacional,10/08/2024,AVS,Nacional,1,1,0,1,17,6,3,2,4,2,8,13,1,1,0,0,2.26,3.28,3.21,2.09,1.74
primeira_liga,2024,primeira_liga_2024_2_casa_pia_boavista,10/08/2024,Casa Pia,Boavista,0,1,0,0,15,5,4,2,3,1,12,6,2,1,0,0,1.93,3.47,3.98,2.08,1.74
primeira_liga,2024,primeira_liga_2024_3_porto_gil_vicente,10/08/2024,Porto,Gil Vicente,3,0,1,0,16,3,7,2,6,2,18,10,0,3,0,1,1.18,7.17,14.72,1.52,2.5
primeira_liga,2024,primeira_liga_2024_4_estoril_santa_clara,11/08/2024,Estoril,Santa Clara,1,4,1,1,4,9,2,8,1,3,11,20,6,3,0,0,2.18,3.22,3.47,2.38,1.57
primeira_liga,2024,primeira_liga_2024_5_famalicao_benfica,11/08/2024,Famalicao,Benfica,2,0,1,0,9,10,5,1,0,7,8,13,3,4,0,0,6.54,4.68,1.44,1.58,2.36
primeira_liga,2024,primeira_liga_2024_6_farense_moreirense,11/08/2024,Farense,Moreirense,1,2,0,1,10,10,5,6,5,4,14,11,0,4,0,1,2.92,3.22,2.47,2.16,1.69
primeira_liga,2024,primeira_liga_2024_7_sp_braga_estrela,11/08/2024,Sp Braga,Estrela,1,1,0,0,13,6,5,4,13,4,14,9,3,5,0,0,1.38,5.04,7.45,1.54,2.42
primeira_liga,2024,primeira_liga_2024_8_arouca_guimaraes,12/08/2024,Arouca,Guimaraes,0,1,0,1,8,11,0,4,6,5,13,11,7,2,1,0,2.85,3.4,2.42,1.89,1.91
primeira_liga,2024,primeira_liga_2024_9_santa_clara_porto,16/08/2024,Santa Clara,Porto,0,2,0,2,5,8,2,6,2,2,19,12,2,3,1,0,5.93,4.24,1.53,1.91,1.9
primeira_liga,2024,primeira_liga_2024_10_gil_vicente_avs,16/08/2024,Gil Vicente,AVS,4,2,2,2,16,10,6,5,2,3,6,12,1,4,0,1,2.28,3.3,3.19,2.05,1.77
primeira_liga,2024,primeira_liga_2024_11_rio_ave_farense,17/08/2024,Rio Ave,Farense,1,0,1,0,9,14,3,4,7,14,8,16,0,1,0,0,2.01,3.42,3.75,1.99,1.82
primeira_liga,2024,primeira_liga_2024_12_nacional_sp_lisbon,17/08/2024,Nacional,Sp Lisbon,1,6,1,2,12,20,6,10,4,3,9,10,1,1,0,0,10.74,6.03,1.25,1.57,2.37
primeira_liga,2024,primeira_liga_2024_13_benfica_casa_pia,17/08/2024,Benfica,Casa Pia,3,0,0,0,26,5,7,1,12,2,6,14,0,1,0,0,1.18,7.44,13.53,1.42,2.79
primeira_liga,2024,primeira_liga_2024_14_moreirense_arouca,18/08/2024,Moreirense,Arouca,3,1,2,1,14,15,6,3,7,5,14,12,1,2,0,0,2.34,3.25,3.1,2.06,1.76
primeira_liga,2024,primeira_liga_2024_15_guimaraes_estoril,18/08/2024,Guimaraes,Estoril,1,0,1,0,14,3,5,1,9,3,15,17,2,1,0,0,1.58,4.03,5.68,1.89,1.91
primeira_liga,2024,primeira_liga_2024_16_boavista_sp_braga,18/08/2024,Boavista,Sp Braga,0,1,0,1,7,12,1,3,3,8,8,9,3,1,0,0,5.2,4.16,1.6,1.74,2.09
primeira_liga,2024,primeira_liga_2024_17_estrela_famalicao,19/08/2024,Estrela,Famalicao,0,3,0,1,8,11,2,8,2,4,10,10,3,1,0,0,2.48,3.22,2.91,2.18,1.67
primeira_liga,2024,primeira_liga_2024_18_farense_sp_lisbon,23/08/2024,Farense,Sp Lisbon,0,5,0,2,4,28,1,8,1,5,18,5,4,1,0,0,12.84,7.49,1.19,1.37,3.03
primeira_liga,2024,primeira_liga_2024_19_casa_pia_santa_clara,24/08/2024,Casa Pia,Santa Clara,0,2,0,0,10,7,3,4,7,1,14,21,4,4,1,0,2.74,3.26,2.58,2.05,1.76
primeira_liga,2024,primeira_liga_2024_20_porto_rio_ave,24/08/2024,Porto,Rio Ave,2,0,2,0,23,0,12,0,9,3,14,15,0,2,0,1,1.23,6.01,12.26,1.72,2.11
primeira_liga,2024,primeira_liga_2024_21_benfica_estrela,24/08/2024,Benfica,Estrela,1,0,1,0,16,5,9,0,12,2,19,12,4,3,0,0,1.18,7.23,14.79,1.49,2.54
primeira_liga,2024,primeira_liga_2024_22_famalicao_boavista,24/08/2024,Famalicao,Boavista,1,0,1,0,10,5,4,2,7,3,18,16,1,3,0,0,1.56,3.94,5.96,2.0,1.81
primeira_liga,2024,primeira_liga_2024_23_arouca_nacional,25/08/2024,Arouca,Nacional,1,0,1,0,10,11,4,1,9,2,17,11,2,6,0,0,2.07,3.45,3.46,1.89,1.91
primeira_liga,2024,primeira_liga_2024_24_estoril_gil_vicente,25/08/2024,Estoril,Gil Vicente,0,0,0,0,12,10,2,4,8,1,19,6,4,1,0,0,2.6,3.24,2.72,2.03,1.77
primeira_liga,2024,primeira_liga_2024_25_avs_guimaraes,25/08/2024,AVS,Guimaraes,1,0,0,0,9,13,2,5,3,6,15,13,3,3,0,0,3.84,3.48,1.93,1.92,1.87
primeira_liga,2024,primeira_liga_2024_26_sp_braga_moreirense,25/08/2024,Sp Braga,Moreirense,3,1,1,0,19,12,7,5,6,1,11,7,0,2,0,0,1.56,4.11,5.59,1.85,1.95
primeira_liga,2024,primeira_liga_2024_27_moreirense_benfica,30/08/2024,Moreirense,Benfica,1,1,0,0,8,12,6,4,0,8,17,7,3,5,0,0,7.19,4.52,1.44,1.84,1.96
primeira_liga,2024,primeira_liga_2024_28_santa_clara_avs,31/08/2024,Santa Clara,AVS,2,1,1,1,15,9,6,2,3,2,12,9,1,2,0,0,1.83,3.49,4.43,2.09,1.74
primeira_liga,2024,primeira_liga_2024_29_boavista_estoril,31/08/2024,Boavista,Estoril,0,0,0,0,19,7,5,1,8,3,12,19,2,5,0,0,2.32,3.11,3.27,2.37,1.58
primeira_liga,2024,primeira_liga_2024_30_estrela_casa_pia,31/08/2024,Estrela,Casa Pia,0,1,0,0,14,15,4,6,2,7,9,22,1,1,0,0,2.29,3.2,3.24,2.37,1.58
primeira_liga,2024,primeira_liga_2024_31_sp_lisbon_porto,31/08/2024,Sp Lisbon,Porto,2,0,0,0,11,8,4,2,2,3,14,18,1,5,0,0,1.78,3.76,4.37,1.71,2.14
primeira_liga,2024,primeira_liga_2024_32_nacional_farense,01/09/2024,Nacional,Farense,2,0,1,0,17,14,4,2,4,4,19,16,3,3,0,0,2.22,3.42,3.18,1.89,1.91
primeira_liga,2024,primeira_liga_2024_33_rio_ave_arouca,01/09/2024,Rio Ave,Arouca,1,0,1,0,11,13,3,3,8,8,16,19,1,3,0,0,2.32,3.28,3.11,2.04,1.77
primeira_liga,2024,primeira_liga_2024_34_gil_vicente_sp_braga,01/09/2024,Gil Vicente,Sp Braga,0,0,0,0,10,8,5,2,4,5,8,18,4,1,0,0,4.49,3.85,1.74,1.75,2.07
primeira_liga,2024,primeira_liga_2024_35_guimaraes_famalicao,01/09/2024,Guimaraes,Famalicao,2,1,1,1,8,8,4,4,5,7,18,12,5,3,0,0,1.97,3.38,3.92,2.17,1.68
primeira_liga,2024,primeira_liga_2024_36_arouca_sp_lisbon,13/09/2024,Arouca,Sp Lisbon,0,3,0,1,6,21,2,6,2,8,14,11,3,0,0,0,12.11,6.7,1.21,1.45,2.72
primeira_liga,2024,primeira_liga_2024_37_casa_pia_moreirense,14/09/2024,Casa Pia,Moreirense,3,1,0,1,16,12,4,2,4,5,23,10,5,2,0,0,2.71,3.01,2.81,2.52,1.51
primeira_liga,2024,primeira_liga_2024_38_avs_rio_ave,14/09/2024,AVS,Rio Ave,1,0,0,0,11,17,3,3,4,11,13,12,4,2,0,0,2.61,3.19,2.75,2.12,1.7
primeira_liga,2024,primeira_liga_2024_39_benfica_santa_clara,14/09/2024,Benfica,Santa Clara,4,1,2,1,15,6,7,2,5,1,14,7,1,3,0,0,1.24,6.16,11.38,1.65,2.24
primeira_liga,2024,primeira_liga_2024_40_famalicao_gil_vicente,14/09/2024,Famalicao,Gil Vicente,1,1,1,0,13,8,4,3,8,1,11,16,1,0,0,0,1.87,3.44,4.31,2.17,1.68
primeira_liga,2024,primeira_liga_2024_41_porto_farense,15/09/2024,Porto,Farense,2,1,0,0,23,12,11,5,11,0,7,19,2,3,0,0,1.13,8.41,18.5,1.45,2.68
primeira_liga,2024,primeira_liga_2024_42_estoril_nacional,15/09/2024,Estoril,Nacional,1,0,1,0,11,15,3,3,3,4,22,14,2,1,0,1,2.3,3.34,3.07,2.09,1.74
primeira_liga,2024,primeira_liga_2024_43_sp_braga_guimaraes,15/09/2024,Sp Braga,Guimaraes,0,2,0,0,5,10,2,4,6,4,20,17,3,3,1,0,1.99,3.47,3.75,2.07,1.75
primeira_liga,2024,primeira_liga_2024_44_estrela_boavista,16/09/2024,Estrela,Boavista,2,2,1,2,20,12,3,4,9,2,8,17,3,4,0,0,1.92,3.29,4.3,2.36,1.58
primeira_liga,2024,primeira_liga_2024_45_nacional_sp_braga,20/09/2024,Nacional,Sp Braga,0,3,0,0,12,15,2,5,6,6,12,17,3,3,0,0,5.04,3.98,1.65,1.65,2.24
primeira_liga,2024,primeira_liga_2024_46_rio_ave_estoril,21/09/2024,Rio Ave,Estoril,2,2,1,0,15,8,7,3,7,4,16,9,2,2,0,0,1.94,3.31,4.2,2.41,1.56
primeira_liga,2024,primeira_liga_2024_47_santa_clara_estrela,21/09/2024,Santa Clara,Estrela,1,0,0,0,8,11,4,4,3,8,17,18,2,3,0,0,1.77,3.57,4.73,2.13,1.71
primeira_liga,2024,primeira_liga_2024_48_guimaraes_porto,21/09/2024,Guimaraes,Porto,0,3,0,0,6,12,1,4,5,6,7,18,4,4,0,0,3.5,3.17,2.19,2.22,1.66
primeira_liga,2024,primeira_liga_2024_49_moreirense_famalicao,21/09/2024,Moreirense,Famalicao,0,0,0,0,8,6,3,1,4,3,24,15,5,3,0,0,2.52,3.1,2.95,2.38,1.58
primeira_liga,2024,primeira_liga_2024_50_gil_vicente_casa_pia,22/09/2024,Gil Vicente,Casa Pia,1,1,1,0,15,8,4,4,9,2,7,24,2,5,0,0,2.1,3.18,3.74,2.37,1.57
primeira_liga,2024,primeira_liga_2024_51_farense_arouca,22/09/2024,Farense,Arouca,0,1,0,1,16,11,2,2,10,6,22,16,1,4,0,0,2.64,3.34,2.63,1.92,1.89
primeira_liga,2024,primeira_liga_2024_52_sp_lisbon_avs,22/09/2024,Sp Lisbon,AVS,3,0,2,0,22,3,9,0,9,1,11,12,0,3,0,0,1.07,11.72,25.98,1.31,3.32
primeira_liga,2024,primeira_liga_2024_53_boavista_benfica,23/09/2024,Boavista,Benfica,0,3,0,2,7,16,3,9,4,5,9,9,2,0,0,0,11.49,5.81,1.25,1.69,2.15
primeira_liga,2024,primeira_liga_2024_54_estoril_sp_lisbon,27/09/2024,Estoril,Sp Lisbon,0,3,0,2,5,22,2,5,1,14,13,8,2,0,0,0,14.79,7.74,1.17,1.4,2.87
primeira_liga,2024,primeira_liga_2024_55_estrela_moreirense,28/09/2024,Estrela,Moreirense,2,1,2,0,4,13,2,2,2,7,27,18,3,3,0,1,2.96,3.1,2.51,2.34,1.59
primeira_liga,2024,primeira_liga_2024_56_casa_pia_guimaraes,28/09/2024,Casa Pia,Guimaraes,1,1,1,0,9,19,4,7,7,9,13,9,2,0,0,0,3.97,3.23,2.02,2.39,1.57
primeira_liga,2024,primeira_liga_2024_57_benfica_gil_vicente,28/09/2024,Benfica,Gil Vicente,5,1,2,1,18,10,6,4,11,2,10,6,1,2,0,0,1.19,7.17,13.37,1.47,2.62
primeira_liga,2024,primeira_liga_2024_58_famalicao_nacional,29/09/2024,Famalicao,Nacional,0,0,0,0,16,11,5,4,8,4,13,22,1,4,0,0,1.61,3.83,5.59,1.98,1.83
primeira_liga,2024,primeira_liga_2024_59_porto_arouca,29/09/2024,Porto,Arouca,4,0,0,0,26,4,7,0,8,2,17,7,2,3,0,1,1.19,6.84,14.55,1.52,2.46
primeira_liga,2024,primeira_liga_2024_60_santa_clara_boavista,29/09/2024,Santa Clara,Boavista,1,0,1,0,15,4,5,2,3,0,11,9,4,3,0,0,1.6,3.79,5.91,2.2,1.66
primeira_liga,2024,primeira_liga_2024_61_sp_braga_rio_ave,29/09/2024,Sp Braga,Rio Ave,4,0,2,0,18,13,8,4,4,5,13,11,0,2,0,0,1.4,4.74,7.44,1.71,2.1
primeira_liga,2024,primeira_liga_2024_62_avs_farense,30/09/2024,AVS,Farense,0,0,0,0,12,9,1,3,6,3,14,11,4,3,0,0,1.9,3.63,3.94,1.92,1.88
primeira_liga,2024,primeira_liga_2024_63_rio_ave_famalicao,04/10/2024,Rio Ave,Famalicao,1,1,0,0,15,8,6,3,11,7,17,13,4,3,0,0,2.96,2.98,2.62,2.62,1.49
primeira_liga,2024,primeira_liga_2024_64_gil_vicente_estrela,05/10/2024,Gil Vicente,Estrela,3,0,2,0,6,11,5,2,0,8,14,15,2,1,0,0,1.88,3.48,4.23,2.08,1.75
primeira_liga,2024,primeira_liga_2024_65_moreirense_santa_clara,05/10/2024,Moreirense,Santa Clara,1,0,0,0,11,12,2,3,1,7,10,14,0,0,0,0,2.53,3.06,2.98,2.46,1.54
primeira_liga,2024,primeira_liga_2024_66_arouca_avs,05/10/2024,Arouca,AVS,1,1,1,0,10,16,2,2,5,7,9,12,3,2,0,0,2.11,3.37,3.5,2.16,1.69
primeira_liga,2024,primeira_liga_2024_67_sp_lisbon_casa_pia,05/10/2024,Sp Lisbon,Casa Pia,2,0,1,0,22,5,6,3,5,3,9,12,1,2,0,0,1.12,9.04,19.17,1.4,2.89
primeira_liga,2024,primeira_liga_2024_68_farense_estoril,06/10/2024,Farense,Estoril,1,0,0,0,15,7,2,2,5,4,18,11,4,3,0,0,2.24,3.32,3.22,2.02,1.79
primeira_liga,2024,primeira_liga_2024_69_guimaraes_boavista,06/10/2024,Guimaraes,Boavista,2,2,1,0,12,8,4,5,6,5,18,16,4,5,0,0,1.43,4.4,7.66,1.92,1.89
