league,season,match_id,date,home_team,away_team,home_goals,away_goals,ht_home_goals,ht_away_goals,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_corners,away_corners,home_fouls,away_fouls,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,odds_home,odds_draw,odds_away,odds_over_2_5,odds_under_2_5
primeira_liga,2023,primeira_liga_2023_0_sp_braga_famalicao,11/08/2023,Sp Braga,Famalicao,1,2,1,0,13,12,2,4,3,4,17,12,4,4,0,0,1.43,4.61,7.0,1.67,2.19
primeira_liga,2023,primeira_liga_2023_1_gil_vicente_portimonense,12/08/2023,Gil Vicente,Portimonense,5,0,2,0,8,9,5,3,1,1,11,14,0,0,0,0,2.01,3.35,3.83,2.15,1.69
primeira_liga,2023,primeira_liga_2023_2_farense_casa_pia,12/08/2023,Farense,Casa Pia,0,3,0,1,12,14,5,5,5,6,13,13,2,4,0,0,2.49,3.08,3.02,2.31,1.6
primeira_liga,2023,primeira_liga_2023_3_sp_lisbon_vizela,12/08/2023,Sp Lisbon,Vizela,3,2,2,0,19,10,6,4,8,3,16,9,4,0,0,0,1.17,7.23,16.63,1.56,2.4
primeira_liga,2023,primeira_liga_2023_4_rio_ave_chaves,13/08/2023,Rio Ave,Chaves,2,0,0,0,21,6,8,1,14,3,12,20,3,4,0,1,2.1,3.33,3.54,2.13,1.7
primeira_liga,2023,primeira_liga_2023_5_estrela_guimaraes,13/08/2023,Estrela,Guimaraes,0,1,0,1,5,11,0,3,3,10,13,18,3,3,1,0,2.55,3.2,2.81,2.3,1.6
primeira_liga,2023,primeira_liga_2023_6_arouca_estoril,13/08/2023,Arouca,Estoril,4,3,1,1,11,12,5,8,2,6,11,17,4,2,1,0,2.13,3.19,3.64,2.33,1.59
primeira_liga,2023,primeira_liga_2023_7_moreirense_porto,14/08/2023,Moreirense,Porto,1,2,0,0,8,18,1,7,5,10,22,15,4,7,0,1,8.11,5.05,1.35,1.65,2.22
primeira_liga,2023,primeira_liga_2023_8_boavista_benfica,14/08/2023,Boavista,Benfica,3,2,0,1,11,15,3,5,3,3,18,15,6,4,1,1,9.89,5.54,1.29,1.59,2.33
primeira_liga,2023,primeira_liga_2023_9_casa_pia_sp_lisbon,18/08/2023,Casa Pia,Sp Lisbon,1,2,0,1,13,17,3,5,4,5,14,11,4,1,0,0,7.3,4.56,1.43,1.75,2.07
primeira_liga,2023,primeira_liga_2023_10_guimaraes_gil_vicente,19/08/2023,Guimaraes,Gil Vicente,2,1,0,0,15,11,3,3,6,4,14,14,3,3,0,0,2.1,3.32,3.59,2.13,1.71
primeira_liga,2023,primeira_liga_2023_11_chaves_sp_braga,19/08/2023,Chaves,Sp Braga,2,4,1,1,15,13,4,6,5,6,12,12,2,2,1,0,4.79,3.99,1.67,1.74,2.07
primeira_liga,2023,primeira_liga_2023_12_benfica_estrela,19/08/2023,Benfica,Estrela,2,0,0,0,27,6,10,1,9,4,8,14,3,3,0,0,1.09,10.69,25.88,1.35,3.1
primeira_liga,2023,primeira_liga_2023_13_portimonense_boavista,19/08/2023,Portimonense,Boavista,1,4,0,3,10,9,5,6,11,2,19,13,3,2,0,0,2.66,3.21,2.71,2.13,1.7
primeira_liga,2023,primeira_liga_2023_14_estoril_rio_ave,20/08/2023,Estoril,Rio Ave,2,0,0,0,5,9,4,3,3,3,14,13,4,2,0,0,2.43,3.19,3.01,2.24,1.64
primeira_liga,2023,primeira_liga_2023_15_porto_farense,20/08/2023,Porto,Farense,2,1,1,1,26,7,8,1,17,3,9,11,2,3,0,0,1.13,8.53,19.9,1.48,2.61
primeira_liga,2023,primeira_liga_2023_16_vizela_arouca,20/08/2023,Vizela,Arouca,2,2,1,1,13,9,7,2,6,3,24,11,6,6,1,1,2.14,3.26,3.52,2.17,1.68
primeira_liga,2023,primeira_liga_2023_17_famalicao_moreirense,21/08/2023,Famalicao,Moreirense,0,0,0,0,4,12,2,3,3,6,15,10,4,3,1,0,1.98,3.4,3.9,2.12,1.71
