league,season,match_id,date,home_team,away_team,home_goals,away_goals,ht_home_goals,ht_away_goals,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_corners,away_corners,home_fouls,away_fouls,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,odds_home,odds_draw,odds_away,odds_over_2_5,odds_under_2_5
la_liga,2024,la_liga_2024_0_ath_bilbao_getafe,15/08/2024,Ath Bilbao,Getafe,1,1,1,0,7,9,4,2,5,6,15,12,4,1,0,0,1.51,4.04,7.61,2.24,1.67
la_liga,2024,la_liga_2024_1_betis_girona,15/08/2024,Betis,Girona,1,1,1,0,19,13,4,2,4,4,11,7,2,0,0,0,2.4,3.38,3.02,1.93,1.9
la_liga,2024,la_liga_2024_2_celta_alaves,16/08/2024,Celta,Alaves,2,1,0,1,6,10,4,2,3,3,8,23,3,2,0,0,2.03,3.32,4.02,2.25,1.67
la_liga,2024,la_liga_2024_3_las_palmas_sevilla,16/08/2024,Las Palmas,Sevilla,2,2,1,1,13,16,5,5,6,3,12,13,0,0,0,0,2.83,3.21,2.65,2.18,1.71
la_liga,2024,la_liga_2024_4_osasuna_leganes,17/08/2024,Osasuna,Leganes,1,1,0,1,16,10,5,4,6,4,14,12,3,2,0,0,1.88,3.44,4.48,2.34,1.62
la_liga,2024,la_liga_2024_5_valencia_barcelona,17/08/2024,Valencia,Barcelona,1,2,1,1,6,18,1,8,3,8,11,13,2,3,0,0,4.76,3.87,1.74,1.82,2.02
la_liga,2024,la_liga_2024_6_sociedad_vallecano,18/08/2024,Sociedad,Vallecano,1,2,0,0,11,12,5,5,10,5,14,21,2,4,0,0,1.59,3.74,6.63,2.34,1.61
la_liga,2024,la_liga_2024_7_mallorca_real_madrid,18/08/2024,Mallorca,Real Madrid,1,1,0,1,12,13,5,4,8,7,11,6,1,0,0,1,7.33,4.34,1.47,1.92,1.91
la_liga,2024,la_liga_2024_8_valladolid_espanol,19/08/2024,Valladolid,Espanol,1,0,1,0,12,10,3,2,3,2,15,8,2,2,0,0,2.36,3.1,3.34,2.33,1.61
la_liga,2024,la_liga_2024_9_villarreal_ath_madrid,19/08/2024,Villarreal,Ath Madrid,2,2,2,2,8,10,3,5,2,3,6,10,1,3,0,0,3.33,3.67,2.12,1.7,2.19
la_liga,2024,la_liga_2024_10_celta_valencia,23/08/2024,Celta,Valencia,3,1,2,1,7,13,5,5,4,7,9,11,3,0,0,0,2.12,3.35,3.65,2.14,1.73
la_liga,2024,la_liga_2024_11_sevilla_villarreal,23/08/2024,Sevilla,Villarreal,1,2,1,1,15,6,9,5,7,2,15,7,3,5,0,0,2.4,3.55,2.88,1.74,2.12
la_liga,2024,la_liga_2024_12_osasuna_mallorca,24/08/2024,Osasuna,Mallorca,1,0,0,0,15,11,5,2,5,4,10,8,2,1,0,0,2.47,3.01,3.22,2.68,1.47
la_liga,2024,la_liga_2024_13_barcelona_ath_bilbao,24/08/2024,Barcelona,Ath Bilbao,2,1,1,1,13,9,5,2,5,6,11,16,4,5,0,0,1.64,4.18,5.05,1.71,2.16
la_liga,2024,la_liga_2024_14_espanol_sociedad,24/08/2024,Espanol,Sociedad,0,1,0,0,13,8,3,4,7,4,14,18,2,2,0,0,4.0,3.13,2.1,2.64,1.48
la_liga,2024,la_liga_2024_15_getafe_vallecano,24/08/2024,Getafe,Vallecano,0,0,0,0,12,3,0,1,3,2,16,18,1,2,0,0,2.5,2.93,3.27,2.77,1.45
la_liga,2024,la_liga_2024_16_real_madrid_valladolid,25/08/2024,Real Madrid,Valladolid,3,0,0,0,17,8,9,2,5,5,10,15,1,1,0,0,1.17,7.96,15.17,1.39,2.96
la_liga,2024,la_liga_2024_17_leganes_las_palmas,25/08/2024,Leganes,Las Palmas,2,1,0,0,10,10,5,5,3,7,11,10,1,1,0,0,2.29,2.99,3.64,2.69,1.46
