league,season,player_id,player_name,team,position,minutes,games,shots_per90,xg_per90,xa_per90,goals_per90,assists_per90,key_passes_per90,expected_minutes_share,is_goalkeeper,source
ligue_1,2024,understat_465,Joshua King,Toulouse,F M S,1685.0,28,2.6706,0.4142,0.0925,0.3205,0.1602,0.908,0.6687,False,understat
ligue_1,2024,understat_3475,Ludovic Blas,Rennes,F M S,2332.0,29,2.1998,0.2154,0.2176,0.2316,0.3087,1.8139,0.8935,False,understat
ligue_1,2024,understat_3721,Romain Del Castillo,Brest,F M S,1246.0,26,1.5169,0.3114,0.3203,0.4334,0.2889,2.6726,0.5325,False,understat
ligue_1,2024,understat_5356,Breel Embolo,Monaco,F M S,1853.0,29,2.4285,0.6012,0.2857,0.2914,0.1943,1.5057,0.71,False,understat
ligue_1,2024,understat_6147,Denis Zakaria,Monaco,M S,2156.0,26,1.2941,0.1855,0.0663,0.2505,0.167,0.6679,0.9214,False,understat
ligue_1,2024,understat_6846,Sofiane Diop,Nice,F M S,1018.0,28,1.945,0.4903,0.2752,0.5305,0.3536,2.1218,0.404,False,understat
ligue_1,2024,understat_7313,Lee Kang-In,Paris Saint Germain,F M S,1670.0,30,2.2096,0.2323,0.367,0.3234,0.3234,3.018,0.6185,False,understat
ligue_1,2024,understat_8239,Takumi Minamino,Monaco,M S,2269.0,31,2.2212,0.387,0.2679,0.238,0.119,1.5866,0.8133,False,understat
ligue_1,2024,understat_8920,Dilane Bakwa,Strasbourg,D F M S,2544.0,30,1.8396,0.1716,0.2734,0.2123,0.283,1.6981,0.9422,False,understat
ligue_1,2024,understat_9018,M&#039;Bala Nzola,Lens,F S,1470.0,21,2.8776,0.6075,0.0744,0.3673,0.0612,1.2245,0.7778,False,understat
ligue_1,2024,understat_10431,Désiré Doué,Paris Saint Germain,F M S,1725.0,31,2.8696,0.3187,0.5215,0.313,0.313,2.8696,0.6183,False,understat
ligue_1,2024,understat_10771,Ben Seghir,Monaco,M S,1759.0,33,3.1723,0.3304,0.2465,0.307,0.1535,1.6373,0.5923,False,understat
ligue_1,2024,understat_10812,Jubal,Auxerre,D,2647.0,30,1.02,0.1835,0.0314,0.204,0.0,0.204,0.9804,False,understat
ligue_1,2024,understat_10923,Himad Abdelli,Angers,F M,2866.0,32,1.1933,0.2113,0.1227,0.1884,0.0314,1.2247,0.9951,False,understat
ligue_1,2024,understat_11046,Abdallah Sima,Brest,F M S,1229.0,27,2.7828,0.5636,0.1245,0.4394,0.1465,0.952,0.5058,False,understat
ligue_1,2024,understat_12970,Sebastian Nanasi,Strasbourg,F M S,2166.0,31,1.205,0.253,0.2513,0.2493,0.1662,1.5789,0.7763,False,understat
ligue_1,2024,understat_5311,Vincent Sierro,Toulouse,M S,2433.0,29,1.1837,0.1575,0.1582,0.185,0.037,1.1837,0.9322,False,understat
ligue_1,2024,understat_5724,Irvin Cardona,Saint-Etienne,F M S,1102.0,15,1.9601,0.4105,0.1737,0.4083,0.245,1.5517,0.8163,False,understat
ligue_1,2024,understat_6452,Mahdi Camara,Brest,M S,2691.0,34,1.6388,0.162,0.092,0.1672,0.1003,0.8696,0.8794,False,understat
ligue_1,2024,understat_6874,Yann Gboho,Toulouse,F M S,2363.0,31,1.9044,0.2056,0.1705,0.1904,0.1523,1.1426,0.847,False,understat
ligue_1,2024,understat_8777,Vitinha,Paris Saint Germain,M S,2020.0,29,1.203,0.1653,0.1247,0.2228,0.0446,1.203,0.7739,False,understat
ligue_1,2024,understat_10058,Maghnes Akliouche,Monaco,M S,2419.0,32,2.2695,0.3081,0.3162,0.186,0.3721,1.7487,0.8399,False,understat
ligue_1,2024,understat_10193,Frank Magri,Toulouse,F M S,1512.0,31,2.619,0.367,0.1024,0.2976,0.0595,0.5357,0.5419,False,understat
ligue_1,2024,understat_10815,Lassine Sinayoko,Auxerre,F M S,2305.0,34,2.3818,0.2782,0.212,0.1952,0.3124,1.4447,0.7533,False,understat
ligue_1,2024,understat_10831,Mostafa Mohamed,Nantes,F S,1216.0,30,3.1826,0.4886,0.0339,0.3701,0.0,0.5181,0.4504,False,understat
ligue_1,2024,understat_11757,Hákon Haraldsson,Lille,F M S,1791.0,25,1.7588,0.2197,0.1902,0.2513,0.1508,1.7588,0.796,False,understat
ligue_1,2024,understat_11792,Issa Soumaré,Le Havre,F M S,1908.0,29,2.0283,0.1982,0.1279,0.2358,0.1887,1.3208,0.731,False,understat
ligue_1,2024,understat_12336,Malick Fofana,Lyon,F M S,1574.0,29,1.7726,0.2509,0.169,0.2859,0.2287,1.3723,0.6031,False,understat
ligue_1,2024,understat_13070,Ali Abdi,Nice,D S,1410.0,25,1.8511,0.3125,0.151,0.3191,0.1277,1.2766,0.6267,False,understat
ligue_1,2024,understat_713,André Ayew,Le Havre,F S,1452.0,27,1.3636,0.2956,0.0114,0.2479,0.062,0.4959,0.5975,False,understat
ligue_1,2024,understat_2447,Fabián,Paris Saint Germain,M S,1911.0,30,2.0251,0.2176,0.2316,0.1884,0.2355,1.6954,0.7078,False,understat
ligue_1,2024,understat_2674,Thilo Kehrer,Monaco,D,2386.0,27,0.4526,0.0489,0.0075,0.1509,0.0,0.1886,0.9819,False,understat
ligue_1,2024,understat_3621,Neal Maupay,Marseille,F S,1054.0,22,1.6224,0.4005,0.1952,0.3416,0.3416,1.1101,0.5323,False,understat
ligue_1,2024,understat_5197,Achraf Hakimi,Paris Saint Germain,D S,2078.0,25,1.3859,0.1802,0.3233,0.1732,0.2599,2.2089,0.9236,False,understat
ligue_1,2024,understat_5684,Arnaud Nordin,Montpellier,F M S,1187.0,16,2.123,0.3296,0.0913,0.3033,0.0758,1.1373,0.8243,False,understat
ligue_1,2024,understat_7268,Bafode Diakite,Lille,D,2770.0,31,0.5199,0.0901,0.004,0.13,0.0325,0.0975,0.9928,False,understat
ligue_1,2024,understat_7453,Khvicha Kvaratskhelia,Paris Saint Germain,F S,926.0,14,3.3045,0.3857,0.4628,0.3888,0.2916,2.4298,0.7349,False,understat
ligue_1,2024,understat_7908,Marshall Munetsi,Reims,M,1697.0,19,1.6971,0.3073,0.0839,0.2121,0.1061,1.0077,0.9924,False,understat
ligue_1,2024,understat_9633,Przemyslaw Frankowski,Lens,D M S,1399.0,18,1.0293,0.1582,0.2008,0.2573,0.1287,1.2866,0.8636,False,understat
ligue_1,2024,understat_9690,Folarin Balogun,Monaco,F S,622.0,13,4.4855,0.7464,0.1635,0.5788,0.0,0.8682,0.5316,False,understat
ligue_1,2024,understat_9767,Habib Diarra,Strasbourg,D F M S,2366.0,30,1.027,0.1365,0.2171,0.1522,0.1902,1.027,0.8763,False,understat
ligue_1,2024,understat_10057,Felix Lemarechal,Strasbourg,F M S,1803.0,27,1.2479,0.2034,0.1376,0.1997,0.1498,1.4476,0.742,False,understat
ligue_1,2024,understat_10328,Edon Zhegrova,Lille,F M,1007.0,12,2.0556,0.1909,0.2178,0.3575,0.0894,1.43,0.9324,False,understat
ligue_1,2024,understat_10799,Ado Onaiwu,Auxerre,F M S,894.0,31,2.3154,0.4148,0.1248,0.4027,0.1007,1.0067,0.3204,False,understat
ligue_1,2024,understat_10920,Junya Ito,Reims,F M S,2721.0,33,1.0584,0.2002,0.2779,0.1323,0.0992,2.7784,0.9162,False,understat
ligue_1,2024,understat_11753,Oumar Diakité,Reims,F S,1696.0,26,1.4328,0.3252,0.0922,0.2123,0.0531,0.5837,0.7248,False,understat
ligue_1,2024,understat_11773,Douglas Augusto,Nantes,M,2336.0,28,1.387,0.1642,0.0658,0.1541,0.0771,0.5394,0.927,False,understat
ligue_1,2024,understat_11789,Josué Casimir,Le Havre,D F M S,2024.0,27,1.2006,0.165,0.1539,0.1779,0.1779,1.1561,0.8329,False,understat
ligue_1,2024,understat_12389,Shavy Babicka,Toulouse,M S,1147.0,30,1.5693,0.2731,0.1872,0.3139,0.1569,1.0201,0.4248,False,understat
ligue_1,2024,understat_13051,Matias Fernandez-Pardo,Lille,F M S,1060.0,22,1.9528,0.2668,0.2214,0.3396,0.1698,1.3585,0.5354,False,understat
ligue_1,2024,understat_13335,Goduine Koyalipou,Lens,F M S,909.0,15,4.1584,0.6462,0.0932,0.396,0.0,0.8911,0.6733,False,understat
ligue_1,2024,understat_1790,Chuba Akpom,Lille,F S,633.0,14,2.8436,0.631,0.1274,0.4265,0.1422,0.7109,0.5024,False,understat
ligue_1,2024,understat_2897,Aleksandr Golovin,Monaco,M S,1158.0,19,1.8653,0.1713,0.188,0.2332,0.0,1.8653,0.6772,False,understat
ligue_1,2024,understat_3549,Adrien Thomasson,Lens,M S,2640.0,33,1.4318,0.2175,0.2048,0.1023,0.2386,1.875,0.8889,False,understat
ligue_1,2024,understat_3673,Valentin Rongier,Marseille,D M S,1565.0,25,0.8051,0.0555,0.0965,0.1725,0.0575,0.6326,0.6956,False,understat
ligue_1,2024,understat_3696,Morgan Sanson,Nice,M S,241.0,6,3.361,0.5887,0.0126,1.1203,0.0,0.3734,0.4463,False,understat
ligue_1,2024,understat_3799,Wesley Said,Lens,F M S,910.0,24,1.6813,0.2921,0.0935,0.2967,0.0,0.7912,0.4213,False,understat
ligue_1,2024,understat_5975,Kenny Lala,Brest,D S,2686.0,30,0.4021,0.0983,0.1308,0.1005,0.067,1.4073,0.9948,False,understat
ligue_1,2024,understat_5988,Ibrahima Niane,Angers,F S,907.0,24,2.9768,0.7674,0.1087,0.2977,0.0992,0.8931,0.4199,False,understat
ligue_1,2024,understat_6420,Romain Faivre,Brest,F M S,901.0,20,1.8979,0.2708,0.2215,0.2997,0.1998,0.9989,0.5006,False,understat
ligue_1,2024,understat_8310,Mitchel Bakker,Lille,D F M S,1144.0,24,1.8094,0.2492,0.2104,0.236,0.1573,1.8094,0.5296,False,understat
ligue_1,2024,understat_8685,Mohamed Ali-Cho,Nice,F M S,1667.0,27,1.9976,0.2317,0.24,0.162,0.216,1.6197,0.686,False,understat
ligue_1,2024,understat_8697,Jonathan Clauss,Nice,D S,2337.0,28,1.0013,0.1059,0.3216,0.1155,0.3081,2.0796,0.9274,False,understat
ligue_1,2024,understat_8703,Sinaly Diomande,Auxerre,D S,1945.0,23,0.4165,0.0626,0.0184,0.1388,0.0925,0.1851,0.9396,False,understat
ligue_1,2024,understat_8813,Tanguy Coulibaly,Montpellier,F M S,1502.0,25,1.7976,0.297,0.0898,0.1798,0.0,1.0786,0.6676,False,understat
ligue_1,2024,understat_8973,Lorenz Assignon,Rennes,D M S,2378.0,32,0.8326,0.1099,0.1487,0.1135,0.1514,1.0976,0.8257,False,understat
ligue_1,2024,understat_9182,Sepe Elye Wahi,Marseille,F S,585.0,13,2.6154,0.8322,0.0616,0.4615,0.1538,0.9231,0.5,False,understat
ligue_1,2024,understat_9220,Charlie Cresswell,Toulouse,D S,2601.0,31,1.1073,0.1431,0.0455,0.1038,0.0346,0.173,0.9323,False,understat
ligue_1,2024,understat_9345,Ahmadou Bamba Dieng,Angers,F S,495.0,18,2.7273,0.5117,0.0048,0.5455,0.0,0.1818,0.3056,False,understat
ligue_1,2024,understat_9655,Pablo Rosario,Nice,D M S,1775.0,29,0.862,0.223,0.0293,0.1521,0.0507,0.7606,0.6801,False,understat
ligue_1,2024,understat_10100,Kamory Doumbia,Brest,M S,1317.0,30,1.5034,0.2563,0.1539,0.205,0.1367,1.7768,0.4878,False,understat
ligue_1,2024,understat_10172,Jonathan Rowe,Marseille,F M S,745.0,28,4.349,0.4882,0.5134,0.3624,0.3624,2.0537,0.2956,False,understat
ligue_1,2024,understat_10701,Nicolás Tagliafico,Lyon,D S,1918.0,24,1.3139,0.1391,0.0316,0.1408,0.0469,0.2346,0.888,False,understat
ligue_1,2024,understat_11062,Badredine Bouanani,Nice,F M S,1083.0,26,2.5762,0.2352,0.232,0.2493,0.2493,1.7452,0.4628,False,understat
ligue_1,2024,understat_11339,Youssouf Ndayishimiye,Nice,D M S,1937.0,23,0.5111,0.0747,0.0077,0.1394,0.0,0.2323,0.9357,False,understat
ligue_1,2024,understat_11782,Mousa Al Tamari,"Montpellier,Rennes",F M S,1696.0,26,2.1757,0.2806,0.2105,0.1592,0.0531,1.1675,0.7248,False,understat
ligue_1,2024,understat_11783,Akor Adams,Montpellier,F S,1079.0,15,2.1687,0.4194,0.0649,0.2502,0.0834,0.9175,0.7993,False,understat
ligue_1,2024,understat_11788,Arouna Sangante,Le Havre,D,1268.0,16,0.4968,0.0692,0.0045,0.2129,0.0,0.2129,0.8806,False,understat
ligue_1,2024,understat_12045,Aron Dønnum,Toulouse,D M S,2714.0,32,1.028,0.0848,0.1646,0.0995,0.0663,1.4591,0.9424,False,understat
ligue_1,2024,understat_12060,Ernest Nuamah,Lyon,F M S,1038.0,23,2.4277,0.1835,0.1699,0.2601,0.0867,1.5607,0.5014,False,understat
ligue_1,2024,understat_12734,João Neves,Paris Saint Germain,D M S,1875.0,29,1.344,0.185,0.2457,0.144,0.384,1.584,0.7184,False,understat
ligue_1,2024,understat_12801,Osame Sahraoui,Lille,M S,1251.0,30,1.6547,0.2011,0.2497,0.2158,0.2158,2.0863,0.4633,False,understat
ligue_1,2024,understat_12804,George Ilenikhena,Monaco,F S,672.0,23,2.8125,0.6446,0.1816,0.4018,0.2679,1.0714,0.3246,False,understat
ligue_1,2024,understat_12810,Ibrahim Sissoko,Saint-Etienne,F S,808.0,20,2.4505,0.4493,0.0946,0.3342,0.1114,0.7797,0.4489,False,understat
ligue_1,2024,understat_12812,Augustine Boakye,Saint-Etienne,F M S,741.0,17,2.915,0.275,0.137,0.3644,0.0,1.5789,0.4843,False,understat
ligue_1,2024,understat_12971,Andrés Gómez,Rennes,M S,318.0,17,2.5472,0.4265,0.0547,0.8491,0.0,1.4151,0.2078,False,understat
ligue_1,2024,understat_13368,Koka,Le Havre,F S,863.0,16,2.0857,0.5152,0.1026,0.3129,0.1043,0.5214,0.5993,False,understat
ligue_1,2024,understat_343,Pierre-Emile Højbjerg,Marseille,D M,2670.0,30,1.0787,0.1048,0.1176,0.0674,0.1348,1.4157,0.9889,False,understat
ligue_1,2024,understat_399,Ulisses García,Marseille,D S,918.0,20,0.7843,0.1172,0.1196,0.1961,0.1961,0.7843,0.51,False,understat
ligue_1,2024,understat_677,Jordan Veretout,Lyon,M S,1581.0,27,1.1954,0.1593,0.0771,0.1139,0.0,0.797,0.6506,False,understat
ligue_1,2024,understat_2117,Marco Asensio,Paris Saint Germain,F M S,634.0,12,3.6909,0.9304,0.4272,0.2839,0.5678,2.4132,0.587,False,understat
ligue_1,2024,understat_2594,Sergio Akieme,Reims,D S,2548.0,30,0.9184,0.0422,0.099,0.0706,0.106,0.8124,0.9437,False,understat
ligue_1,2024,understat_3297,Marquinhos,Paris Saint Germain,D S,1718.0,22,0.4191,0.0777,0.0502,0.1048,0.0,0.4715,0.8677,False,understat
ligue_1,2024,understat_3701,Gautier Lloris,Le Havre,D,2771.0,31,0.3573,0.0546,0.0295,0.065,0.0325,0.1624,0.9932,False,understat
ligue_1,2024,understat_4811,Jean Eudes Aholou,Angers,M,2024.0,26,1.2006,0.0947,0.0413,0.0889,0.0,0.4447,0.865,False,understat
ligue_1,2024,understat_5619,Pierre Lees-Melou,Brest,M S,1516.0,20,1.3061,0.0792,0.1322,0.1187,0.1187,1.128,0.8422,False,understat
ligue_1,2024,understat_5680,Thomas Meunier,Lille,D S,1897.0,30,1.3284,0.1188,0.0307,0.0949,0.0,0.6168,0.7026,False,understat
ligue_1,2024,understat_5717,Amine Harit,Marseille,M S,529.0,13,1.3611,0.1718,0.4867,0.3403,0.6805,3.2325,0.4521,False,understat
ligue_1,2024,understat_5743,Randal Kolo Muani,Paris Saint Germain,F S,338.0,10,4.2604,1.1611,0.2748,0.5325,0.2663,1.3314,0.3756,False,understat
ligue_1,2024,understat_6863,Téji Savanier,Montpellier,M S,2382.0,31,1.7758,0.1579,0.3042,0.0756,0.1889,2.6448,0.8538,False,understat
ligue_1,2024,understat_7064,Farid El Melali,Angers,F M S,1935.0,32,2.1395,0.1629,0.1715,0.093,0.1395,1.1628,0.6719,False,understat
ligue_1,2024,understat_7743,Pereira Lage,Brest,F M S,1576.0,29,2.0558,0.1818,0.2725,0.1142,0.3997,1.2563,0.6038,False,understat
ligue_1,2024,understat_7747,Mama Baldé,"Brest,Lyon",F M S,1177.0,29,2.294,0.2594,0.1806,0.1529,0.2294,1.2234,0.451,False,understat
ligue_1,2024,understat_7773,Zinedine Ferhat,Angers,M S,799.0,24,1.3517,0.0821,0.3489,0.2253,0.0,1.9149,0.3699,False,understat
ligue_1,2024,understat_7960,Florian Aye,Auxerre,F S,547.0,26,1.9744,0.3609,0.0132,0.3291,0.0,0.4936,0.2338,False,understat
ligue_1,2024,understat_8050,Hichem Boudaoui,Nice,M S,2450.0,29,1.4327,0.1421,0.1011,0.0735,0.1102,0.8082,0.9387,False,understat
ligue_1,2024,understat_8103,Modibo Sagnan,Montpellier,D S,2155.0,27,0.4594,0.0233,0.0599,0.0835,0.0,0.3341,0.8868,False,understat
ligue_1,2024,understat_8190,Melvin Bard,Nice,D S,1953.0,24,1.0599,0.1176,0.1132,0.0922,0.0461,0.7373,0.9042,False,understat
ligue_1,2024,understat_8640,Adrien Truffert,Rennes,D M S,2764.0,33,0.7489,0.0648,0.1109,0.0651,0.0651,1.2699,0.9306,False,understat
ligue_1,2024,understat_9133,Youssoufa Moukoko,Nice,F S,194.0,11,2.7835,0.9066,0.2521,0.9278,0.4639,2.3196,0.196,False,understat
ligue_1,2024,understat_9621,Florian Tardieu,Saint-Etienne,M S,1245.0,24,1.1566,0.0583,0.0837,0.1446,0.2892,1.5181,0.5764,False,understat
ligue_1,2024,understat_9646,Mohamed Bayo,Lille,F S,334.0,12,2.6946,0.5388,0.169,0.5389,0.2695,1.0778,0.3093,False,understat
ligue_1,2024,understat_9944,Gabriel Gudmundsson,Lille,D S,1796.0,30,0.902,0.0543,0.1106,0.1002,0.0,0.8018,0.6652,False,understat
ligue_1,2024,understat_9961,Nuno Mendes,Paris Saint Germain,D S,1681.0,24,1.1243,0.0937,0.3498,0.1071,0.1606,1.6062,0.7782,False,understat
ligue_1,2024,understat_10702,Johann Lepenant,Nantes,M S,2064.0,29,0.8721,0.085,0.0604,0.0872,0.0436,0.3924,0.7908,False,understat
ligue_1,2024,understat_11065,Remy Labeau Lascary,Lens,F M S,626.0,14,2.0128,0.4322,0.1657,0.2875,0.1438,0.8626,0.4968,False,understat
ligue_1,2024,understat_11613,Mamadou Diakhon,Reims,F M S,782.0,28,2.0716,0.1618,0.1002,0.2302,0.1151,1.4962,0.3103,False,understat
ligue_1,2024,understat_11618,Samuel Amo-Ameyaw,Strasbourg,D M S,306.0,9,2.6471,0.2989,0.1168,0.5882,0.0,1.1765,0.3778,False,understat
ligue_1,2024,understat_11703,Anass Zaroury,Lens,D F M S,1411.0,28,2.2325,0.1206,0.2268,0.1276,0.1276,2.2325,0.5599,False,understat
ligue_1,2024,understat_11795,Yassine Kechta,Le Havre,F M S,2163.0,31,1.165,0.0947,0.0488,0.0832,0.0,0.6241,0.7753,False,understat
ligue_1,2024,understat_11799,Lamine Camara,Monaco,M S,2104.0,29,1.0694,0.096,0.2081,0.0856,0.2994,1.9249,0.8061,False,understat
ligue_1,2024,understat_11978,Diego Moreira,Strasbourg,D F M S,2586.0,32,0.9049,0.0841,0.2695,0.0696,0.2436,1.0441,0.8979,False,understat
ligue_1,2024,understat_12159,Mahamadou Nagida,Rennes,D S,413.0,13,1.3075,0.4265,0.0499,0.4358,0.0,0.6538,0.353,False,understat
ligue_1,2024,understat_12345,Senny Mayulu,Paris Saint Germain,D M S,787.0,20,2.859,0.3622,0.292,0.2287,0.2287,1.3723,0.4372,False,understat
ligue_1,2024,understat_12367,Gift Orban,Lyon,F S,180.0,3,2.0,0.7302,0.0118,1.0,0.0,0.5,0.6667,False,understat
ligue_1,2024,understat_12825,Theo Bair,Auxerre,F S,912.0,29,2.5658,0.3135,0.1059,0.1974,0.0987,0.9868,0.3494,False,understat
ligue_1,2024,understat_12844,Bahereba Guirassy,Nantes,M S,303.0,19,2.0792,0.2381,0.0205,0.5941,0.0,0.5941,0.1772,False,understat
ligue_1,2024,understat_12846,Louis Leroux,Nantes,D M S,802.0,16,1.01,0.2141,0.1485,0.2244,0.1122,1.2344,0.5569,False,understat
ligue_1,2024,understat_12880,Albert Grønbæk,Rennes,F M S,816.0,16,2.4265,0.2265,0.1059,0.2206,0.1103,2.0956,0.5667,False,understat
ligue_1,2024,understat_13069,Ismaël Koné,"Marseille,Rennes",M S,803.0,21,1.1208,0.0493,0.2055,0.2242,0.1121,1.0087,0.4249,False,understat
ligue_1,2024,understat_13210,Mohamed Meïté,Rennes,F S,525.0,12,2.5714,0.4647,0.0716,0.3429,0.0,0.8571,0.4861,False,understat
ligue_1,2024,understat_497,Francis Coquelin,Nantes,M S,227.0,6,2.7753,0.4173,0.3469,0.3965,0.3965,1.5859,0.4204,False,understat
ligue_1,2024,understat_734,Wahbi Khazri,Montpellier,F M S,1084.0,30,2.9889,0.1379,0.1677,0.083,0.083,1.4114,0.4015,False,understat
ligue_1,2024,understat_914,Nabil Bentaleb,Lille,M S,306.0,10,1.4706,0.2085,0.0036,0.2941,0.0,0.2941,0.34,False,understat
ligue_1,2024,understat_1144,Seko Fofana,Rennes,M S,845.0,16,2.5562,0.2467,0.1143,0.1065,0.1065,1.3846,0.5868,False,understat
ligue_1,2024,understat_1461,Pol Lirola,Marseille,D S,670.0,19,0.806,0.1125,0.0987,0.1343,0.2687,1.0746,0.3918,False,understat
ligue_1,2024,understat_1750,Ainsley Maitland-Niles,Lyon,D M S,1943.0,32,1.019,0.115,0.2074,0.0463,0.1853,1.297,0.6747,False,understat
ligue_1,2024,understat_2854,Daler Kuzyaev,Le Havre,M S,553.0,12,0.651,0.0371,0.0648,0.1627,0.0,0.3255,0.512,False,understat
ligue_1,2024,understat_3346,Jonas Martin,Brest,M S,480.0,17,0.5625,0.1607,0.0699,0.1875,0.0,0.5625,0.3137,False,understat
ligue_1,2024,understat_3348,Florian Sotoca,Lens,D F M S,1805.0,31,2.3435,0.2339,0.0695,0.0499,0.0499,0.8975,0.647,False,understat
ligue_1,2024,understat_3370,Issiaga Sylla,Montpellier,D M S,1165.0,19,0.8498,0.1384,0.0387,0.0773,0.0,0.5408,0.6813,False,understat
ligue_1,2024,understat_3390,Rémy Cabella,Lille,F M S,1006.0,23,2.6839,0.3059,0.2201,0.0895,0.1789,2.326,0.486,False,understat
ligue_1,2024,understat_3544,Jeremie Boga,Nice,F M S,1059.0,21,2.5496,0.3002,0.1957,0.085,0.085,2.0397,0.5603,False,understat
ligue_1,2024,understat_3585,Said Benrahma,Lyon,F M S,757.0,13,2.0211,0.2457,0.2723,0.1189,0.3567,1.7834,0.647,False,understat
