game_id,gameId,TEAM_ABBREVIATION,PLAYER_ID,PLAYER_NAME,MIN,PTS,REB,AST,STL,BLK,TOV,OREB,DREB,PF,FGM,FGA,FG3M,FG3A,FTM,FTA,PLUS_MINUS,STARTER,START_POSITION,source,date
401869369,401869369,CLE,3992,James Harden,35.0,28,5,4,5,1,5,0,5,2,9,14,3,8,7,10,14,True,G,espn,2026-04-20
401869369,401869369,TOR,4023,Garrett Temple,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,G,espn,2026-04-20
401869369,401869369,CLE,2580365,Larry Nance Jr.,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,F,espn,2026-04-20
401869369,401869369,CLE,3032979,Dennis Schroder,14.0,5,1,4,0,0,0,0,1,0,1,5,0,2,3,3,-3,False,G,espn,2026-04-20
401869369,401869369,TOR,3134908,Jakob Poeltl,9.0,2,4,1,0,0,2,2,2,1,1,2,0,0,0,0,-7,True,C,espn,2026-04-20
401869369,401869369,CLE,3908809,Donovan Mitchell,37.0,30,7,5,1,0,1,3,4,3,13,23,4,10,0,1,11,True,G,espn,2026-04-20
401869369,401869369,CLE,3912848,Dean Wade,28.0,3,5,1,2,0,1,2,3,2,1,3,1,3,0,0,14,True,F,espn,2026-04-20
401869369,401869369,TOR,3913176,Brandon Ingram,36.0,7,4,3,1,0,5,0,4,2,3,15,1,3,0,0,-15,True,F,espn,2026-04-20
401869369,401869369,CLE,4065778,Max Strus,27.0,6,3,3,0,0,1,0,3,2,2,5,2,4,0,0,-3,False,G,espn,2026-04-20
401869369,401869369,CLE,4066328,Jarrett Allen,25.0,10,3,1,2,3,0,0,3,1,4,6,0,0,2,4,18,True,C,espn,2026-04-20
401869369,401869369,CLE,4066757,Sam Merrill,20.0,5,1,1,1,0,1,0,1,2,2,6,1,5,0,1,1,False,G,espn,2026-04-20
401869369,401869369,TOR,4067017,A.J. Lawson,5.0,2,0,1,0,0,0,0,0,0,0,2,0,1,2,2,2,False,G,espn,2026-04-20
401869369,401869369,TOR,4278580,Sandro Mamukelashvili,21.0,12,10,2,1,0,2,3,7,3,5,8,1,3,1,2,7,False,F,espn,2026-04-20
401869369,401869369,TOR,4395625,RJ Barrett,38.0,22,9,5,0,0,4,4,5,5,10,13,0,1,2,2,-9,True,F,espn,2026-04-20
401869369,401869369,TOR,4431684,Trayce Jackson-Davis,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,F,espn,2026-04-20
401869369,401869369,TOR,4431893,Jamison Battle,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,F,espn,2026-04-20
401869369,401869369,CLE,4432158,Evan Mobley,33.0,25,8,2,0,1,1,2,6,3,11,13,1,2,2,3,3,True,C,espn,2026-04-20
401869369,401869369,TOR,4432241,Jamal Shead,38.0,3,3,4,2,1,3,0,3,5,1,5,1,5,0,0,1,True,G,espn,2026-04-20
401869369,401869369,TOR,4433134,Scottie Barnes,40.0,26,4,5,2,1,4,1,3,4,11,19,1,4,3,4,-17,True,F,espn,2026-04-20
401869369,401869369,CLE,4683747,Jaylon Tyson,12.0,3,2,1,0,0,1,1,1,3,1,4,1,2,0,0,-2,False,G,espn,2026-04-20
401869369,401869369,TOR,4684272,Ja'Kobe Walter,28.0,14,1,1,1,0,1,0,1,2,5,9,3,7,1,1,-6,False,G,espn,2026-04-20
401869369,401869369,CLE,4701233,Craig Porter Jr.,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,G,espn,2026-04-20
401869369,401869369,CLE,4702177,Keon Ellis,9.0,0,0,0,2,0,1,0,0,2,0,4,0,4,0,0,-3,False,G,espn,2026-04-20
401869369,401869369,CLE,5023693,Tyrese Proctor,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,G,espn,2026-04-20
401869369,401869369,TOR,5093267,Collin Murray-Boyles,26.0,17,7,1,1,1,1,2,5,2,6,10,0,2,5,6,-6,False,F,espn,2026-04-20
401869369,401869369,TOR,5106258,Gradey Dick,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,G,espn,2026-04-20
401869369,401869369,CLE,5106268,Nae'Qwan Tomlin,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,F,espn,2026-04-20
401869369,401869369,TOR,5107897,Jonathan Mogbo,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,F,espn,2026-04-20
401869387,401869387,ATL,2490149,CJ McCollum,35.0,32,3,6,2,1,2,0,3,2,12,22,3,10,5,7,9,True,G,espn,2026-04-20
401869387,401869387,NYK,2528426,Jordan Clarkson,11.0,7,5,0,0,0,0,5,0,1,3,6,0,1,1,2,-5,False,G,espn,2026-04-20
401869387,401869387,ATL,2990984,Buddy Hield,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,G,espn,2026-04-20
401869387,401869387,NYK,3062679,Josh Hart,35.0,15,13,6,1,0,1,1,12,2,5,11,1,5,4,6,8,True,G,espn,2026-04-20
401869387,401869387,NYK,3136195,Karl-Anthony Towns,34.0,18,8,2,0,2,3,3,5,4,8,12,2,5,0,0,5,True,C,espn,2026-04-20
401869387,401869387,ATL,3137259,Gabe Vincent,14.0,3,1,1,0,0,0,1,0,2,1,2,1,2,0,0,-2,False,G,espn,2026-04-20
401869387,401869387,NYK,3147657,Mikal Bridges,37.0,10,1,2,1,0,0,0,1,3,3,10,2,6,2,2,0,True,G,espn,2026-04-20
401869387,401869387,NYK,3914044,Landry Shamet,10.0,0,0,0,0,0,2,0,0,1,0,1,0,1,0,0,-6,False,G,espn,2026-04-20
401869387,401869387,NYK,3934672,Jalen Brunson,35.0,29,2,7,0,0,3,0,2,4,10,26,4,10,5,7,3,True,G,espn,2026-04-20
401869387,401869387,NYK,3934719,OG Anunoby,38.0,14,8,2,2,1,1,0,8,3,4,9,2,4,4,8,-1,True,F,espn,2026-04-20
401869387,401869387,ATL,4065673,Tony Bradley,12.0,2,1,1,1,1,1,0,1,1,1,2,0,0,0,0,7,False,C,espn,2026-04-20
401869387,401869387,NYK,4277869,Jose Alvarado,9.0,0,2,3,0,0,1,0,2,1,0,3,0,1,0,0,5,False,G,espn,2026-04-20
401869387,401869387,ATL,4278039,Nickeil Alexander-Walker,38.0,9,5,6,0,3,2,1,4,1,3,12,2,5,1,1,0,True,G,espn,2026-04-20
401869387,401869387,ATL,4279118,Keaton Wallace,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,G,espn,2026-04-20
401869387,401869387,ATL,4280151,Corey Kispert,9.0,4,2,1,1,0,1,0,2,3,2,3,0,1,0,0,10,False,F,espn,2026-04-20
401869387,401869387,NYK,4351852,Mitchell Robinson,18.0,13,7,0,1,1,1,4,3,2,6,6,0,0,1,2,-10,False,C,espn,2026-04-20
401869387,401869387,ATL,4431680,Onyeka Okongwu,30.0,15,8,1,0,0,1,1,7,4,6,9,2,3,1,2,-1,True,F,espn,2026-04-20
401869387,401869387,NYK,4431823,Miles McBride,13.0,0,1,0,0,0,2,1,0,0,0,3,0,1,0,0,-4,False,G,espn,2026-04-20
401869387,401869387,NYK,4433225,Tyler Kolek,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,G,espn,2026-04-20
401869387,401869387,ATL,4433247,Jonathan Kuminga,35.0,19,4,1,2,1,1,1,3,4,7,12,1,4,4,6,10,False,F,espn,2026-04-20
401869387,401869387,NYK,4610139,Jeremy Sochan,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,F,espn,2026-04-20
401869387,401869387,ATL,4701230,Jalen Johnson,36.0,17,8,3,1,0,3,1,7,4,6,12,0,3,5,5,-10,True,F,espn,2026-04-20
401869387,401869387,ATL,4712863,Mouhamed Gueye,5.0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,-3,False,F,espn,2026-04-20
401869387,401869387,ATL,4869342,Dyson Daniels,26.0,6,4,2,2,1,0,1,3,4,2,5,0,1,2,2,-15,True,G,espn,2026-04-20
401869387,401869387,NYK,4871141,Ariel Hukporti,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,C,espn,2026-04-20
401869387,401869387,ATL,4873201,Asa Newell,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,F,espn,2026-04-20
401869387,401869387,ATL,5211175,Zaccharie Risacher,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,F,espn,2026-04-20
401869387,401869387,NYK,5211983,Pacome Dadiet,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,F,espn,2026-04-20
