game_id,gameId,TEAM_ABBREVIATION,PLAYER_ID,PLAYER_NAME,MIN,PTS,REB,AST,STL,BLK,TOV,OREB,DREB,PF,FGM,FGA,FG3M,FG3A,FTM,FTA,PLUS_MINUS,STARTER,START_POSITION,source,date
401873199,401873199,OKC,4222252,Isaiah Hartenstein,21.0,5,8,4,0,0,2,0,8,5,2,4,0,1,1,2,-6,True,C,espn,2026-05-22
401873199,401873199,OKC,4433255,Chet Holmgren,28.0,14,3,1,0,0,0,2,1,4,5,7,1,2,3,4,-2,True,C,espn,2026-05-22
401873199,401873199,OKC,4278073,Shai Gilgeous-Alexander,36.0,26,2,12,0,1,2,0,2,2,6,17,2,4,12,12,11,True,G,espn,2026-05-22
401873199,401873199,OKC,4397020,Luguentz Dort,23.0,0,5,3,0,0,1,1,4,2,0,1,0,1,0,0,-9,True,G,espn,2026-05-22
401873199,401873199,OKC,4900671,Ajay Mitchell,17.0,2,5,1,0,0,3,0,5,1,1,5,0,1,0,0,-3,True,G,espn,2026-05-22
401873199,401873199,OKC,4432823,Jaylin Williams,22.0,18,5,1,2,0,0,0,5,3,5,7,5,6,3,3,22,False,F,espn,2026-05-22
401873199,401873199,OKC,2991350,Alex Caruso,24.0,15,3,1,2,1,1,1,2,3,4,7,3,5,4,6,28,False,G,espn,2026-05-22
401873199,401873199,OKC,3133626,Kenrich Williams,2.0,5,1,0,0,0,0,1,0,0,2,2,1,1,0,0,0,False,G,espn,2026-05-22
401873199,401873199,OKC,4395702,Isaiah Joe,9.0,3,0,1,0,0,0,0,0,0,1,1,1,1,0,0,-2,False,G,espn,2026-05-22
401873199,401873199,OKC,4397183,Aaron Wiggins,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,G,espn,2026-05-22
401873199,401873199,OKC,4683692,Cason Wallace,28.0,11,5,4,3,0,0,1,4,3,3,8,2,6,3,4,8,False,G,espn,2026-05-22
401873199,401873199,OKC,4683778,Jared McCain,27.0,24,4,1,0,0,1,1,3,2,10,21,2,10,2,2,28,False,G,espn,2026-05-22
401873199,401873199,OKC,5159925,Nikola Topic,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,G,espn,2026-05-22
401873199,401873199,SAS,4592479,Julian Champagnie,35.0,10,5,2,1,1,0,0,5,2,4,10,2,8,0,0,-4,True,F,espn,2026-05-22
401873199,401873199,SAS,5104157,Victor Wembanyama,39.0,26,4,3,1,2,2,0,4,3,8,15,2,5,8,10,4,True,F,espn,2026-05-22
401873199,401873199,SAS,4066259,De'Aaron Fox,31.0,15,7,6,1,0,4,2,5,2,7,14,1,6,0,0,9,True,G,espn,2026-05-22
401873199,401873199,SAS,4395630,Devin Vassell,36.0,20,7,2,4,0,0,2,5,4,6,12,3,6,5,5,-5,True,G,espn,2026-05-22
401873199,401873199,SAS,4845367,Stephon Castle,35.0,14,5,7,1,2,1,2,3,5,1,8,1,5,11,14,-17,True,G,espn,2026-05-22
401873199,401873199,SAS,6578,Harrison Barnes,3.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,False,F,espn,2026-05-22
401873199,401873199,SAS,2489663,Kelly Olynyk,2.0,3,0,0,0,0,2,0,0,1,1,1,1,1,0,0,0,False,F,espn,2026-05-22
401873199,401873199,SAS,4066317,Lindy Waters III,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,F,espn,2026-05-22
401873199,401873199,SAS,4395723,Keldon Johnson,12.0,5,2,0,0,0,1,1,1,5,1,5,1,4,2,2,-23,False,F,espn,2026-05-22
401873199,401873199,SAS,5061568,Carter Bryant,10.0,3,1,1,0,0,1,0,1,3,1,3,1,2,0,0,-10,False,F,espn,2026-05-22
401873199,401873199,SAS,6427,Bismack Biyombo,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,C,espn,2026-05-22
401873199,401873199,SAS,2488653,Mason Plumlee,2.0,2,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,False,C,espn,2026-05-22
401873199,401873199,SAS,3064560,Luke Kornet,13.0,4,2,1,0,0,2,1,1,1,2,3,0,0,0,0,-18,False,C,espn,2026-05-22
401873199,401873199,SAS,3134916,Jordan McLaughlin,2.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,False,G,espn,2026-05-22
401873199,401873199,SAS,5037871,Dylan Harper,17.0,6,3,2,0,0,2,1,2,2,2,7,1,3,1,2,-13,False,G,espn,2026-05-22
